ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
,730.0,33.0, None, None,2018-06-18 00:00:00,16.9, None, None, None,25
,730.0,33.0, None, None,2018-06-18 01:00:00,17.4, None, None, None,25
,730.0,33.0, None, None,2018-06-18 02:00:00,14.1, None, None, None,25
,730.0,32.0, None, None,2018-06-18 03:00:00,15.8, None, None, None,25
,730.0,31.0, None, None,2018-06-18 04:00:00,11.7, None, None, None,25
,730.0,29.0, None, None,2018-06-18 05:00:00,10.8, None, None, None,25
,730.0,28.0, None, None,2018-06-18 06:00:00,11.2, None, None, None,25
,730.0,26.0, None, None,2018-06-18 07:00:00,10.8, None, None, None,25
,730.0,25.0, None, None,2018-06-18 08:00:00,9.9, None, None, None,25
,730.0,24.0, None, None,2018-06-18 09:00:00,9.2, None, None, None,25
,730.0,23.0, None, None,2018-06-18 10:00:00,8.8, None, None, None,25
,730.0,22.0, None, None,2018-06-18 11:00:00,8.2, None, None, None,25
,730.0,22.0, None, None,2018-06-18 12:00:00,7.9, None, None, None,25
,730.0,21.0, None, None,2018-06-18 13:00:00,8.6, None, None, None,25
,730.0,20.0, None, None,2018-06-18 14:00:00,10.0, None, None, None,25
,730.0,20.0, None, None,2018-06-18 15:00:00,12.4, None, None, None,25
,730.0,19.0, None, None,2018-06-18 16:00:00,14.1, None, None, None,25
,730.0,20.0, None, None,2018-06-18 17:00:00,15.8, None, None, None,25
,730.0,21.0, None, None,2018-06-18 18:00:00,17.6, None, None, None,25
,729.0,22.0, None, None,2018-06-18 19:00:00,19.0, None, None, None,25
,729.0,23.0, None, None,2018-06-18 20:00:00,18.7, None, None, None,25
,729.0,24.0, None, None,2018-06-18 21:00:00,19.1, None, None, None,25
,728.0,25.0, None, None,2018-06-18 22:00:00,20.4, None, None, None,25
,728.0,26.0, None, None,2018-06-18 23:00:00,19.8, None, 0.0, None,25
,728.0,27.0, None, None,2018-06-19 00:00:00,20.1, None, None, None,25
,728.0,27.0, None, None,2018-06-19 01:00:00,19.3, None, None, None,25
,728.0,27.0, None, None,2018-06-19 02:00:00,17.6, None, None, None,25
,727.0,27.0, None, None,2018-06-19 03:00:00,15.7, None, None, None,25
,727.0,26.0, None, None,2018-06-19 04:00:00,14.2, None, None, None,25
,727.0,24.0, None, None,2018-06-19 05:00:00,13.6, None, None, None,25
,727.0,23.0, None, None,2018-06-19 06:00:00,12.4, None, None, None,25
,728.0,22.0, None, None,2018-06-19 07:00:00,11.6, None, None, None,25
,728.0,22.0, None, None,2018-06-19 08:00:00,10.7, None, None, None,25
,728.0,20.0, None, None,2018-06-19 09:00:00,10.0, None, None, None,25
,728.0,19.0, None, None,2018-06-19 10:00:00,9.0, None, None, None,25
,728.0,18.0, None, None,2018-06-19 11:00:00,9.0, None, None, None,25
,728.0,17.0, None, None,2018-06-19 12:00:00,8.3, None, None, None,25
,728.0,16.0, None, None,2018-06-19 13:00:00,8.2, None, None, None,25
,728.0,16.0, None, None,2018-06-19 14:00:00,9.5, None, None, None,25
,729.0,15.0, None, None,2018-06-19 15:00:00,11.8, None, None, None,25
,728.0,15.0, None, None,2018-06-19 16:00:00,13.8, None, None, None,25
,729.0,15.0, None, None,2018-06-19 17:00:00,16.2, None, None, None,25
,729.0,17.0, None, None,2018-06-19 18:00:00,16.9, None, None, None,25
,729.0,18.0, None, None,2018-06-19 19:00:00,16.5, None, None, None,25
,728.0,19.0, None, None,2018-06-19 20:00:00,17.9, None, None, None,25
,728.0,20.0, None, None,2018-06-19 21:00:00,17.6, None, None, None,25
,728.0,21.0, None, None,2018-06-19 22:00:00,18.4, None, None, None,25
,728.0,21.0, None, None,2018-06-19 23:00:00,19.1, None, None, None,25
,728.0,22.0, None, None,2018-06-20 00:00:00,20.6, None, None, None,25
,728.0,22.0, None, None,2018-06-20 01:00:00,18.3, None, None, None,25
,728.0,21.0, None, None,2018-06-20 02:00:00,17.0, None, None, None,25
,728.0,21.0, None, None,2018-06-20 03:00:00,15.9, None, None, None,25
,728.0,21.0, None, None,2018-06-20 04:00:00,13.3, None, None, None,25
,728.0,20.0, None, None,2018-06-20 05:00:00,13.0, None, None, None,25
,728.0,19.0, None, None,2018-06-20 06:00:00,12.4, None, 0.0, None,25
,728.0,18.0, None, None,2018-06-20 07:00:00,12.8, None, 0.0, None,25
,728.0,17.0, None, None,2018-06-20 08:00:00,12.1, None, None, None,25
,728.0,16.0, None, None,2018-06-20 09:00:00,11.0, None, None, None,25
,728.0,15.0, None, None,2018-06-20 10:00:00,10.3, None, None, None,25
,728.0,15.0, None, None,2018-06-20 11:00:00,10.4, None, None, None,25
,728.0,14.0, None, None,2018-06-20 12:00:00,10.3, None, None, None,25
,729.0,14.0, None, None,2018-06-20 13:00:00,10.2, None, None, None,25
,729.0,13.0, None, None,2018-06-20 14:00:00,11.0, None, None, None,25
,729.0,13.0, None, None,2018-06-20 15:00:00,13.1, None, None, None,25
,729.0,13.0, None, None,2018-06-20 16:00:00,15.1, None, None, None,25
,729.0,13.0, None, None,2018-06-20 17:00:00,16.9, None, None, None,25
,729.0,14.0, None, None,2018-06-20 18:00:00,17.7, None, None, None,25
,729.0,16.0, None, None,2018-06-20 19:00:00,17.7, None, None, None,25
,728.0,17.0, None, None,2018-06-20 20:00:00,20.1, None, 0.0, None,25
,728.0,19.0, None, None,2018-06-20 21:00:00,18.8, None, None, None,25
,735.0,19.0, None, None,2018-06-20 22:00:00,10.1, None, 0.0, None,25
,734.0,19.0, None, None,2018-06-20 23:00:00,10.5, None, 0.0, None,25
,735.0,18.0, None, None,2018-06-21 00:00:00,10.2, None, None, None,25
,737.0,17.0, None, None,2018-06-21 01:00:00,9.2, None, 0.0, None,25
,738.0,17.0, None, None,2018-06-21 02:00:00,9.7, None, 0.0, None,25
,738.0,16.0, None, None,2018-06-21 03:00:00,10.0, None, 0.0, None,25
,738.0,15.0, None, None,2018-06-21 04:00:00,9.7, None, None, None,25
,738.0,14.0, None, None,2018-06-21 05:00:00,11.4, None, None, None,25
,739.0,14.0, None, None,2018-06-21 06:00:00,11.5, None, None, None,25
,739.0,13.0, None, None,2018-06-21 07:00:00,10.9, None, None, None,25
,739.0,13.0, None, None,2018-06-21 08:00:00,10.2, None, None, None,25
,739.0,13.0, None, None,2018-06-21 09:00:00,10.7, None, None, None,25
,739.0,12.0, None, None,2018-06-21 10:00:00,10.5, None, None, None,25
,739.0,12.0, None, None,2018-06-21 11:00:00,10.8, None, None, None,25
,739.0,12.0, None, None,2018-06-21 12:00:00,10.3, None, None, None,25
,739.0,11.0, None, None,2018-06-21 13:00:00,10.8, None, None, None,25
,739.0,11.0, None, None,2018-06-21 14:00:00,12.4, None, None, None,25
,739.0,11.0, None, None,2018-06-21 15:00:00,13.6, None, None, None,25
,739.0,11.0, None, None,2018-06-21 16:00:00,13.5, None, None, None,25
,739.0,11.0, None, None,2018-06-21 17:00:00,15.3, None, None, None,25
,739.0,12.0, None, None,2018-06-21 18:00:00,15.5, None, None, None,25
,739.0,14.0, None, None,2018-06-21 19:00:00,17.1, None, None, None,25
,739.0,15.0, None, None,2018-06-21 20:00:00,16.6, None, 0.0, None,25
