station_observations
pcpn_amt_pst24hrs, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
2.0, 874.0, None, -4.1, -4.4, 135.0, None, None, 0.0, 414.0, None, 2021-01-01 00:00:00, None
2.0, 874.0, None, -3.8, -4.0, 136.0, None, None, 0.0, 414.0, None, 2021-01-01 01:00:00, None
2.0, 874.0, None, -4.6, -4.9, 135.0, None, None, 0.0, 414.0, None, 2021-01-01 02:00:00, None
1.0, 873.0, None, -3.6, -3.7, 135.0, None, None, None, 414.0, None, 2021-01-01 03:00:00, None
1.0, 873.0, None, -3.8, -3.8, 136.0, None, None, 0.0, 415.0, None, 2021-01-01 04:00:00, None
1.0, 873.0, None, -3.4, -3.4, 136.0, None, None, 0.0, 415.0, None, 2021-01-01 05:00:00, None
1.0, 873.0, None, -3.2, -3.1, 135.0, None, None, 0.0, 415.0, None, 2021-01-01 06:00:00, None
1.0, 873.0, None, -3.3, -3.3, 135.0, None, None, 0.0, 415.0, None, 2021-01-01 07:00:00, None
0.0, 873.0, None, -1.9, -1.9, 135.0, None, None, 0.0, 415.0, None, 2021-01-01 08:00:00, None
1.0, 874.0, None, -2.4, -2.5, 135.0, None, None, 1.0, 415.0, None, 2021-01-01 09:00:00, None
3.0, 876.0, None, -1.3, -1.1, 137.0, None, None, 2.0, 417.0, None, 2021-01-01 10:00:00, None
2.0, 875.0, None, -0.2, 0.0, 137.0, None, None, None, 418.0, None, 2021-01-01 11:00:00, None
2.0, 875.0, None, 0.5, 0.5, 137.0, None, None, 0.0, 419.0, None, 2021-01-01 12:00:00, None
2.0, 875.0, None, -1.0, -0.9, 137.0, None, None, 0.0, 419.0, None, 2021-01-01 13:00:00, None
2.0, 875.0, None, -1.4, -1.3, 137.0, None, None, 0.0, 420.0, None, 2021-01-01 14:00:00, None
2.0, 875.0, None, 0.5, 0.4, 137.0, None, None, 0.0, 420.0, None, 2021-01-01 15:00:00, None
2.0, 875.0, None, 0.7, 0.6, 136.0, None, None, 0.0, 421.0, None, 2021-01-01 16:00:00, None
1.0, 875.0, None, 1.5, 1.4, 136.0, None, None, 0.0, 421.0, None, 2021-01-01 17:00:00, None
0.0, 874.0, None, 1.6, 1.6, 136.0, None, None, None, 422.0, None, 2021-01-01 18:00:00, None
0.0, 874.0, None, 1.8, 1.8, 135.0, None, None, 0.0, 422.0, None, 2021-01-01 19:00:00, None
2.0, 875.0, None, -0.2, -0.1, 135.0, None, None, 1.0, 422.0, None, 2021-01-01 20:00:00, None
4.0, 877.0, None, -1.2, -1.2, 137.0, None, None, 2.0, 423.0, None, 2021-01-01 21:00:00, None
4.0, 877.0, None, -1.6, -1.6, 138.0, None, None, 0.0, 424.0, None, 2021-01-01 22:00:00, None
1.0, 875.0, None, -1.9, -1.8, 138.0, None, None, None, 425.0, None, 2021-01-01 23:00:00, None
4.0, 878.0, None, -1.6, -1.6, 137.0, None, None, 3.0, 425.0, None, 2021-01-02 00:00:00, None
4.0, 878.0, None, -1.3, -1.3, 137.0, None, None, 0.0, 426.0, None, 2021-01-02 01:00:00, None
4.0, 878.0, None, -1.5, -1.6, 136.0, None, None, 0.0, 426.0, None, 2021-01-02 02:00:00, None
5.0, 878.0, None, -1.3, -1.4, 136.0, None, None, 0.0, 426.0, None, 2021-01-02 03:00:00, None
5.0, 878.0, None, -1.6, -1.6, 136.0, None, None, 0.0, 426.0, None, 2021-01-02 04:00:00, None
5.0, 878.0, None, -1.4, -1.4, 136.0, None, None, 0.0, 425.0, None, 2021-01-02 05:00:00, None
5.0, 878.0, None, -1.4, -1.4, 135.0, None, None, 0.0, 425.0, None, 2021-01-02 06:00:00, None
5.0, 878.0, None, -1.7, -1.7, 135.0, None, None, 0.0, 425.0, None, 2021-01-02 07:00:00, None
5.0, 878.0, None, -2.3, -2.2, 135.0, None, None, 0.0, 425.0, None, 2021-01-02 08:00:00, None
5.0, 879.0, None, -1.4, -1.5, 135.0, None, None, 1.0, 425.0, None, 2021-01-02 09:00:00, None
2.0, 878.0, None, -0.7, -0.8, 135.0, None, None, None, 425.0, None, 2021-01-02 10:00:00, None
3.0, 878.0, None, -0.4, -0.4, 135.0, None, None, 0.0, 426.0, None, 2021-01-02 11:00:00, None
3.0, 878.0, None, -0.2, -0.1, 135.0, None, None, 0.0, 426.0, None, 2021-01-02 12:00:00, None
4.0, 879.0, None, -0.2, -0.2, 135.0, None, None, 1.0, 426.0, None, 2021-01-02 13:00:00, None
1.0, 876.0, None, 0.0, 0.0, 134.0, None, None, None, 426.0, None, 2021-01-02 14:00:00, None
4.0, 879.0, None, -1.0, -1.0, 133.0, None, None, 3.0, 426.0, None, 2021-01-02 15:00:00, None
5.0, 880.0, None, -2.7, -2.7, 134.0, None, None, 1.0, 426.0, None, 2021-01-02 16:00:00, None
1.0, 876.0, None, -2.9, -2.8, 140.0, None, None, None, 427.0, None, 2021-01-02 17:00:00, None
9.0, 883.0, None, -3.7, -3.8, 141.0, None, None, 7.0, 429.0, None, 2021-01-02 18:00:00, None
11.0, 885.0, None, -4.5, -4.4, 141.0, None, None, 2.0, 429.0, None, 2021-01-02 19:00:00, None
11.0, 886.0, None, -3.8, -3.8, 144.0, None, None, 1.0, 431.0, None, 2021-01-02 20:00:00, None
9.0, 886.0, None, -3.9, -3.9, 145.0, None, None, 0.0, 432.0, None, 2021-01-02 21:00:00, None
9.0, 886.0, None, -4.3, -4.3, 146.0, None, None, 0.0, 433.0, None, 2021-01-02 22:00:00, None
12.0, 887.0, None, -4.8, -5.0, 147.0, None, None, 1.0, 434.0, None, 2021-01-02 23:00:00, None
7.0, 885.0, None, -4.9, -4.9, 147.0, None, None, None, 436.0, None, 2021-01-03 00:00:00, None
8.0, 886.0, None, -5.3, -5.4, 149.0, None, None, 1.0, 439.0, None, 2021-01-03 01:00:00, None
8.0, 886.0, None, -5.7, -5.7, 147.0, None, None, 0.0, 442.0, None, 2021-01-03 02:00:00, None
8.0, 886.0, None, -6.0, -6.0, 148.0, None, None, 0.0, 443.0, None, 2021-01-03 03:00:00, None
9.0, 887.0, None, -6.4, -6.4, 147.0, None, None, 1.0, 444.0, None, 2021-01-03 04:00:00, None
7.0, 885.0, None, -6.5, -6.5, 147.0, None, None, None, 444.0, None, 2021-01-03 05:00:00, None
7.0, 885.0, None, -6.6, -6.6, 146.0, None, None, 0.0, 445.0, None, 2021-01-03 06:00:00, None
7.0, 885.0, None, -6.6, -6.5, 145.0, None, None, 0.0, 444.0, None, 2021-01-03 07:00:00, None
8.0, 886.0, None, -6.3, -6.3, 144.0, None, None, 1.0, 444.0, None, 2021-01-03 08:00:00, None
7.0, 886.0, None, -6.2, -6.3, 144.0, None, None, 0.0, 444.0, None, 2021-01-03 09:00:00, None
6.0, 884.0, None, -5.9, -5.8, 143.0, None, None, None, 444.0, None, 2021-01-03 10:00:00, None
8.0, 886.0, None, -5.7, -5.7, 143.0, None, None, 2.0, 444.0, None, 2021-01-03 11:00:00, None
8.0, 886.0, None, -5.6, -5.5, 143.0, None, None, 0.0, 444.0, None, 2021-01-03 12:00:00, None
6.0, 885.0, None, -5.7, -5.7, 142.0, None, None, None, 444.0, None, 2021-01-03 13:00:00, None
10.0, 886.0, None, -5.4, -5.3, 142.0, None, None, 1.0, 444.0, None, 2021-01-03 14:00:00, None
6.0, 885.0, None, -5.6, -5.6, 142.0, None, None, None, 444.0, None, 2021-01-03 15:00:00, None
6.0, 886.0, None, -6.0, -6.0, 142.0, None, None, 1.0, 444.0, None, 2021-01-03 16:00:00, None
10.0, 886.0, None, -6.4, -6.4, 142.0, None, None, 0.0, 444.0, None, 2021-01-03 17:00:00, None
3.0, 886.0, None, -6.5, -6.5, 141.0, None, None, 0.0, 444.0, None, 2021-01-03 18:00:00, None
1.0, 886.0, None, -7.0, -7.0, 141.0, None, None, 0.0, 444.0, None, 2021-01-03 19:00:00, None
0.0, 886.0, None, -6.8, -6.8, 141.0, None, None, 0.0, 444.0, None, 2021-01-03 20:00:00, None
