station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, 229.0, None, -5.3, 55.0, None, None, 0.0, 166.0, None, 2021-01-01 00:00:00, None
None, None, 229.0, None, -5.0, 55.0, None, None, 0.0, 166.0, None, 2021-01-01 01:00:00, None
None, None, 229.0, None, -4.9, 55.0, None, None, 0.0, 166.0, None, 2021-01-01 02:00:00, None
None, None, 229.0, None, -4.8, 56.0, None, None, 0.0, 166.0, None, 2021-01-01 03:00:00, None
None, None, 229.0, None, -4.6, 55.0, None, None, 0.0, 167.0, None, 2021-01-01 04:00:00, None
None, None, 229.0, None, -4.5, 55.0, None, None, 0.0, 167.0, None, 2021-01-01 05:00:00, None
None, None, 229.0, None, -4.2, 55.0, None, None, 0.0, 167.0, None, 2021-01-01 06:00:00, None
None, None, 228.0, None, -3.9, 55.0, None, None, None, 168.0, None, 2021-01-01 07:00:00, None
None, None, 228.0, None, -3.9, 55.0, None, None, 0.0, 168.0, None, 2021-01-01 08:00:00, None
None, None, 228.0, None, -3.7, 55.0, None, None, 0.0, 168.0, None, 2021-01-01 09:00:00, None
None, None, 228.0, None, -3.6, 55.0, None, None, 0.0, 169.0, None, 2021-01-01 10:00:00, None
None, None, 227.0, None, -3.2, 55.0, None, None, None, 170.0, None, 2021-01-01 11:00:00, None
None, None, 227.0, None, -3.1, 55.0, None, None, 0.0, 170.0, None, 2021-01-01 12:00:00, None
None, None, 227.0, None, -2.9, 55.0, None, None, 0.0, 171.0, None, 2021-01-01 13:00:00, None
None, None, 227.0, None, -3.0, 56.0, None, None, 0.0, 171.0, None, 2021-01-01 14:00:00, None
None, None, 227.0, None, -3.4, 54.0, None, None, 0.0, 171.0, None, 2021-01-01 15:00:00, None
