station_observations
pcpn_amt_pst24hrs, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
0.0, 430.0, None, None, -2.8, 69.0, None, None, 0.0, 180.0, None, 2021-01-01 00:00:00, None
0.0, 430.0, None, None, -2.9, 69.0, None, None, 0.0, 181.0, None, 2021-01-01 01:00:00, None
1.0, 431.0, None, None, -2.7, 70.0, None, None, 1.0, 182.0, None, 2021-01-01 02:00:00, None
1.0, 431.0, None, None, -3.2, 70.0, None, None, 0.0, 184.0, None, 2021-01-01 03:00:00, None
3.0, 433.0, None, None, -3.0, 72.0, None, None, 2.0, 187.0, None, 2021-01-01 04:00:00, None
4.0, 433.0, None, None, -3.6, 72.0, None, None, 0.0, 188.0, None, 2021-01-01 05:00:00, None
5.0, 434.0, None, None, -3.2, 73.0, None, None, 1.0, 188.0, None, 2021-01-01 06:00:00, None
5.0, 435.0, None, None, -3.2, 74.0, None, None, 1.0, 189.0, None, 2021-01-01 07:00:00, None
5.0, 435.0, None, None, -3.3, 74.0, None, None, 0.0, 189.0, None, 2021-01-01 08:00:00, None
6.0, 435.0, None, None, -3.5, 76.0, None, None, 0.0, 190.0, None, 2021-01-01 09:00:00, None
5.0, 434.0, None, None, -3.2, 74.0, None, None, None, 190.0, None, 2021-01-01 10:00:00, None
5.0, 435.0, None, None, -2.7, 74.0, None, None, 1.0, 191.0, None, 2021-01-01 11:00:00, None
5.0, 435.0, None, None, -2.2, 74.0, None, None, 0.0, 191.0, None, 2021-01-01 12:00:00, None
5.0, 435.0, None, None, -1.5, 74.0, None, None, 0.0, 192.0, None, 2021-01-01 13:00:00, None
5.0, 435.0, None, None, -2.2, 74.0, None, None, 0.0, 192.0, None, 2021-01-01 14:00:00, None
6.0, 435.0, None, None, -1.2, 74.0, None, None, 0.0, 192.0, None, 2021-01-01 15:00:00, None
6.0, 436.0, None, None, -1.8, 74.0, None, None, 1.0, 192.0, None, 2021-01-01 16:00:00, None
6.0, 436.0, None, None, -2.1, 74.0, None, None, 0.0, 192.0, None, 2021-01-01 17:00:00, None
7.0, 436.0, None, None, -2.1, 74.0, None, None, 0.0, 191.0, None, 2021-01-01 18:00:00, None
6.0, 436.0, None, None, -2.6, 74.0, None, None, 0.0, 192.0, None, 2021-01-01 19:00:00, None
6.0, 436.0, None, None, -2.9, 74.0, None, None, 0.0, 192.0, None, 2021-01-01 20:00:00, None
