station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, 611.0, None, -3.7, -3.7, 36.0, None, None, None, 209.0, None, 2021-12-06 14:00:00, None
None, None, 611.0, None, -3.6, -3.6, 39.0, None, None, 0.0, 210.0, None, 2021-12-06 15:00:00, None
None, None, 611.0, None, -3.5, -3.3, 39.0, None, None, 0.0, 210.0, None, 2021-12-06 16:00:00, None
None, None, 611.0, None, -2.9, -2.6, 39.0, None, None, 0.0, 210.0, None, 2021-12-06 17:00:00, None
None, None, 612.0, None, -1.7, -1.3, 39.0, None, None, 1.0, 210.0, None, 2021-12-06 18:00:00, None
None, None, 612.0, None, -1.0, -0.8, 39.0, None, None, 0.0, 210.0, None, 2021-12-06 19:00:00, None
None, None, 611.0, None, -0.5, -0.6, 39.0, None, None, 0.0, 210.0, None, 2021-12-06 21:00:00, None
None, None, 612.0, None, -0.7, -0.9, 39.0, None, None, 1.0, 210.0, None, 2021-12-06 22:00:00, None
None, None, 612.0, None, -0.9, -0.9, 39.0, None, None, 0.0, 211.0, None, 2021-12-06 23:00:00, None
None, None, 612.0, None, -1.0, -0.9, 38.0, None, None, 0.0, 210.0, None, 2021-12-07 00:00:00, None
None, None, 612.0, None, -0.9, -0.9, 38.0, None, None, 0.0, 210.0, None, 2021-12-07 01:00:00, None
None, None, 612.0, None, -0.7, -0.7, 38.0, None, None, 0.0, 210.0, None, 2021-12-07 02:00:00, None
None, None, 612.0, None, -0.7, -0.7, 38.0, None, None, 0.0, 210.0, None, 2021-12-07 03:00:00, None
None, None, 612.0, None, -0.7, -0.8, 38.0, None, None, 0.0, 210.0, None, 2021-12-07 04:00:00, None
None, None, 612.0, None, -0.7, -0.7, 38.0, None, None, 0.0, 209.0, None, 2021-12-07 05:00:00, None
None, None, 612.0, None, -0.7, -0.7, 38.0, None, None, 0.0, 209.0, None, 2021-12-07 06:00:00, None
None, None, 613.0, None, -0.8, -0.8, 38.0, None, None, 1.0, 208.0, None, 2021-12-07 07:00:00, None
None, None, 613.0, None, -0.9, -1.0, 37.0, None, None, 0.0, 208.0, None, 2021-12-07 08:00:00, None
None, None, 613.0, None, -0.9, -0.9, 37.0, None, None, 0.0, 208.0, None, 2021-12-07 09:00:00, None
None, None, 613.0, None, -0.8, -0.8, 37.0, None, None, 0.0, 208.0, None, 2021-12-07 10:00:00, None
None, None, 613.0, None, -0.6, -0.5, 37.0, None, None, 0.0, 207.0, None, 2021-12-07 11:00:00, None
None, None, 613.0, None, -0.8, -0.8, 37.0, None, None, 0.0, 207.0, None, 2021-12-07 12:00:00, None
None, None, 613.0, None, -0.9, -0.9, 37.0, None, None, 0.0, 206.0, None, 2021-12-07 13:00:00, None
2.0, None, 613.0, None, -1.1, -1.1, 37.0, None, None, 0.0, 207.0, None, 2021-12-07 14:00:00, None
2.0, None, 613.0, None, -1.0, -1.1, 37.0, None, None, 0.0, 207.0, None, 2021-12-07 15:00:00, None
2.0, None, 613.0, None, -1.1, -1.1, 37.0, None, None, 0.0, 206.0, None, 2021-12-07 16:00:00, None
2.0, None, 613.0, None, -1.2, -1.2, 37.0, None, None, 0.0, 207.0, None, 2021-12-07 17:00:00, None
2.0, None, 614.0, None, -1.3, -1.2, 37.0, None, None, 1.0, 206.0, None, 2021-12-07 18:00:00, None
2.0, None, 614.0, None, -1.4, -1.5, 38.0, None, None, 0.0, 207.0, None, 2021-12-07 19:00:00, None
2.0, None, 613.0, None, -1.6, -1.6, 38.0, None, None, None, 206.0, None, 2021-12-07 20:00:00, None
2.0, None, 613.0, None, -1.4, -1.4, 37.0, None, None, 0.0, 206.0, None, 2021-12-07 21:00:00, None
0.0, None, 612.0, None, -0.9, -0.8, 38.0, None, None, None, 206.0, None, 2021-12-07 22:00:00, None
2.0, None, 614.0, None, -1.0, -0.9, 37.0, None, None, 2.0, 207.0, None, 2021-12-07 23:00:00, None
2.0, None, 614.0, None, -0.8, -0.8, 38.0, None, None, 0.0, 207.0, None, 2021-12-08 00:00:00, None
4.0, None, 616.0, None, -1.0, -1.2, 36.0, None, None, 2.0, 208.0, None, 2021-12-08 01:00:00, None
4.0, None, 616.0, None, -2.5, -2.6, 41.0, None, None, 0.0, 213.0, None, 2021-12-08 02:00:00, None
6.0, None, 618.0, None, -2.7, -2.7, 43.0, None, None, 2.0, 216.0, None, 2021-12-08 03:00:00, None
2.0, None, 614.0, None, -2.8, -2.9, 44.0, None, None, None, 219.0, None, 2021-12-08 04:00:00, None
6.0, None, 618.0, None, -3.3, -3.3, 46.0, None, None, 4.0, 220.0, None, 2021-12-08 05:00:00, None
7.0, None, 620.0, None, -5.6, -5.8, 46.0, None, None, None, 225.0, None, 2021-12-08 07:00:00, None
6.0, None, 619.0, None, -7.0, -7.6, 47.0, None, None, None, 227.0, None, 2021-12-08 08:00:00, None
7.0, None, 620.0, None, -7.9, -7.9, 48.0, None, None, 1.0, 228.0, None, 2021-12-08 09:00:00, None
7.0, None, 620.0, None, -7.8, -7.8, 49.0, None, None, 0.0, 229.0, None, 2021-12-08 10:00:00, None
7.0, None, 620.0, None, -7.9, -7.8, 49.0, None, None, 0.0, 231.0, None, 2021-12-08 11:00:00, None
