station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, time, MIN_TEMP
None, None, 175.0, None, -2.6, -2.8, 160.0, None, None, None, 512.0, 2021-03-31 18:00:00, None
None, None, 183.0, None, -1.1, -3.0, 167.0, None, None, None, 520.0, 2021-04-01 13:00:00, None
None, None, 183.0, None, -7.5, -7.5, 162.0, None, None, None, 521.0, 2021-04-02 02:00:00, None
None, None, 183.0, None, -1.8, -2.5, 164.0, None, None, None, 521.0, 2021-04-02 12:00:00, None
1.0, None, 184.0, None, 0.1, -1.1, 162.0, None, None, None, 522.0, 2021-04-03 12:00:00, None
None, None, 184.0, None, -4.5, -5.3, 160.0, None, None, None, 523.0, 2021-04-04 10:00:00, None
0.0, None, 184.0, None, 0.1, -1.5, 160.0, None, None, None, 523.0, 2021-04-04 12:00:00, None
None, None, 183.0, None, 1.1, 0.0, 161.0, None, None, None, 524.0, 2021-04-04 15:00:00, None
None, None, 183.0, None, -0.3, -0.7, 160.0, None, None, 0.0, 524.0, 2021-04-04 16:00:00, None
None, None, 183.0, None, -2.3, -2.4, 160.0, None, None, None, 524.0, 2021-04-05 08:00:00, None
None, None, 184.0, None, -2.4, -2.5, 158.0, None, None, None, 525.0, 2021-04-06 00:00:00, None
0.0, None, 183.0, None, -2.8, -3.0, 158.0, None, None, None, 525.0, 2021-04-06 08:00:00, None
None, None, 184.0, None, -2.0, -2.2, 158.0, None, None, None, 525.0, 2021-04-06 18:00:00, None
None, None, 184.0, None, -3.8, -3.8, None, None, None, None, 525.0, 2021-04-06 21:00:00, None
0.0, None, 184.0, None, -4.5, -4.6, None, None, None, None, 525.0, 2021-04-07 00:00:00, None
None, None, 184.0, None, -4.8, -4.8, None, None, None, 0.0, 525.0, 2021-04-07 01:00:00, None
None, None, 184.0, None, -5.7, -5.7, None, None, None, None, 525.0, 2021-04-07 03:00:00, None
None, None, 186.0, None, -5.7, -6.0, None, None, None, None, 526.0, 2021-04-07 09:00:00, None
None, None, 186.0, None, -8.3, -8.2, None, None, None, None, 527.0, 2021-04-07 22:00:00, None
None, None, 193.0, None, -0.8, -1.1, 161.0, None, None, None, 532.0, 2021-04-09 18:00:00, None
None, None, 193.0, None, -1.7, -1.8, 161.0, None, None, 0.0, 533.0, 2021-04-09 19:00:00, None
None, None, 193.0, None, -2.2, -3.4, 161.0, None, None, None, 533.0, 2021-04-10 12:00:00, None
None, None, 193.0, None, -0.8, -0.9, 158.0, None, None, None, 534.0, 2021-04-11 18:00:00, None
None, None, 193.0, None, -15.9, -15.8, 157.0, None, None, None, 534.0, 2021-04-12 07:00:00, None
None, None, 193.0, None, -5.3, -6.3, 157.0, None, None, None, 534.0, 2021-04-12 10:00:00, None
None, None, 194.0, None, -1.0, -1.3, 158.0, None, None, None, 534.0, 2021-04-13 09:00:00, None
None, None, 193.0, None, 2.5, 1.8, 156.0, None, None, None, 534.0, 2021-04-13 13:00:00, None
None, None, 193.0, None, 5.6, 6.0, 152.0, None, None, None, 534.0, 2021-04-14 21:00:00, None
None, None, 193.0, None, -0.9, -0.9, 153.0, None, None, None, 534.0, 2021-04-14 23:00:00, None
None, None, 194.0, None, -2.5, -2.5, 153.0, None, None, None, 536.0, 2021-04-15 03:00:00, None
None, None, 194.0, None, -3.5, -3.4, 153.0, None, None, None, 536.0, 2021-04-15 06:00:00, None
None, None, 194.0, None, 13.6, 13.6, 149.0, None, None, None, 532.0, 2021-04-15 17:00:00, None
None, None, 194.0, None, -3.3, -3.2, 150.0, None, None, None, 530.0, 2021-04-16 05:00:00, None
None, None, 194.0, None, 12.6, 11.1, 149.0, None, None, None, 529.0, 2021-04-16 11:00:00, None
None, None, 194.0, None, -1.6, -1.6, 147.0, None, None, None, 528.0, 2021-04-17 01:00:00, None
None, None, 194.0, None, 5.6, 4.1, 146.0, None, None, None, 530.0, 2021-04-17 10:00:00, None
None, None, 194.0, None, 13.4, 13.5, 144.0, None, None, None, 526.0, 2021-04-17 18:00:00, None
None, None, 194.0, None, 13.5, 12.5, 142.0, None, None, None, 527.0, 2021-04-18 15:00:00, None
None, None, 194.0, None, 11.8, 11.5, 141.0, None, None, None, 521.0, 2021-04-19 17:00:00, None
None, None, 194.0, None, 5.8, 6.4, 140.0, None, None, None, 520.0, 2021-04-19 21:00:00, None
None, None, 194.0, None, -1.5, -1.4, 141.0, None, None, None, 522.0, 2021-04-19 23:00:00, None
None, None, 194.0, None, -2.7, -2.6, 141.0, None, None, None, 529.0, 2021-04-20 01:00:00, None
None, None, 193.0, None, 6.4, 5.1, 140.0, None, None, None, 521.0, 2021-04-20 10:00:00, None
None, None, 194.0, None, 7.3, 7.5, 138.0, None, None, None, 517.0, 2021-04-20 19:00:00, None
None, None, 194.0, None, 0.1, -0.8, 139.0, None, None, None, 517.0, 2021-04-21 02:00:00, None
None, None, 194.0, None, -1.7, -1.8, 139.0, None, None, None, 519.0, 2021-04-21 05:00:00, None
None, None, 194.0, None, 0.8, 0.6, 138.0, None, None, None, 516.0, 2021-04-21 08:00:00, None
None, None, 194.0, None, 5.9, 3.4, 138.0, None, None, None, 517.0, 2021-04-21 12:00:00, None
None, None, 194.0, None, 4.8, 3.4, 138.0, None, None, None, 515.0, 2021-04-21 16:00:00, None
0.0, None, 194.0, None, -7.2, -7.0, 138.0, None, None, None, 519.0, 2021-04-22 02:00:00, None
None, None, 194.0, None, -8.1, -7.9, 138.0, None, None, 0.0, 519.0, 2021-04-22 03:00:00, None
None, None, 194.0, None, -10.1, -10.1, 138.0, None, None, None, 521.0, 2021-04-22 06:00:00, None
None, None, 194.0, None, 2.6, 2.9, 137.0, None, None, None, 515.0, 2021-04-22 20:00:00, None
None, None, 194.0, None, -3.6, -3.5, 137.0, None, None, None, 517.0, 2021-04-23 00:00:00, None
None, None, 194.0, None, -8.7, -8.6, 137.0, None, None, None, 519.0, 2021-04-23 07:00:00, None
None, None, 194.0, None, 9.0, 7.2, 136.0, None, None, None, 512.0, 2021-04-23 13:00:00, None
0.0, None, 194.0, None, 8.9, 7.2, 136.0, None, None, None, 512.0, 2021-04-24 13:00:00, None
None, None, 193.0, None, 8.7, 7.6, 135.0, None, None, None, 514.0, 2021-04-24 16:00:00, None
None, None, 194.0, None, 4.5, 4.5, 135.0, None, None, None, 506.0, 2021-04-25 20:00:00, None
None, None, 194.0, None, -4.7, -4.9, 135.0, None, None, None, 505.0, 2021-04-26 08:00:00, None
None, None, 194.0, None, 2.6, 2.7, 134.0, None, None, None, 499.0, 2021-04-26 23:00:00, None
None, None, 193.0, None, 3.3, 3.3, 134.0, None, None, None, 498.0, 2021-04-27 00:00:00, None
None, None, 194.0, None, 2.7, 2.6, 134.0, None, None, None, 496.0, 2021-04-27 02:00:00, None
None, None, 194.0, None, 0.5, 0.3, 134.0, None, None, None, 494.0, 2021-04-27 10:00:00, None
None, None, 198.0, None, -2.1, -2.3, 136.0, None, None, None, 496.0, 2021-04-28 03:00:00, None
None, None, 199.0, None, -3.2, -3.3, 136.0, None, None, None, 496.0, 2021-04-28 05:00:00, None
None, None, 199.0, None, 7.8, 6.2, 133.0, None, None, None, 499.0, 2021-04-28 14:00:00, None
None, None, 199.0, None, 3.0, 3.0, 132.0, None, None, None, 498.0, 2021-04-28 21:00:00, None
None, None, 200.0, None, 2.2, 2.3, 132.0, None, None, 1.0, 498.0, 2021-04-28 22:00:00, None
None, None, 204.0, None, 4.6, 4.5, 129.0, None, None, None, 493.0, 2021-04-29 18:00:00, None
None, None, 204.0, None, 3.5, 3.4, 128.0, None, None, None, 491.0, 2021-04-29 20:00:00, None
None, None, 204.0, None, 1.5, 1.4, 128.0, None, None, None, 488.0, 2021-04-30 00:00:00, None
None, None, 204.0, None, 1.3, 1.2, 128.0, None, None, None, 487.0, 2021-04-30 02:00:00, None
None, None, 204.0, None, 5.6, 4.8, 126.0, None, None, None, 486.0, 2021-04-30 15:00:00, None
None, None, 204.0, None, 5.3, 4.8, 126.0, None, None, None, 486.0, 2021-04-30 17:00:00, None
0.0, None, 204.0, None, 1.0, 0.9, 125.0, None, None, None, 481.0, 2021-05-01 02:00:00, None
None, None, 204.0, None, 5.7, 5.7, 122.0, None, None, None, 479.0, 2021-05-01 19:00:00, None
None, None, 204.0, None, 0.8, 0.7, 122.0, None, None, None, 474.0, 2021-05-02 00:00:00, None
None, None, 204.0, None, 0.6, 0.6, 122.0, None, None, 0.0, 473.0, 2021-05-02 01:00:00, None
None, None, 204.0, None, 5.2, 4.3, 122.0, None, None, None, 470.0, 2021-05-02 11:00:00, None
None, None, 204.0, None, 6.7, 7.0, 121.0, None, None, None, 472.0, 2021-05-02 14:00:00, None
None, None, 204.0, None, 5.9, 5.1, 121.0, None, None, None, 472.0, 2021-05-02 16:00:00, None
None, None, 204.0, None, -1.3, -1.2, 121.0, None, None, None, 469.0, 2021-05-02 23:00:00, None
None, None, 204.0, None, 1.0, 0.5, 120.0, None, None, None, 464.0, 2021-05-03 09:00:00, None
None, None, 205.0, None, 6.2, 5.8, 119.0, None, None, None, 466.0, 2021-05-03 17:00:00, None
None, None, 205.0, None, 3.6, 3.6, 119.0, None, None, None, 465.0, 2021-05-03 20:00:00, None
None, None, 205.0, None, 0.7, 0.7, 119.0, None, None, None, 463.0, 2021-05-04 03:00:00, None
None, None, 205.0, None, 0.2, 0.0, 119.0, None, None, None, 463.0, 2021-05-04 07:00:00, None
0.0, None, 205.0, None, 6.2, 5.9, 117.0, None, None, None, 462.0, 2021-05-04 17:00:00, None
None, None, 205.0, None, 1.5, 1.5, 118.0, None, None, None, 457.0, 2021-05-04 23:00:00, None
None, None, 205.0, None, 7.5, 7.1, 117.0, None, None, None, 449.0, 2021-05-05 12:00:00, None
None, None, 205.0, None, 9.2, 8.1, 116.0, None, None, None, 451.0, 2021-05-05 15:00:00, None
None, None, 205.0, None, 8.6, 8.4, 115.0, None, None, None, 450.0, 2021-05-05 19:00:00, None
None, None, 205.0, None, 5.2, 5.0, 112.0, None, None, None, 441.0, 2021-05-06 22:00:00, None
None, None, 211.0, None, 1.3, 1.1, 112.0, None, None, None, 440.0, 2021-05-07 04:00:00, None
None, None, 211.0, None, 1.0, 1.0, 112.0, None, None, 0.0, 440.0, 2021-05-07 05:00:00, None
None, None, 211.0, None, 0.3, 0.2, 112.0, None, None, 0.0, 439.0, 2021-05-07 06:00:00, None
None, None, 213.0, None, 5.0, 4.2, 112.0, None, None, None, 437.0, 2021-05-07 14:00:00, None
6.0, None, 217.0, None, -0.1, -0.2, 113.0, None, None, None, 434.0, 2021-05-08 06:00:00, None
None, None, 217.0, None, 0.2, 0.0, 113.0, None, None, None, 434.0, 2021-05-08 08:00:00, None
None, None, 217.0, None, 4.0, 3.7, 110.0, None, None, None, 429.0, 2021-05-08 19:00:00, None
None, None, 217.0, None, 3.2, 3.1, 110.0, None, None, 0.0, 428.0, 2021-05-08 20:00:00, None
None, None, 217.0, None, 0.5, 0.4, 109.0, None, None, None, 424.0, 2021-05-09 05:00:00, None
None, None, 217.0, None, 6.2, 5.6, 109.0, None, None, None, 422.0, 2021-05-09 12:00:00, None
None, None, 218.0, None, 6.0, 5.3, 108.0, None, None, 1.0, 422.0, 2021-05-09 13:00:00, None
None, None, 218.0, None, 6.5, 6.3, 107.0, None, None, None, 422.0, 2021-05-09 16:00:00, None
None, None, 217.0, None, 4.1, 4.1, 107.0, None, None, None, 416.0, 2021-05-09 21:00:00, None
None, None, 218.0, None, 3.0, 2.3, 106.0, None, None, None, 411.0, 2021-05-10 10:00:00, None
None, None, 217.0, None, 6.2, 6.2, 105.0, None, None, None, 403.0, 2021-05-10 20:00:00, None
1.0, None, 218.0, None, 5.0, 5.1, 105.0, None, None, 1.0, 403.0, 2021-05-10 21:00:00, None
None, None, 218.0, None, 2.8, 2.7, 105.0, None, None, None, 401.0, 2021-05-11 00:00:00, None
None, None, 218.0, None, 1.9, 1.8, 106.0, None, None, None, 401.0, 2021-05-11 02:00:00, None
None, None, 218.0, None, 1.2, 1.2, 106.0, None, None, 0.0, 400.0, 2021-05-11 03:00:00, None
None, None, 218.0, None, 0.5, 0.5, 105.0, None, None, 0.0, 400.0, 2021-05-11 04:00:00, None
None, None, 218.0, None, 0.8, 0.8, 105.0, None, None, 0.0, 400.0, 2021-05-11 05:00:00, None
None, None, 218.0, None, 0.4, 0.2, 105.0, None, None, None, 400.0, 2021-05-11 07:00:00, None
None, None, 218.0, None, 7.7, 7.5, 103.0, None, None, None, 395.0, 2021-05-11 18:00:00, None
None, None, 218.0, None, 2.3, 2.3, 100.0, None, None, None, 373.0, 2021-05-13 05:00:00, None
None, None, 218.0, None, 6.3, 6.3, 97.0, None, None, None, 361.0, 2021-05-13 21:00:00, None
None, None, 220.0, None, 2.3, 2.0, 93.0, None, None, None, 336.0, 2021-05-15 09:00:00, None
None, None, 220.0, None, 8.8, 7.6, 92.0, None, None, None, 335.0, 2021-05-15 14:00:00, None
None, None, 220.0, None, 7.8, 7.1, 91.0, None, None, None, 330.0, 2021-05-15 17:00:00, None
None, None, 220.0, None, 3.7, 3.9, 90.0, None, None, None, 323.0, 2021-05-15 22:00:00, None
None, None, 220.0, None, 2.3, 2.2, 90.0, None, None, None, 320.0, 2021-05-16 02:00:00, None
0.0, None, 220.0, None, 1.5, 1.1, 90.0, None, None, None, 318.0, 2021-05-16 09:00:00, None
None, None, 220.0, None, 8.7, 7.8, 87.0, None, None, None, 313.0, 2021-05-16 16:00:00, None
0.0, None, 220.0, None, -2.3, -2.3, 87.0, None, None, None, 306.0, 2021-05-17 02:00:00, None
None, None, 220.0, None, 7.5, 6.3, 87.0, None, None, None, 301.0, 2021-05-17 17:00:00, None
None, None, 220.0, None, -2.1, -2.1, 88.0, None, None, None, 296.0, 2021-05-18 01:00:00, None
None, None, 220.0, None, -2.1, -2.4, 88.0, None, None, None, 296.0, 2021-05-18 08:00:00, None
None, None, 220.0, None, 10.8, 8.7, 86.0, None, None, None, 293.0, 2021-05-18 12:00:00, None
None, None, 220.0, None, 9.6, 9.1, 86.0, None, None, None, 292.0, 2021-05-18 18:00:00, None
None, None, 220.0, None, 9.1, 9.3, 85.0, None, None, 0.0, 291.0, 2021-05-18 19:00:00, None
None, None, 220.0, None, 4.8, 4.9, 85.0, None, None, None, 290.0, 2021-05-18 21:00:00, None
None, None, 220.0, None, 9.9, 9.7, 84.0, None, None, None, 281.0, 2021-05-19 11:00:00, None
None, None, 220.0, None, -2.3, -2.3, 84.0, None, None, None, 281.0, 2021-05-20 05:00:00, None
None, None, 220.0, None, 11.5, 10.5, 83.0, None, None, None, 277.0, 2021-05-20 12:00:00, None
None, None, 220.0, None, 7.2, 7.1, 82.0, None, None, None, 266.0, 2021-05-21 00:00:00, None
None, None, 220.0, None, 8.3, 7.9, 82.0, None, None, None, 263.0, 2021-05-21 10:00:00, None
None, None, 220.0, None, 9.6, 8.9, 80.0, None, None, 0.0, 263.0, 2021-05-21 11:00:00, None
None, None, 220.0, None, 9.1, 8.9, 80.0, None, None, None, 263.0, 2021-05-21 17:00:00, None
None, None, 220.0, None, 3.1, 2.9, 80.0, None, None, None, 254.0, 2021-05-22 06:00:00, None
None, None, 220.0, None, 8.0, 7.9, 77.0, None, None, None, 244.0, 2021-05-22 18:00:00, None
None, None, 220.0, None, 2.2, 2.1, 76.0, None, None, None, 236.0, 2021-05-23 05:00:00, None
None, None, 220.0, None, -0.4, -0.5, 73.0, None, None, None, 223.0, 2021-05-24 04:00:00, None
None, None, 220.0, None, 6.5, 5.8, 72.0, None, None, None, 222.0, 2021-05-24 10:00:00, None
None, None, 221.0, None, 5.8, 5.2, 72.0, None, None, None, 222.0, 2021-05-24 12:00:00, None
None, None, 222.0, None, 5.6, 5.6, 71.0, None, None, None, 219.0, 2021-05-24 18:00:00, None
None, None, 222.0, None, 1.1, 1.0, 72.0, None, None, None, 218.0, 2021-05-24 22:00:00, None
None, None, 222.0, None, -2.1, -2.1, 72.0, None, None, None, 217.0, 2021-05-25 01:00:00, None
None, None, 222.0, None, 10.7, 9.3, 70.0, None, None, None, 215.0, 2021-05-25 14:00:00, None
None, None, 221.0, None, 9.9, 9.6, 69.0, None, None, None, 214.0, 2021-05-25 16:00:00, None
0.0, None, 222.0, None, 10.0, 9.7, 69.0, None, None, None, 211.0, 2021-05-25 18:00:00, None
None, None, 222.0, None, 6.4, 6.3, 69.0, None, None, None, 209.0, 2021-05-25 20:00:00, None
None, None, 222.0, None, -0.1, -0.3, 70.0, None, None, None, 204.0, 2021-05-26 07:00:00, None
None, None, 221.0, None, 0.3, 0.4, 67.0, None, None, None, 199.0, 2021-05-26 23:00:00, None
None, None, 222.0, None, -3.5, -3.5, 67.0, None, None, None, 198.0, 2021-05-27 04:00:00, None
None, None, 222.0, None, -1.9, -2.1, 67.0, None, None, None, 198.0, 2021-05-27 08:00:00, None
None, None, 222.0, None, 7.9, 7.6, 66.0, None, None, None, 194.0, 2021-05-27 11:00:00, None
None, None, 221.0, None, 13.2, 12.6, 65.0, None, None, None, 193.0, 2021-05-27 16:00:00, None
None, None, 222.0, None, 4.1, 4.0, 66.0, None, None, None, 184.0, 2021-05-28 03:00:00, None
None, None, 221.0, None, 10.9, 9.9, 63.0, None, None, None, 183.0, 2021-05-28 14:00:00, None
None, None, 222.0, None, 4.4, 4.5, 62.0, None, None, None, 168.0, 2021-05-28 22:00:00, None
None, None, 221.0, None, 8.9, 8.4, 59.0, None, None, None, 154.0, 2021-05-29 18:00:00, None
None, None, 222.0, None, 3.9, 3.8, 59.0, None, None, None, 146.0, 2021-05-30 05:00:00, None
None, None, 222.0, None, 8.7, 8.3, 56.0, None, None, None, 142.0, 2021-05-30 13:00:00, None
None, None, 222.0, None, 7.6, 7.3, 56.0, None, None, None, 137.0, 2021-05-30 16:00:00, None
None, None, 222.0, None, 6.9, 6.9, 55.0, None, None, None, 129.0, 2021-05-30 21:00:00, None
None, None, 222.0, None, 6.1, 6.1, 55.0, None, None, None, 125.0, 2021-05-31 04:00:00, None
None, None, 224.0, None, 8.5, 8.0, 53.0, None, None, None, 119.0, 2021-05-31 12:00:00, None
None, None, 225.0, None, 9.3, 9.1, 51.0, None, None, None, 111.0, 2021-05-31 19:00:00, None
None, None, 225.0, None, 9.0, 8.8, 51.0, None, None, None, 103.0, 2021-06-01 00:00:00, None
None, None, 225.0, None, 11.8, 12.0, 43.0, None, None, None, 75.0, 2021-06-01 17:00:00, None
None, None, 227.0, None, 5.9, 5.7, 39.0, None, None, None, 58.0, 2021-06-02 05:00:00, None
None, None, 230.0, None, 14.6, 13.3, 34.0, None, None, None, 43.0, 2021-06-02 14:00:00, None
None, None, 230.0, None, 14.3, 13.9, 33.0, None, None, None, 37.0, 2021-06-02 16:00:00, None
None, None, 230.0, None, 7.9, 7.8, 31.0, None, None, None, 25.0, 2021-06-02 23:00:00, None
None, None, 230.0, None, 6.1, 6.0, 33.0, None, None, None, 22.0, 2021-06-03 02:00:00, None
None, None, 230.0, None, 4.0, 3.8, 31.0, None, None, None, 17.0, 2021-06-03 09:00:00, None
0.0, None, 230.0, None, 7.2, 7.0, 27.0, None, None, None, 9.0, 2021-06-03 16:00:00, None
None, None, 230.0, None, 3.5, 3.2, 23.0, None, None, None, 5.0, 2021-06-04 08:00:00, None
None, None, 230.0, None, 6.6, 5.8, 26.0, None, None, None, 4.0, 2021-06-04 11:00:00, None
None, None, 230.0, None, 8.4, 7.8, 25.0, None, None, None, 3.0, 2021-06-04 13:00:00, None
None, None, 230.0, None, 6.3, 6.2, 24.0, None, None, None, 3.0, 2021-06-04 20:00:00, None
None, None, 231.0, None, 5.3, 4.7, 21.0, None, None, None, 1.0, 2021-06-05 09:00:00, None
1.0, None, 231.0, None, 8.1, 7.2, 22.0, None, None, None, 0.0, 2021-06-05 11:00:00, None
1.0, None, 231.0, None, 7.3, 7.0, 20.0, None, None, None, 1.0, 2021-06-05 20:00:00, None
None, None, 231.0, None, 3.6, 3.6, 20.0, None, None, None, 0.0, 2021-06-06 00:00:00, None
None, None, 231.0, None, 1.9, 1.9, 20.0, None, None, None, -1.0, 2021-06-06 02:00:00, None
None, None, 231.0, None, -1.6, -1.5, 20.0, None, None, None, -1.0, 2021-06-06 04:00:00, None
None, None, 231.0, None, -2.1, -2.1, 20.0, None, None, 0.0, -1.0, 2021-06-06 05:00:00, None
None, None, 231.0, None, 1.9, 1.9, 17.0, None, None, None, -4.0, 2021-06-07 03:00:00, None
0.0, None, 231.0, None, 2.2, 2.1, 17.0, None, None, 0.0, -4.0, 2021-06-07 04:00:00, None
None, None, 231.0, None, 11.9, 11.5, 13.0, None, None, None, -2.0, 2021-06-07 14:00:00, None
None, None, 234.0, None, 6.3, 6.4, 13.0, None, None, None, -2.0, 2021-06-07 22:00:00, None
None, None, 234.0, None, 14.4, 12.7, 11.0, None, None, None, -3.0, 2021-06-08 13:00:00, None
None, None, 234.0, None, 10.6, 10.3, 7.0, None, None, None, -1.0, 2021-06-09 18:00:00, None
None, None, 235.0, None, 6.7, 6.6, 6.0, None, None, None, -2.0, 2021-06-09 22:00:00, None
None, None, 234.0, None, 4.8, 4.7, 4.0, None, None, None, -5.0, 2021-06-10 07:00:00, None
None, None, 240.0, None, 8.0, 7.4, 3.0, None, None, None, -4.0, 2021-06-10 15:00:00, None
6.0, None, 240.0, None, 9.3, 9.1, 2.0, None, None, None, -4.0, 2021-06-10 18:00:00, None
None, None, 244.0, None, 3.4, 3.2, 1.0, None, None, None, -5.0, 2021-06-11 04:00:00, None
None, None, 244.0, None, 3.3, 3.2, 2.0, None, None, None, -5.0, 2021-06-11 06:00:00, None
None, None, 246.0, None, 3.5, 3.4, 1.0, None, None, None, -4.0, 2021-06-12 00:00:00, None
None, None, 246.0, None, 1.5, 1.6, 1.0, None, None, None, -4.0, 2021-06-12 02:00:00, None
None, None, 246.0, None, 4.5, 4.4, 0.0, None, None, None, -6.0, 2021-06-12 08:00:00, None
None, None, 246.0, None, 13.0, 12.9, 1.0, None, None, None, 0.0, 2021-06-12 19:00:00, None
None, None, 246.0, None, 11.5, 10.1, 0.0, None, None, None, -6.0, 2021-06-13 10:00:00, None
None, None, 246.0, None, 14.6, 14.2, 1.0, None, None, None, 0.0, 2021-06-13 16:00:00, None
None, None, 246.0, None, 7.0, 6.9, 2.0, None, None, None, -3.0, 2021-06-14 06:00:00, None
None, None, 246.0, None, 10.4, 10.1, 1.0, None, None, None, -3.0, 2021-06-14 09:00:00, None
None, None, 259.0, None, 5.2, 5.1, 2.0, None, None, None, -2.0, 2021-06-15 00:00:00, None
None, None, 262.0, None, 12.5, 12.4, 2.0, None, None, None, 1.0, 2021-06-16 20:00:00, None
None, None, 261.0, None, 11.4, 11.4, 2.0, None, None, None, 1.0, 2021-06-16 21:00:00, None
None, None, 261.0, None, 2.9, 3.0, 2.0, None, None, None, -3.0, 2021-06-17 03:00:00, None
None, None, 261.0, None, 0.0, 0.0, 2.0, None, None, None, -5.0, 2021-06-17 06:00:00, None
None, None, 261.0, None, 1.1, 1.0, 2.0, None, None, 0.0, -5.0, 2021-06-17 07:00:00, None
None, None, 261.0, None, 17.7, 17.0, 2.0, None, None, None, 1.0, 2021-06-17 17:00:00, None
None, None, 263.0, None, 5.8, 5.8, 2.0, None, None, None, -1.0, 2021-06-18 02:00:00, None
None, None, 275.0, None, 1.9, 1.8, 2.0, None, None, None, -4.0, 2021-06-19 04:00:00, None
0.0, None, 275.0, None, 6.1, 6.2, 2.0, None, None, None, -2.0, 2021-06-20 04:00:00, None
None, None, 275.0, None, 12.2, 12.3, 2.0, None, None, None, 1.0, 2021-06-21 00:00:00, None
None, None, 275.0, None, 11.0, 11.0, 2.0, None, None, None, 0.0, 2021-06-21 02:00:00, None
