WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
71.0, None,76.0, None,2021-10-15 00:00:00, None,42
71.0, None,76.6, None,2021-10-15 01:00:00, None,42
66.9, None,82.1, None,2021-10-15 02:00:00, None,42
71.9, None,82.5, None,2021-10-15 03:00:00, None,42
92.4, None,82.8, None,2021-10-15 04:00:00, None,42
147.1, None,85.7, None,2021-10-15 05:00:00, None,42
115.9, None,87.7, None,2021-10-15 06:00:00, None,42
94.0, None,92.7, None,2021-10-15 07:00:00, None,42
61.4, None,94.0, None,2021-10-15 08:00:00, None,42
100.0, None,94.2, None,2021-10-15 09:00:00, None,42
61.9, None,93.4, None,2021-10-15 10:00:00, None,42
252.4, None,90.6, None,2021-10-15 11:00:00, None,42
245.2, None,79.7, None,2021-10-15 12:00:00, None,42
230.1, None,70.9, None,2021-10-15 13:00:00, None,42
257.4, None,63.9, None,2021-10-15 14:00:00, None,42
259.2, None,61.0, None,2021-10-15 15:00:00, None,42
225.3, None,62.4, None,2021-10-15 16:00:00, None,42
188.5, None,64.9, None,2021-10-15 17:00:00, None,42
352.9, None,79.3, None,2021-10-15 18:00:00, None,42
112.6, None,83.3, None,2021-10-15 19:00:00, None,42
74.9, None,86.5, None,2021-10-15 20:00:00, None,42
65.4, None,90.7, None,2021-10-15 21:00:00, None,42
62.2, None,92.1, None,2021-10-15 22:00:00, None,42
68.7, None,93.1, None,2021-10-15 23:00:00, None,42
79.8, None,93.6, None,2021-10-16 00:00:00, None,42
67.0, None,94.1, None,2021-10-16 01:00:00, None,42
80.2, None,94.4, None,2021-10-16 02:00:00, None,42
59.6, None,94.0, None,2021-10-16 03:00:00, None,42
111.2, None,93.3, None,2021-10-16 04:00:00, None,42
67.5, None,93.1, None,2021-10-16 05:00:00, None,42
123.1, None,94.1, None,2021-10-16 06:00:00, None,42
259.7, None,94.4, None,2021-10-16 07:00:00, None,42
269.0, None,94.3, None,2021-10-16 08:00:00, None,42
287.0, None,94.2, None,2021-10-16 09:00:00, None,42
65.6, None,94.2, None,2021-10-16 10:00:00, None,42
62.9, None,91.6, None,2021-10-16 11:00:00, None,42
69.9, None,88.8, None,2021-10-16 12:00:00, None,42
340.5, None,86.2, None,2021-10-16 13:00:00, None,42
248.3, None,86.6, None,2021-10-16 14:00:00, None,42
254.6, None,83.8, None,2021-10-16 15:00:00, None,42
241.6, None,79.7, None,2021-10-16 16:00:00, None,42
230.3, None,81.5, None,2021-10-16 17:00:00, None,42
219.4, None,87.4, None,2021-10-16 18:00:00, None,42
252.1, None,89.4, None,2021-10-16 19:00:00, None,42
246.4, None,90.8, None,2021-10-16 20:00:00, None,42
220.9, None,92.6, None,2021-10-16 21:00:00, None,42
249.3, None,93.6, None,2021-10-16 22:00:00, None,42
77.6, None,94.3, None,2021-10-16 23:00:00, None,42
231.1, None,94.6, None,2021-10-17 00:00:00, None,42
262.3, None,94.7, None,2021-10-17 01:00:00, None,42
240.8, None,95.1, None,2021-10-17 02:00:00, None,42
77.9, None,95.3, None,2021-10-17 03:00:00, None,42
276.0, None,95.0, None,2021-10-17 04:00:00, None,42
276.1, None,92.2, None,2021-10-17 05:00:00, None,42
284.2, None,90.4, None,2021-10-17 06:00:00, None,42
239.3, None,91.1, None,2021-10-17 07:00:00, None,42
272.4, None,91.4, None,2021-10-17 08:00:00, None,42
251.1, None,91.1, None,2021-10-17 09:00:00, None,42
274.9, None,89.0, None,2021-10-17 10:00:00, None,42
272.6, None,84.9, None,2021-10-17 11:00:00, None,42
254.8, None,79.6, None,2021-10-17 12:00:00, None,42
251.8, None,75.5, None,2021-10-17 13:00:00, None,42
247.9, None,70.0, None,2021-10-17 14:00:00, None,42
238.4, None,68.2, None,2021-10-17 15:00:00, None,42
235.2, None,63.0, None,2021-10-17 16:00:00, None,42
231.2, None,68.8, None,2021-10-17 17:00:00, None,42
262.6, None,79.6, None,2021-10-17 18:00:00, None,42
257.0, None,85.9, None,2021-10-17 19:00:00, None,42
254.2, None,89.2, None,2021-10-17 20:00:00, None,42
252.0, None,91.0, None,2021-10-17 21:00:00, None,42
80.5, None,92.0, None,2021-10-17 22:00:00, None,42
76.6, None,92.1, None,2021-10-17 23:00:00, None,42
73.6, None,92.3, None,2021-10-18 00:00:00, None,42
81.4, None,92.2, None,2021-10-18 01:00:00, None,42
249.7, None,92.2, None,2021-10-18 02:00:00, None,42
234.3, None,92.0, None,2021-10-18 03:00:00, None,42
71.6, None,91.6, None,2021-10-18 04:00:00, None,42
74.9, None,92.8, None,2021-10-18 05:00:00, None,42
68.3, None,92.8, None,2021-10-18 06:00:00, None,42
64.8, None,91.9, None,2021-10-18 07:00:00, None,42
79.3, None,92.2, None,2021-10-18 08:00:00, None,42
84.1, None,93.6, None,2021-10-18 09:00:00, None,42
72.3, None,93.7, None,2021-10-18 10:00:00, None,42
71.9, None,91.0, None,2021-10-18 11:00:00, None,42
83.2, None,75.0, None,2021-10-18 12:00:00, None,42
92.8, None,58.3, None,2021-10-18 13:00:00, None,42
94.3, None,52.5, None,2021-10-18 14:00:00, None,42
99.2, None,51.9, None,2021-10-18 15:00:00, None,42
95.9, None,53.4, None,2021-10-18 16:00:00, None,42
104.8, None,56.6, None,2021-10-18 17:00:00, None,42
95.4, None,66.8, None,2021-10-18 18:00:00, None,42
93.4, None,76.5, None,2021-10-18 19:00:00, None,42
84.6, None,80.1, None,2021-10-18 20:00:00, None,42
92.0, None,80.5, None,2021-10-18 21:00:00, None,42
107.5, None,80.4, None,2021-10-18 22:00:00, None,42
106.5, None,81.3, None,2021-10-18 23:00:00, None,42
94.7, None,81.5, None,2021-10-19 00:00:00, None,42
96.4, None,79.0, None,2021-10-19 01:00:00, None,42
68.9, None,82.1, None,2021-10-19 02:00:00, None,42
92.4, None,83.3, None,2021-10-19 03:00:00, None,42
81.5, None,83.3, None,2021-10-19 04:00:00, None,42
98.5, None,83.2, None,2021-10-19 05:00:00, None,42
100.7, None,82.5, None,2021-10-19 06:00:00, None,42
99.8, None,82.7, None,2021-10-19 07:00:00, None,42
111.9, None,82.4, None,2021-10-19 08:00:00, None,42
100.1, None,83.1, None,2021-10-19 09:00:00, None,42
102.6, None,84.9, None,2021-10-19 10:00:00, None,42
85.7, None,89.4, None,2021-10-19 11:00:00, None,42
96.0, None,89.2, None,2021-10-19 12:00:00, None,42
95.1, None,86.0, None,2021-10-19 13:00:00, None,42
93.7, None,83.4, None,2021-10-19 14:00:00, None,42
96.3, None,79.9, None,2021-10-19 15:00:00, None,42
97.3, None,81.4, None,2021-10-19 16:00:00, None,42
89.1, None,86.8, None,2021-10-19 17:00:00, None,42
74.1, None,86.6, None,2021-10-19 18:00:00, None,42
68.8, None,87.3, None,2021-10-19 19:00:00, None,42
72.6, None,88.3, None,2021-10-19 20:00:00, None,42
87.2, None,88.8, None,2021-10-19 21:00:00, None,42
78.9, None,88.2, None,2021-10-19 22:00:00, None,42
72.3, None,91.2, None,2021-10-19 23:00:00, None,42
319.3, None,92.4, None,2021-10-20 00:00:00, None,42
75.9, None,92.9, None,2021-10-20 01:00:00, None,42
74.0, None,93.6, None,2021-10-20 02:00:00, None,42
75.2, None,93.9, None,2021-10-20 03:00:00, None,42
77.6, None,93.7, None,2021-10-20 04:00:00, None,42
76.0, None,93.5, None,2021-10-20 05:00:00, None,42
74.7, None,93.3, None,2021-10-20 06:00:00, None,42
89.8, None,93.3, None,2021-10-20 07:00:00, None,42
86.3, None,92.8, None,2021-10-20 08:00:00, None,42
61.0, None,92.0, None,2021-10-20 09:00:00, None,42
63.6, None,89.4, None,2021-10-20 10:00:00, None,42
58.0, None,84.3, None,2021-10-20 11:00:00, None,42
63.0, None,81.9, None,2021-10-20 12:00:00, None,42
58.6, None,80.7, None,2021-10-20 13:00:00, None,42
68.7, None,78.8, None,2021-10-20 14:00:00, None,42
62.3, None,78.0, None,2021-10-20 15:00:00, None,42
250.5, None,79.5, None,2021-10-20 16:00:00, None,42
246.9, None,84.1, None,2021-10-20 17:00:00, None,42
88.6, None,88.4, None,2021-10-20 18:00:00, None,42
250.6, None,91.2, None,2021-10-20 19:00:00, None,42
171.4, None,92.1, None,2021-10-20 20:00:00, None,42
190.1, None,92.6, None,2021-10-20 21:00:00, None,42
235.9, None,93.4, None,2021-10-20 22:00:00, None,42
82.7, None,94.4, None,2021-10-20 23:00:00, None,42
88.1, None,95.3, None,2021-10-21 00:00:00, None,42
80.7, None,95.8, None,2021-10-21 01:00:00, None,42
75.2, None,96.2, None,2021-10-21 02:00:00, None,42
72.8, None,96.2, None,2021-10-21 03:00:00, None,42
77.1, None,96.3, None,2021-10-21 04:00:00, None,42
62.8, None,96.4, None,2021-10-21 05:00:00, None,42
82.5, None,96.6, None,2021-10-21 06:00:00, None,42
77.7, None,96.7, None,2021-10-21 07:00:00, None,42
85.8, None,96.9, None,2021-10-21 08:00:00, None,42
79.1, None,97.0, None,2021-10-21 09:00:00, None,42
69.1, None,97.1, None,2021-10-21 10:00:00, None,42
87.2, None,97.2, None,2021-10-21 11:00:00, None,42
83.8, None,97.1, None,2021-10-21 12:00:00, None,42
92.9, None,92.5, None,2021-10-21 13:00:00, None,42
103.5, None,73.8, None,2021-10-21 14:00:00, None,42
96.8, None,64.3, None,2021-10-21 15:00:00, None,42
99.7, None,61.3, None,2021-10-21 16:00:00, None,42
101.6, None,63.5, None,2021-10-21 17:00:00, None,42
114.2, None,63.6, None,2021-10-21 18:00:00, None,42
90.2, None,62.6, None,2021-10-21 19:00:00, None,42
99.0, None,56.6, None,2021-10-21 20:00:00, None,42
96.3, None,56.1, None,2021-10-21 21:00:00, None,42
90.0, None,55.9, None,2021-10-21 22:00:00, None,42
89.2, None,55.3, None,2021-10-21 23:00:00, None,42
