ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,snw_dpth
2.0, 0.0,-3.5, 2.0,2022-01-29,135.0, -3.0,5,,,,,,,,,,,,,
5.0, 0.0,-5.5, 5.0,2022-01-30,139.0, -5.0,5,,,,,,,,,,,,,
, None,-11.5, None,2022-01-31,147.0, None,5,,,,,,,,,,,,,
, None,-11.5, None,2022-02-01,159.0, None,5,,,,,,,,,,,,,
, None,-20.5, None,2022-02-02,155.0, None,5,,,,,,,,,,,,,
, None,-13.0, None,2022-02-03,160.0, None,5,,,,,,,,,,,,,
, None,-5.0, None,2022-02-04,158.0, None,5,,,,,,,,,,,,,
1.0, 0.0,-8.5, 1.0,2022-01-29,55.0, -3.0,5,,,,,,,,,,,,,
6.0, 0.0,-5.5, 6.0,2022-01-30,58.0, -2.5,5,,,,,,,,,,,,,
, None,-7.0, None,2022-01-31,60.0, None,5,,,,,,,,,,,,,
, None,-9.5, None,2022-02-01,69.0, None,5,,,,,,,,,,,,,
, None,-21.0, None,2022-02-02,66.0, None,5,,,,,,,,,,,,,
, None,-13.0, None,2022-02-03,71.0, None,5,,,,,,,,,,,,,
, None,-4.0, None,2022-02-04,70.0, None,5,,,,,,,,,,,,,
6.0, 0.0,-6.0, 6.0,2022-01-29,160.0, -3.0,5,,,,,,,,,,,,,
6.0, 0.0,-7.0, 6.0,2022-01-30,163.0, -4.5,5,,,,,,,,,,,,,
, None,-13.5, None,2022-01-31,173.0, None,5,,,,,,,,,,,,,
, None,-13.5, None,2022-02-01,188.0, None,5,,,,,,,,,,,,,
, None,-22.0, None,2022-02-02,187.0, None,5,,,,,,,,,,,,,
, None,-15.0, None,2022-02-03,195.0, None,5,,,,,,,,,,,,,
, None,-7.0, None,2022-02-04,192.0, None,5,,,,,,,,,,,,,
,,,,2022-01-29 00:00:00,,,5,64.0, 95.0, 9.5, 0.0, -10.8, 7.1, -10.2, -10.5, 69.0, 0.0, 0.0, 94.0,
,,,,2022-01-29 01:00:00,,,5,65.0, 94.0, 7.1, 0.0, -11.3, 8.6, -10.5, -10.3, 64.0, 0.0, 0.0, 94.0,
,,,,2022-01-29 02:00:00,,,5,51.0, 94.0, 8.6, 0.0, -11.1, 5.1, -10.3, -10.3, 65.0, 0.0, 0.0, 95.0,
,,,,2022-01-29 03:00:00,,,5,67.0, 95.0, 5.1, 0.0, -10.9, 7.5, -10.3, -10.0, 51.0, 0.0, 0.0, 93.0,
,,,,2022-01-29 04:00:00,,,5,67.0, 93.0, 7.5, 0.0, -10.9, 7.7, -10.0, -9.5, 67.0, 0.0, 0.0, 94.0,
,,,,2022-01-29 05:00:00,,,5,63.0, 94.0, 7.7, 0.0, -10.3, 6.0, -9.5, -9.4, 67.0, 0.0, 0.0, 93.0,
,,,,2022-01-29 06:00:00,,,5,65.0, 93.0, 6.0, 0.0, -10.3, 7.4, -9.4, -9.4, 63.0, 0.0, 0.0, 93.0,
,,,,2022-01-29 07:00:00,,,5,54.0, 93.0, 7.4, 0.0, -10.3, 5.5, -9.4, -9.2, 65.0, 0.0, 0.0, 94.0,
,,,,2022-01-29 08:00:00,,,5,61.0, 94.0, 5.5, 0.0, -10.0, 6.3, -9.2, -8.8, 54.0, 0.0, 0.0, 93.0,
,,,,2022-01-29 09:00:00,,,5,64.0, 93.0, 6.3, 0.0, -9.7, 3.8, -8.8, -7.3, 61.0, 0.0, 0.0, 91.0,
,,,,2022-01-29 10:00:00,,,5,185.0, 91.0, 3.8, 0.0, -8.5, 4.3, -7.3, -2.6, 64.0, 0.0, 0.0, 69.0,
,,,,2022-01-29 11:00:00,,,5,13.0, 69.0, 4.3, 0.0, -7.5, 1.4, -2.6, -2.7, 185.0, 0.0, 0.0, 71.0,
,,,,2022-01-29 12:00:00,,,5,89.0, 71.0, 1.4, 0.0, -7.2, 2.5, -2.7, -2.5, 13.0, 0.0, 0.0, 80.0,
,,,,2022-01-29 13:00:00,,,5,67.0, 80.0, 2.5, 0.0, -5.5, 4.1, -2.5, -2.9, 89.0, 0.0, 0.0, 81.0,
,,,,2022-01-29 14:00:00,,,5,56.0, 81.0, 4.1, 0.0, -5.7, 3.2, -2.9, -2.8, 67.0, 0.0, 0.0, 75.0,
,,,,2022-01-29 15:00:00,,,5,92.0, 75.0, 3.2, 0.0, -6.6, 3.2, -2.8, -3.6, 56.0, 0.0, 0.0, 78.0,
,,,,2022-01-29 16:00:00,,,5,115.0, None, None, 0.0, None, 3.9, None, -4.0, None, None, None, 81.0,
,,,,2022-01-29 17:00:00,,,5,231.0, 81.0, 3.9, 0.0, -6.8, 2.7, -4.0, -4.1, 115.0, 0.0, 0.0, 87.0,
,,,,2022-01-29 18:00:00,,,5,149.0, 87.0, 2.7, 0.0, -5.9, 3.3, -4.1, -3.8, 231.0, 0.0, 0.0, 84.0,
,,,,2022-01-29 19:00:00,,,5,149.0, 84.0, 3.3, 0.0, -6.1, 3.0, -3.8, -3.4, 149.0, 0.0, 0.0, 75.0,
,,,,2022-01-29 20:00:00,,,5,233.0, 75.0, 3.0, 0.0, -7.2, 3.6, -3.4, -3.9, 149.0, 0.0, 0.0, 90.0,
,,,,2022-01-29 21:00:00,,,5,248.0, 90.0, 3.6, 0.0, -5.3, 3.2, -3.9, -4.1, 233.0, 0.0, 0.0, 99.0,
,,,,2022-01-29 22:00:00,,,5,297.0, 99.0, 3.2, 0.0, -4.2, 3.5, -4.1, -4.0, 248.0, 0.0, 0.0, 99.0,
,,,,2022-01-29 23:00:00,,,5,128.0, 99.0, 3.5, 0.0, -4.1, 1.6, -4.0, -4.1, 297.0, 0.0, 0.0, 99.0,
,,,,2022-01-30 00:00:00,,,5,160.0, 99.0, 1.6, 0.0, -4.2, 1.5, -4.1, -4.4, 128.0, 0.0, 0.0, 99.0,
,,,,2022-01-30 01:00:00,,,5,4.0, 99.0, 1.5, 0.0, -4.5, 0.4, -4.4, -4.4, 160.0, 0.0, 0.0, 100.0,
,,,,2022-01-30 02:00:00,,,5,138.0, 100.0, 0.4, 0.0, -4.4, 3.0, -4.4, -4.0, 4.0, 0.0, 0.0, 100.0,
,,,,2022-01-30 03:00:00,,,5,121.0, 100.0, 3.0, 0.0, -4.0, 3.0, -4.0, -4.1, 138.0, 0.0, 0.0, 100.0,
,,,,2022-01-30 04:00:00,,,5,89.0, 100.0, 3.0, 0.0, -4.1, 2.2, -4.1, -4.0, 121.0, 0.0, 0.0, 100.0,
,,,,2022-01-30 05:00:00,,,5,84.0, 100.0, 2.2, 0.0, -4.0, 1.9, -4.0, -3.7, 89.0, 0.0, 0.0, 99.0,
,,,,2022-01-30 06:00:00,,,5,76.0, 99.0, 1.9, 0.0, -3.8, 2.3, -3.7, -4.1, 84.0, 0.0, 0.0, 99.0,
,,,,2022-01-30 07:00:00,,,5,55.0, 99.0, 2.3, 0.0, -4.2, 1.6, -4.1, -4.4, 76.0, 0.0, 0.0, 100.0,
,,,,2022-01-30 08:00:00,,,5,153.0, 100.0, 1.6, 0.0, -4.4, 3.1, -4.4, -4.1, 55.0, 0.0, 0.0, 96.0,
,,,,2022-01-30 09:00:00,,,5,107.0, 96.0, 3.1, 0.0, -4.6, 4.5, -4.1, -4.5, 153.0, 0.0, 0.0, 93.0,
,,,,2022-01-30 10:00:00,,,5,185.0, 93.0, 4.5, 0.0, -5.5, 4.8, -4.5, -2.5, 107.0, 0.0, 0.0, 93.0,
,,,,2022-01-30 11:00:00,,,5,226.0, 93.0, 4.8, 0.0, -3.5, 5.1, -2.5, 0.3, 185.0, 0.0, 0.0, 83.0,
,,,,2022-01-30 12:00:00,,,5,160.0, 83.0, 5.1, 0.0, -2.2, 4.1, 0.3, -0.9, 226.0, 0.0, 0.0, 87.0,
,,,,2022-01-30 13:00:00,,,5,91.0, 87.0, 4.1, 0.0, -2.8, 4.0, -0.9, -3.2, 160.0, 0.0, 0.0, 94.0,
,,,,2022-01-30 14:00:00,,,5,70.0, 94.0, 4.0, 0.0, -4.0, 5.5, -3.2, -5.1, 91.0, 0.0, 0.0, 97.0,
,,,,2022-01-30 15:00:00,,,5,, 97.0, 5.5, None, -5.5, None, -5.1, None, 70.0, 0.0, 0.0, None,
,,,,2022-01-30 16:00:00,,,5,78.0, None, None, 0.0, None, 4.5, None, -6.7, None, None, None, 99.0,
,,,,2022-01-30 17:00:00,,,5,71.0, 99.0, 4.5, 0.0, -6.8, 3.4, -6.7, -6.7, 78.0, 0.0, None, 98.0,
,,,,2022-01-30 18:00:00,,,5,87.0, 98.0, 3.4, 0.0, -7.0, 2.0, -6.7, -6.0, 71.0, 0.0, None, 99.0,
,,,,2022-01-30 19:00:00,,,5,230.0, 99.0, 2.0, 0.0, -6.1, 4.8, -6.0, -4.9, 87.0, 0.0, None, 100.0,
,,,,2022-01-30 20:00:00,,,5,269.0, 100.0, 4.8, 0.0, -4.9, 5.7, -4.9, -4.7, 230.0, 0.0, None, 100.0,
,,,,2022-01-30 21:00:00,,,5,262.0, 100.0, 5.7, 0.0, -4.7, 6.6, -4.7, -4.0, 269.0, 0.0, None, 100.0,
,,,,2022-01-30 22:00:00,,,5,293.0, 100.0, 6.6, 0.0, -4.0, 7.4, -4.0, -4.0, 262.0, 0.0, None, 100.0,
,,,,2022-01-30 23:00:00,,,5,296.0, 100.0, 7.4, 0.0, -4.0, 11.9, -4.0, -4.0, 293.0, 0.0, None, 100.0,
,,,,2022-01-31 00:00:00,,,5,301.0, 100.0, 11.9, 0.0, -4.0, 17.1, -4.0, -5.2, 296.0, 0.0, None, 96.0,
,,,,2022-01-31 01:00:00,,,5,313.0, 96.0, 17.1, 0.0, -5.7, 19.5, -5.2, -6.6, 301.0, 0.0, None, 92.0,
,,,,2022-01-31 02:00:00,,,5,313.0, 92.0, 19.5, 0.0, -7.7, 13.9, -6.6, -7.7, 313.0, 0.0, None, 90.0,
,,,,2022-01-31 03:00:00,,,5,262.0, 90.0, 13.9, 0.0, -9.1, 6.6, -7.7, -8.2, 313.0, 0.0, None, 92.0,
,,,,2022-01-31 04:00:00,,,5,301.0, 92.0, 6.6, 0.0, -9.3, 16.5, -8.2, -8.6, 262.0, 0.0, None, 88.0,
,,,,2022-01-31 05:00:00,,,5,299.0, 88.0, 16.5, 0.0, -10.2, 10.7, -8.6, -9.3, 301.0, 0.0, None, 88.0,
,,,,2022-01-31 06:00:00,,,5,305.0, 88.0, 10.7, 0.0, -10.9, 13.4, -9.3, -9.4, 299.0, 0.0, None, 89.0,
,,,,2022-01-31 07:00:00,,,5,309.0, 89.0, 13.4, 0.0, -10.9, 13.0, -9.4, -9.7, 305.0, 0.0, None, 88.0,
,,,,2022-01-31 08:00:00,,,5,299.0, 88.0, 13.0, 0.0, -11.3, 6.0, -9.7, -8.8, 309.0, 0.0, None, 83.0,
,,,,2022-01-31 09:00:00,,,5,304.0, 83.0, 6.0, 0.0, -11.2, 13.5, -8.8, -6.4, 299.0, 0.0, None, 74.0,
,,,,2022-01-31 10:00:00,,,5,298.0, 74.0, 13.5, 0.0, -10.3, 14.4, -6.4, -5.2, 304.0, 0.0, None, 72.0,
,,,,2022-01-31 11:00:00,,,5,304.0, 72.0, 14.4, 0.0, -9.5, 14.3, -5.2, -5.4, 298.0, 0.0, None, 70.0,
,,,,2022-01-31 12:00:00,,,5,310.0, 70.0, 14.3, 0.0, -10.0, 12.1, -5.4, -6.6, 304.0, 0.0, None, 74.0,
,,,,2022-01-31 13:00:00,,,5,285.0, 74.0, 12.1, 0.0, -10.5, 10.3, -6.6, -4.7, 310.0, 0.0, None, 65.0,
,,,,2022-01-31 14:00:00,,,5,308.0, 65.0, 10.3, 0.0, -10.3, 7.1, -4.7, -7.1, 285.0, 0.0, None, 74.0,
,,,,2022-01-31 15:00:00,,,5,316.0, 74.0, 7.1, 0.0, -10.9, 9.2, -7.1, -6.7, 308.0, 0.0, None, 75.0,
,,,,2022-01-31 16:00:00,,,5,309.0, 75.0, 9.2, 0.0, -10.4, 6.2, -6.7, -9.2, 316.0, 0.0, 0.0, 84.0,
,,,,2022-01-31 17:00:00,,,5,300.0, 84.0, 6.2, 0.0, -11.4, 3.0, -9.2, -10.3, 309.0, 0.0, 0.0, 91.0,
,,,,2022-01-31 18:00:00,,,5,283.0, 91.0, 3.0, 0.0, -11.5, 2.2, -10.3, -9.5, 300.0, 0.0, 0.0, 92.0,
,,,,2022-01-31 19:00:00,,,5,281.0, 92.0, 2.2, 0.0, -10.6, 3.5, -9.5, -8.7, 283.0, 0.0, 0.0, 93.0,
,,,,2022-01-31 20:00:00,,,5,271.0, 93.0, 3.5, 0.0, -9.6, 2.5, -8.7, -8.5, 281.0, 0.0, 0.0, 94.0,
,,,,2022-01-31 21:00:00,,,5,292.0, 94.0, 2.5, 0.0, -9.3, 5.1, -8.5, -9.4, 271.0, 0.0, 0.0, 97.0,
,,,,2022-01-31 22:00:00,,,5,272.0, 97.0, 5.1, 0.0, -9.8, 4.8, -9.4, -8.7, 292.0, 0.0, 0.0, 96.0,
,,,,2022-01-31 23:00:00,,,5,286.0, 96.0, 4.8, 0.0, -9.2, 5.8, -8.7, -8.2, 272.0, 0.0, 0.0, 96.0,
,,,,2022-02-01 00:00:00,,,5,315.0, 96.0, 5.8, 0.0, -8.7, 8.4, -8.2, -8.3, 286.0, 0.0, 0.0, 93.0,
,,,,2022-02-01 01:00:00,,,5,309.0, 93.0, 8.4, 0.0, -9.2, 9.0, -8.3, -8.8, 315.0, 0.0, 0.0, 91.0,
,,,,2022-02-01 02:00:00,,,5,308.0, 91.0, 9.0, 0.0, -10.0, 7.8, -8.8, -9.3, 309.0, 0.0, 0.0, 89.0,
,,,,2022-02-01 03:00:00,,,5,303.0, 89.0, 7.8, 0.0, -10.8, 5.0, -9.3, -9.7, 308.0, 0.0, 0.0, 92.0,
,,,,2022-02-01 04:00:00,,,5,301.0, 92.0, 5.0, 0.0, -10.8, 5.8, -9.7, -9.4, 303.0, 0.0, 0.0, 94.0,
,,,,2022-02-01 05:00:00,,,5,303.0, 94.0, 5.8, 0.0, -10.2, 7.5, -9.4, -9.4, 301.0, 0.0, 0.0, 92.0,
,,,,2022-02-01 06:00:00,,,5,307.0, 92.0, 7.5, 0.0, -10.5, 9.1, -9.4, -9.9, 303.0, 0.0, 0.0, 88.0,
,,,,2022-02-01 07:00:00,,,5,299.0, 88.0, 9.1, 0.0, -11.5, 7.6, -9.9, -9.7, 307.0, 0.0, 0.0, 88.0,
,,,,2022-02-01 08:00:00,,,5,289.0, 88.0, 7.6, 0.0, -11.3, 7.8, -9.7, -9.3, 299.0, 0.0, 0.0, 82.0,
,,,,2022-02-01 09:00:00,,,5,283.0, 82.0, 7.8, 0.0, -11.8, 7.1, -9.3, -9.6, 289.0, 0.0, 0.0, 80.0,
,,,,2022-02-01 10:00:00,,,5,296.0, 80.0, 7.1, 0.0, -12.4, 12.0, -9.6, -9.2, 283.0, 0.0, 0.0, 82.0,
