pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
None,18.1,15.9,0.0,0.0,18.1,-6999.0,2020-07-22 09:00:00,-6999.0,-6999.0,30
None,18.4,15.9,0.0,0.0,18.5,-6999.0,2020-07-22 10:00:00,-6999.0,-6999.0,30
None,19.1,15.9,0.0,0.0,19.4,-6999.0,2020-07-22 11:00:00,-6999.0,-6999.0,30
None,20.1,15.9,0.0,0.0,20.0,-6999.0,2020-07-22 12:00:00,-6999.0,-6999.0,30
None,22.3,15.9,0.0,0.0,22.4,-6999.0,2020-07-22 13:00:00,-6999.0,-6999.0,30
None,21.8,15.9,0.0,0.0,22.7,-6999.0,2020-07-22 14:00:00,-6999.0,-6999.0,30
None,23.4,15.9,0.0,0.0,23.3,-6999.0,2020-07-22 15:00:00,-6999.0,-6999.0,30
None,22.7,15.9,0.0,0.0,23.8,-6999.0,2020-07-22 16:00:00,-6999.0,-6999.0,30
None,22.3,15.9,0.0,0.0,23.8,-6999.0,2020-07-22 17:00:00,-6999.0,-6999.0,30
None,21.7,15.9,0.0,0.0,23.8,-6999.0,2020-07-22 18:00:00,-6999.0,-6999.0,30
None,21.0,21.0,0.0,0.0,22.0,-6999.0,2020-07-22 19:00:00,-6999.0,-6999.0,30
None,20.1,20.0,0.0,0.0,22.0,-6999.0,2020-07-22 20:00:00,-6999.0,-6999.0,30
None,19.4,19.2,0.0,0.0,22.0,-6999.0,2020-07-22 21:00:00,-6999.0,-6999.0,30
None,18.8,18.7,0.0,0.0,22.0,-6999.0,2020-07-22 22:00:00,-6999.0,-6999.0,30
None,18.2,18.2,0.0,0.0,22.0,-6999.0,2020-07-22 23:00:00,-6999.0,-6999.0,30
None,17.8,17.8,0.0,0.0,22.0,-6999.0,2020-07-23 00:00:00,-6999.0,-6999.0,30
None,17.5,17.5,0.0,0.0,22.0,-6999.0,2020-07-23 01:00:00,-6999.0,-6999.0,30
None,17.0,17.1,0.0,0.0,22.0,-6999.0,2020-07-23 02:00:00,-6999.0,-6999.0,30
None,16.5,16.5,0.0,0.0,22.0,-6999.0,2020-07-23 03:00:00,-6999.0,-6999.0,30
None,16.2,16.2,0.0,0.0,22.0,-6999.0,2020-07-23 04:00:00,-6999.0,-6999.0,30
None,16.1,16.1,0.0,0.0,22.0,-6999.0,2020-07-23 05:00:00,-6999.0,-6999.0,30
None,15.7,15.5,0.0,0.0,22.0,-6999.0,2020-07-23 06:00:00,-6999.0,-6999.0,30
None,16.2,15.6,0.0,0.0,16.2,-6999.0,2020-07-23 07:00:00,-6999.0,-6999.0,30
0.0,16.2,15.6,0.0,0.0,16.6,-6999.0,2020-07-23 08:00:00,-6999.0,-6999.0,30
0.0,17.0,15.6,0.0,0.0,17.2,-6999.0,2020-07-23 09:00:00,-6999.0,-6999.0,30
0.0,17.8,15.6,0.0,0.0,18.0,-6999.0,2020-07-23 10:00:00,-6999.0,-6999.0,30
0.0,17.2,15.6,0.0,0.0,18.0,-6999.0,2020-07-23 11:00:00,-6999.0,-6999.0,30
0.0,18.2,15.6,0.0,0.0,18.3,-6999.0,2020-07-23 12:00:00,-6999.0,-6999.0,30
0.0,18.1,15.6,0.0,0.0,18.6,-6999.0,2020-07-23 13:00:00,-6999.0,-6999.0,30
0.0,19.7,15.6,0.0,0.0,19.7,-6999.0,2020-07-23 14:00:00,-6999.0,-6999.0,30
0.0,20.2,15.6,0.0,0.0,20.1,-6999.0,2020-07-23 15:00:00,-6999.0,-6999.0,30
0.0,20.5,15.6,0.0,0.0,20.8,-6999.0,2020-07-23 16:00:00,-6999.0,-6999.0,30
0.0,19.6,15.6,0.0,0.0,20.9,-6999.0,2020-07-23 17:00:00,-6999.0,-6999.0,30
0.0,19.2,15.6,0.0,0.0,20.9,-6999.0,2020-07-23 18:00:00,-6999.0,-6999.0,30
0.0,19.2,18.8,0.0,0.0,19.6,-6999.0,2020-07-23 19:00:00,-6999.0,-6999.0,30
0.0,19.1,18.8,0.0,0.0,19.6,-6999.0,2020-07-23 20:00:00,-6999.0,-6999.0,30
0.0,18.4,18.4,0.0,0.0,19.6,-6999.0,2020-07-23 21:00:00,-6999.0,-6999.0,30
0.0,17.1,17.1,0.0,0.0,19.6,-6999.0,2020-07-23 22:00:00,-6999.0,-6999.0,30
0.0,16.5,16.4,0.0,0.0,19.6,-6999.0,2020-07-23 23:00:00,-6999.0,-6999.0,30
0.0,16.1,16.1,0.0,0.0,19.6,-6999.0,2020-07-24 00:00:00,-6999.0,-6999.0,30
0.0,15.7,15.7,0.0,0.0,19.6,-6999.0,2020-07-24 01:00:00,-6999.0,-6999.0,30
0.0,15.4,15.3,0.0,0.0,19.6,-6999.0,2020-07-24 02:00:00,-6999.0,-6999.0,30
0.0,15.0,15.0,0.0,0.0,19.6,-6999.0,2020-07-24 03:00:00,-6999.0,-6999.0,30
0.0,14.8,14.8,0.0,0.0,19.6,-6999.0,2020-07-24 04:00:00,-6999.0,-6999.0,30
0.0,14.7,14.7,0.0,0.0,19.6,-6999.0,2020-07-24 05:00:00,-6999.0,-6999.0,30
0.0,14.7,14.6,0.0,0.0,19.6,-6999.0,2020-07-24 06:00:00,-6999.0,-6999.0,30
0.0,14.6,14.5,0.0,0.0,14.7,-6999.0,2020-07-24 07:00:00,-6999.0,-6999.0,30
0.0,14.8,14.5,0.0,0.0,14.8,-6999.0,2020-07-24 08:00:00,-6999.0,-6999.0,30
0.0,14.8,14.5,0.0,0.0,14.9,-6999.0,2020-07-24 09:00:00,-6999.0,-6999.0,30
0.0,15.2,14.5,0.0,0.0,15.2,-6999.0,2020-07-24 10:00:00,-6999.0,-6999.0,30
0.0,16.3,14.5,0.0,0.0,16.2,-6999.0,2020-07-24 11:00:00,-6999.0,-6999.0,30
0.0,17.8,14.5,0.0,0.0,18.0,-6999.0,2020-07-24 12:00:00,-6999.0,-6999.0,30
0.0,18.5,14.5,0.0,0.0,19.4,-6999.0,2020-07-24 13:00:00,-6999.0,-6999.0,30
0.0,19.2,14.5,0.0,0.0,19.6,-6999.0,2020-07-24 14:00:00,-6999.0,-6999.0,30
0.0,18.7,14.5,0.1,0.0,19.6,-6999.0,2020-07-24 15:00:00,-6999.0,-6999.0,30
0.0,19.6,14.5,0.1,0.0,19.6,-6999.0,2020-07-24 16:00:00,-6999.0,-6999.0,30
