pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 13.15, 93.5, None, None, 45.68, 2.638, 264.7, None, None, None, None, None, None, 12.0, 946.0, None, None, None,2020-07-22 00:00:00, None, None,30
None, 12.58, 91.4, None, None, 61.2, 2.322, 237.1, None, None, None, None, None, None, 11.0, 946.0, None, None, None,2020-07-22 01:00:00, None, None,30
None, 11.44, 96.4, None, None, 56.56, 1.598, 201.5, None, None, None, None, None, None, 11.0, 946.0, None, None, None,2020-07-22 02:00:00, None, None,30
None, 10.73, 97.6, None, None, 49.43, 1.246, 222.2, None, None, None, None, None, None, 10.0, 946.0, None, None, None,2020-07-22 03:00:00, None, None,30
None, 10.9, 95.0, None, None, 59.16, 2.438, 226.3, None, None, None, None, None, None, 10.0, 946.0, None, None, None,2020-07-22 04:00:00, None, None,30
None, 10.65, 94.3, None, None, 22.29, 6.52, 202.6, None, None, None, None, None, None, 10.0, 946.0, None, None, None,2020-07-22 05:00:00, None, None,30
None, 10.57, 95.1, None, None, 68.48, 3.932, 194.2, None, None, None, None, None, None, 10.0, 947.0, None, None, None,2020-07-22 06:00:00, None, None,30
None, 13.2, 82.7, None, None, 56.15, 1.199, 69.64, None, None, None, None, None, None, 10.0, 947.0, None, None, None,2020-07-22 07:00:00, None, None,30
None, 13.24, 81.3, None, None, 51.3, 1.395, 71.17, None, None, None, None, None, None, 10.0, 946.0, None, None, None,2020-07-22 08:00:00, None, None,30
None, 15.49, 74.77, None, None, 54.89, 1.931, 158.7, None, None, None, None, None, None, 11.0, 946.0, None, None, None,2020-07-22 09:00:00, None, None,30
