pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, 18.41, 61.97, None, None, None, None, None, 11.0, None, None,2020-07-22 00:00:00, None, None,30
None, 17.43, 67.62, None, None, None, None, None, 12.0, None, None,2020-07-22 01:00:00, None, None,30
None, 16.77, 71.14, None, None, None, None, None, 11.0, None, None,2020-07-22 02:00:00, None, None,30
None, 16.05, 70.93, None, None, None, None, None, 11.0, None, None,2020-07-22 03:00:00, None, None,30
None, 16.39, 68.59, None, None, None, None, None, 11.0, None, None,2020-07-22 04:00:00, None, None,30
None, 15.6, 70.89, None, None, None, None, None, 10.0, None, None,2020-07-22 05:00:00, None, None,30
None, 14.83, 77.34, None, None, None, None, None, 11.0, None, None,2020-07-22 06:00:00, None, None,30
None, 15.05, 73.91, None, None, None, None, None, 10.0, None, None,2020-07-22 07:00:00, None, None,30
None, 16.54, 67.96, None, None, None, None, None, 11.0, None, None,2020-07-22 08:00:00, None, None,30
None, 19.36, 58.96, 19.3, 59.0, 11.0, 19.4, 14.4, 11.0, 0.0, 0.0,2020-07-22 09:00:00, -6999.0, 722.0,30
None, 23.98, 45.41, 24.1, 45.0, 11.0, 24.0, 14.4, 11.0, 0.0, 0.0,2020-07-22 10:00:00, -6999.0, 722.0,30
None, 25.86, 39.63, 25.9, 40.0, 11.0, 25.9, 14.4, 11.0, 0.0, 0.0,2020-07-22 11:00:00, -6999.0, 722.0,30
None, 26.4, 36.26, 26.9, 36.0, 10.0, 26.4, 14.4, 10.0, 0.0, 0.0,2020-07-22 12:00:00, -6999.0, 721.0,30
None, 27.19, 32.92, 28.3, 33.0, 10.0, 27.2, 14.4, 10.0, 0.0, 0.0,2020-07-22 13:00:00, -6999.0, 721.0,30
None, 28.06, 30.86, 28.3, 31.0, 9.0, 28.1, 14.4, 9.0, 0.0, 0.0,2020-07-22 14:00:00, -6999.0, 721.0,30
None, 29.1, 28.61, 29.3, 29.0, 9.0, 29.1, 14.4, 9.0, 0.0, 0.0,2020-07-22 15:00:00, -6999.0, 721.0,30
None, 28.93, 30.85, 29.7, 31.0, 10.0, 28.9, 14.4, 10.0, 0.0, 0.0,2020-07-22 16:00:00, -6999.0, 720.0,30
None, 28.22, 34.24, 29.7, 34.0, 11.0, 28.2, 14.4, 11.0, 0.0, 0.0,2020-07-22 17:00:00, -6999.0, 721.0,30
None, 27.12, 36.57, 29.7, 37.0, 11.0, 27.1, 14.4, 11.0, 0.0, 0.0,2020-07-22 18:00:00, -6999.0, 720.0,30
None, 25.23, 40.79, 27.1, 41.0, 11.0, 25.2, 25.2, 11.0, 0.0, 0.0,2020-07-22 19:00:00, -6999.0, 721.0,30
None, 23.35, 45.9, 27.1, 46.0, 11.0, 23.4, 23.4, 11.0, 0.0, 0.0,2020-07-22 20:00:00, -6999.0, 721.0,30
None, 21.16, 50.08, 27.1, 50.0, 10.0, 21.2, 21.1, 10.0, 0.0, 0.0,2020-07-22 21:00:00, -6999.0, 721.0,30
None, 20.99, 50.9, 27.1, 51.0, 11.0, 21.0, 20.5, 11.0, 0.0, 0.0,2020-07-22 22:00:00, -6999.0, 722.0,30
None, 20.28, 53.43, 27.1, 53.0, 11.0, 20.3, 20.1, 11.0, 0.0, 0.0,2020-07-22 23:00:00, -6999.0, 722.0,30
None, 18.79, 60.07, 27.1, 60.0, 11.0, 18.8, 18.8, 11.0, 0.0, 0.0,2020-07-23 00:00:00, -6999.0, 722.0,30
None, 17.91, 60.47, 27.1, 60.0, 10.0, 17.9, 17.9, 10.0, 0.0, 0.0,2020-07-23 01:00:00, -6999.0, 722.0,30
None, 17.12, 65.06, 27.1, 65.0, 11.0, 17.1, 16.9, 11.0, 0.0, 0.0,2020-07-23 02:00:00, -6999.0, 723.0,30
None, 15.58, 66.85, 27.1, 67.0, 9.0, 15.6, 15.6, 9.0, 0.0, 0.0,2020-07-23 03:00:00, -6999.0, 723.0,30
None, 14.53, 69.54, 27.1, 70.0, 9.0, 14.5, 14.5, 9.0, 0.0, 0.0,2020-07-23 04:00:00, -6999.0, 723.0,30
None, 14.02, 68.7, 27.1, 69.0, 8.0, 14.0, 14.0, 8.0, 0.0, 0.0,2020-07-23 05:00:00, -6999.0, 723.0,30
None, 13.46, 72.16, 27.1, 72.0, 9.0, 13.5, 13.4, 9.0, 0.0, 0.0,2020-07-23 06:00:00, -6999.0, 723.0,30
None, 14.28, 74.81, 14.3, 75.0, 10.0, 14.3, 13.4, 10.0, 0.0, 0.0,2020-07-23 07:00:00, -6999.0, 723.0,30
