wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
322.0, None, None,0.0, None,3.6, None,-0.6, None, None, None,100.0,2021-10-01 00:00:00,40,
106.0, 100.0, 3.4,0.0, 0.0,1.9, 0.0,-0.1, 251.0, 0.0, None,100.0,2021-10-01 01:00:00,40,
42.0, 100.0, 3.6,0.0, -0.6,3.1, -0.6,-1.0, 322.0, 0.0, None,100.0,2021-10-01 02:00:00,40,
67.0, 100.0, 1.9,0.0, -0.1,2.3, -0.1,-0.9, 106.0, 0.0, None,100.0,2021-10-01 03:00:00,40,
59.0, None, None,0.0, None,3.7, None,-0.6, None, None, None,100.0,2021-10-01 04:00:00,40,
38.0, 100.0, 2.3,0.0, -0.9,2.9, -0.9,-1.3, 67.0, 0.0, 19.0,100.0,2021-10-01 05:00:00,40,
9.0, 100.0, 3.7,0.0, -0.6,3.3, -0.6,-0.9, 59.0, 0.0, 18.4,100.0,2021-10-01 06:00:00,40,
176.0, 100.0, 2.9,0.0, -1.3,2.0, -1.3,0.6, 38.0, 0.0, 16.8,100.0,2021-10-01 07:00:00,40,
159.0, 100.0, 3.3,0.0, -0.9,4.9, -0.9,4.2, 9.0, 0.0, 15.0,97.0,2021-10-01 08:00:00,40,
146.0, 100.0, 2.0,0.0, 0.6,2.9, 0.6,3.8, 176.0, 0.0, 13.4,94.0,2021-10-01 09:00:00,40,
158.0, 97.0, 4.9,0.0, 3.8,7.1, 4.2,7.3, 159.0, 0.0, 12.4,74.0,2021-10-01 10:00:00,40,
173.0, 94.0, 2.9,0.0, 2.9,6.1, 3.8,8.7, 146.0, 0.0, 11.6,62.0,2021-10-01 11:00:00,40,
145.0, 74.0, 7.1,0.0, 3.0,5.4, 7.3,8.8, 158.0, 0.0, 8.0,64.0,2021-10-01 12:00:00,40,
170.0, None, None,0.0, None,6.3, None,8.7, None, None, None,69.0,2021-10-01 13:00:00,40,
136.0, 64.0, 5.4,0.0, 2.4,4.8, 8.8,9.5, 145.0, 0.0, 1.4,61.0,2021-10-01 14:00:00,40,
118.0, None, None,0.0, None,3.8, None,8.2, None, None, None,72.0,2021-10-01 15:00:00,40,
40.0, None, None,0.0, None,3.9, None,3.8, None, None, None,95.0,2021-10-01 16:00:00,40,
28.0, None, None,0.0, None,4.4, None,2.1, None, None, None,100.0,2021-10-01 17:00:00,40,
25.0, None, None,0.0, None,4.0, None,1.3, None, None, None,100.0,2021-10-01 18:00:00,40,
22.0, 100.0, 4.4,0.0, 2.1,2.6, 2.1,1.4, 28.0, 0.0, 0.0,100.0,2021-10-01 19:00:00,40,
73.0, 100.0, 4.0,0.0, 1.3,2.7, 1.3,0.5, 25.0, 0.0, 0.0,100.0,2021-10-01 20:00:00,40,
156.0, None, None,0.0, None,2.9, None,0.8, None, None, None,100.0,2021-10-01 21:00:00,40,
88.0, None, None,0.0, None,3.4, None,0.9, None, None, None,100.0,2021-10-01 22:00:00,40,
25.0, 100.0, 2.9,0.0, 0.8,3.6, 0.8,0.6, 156.0, 0.0, None,100.0,2021-10-01 23:00:00,40,
242.0, None, None,0.0, None,3.6, None,1.8, None, None, None,91.0,2021-10-02 00:00:00,40,
277.0, 100.0, 3.6,0.0, 0.6,2.2, 0.6,1.6, 25.0, 0.0, 0.0,95.0,2021-10-02 01:00:00,40,
60.0, 91.0, 3.6,0.0, 0.5,2.8, 1.8,1.7, 242.0, 0.0, 0.0,100.0,2021-10-02 02:00:00,40,
135.0, 95.0, 2.2,0.0, 0.9,2.5, 1.6,1.9, 277.0, 0.0, 0.0,96.0,2021-10-02 03:00:00,40,
160.0, 100.0, 2.8,0.0, 1.7,6.2, 1.7,2.9, 60.0, 0.0, 0.0,82.0,2021-10-02 04:00:00,40,
237.0, None, None,0.0, None,3.0, None,2.7, None, None, None,88.0,2021-10-02 05:00:00,40,
