wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
358.0, None, None,0.0, None,2.0, None,2.2, None, None,100.0,2017-02-19 00:00:00, None,8
57.0, None, None,0.0, None,0.0, None,1.8, None, None,100.0,2017-02-19 01:00:00, None,8
231.0, None, None,0.0, None,0.0, None,1.7, None, None,100.0,2017-02-19 02:00:00, None,8
19.0, None, None,0.8, None,0.0, None,2.0, None, None,100.0,2017-02-19 03:00:00, None,8
58.0, None, None,1.0, None,1.7, None,2.0, None, None,100.0,2017-02-19 04:00:00, None,8
336.0, None, None,1.6, None,1.6, None,2.1, None, None,100.0,2017-02-19 05:00:00, None,8
17.0, None, None,0.6, None,1.6, None,2.0, None, None,100.0,2017-02-19 06:00:00, None,8
338.0, None, None,0.0, None,0.0, None,2.1, None, None,100.0,2017-02-19 07:00:00, None,8
231.0, None, None,0.2, None,2.9, None,2.0, None, None,100.0,2017-02-19 08:00:00, None,8
198.0, None, None,0.0, None,1.7, None,2.3, None, None,100.0,2017-02-19 09:00:00, None,8
41.0, None, None,0.0, None,0.0, None,3.1, None, None,100.0,2017-02-19 10:00:00, None,8
302.0, None, None,0.2, None,0.0, None,4.6, None, None,100.0,2017-02-19 11:00:00, None,8
301.0, None, None,0.2, None,1.6, None,5.4, None, None,100.0,2017-02-19 12:00:00, None,8
252.0, None, None,0.4, None,2.0, None,5.5, None, None,100.0,2017-02-19 13:00:00, None,8
227.0, None, None,0.4, None,1.8, None,6.0, None, None,100.0,2017-02-19 14:00:00, None,8
309.0, None, None,0.4, None,3.3, None,5.1, None, None,100.0,2017-02-19 15:00:00, None,8
13.0, None, None,0.8, None,0.0, None,4.3, None, None,100.0,2017-02-19 16:00:00, None,8
311.0, None, None,1.6, None,1.6, None,4.1, None, None,100.0,2017-02-19 17:00:00, None,8
309.0, None, None,1.0, None,3.9, None,3.6, None, None,100.0,2017-02-19 18:00:00, None,8
332.0, None, None,0.8, None,1.8, None,3.3, None, None,100.0,2017-02-19 19:00:00, None,8
344.0, None, None,2.2, None,1.6, None,3.2, None, None,100.0,2017-02-19 20:00:00, None,8
330.0, None, None,2.4, None,2.2, None,2.9, None, None,100.0,2017-02-19 21:00:00, None,8
316.0, None, None,0.2, None,2.7, None,2.6, None, None,100.0,2017-02-19 22:00:00, None,8
338.0, None, None,0.8, None,1.6, None,2.4, None, None,100.0,2017-02-19 23:00:00, None,8
47.0, None, None,0.0, None,2.0, None,2.2, None, None,100.0,2017-02-20 00:00:00, None,8
227.0, None, None,0.0, None,0.0, None,2.3, None, None,100.0,2017-02-20 01:00:00, None,8
5.0, None, None,0.4, None,1.7, None,2.3, None, None,100.0,2017-02-20 02:00:00, None,8
344.0, None, None,0.0, None,0.0, None,2.2, None, None,100.0,2017-02-20 03:00:00, None,8
346.0, None, None,0.2, None,0.0, None,2.0, None, None,100.0,2017-02-20 04:00:00, None,8
16.0, None, None,0.0, None,0.0, None,1.6, None, None,100.0,2017-02-20 05:00:00, None,8
3.0, None, None,0.0, None,0.0, None,1.0, None, None,100.0,2017-02-20 06:00:00, None,8
1.0, None, None,0.0, None,2.2, None,0.6, None, None,100.0,2017-02-20 07:00:00, None,8
359.0, None, None,0.0, None,0.0, None,-0.2, None, None,100.0,2017-02-20 08:00:00, None,8
16.0, None, None,0.0, None,1.8, None,-0.2, None, None,100.0,2017-02-20 09:00:00, None,8
32.0, None, None,0.0, None,1.8, None,0.5, None, None,100.0,2017-02-20 10:00:00, None,8
21.0, None, None,0.0, None,1.6, None,1.7, None, None,100.0,2017-02-20 11:00:00, None,8
75.0, None, None,0.0, None,0.0, None,4.4, None, None,100.0,2017-02-20 12:00:00, None,8
260.0, None, None,0.0, None,2.3, None,9.0, None, None,87.0,2017-02-20 13:00:00, None,8
301.0, None, None,0.0, None,1.6, None,9.0, None, None,86.0,2017-02-20 14:00:00, None,8
299.0, None, None,0.0, None,2.2, None,7.8, None, None,89.0,2017-02-20 15:00:00, None,8
306.0, None, None,0.0, None,0.0, None,6.8, None, None,96.0,2017-02-20 16:00:00, None,8
350.0, None, None,0.0, None,0.0, None,5.8, None, None,100.0,2017-02-20 17:00:00, None,8
358.0, None, None,0.0, None,0.0, None,4.3, None, None,100.0,2017-02-20 18:00:00, None,8
29.0, None, None,0.0, None,0.0, None,3.5, None, None,100.0,2017-02-20 19:00:00, None,8
15.0, None, None,0.0, None,0.0, None,3.0, None, None,100.0,2017-02-20 20:00:00, None,8
61.0, None, None,0.0, None,0.0, None,2.6, None, None,100.0,2017-02-20 21:00:00, None,8
