pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
0.0, -21.12, 84.3, -16.4, 84.0, -23.0, -21.1, -21.1, 1026.3, 0.0, -23.0, 925.0, 0.0,2021-01-22 00:00:00, 50.0, 50.46, 925.0,4
0.0, -21.2, 84.6, -16.4, 85.0, -23.0, -21.2, -21.4, 1026.3, 0.0, -23.0, 925.0, 0.0,2021-01-22 01:00:00, 50.0, 50.05, 925.0,4
0.0, -21.8, 84.5, -16.4, 85.0, -24.0, -21.8, -21.8, 1026.2, 0.0, -24.0, 925.0, 0.0,2021-01-22 02:00:00, 50.0, 50.07, 925.0,4
0.0, -21.86, 83.5, -16.4, 84.0, -24.0, -21.9, -21.9, 1026.1, 0.0, -24.0, 925.0, 0.0,2021-01-22 03:00:00, 50.0, 49.99, 925.0,4
0.0, -22.18, 83.8, -16.4, 84.0, -24.0, -22.2, -22.2, 1026.3, 0.0, -24.0, 925.0, 1.0,2021-01-22 04:00:00, 50.0, 50.24, 925.0,4
0.0, -22.44, 83.4, -16.4, 83.0, -24.0, -22.4, -22.5, 1025.4, 0.0, -24.0, 924.0, -1.0,2021-01-22 05:00:00, 50.0, 49.69, 924.0,4
0.0, -23.07, 82.4, -16.4, 82.0, -25.0, -23.1, -23.1, 1025.6, 0.0, -25.0, 924.0, 0.0,2021-01-22 06:00:00, 50.0, 49.72, 924.0,4
0.0, -22.83, 82.6, -22.7, 83.0, -25.0, -22.8, -23.1, 1025.7, 0.0, -25.0, 924.0, 1.0,2021-01-22 07:00:00, 50.0, 50.09, 924.0,4
0.0, -22.3, 85.8, -22.4, 86.0, -24.0, -22.3, -23.1, 1024.6, 0.0, -24.0, 923.0, 1.0,2021-01-22 08:00:00, 50.0, 50.4, 923.0,4
0.0, -23.63, 83.0, -22.3, 83.0, -25.0, -23.6, -23.8, 1024.9, 0.0, -25.0, 923.0, 0.0,2021-01-22 09:00:00, 50.0, 50.46, 923.0,4
0.0, -23.16, 81.4, -22.3, 81.0, -25.0, -23.2, -23.8, 1024.9, 0.0, -25.0, 923.0, 0.0,2021-01-22 10:00:00, 50.0, 50.09, 923.0,4
0.0, -22.01, 84.0, -22.1, 84.0, -24.0, -22.0, -23.8, 1024.8, 0.0, -24.0, 923.0, 0.0,2021-01-22 11:00:00, 50.0, 49.94, 923.0,4
0.0, -19.39, 83.6, -19.4, 84.0, -21.0, -19.4, -23.8, 1024.6, 0.0, -21.0, 923.0, 1.0,2021-01-22 12:00:00, 50.0, 50.22, 923.0,4
0.0, -17.5, 83.2, -17.5, 83.0, -19.0, -17.5, -23.8, 1023.3, 0.0, -19.0, 922.0, -1.0,2021-01-22 13:00:00, 50.0, 49.64, 922.0,4
0.0, -15.4, 83.0, -15.5, 83.0, -17.0, -15.4, -23.8, 1023.1, 0.0, -17.0, 922.0, 2.0,2021-01-22 14:00:00, 51.0, 50.81, 922.0,4
0.0, -16.29, 84.9, -14.6, 85.0, -18.0, -16.3, -23.8, 1023.2, 0.0, -18.0, 922.0, -1.0,2021-01-22 15:00:00, 50.0, 50.3, 922.0,4
0.0, -16.68, 85.7, -14.6, 86.0, -18.0, -16.7, -23.8, 1023.3, 0.0, -18.0, 922.0, 0.0,2021-01-22 16:00:00, 50.0, 50.23, 922.0,4
0.0, -18.12, 86.8, -14.6, 87.0, -20.0, -18.1, -23.8, 1022.4, 0.0, -20.0, 921.0, -1.0,2021-01-22 17:00:00, 50.0, 49.72, 921.0,4
0.0, -19.1, 87.2, -14.6, 87.0, -21.0, -19.1, -23.8, 1022.6, 0.0, -21.0, 921.0, 1.0,2021-01-22 18:00:00, 50.0, 50.24, 921.0,4
0.0, -19.9, 85.8, -19.1, 86.0, -22.0, -19.9, -19.9, 1022.6, 0.0, -22.0, 921.0, 0.0,2021-01-22 19:00:00, 50.0, 50.18, 921.0,4
0.0, -20.4, 85.8, -19.1, 86.0, -22.0, -20.4, -20.5, 1022.6, 0.0, -22.0, 921.0, 0.0,2021-01-22 20:00:00, 50.0, 50.34, 921.0,4
0.0, -20.7, 85.0, -19.1, 85.0, -22.0, -20.7, -20.7, 1021.7, 0.0, -22.0, 920.0, 2.0,2021-01-22 21:00:00, 51.0, 51.33, 920.0,4
0.0, -20.53, 84.7, -19.1, 85.0, -22.0, -20.5, -20.7, 1021.6, 0.0, -22.0, 920.0, -1.0,2021-01-22 22:00:00, 51.0, 50.53, 920.0,4
0.0, -21.55, 83.3, -19.1, 83.0, -23.0, -21.6, -21.5, 1021.6, 0.0, -23.0, 920.0, 1.0,2021-01-22 23:00:00, 51.0, 50.95, 920.0,4
0.0, -21.56, 83.7, -19.1, 84.0, -23.0, -21.6, -21.6, 1021.3, 0.0, -23.0, 920.0, 1.0,2021-01-23 00:00:00, 51.0, 51.31, 920.0,4
0.0, -19.86, 86.1, -19.1, 86.0, -21.0, -19.9, -21.6, 1019.8, 0.0, -21.0, 919.0, -1.0,2021-01-23 01:00:00, 51.0, 50.79, 919.0,4
0.0, -18.45, 86.5, -18.5, 87.0, -20.0, -18.5, -21.6, 1019.4, 0.0, -20.0, 919.0, 0.0,2021-01-23 02:00:00, 51.0, 50.82, 919.0,4
0.0, -18.2, 87.4, -18.3, 87.0, -20.0, -18.2, -21.6, 1019.5, 0.0, -20.0, 919.0, 1.0,2021-01-23 03:00:00, 51.0, 51.09, 919.0,4
0.0, -17.8, 85.0, -17.2, 85.0, -20.0, -17.8, -21.6, 1018.4, 0.0, -20.0, 918.0, 0.0,2021-01-23 04:00:00, 51.0, 50.87, 918.0,4
0.0, -17.21, 85.9, -17.2, 86.0, -19.0, -17.2, -21.6, 1018.5, 0.0, -19.0, 918.0, 0.0,2021-01-23 05:00:00, 51.0, 51.03, 918.0,4
0.0, -17.41, 85.4, -17.1, 85.0, -19.0, -17.4, -21.6, 1017.5, 0.0, -19.0, 917.0, 0.0,2021-01-23 06:00:00, 51.0, 51.13, 917.0,4
0.0, -16.53, 86.1, -16.5, 86.0, -18.0, -16.5, -17.5, 1016.4, 0.0, -18.0, 916.0, 0.0,2021-01-23 07:00:00, 51.0, 51.28, 916.0,4
0.0, -16.9, 86.8, -16.4, 87.0, -18.0, -16.9, -17.5, 1016.5, 0.0, -18.0, 916.0, 0.0,2021-01-23 08:00:00, 51.0, 51.33, 916.0,4
0.0, -16.62, 87.3, -16.4, 87.0, -18.0, -16.6, -17.5, 1015.4, 0.0, -18.0, 915.0, 0.0,2021-01-23 09:00:00, 51.0, 51.35, 915.0,4
0.0, -15.6, 87.3, -15.6, 87.0, -17.0, -15.6, -17.5, 1015.2, 0.0, -17.0, 915.0, 0.0,2021-01-23 10:00:00, 51.0, 51.48, 915.0,4
0.0, -14.33, 84.5, -14.3, 85.0, -16.0, -14.3, -17.5, 1014.1, 0.0, -16.0, 914.0, 0.0,2021-01-23 11:00:00, 51.0, 51.42, 914.0,4
0.0, -13.39, 84.2, -13.4, 84.0, -15.0, -13.4, -17.5, 1012.9, 0.0, -15.0, 913.0, 0.0,2021-01-23 12:00:00, 52.0, 51.65, 913.0,4
0.0, -12.61, 84.2, -12.6, 84.0, -15.0, -12.6, -17.5, 1011.5, 0.0, -15.0, 912.0, 0.0,2021-01-23 13:00:00, 52.0, 51.77, 912.0,4
0.0, -11.65, 85.8, -11.7, 86.0, -13.0, -11.7, -17.5, 1010.1, 0.0, -13.0, 911.0, 0.0,2021-01-23 14:00:00, 52.0, 51.95, 911.0,4
0.0, -11.55, 84.4, -11.4, 84.0, -13.0, -11.6, -17.5, 1009.0, 0.0, -13.0, 910.0, 0.0,2021-01-23 15:00:00, 52.0, 51.79, 910.0,4
0.0, -12.48, 86.2, -11.4, 86.0, -14.0, -12.5, -17.5, 1007.9, 0.0, -14.0, 909.0, 0.0,2021-01-23 16:00:00, 52.0, 51.64, 909.0,4
0.0, -12.32, 89.9, -11.4, 90.0, -13.0, -12.3, -17.5, 1006.7, 0.0, -13.0, 908.0, 0.0,2021-01-23 17:00:00, 52.0, 51.78, 908.0,4
0.0, -11.63, 88.2, -11.4, 88.0, -13.0, -11.6, -17.5, 1006.7, 0.0, -13.0, 908.0, 0.0,2021-01-23 18:00:00, 52.0, 51.84, 908.0,4
0.0, -11.2, 90.0, -11.2, 90.0, -12.0, -11.2, -11.6, 1005.4, 0.0, -12.0, 907.0, 0.0,2021-01-23 19:00:00, 51.0, 51.4, 907.0,4
0.0, -11.2, 88.9, -11.2, 89.0, -12.0, -11.2, -11.6, 1005.5, 0.0, -12.0, 907.0, 0.0,2021-01-23 20:00:00, 51.0, 51.39, 907.0,4
0.0, -10.86, 91.2, -10.9, 91.0, -12.0, -10.9, -11.6, 1004.3, 0.0, -12.0, 906.0, -1.0,2021-01-23 21:00:00, 51.0, 50.59, 906.0,4
1.0, -10.52, 91.2, -10.2, 91.0, -12.0, -10.5, -11.6, 1004.1, 1.0, -12.0, 906.0, 2.0,2021-01-23 22:00:00, 53.0, 52.56, 906.0,4
1.0, -10.14, 92.1, -10.1, 92.0, -11.0, -10.1, -11.6, 1002.8, 0.0, -11.0, 905.0, 0.0,2021-01-23 23:00:00, 53.0, 52.76, 905.0,4
1.0, -10.49, 91.8, -10.1, 92.0, -11.0, -10.5, -11.6, 1002.8, 0.0, -11.0, 905.0, 1.0,2021-01-24 00:00:00, 53.0, 53.4, 905.0,4
1.0, -10.46, 91.9, -10.1, 92.0, -11.0, -10.5, -11.6, 1002.7, 0.0, -11.0, 905.0, 2.0,2021-01-24 01:00:00, 54.0, 54.4, 905.0,4
1.0, -10.24, 92.1, -10.1, 92.0, -11.0, -10.2, -11.6, 1002.6, 0.0, -11.0, 905.0, 0.0,2021-01-24 02:00:00, 55.0, 54.54, 905.0,4
2.0, -10.14, 91.7, -10.1, 92.0, -11.0, -10.1, -11.6, 1001.5, 1.0, -11.0, 904.0, 0.0,2021-01-24 03:00:00, 55.0, 54.71, 904.0,4
2.0, -10.19, 91.8, -10.1, 92.0, -11.0, -10.2, -11.6, 1001.6, 0.0, -11.0, 904.0, 1.0,2021-01-24 04:00:00, 55.0, 55.03, 904.0,4
2.0, -10.03, 91.8, -10.0, 92.0, -11.0, -10.0, -11.6, 1001.5, 0.0, -11.0, 904.0, 0.0,2021-01-24 05:00:00, 55.0, 55.26, 904.0,4
2.0, -9.97, 91.7, -10.0, 92.0, -11.0, -10.0, -11.6, 1001.4, 0.0, -11.0, 904.0, 0.0,2021-01-24 06:00:00, 55.0, 54.94, 904.0,4
2.0, -10.14, 91.7, -10.0, 92.0, -11.0, -10.1, -10.1, 1001.4, 0.0, -11.0, 904.0, 0.0,2021-01-24 07:00:00, 55.0, 54.88, 904.0,4
3.0, -10.14, 91.6, -10.0, 92.0, -11.0, -10.1, -10.1, 1001.4, 1.0, -11.0, 904.0, 1.0,2021-01-24 08:00:00, 56.0, 55.79, 904.0,4
3.0, -10.44, 91.1, -10.0, 91.0, -11.0, -10.4, -10.4, 1001.4, 0.0, -11.0, 904.0, 1.0,2021-01-24 09:00:00, 56.0, 56.4, 904.0,4
3.0, -10.39, 90.7, -10.0, 91.0, -11.0, -10.4, -10.6, 1002.5, 0.0, -11.0, 905.0, 0.0,2021-01-24 10:00:00, 56.0, 56.14, 905.0,4
3.0, -10.53, 89.6, -10.0, 90.0, -12.0, -10.5, -10.6, 1002.4, 0.0, -12.0, 905.0, -1.0,2021-01-24 11:00:00, 55.0, 55.49, 905.0,4
3.0, -9.89, 88.5, -9.9, 89.0, -11.0, -9.9, -10.7, 1002.4, 0.0, -11.0, 905.0, 3.0,2021-01-24 12:00:00, 58.0, 57.53, 905.0,4
3.0, -9.85, 87.0, -9.8, 87.0, -11.0, -9.9, -10.7, 1002.4, 0.0, -11.0, 905.0, 0.0,2021-01-24 13:00:00, 57.0, 57.33, 905.0,4
3.0, -9.69, 87.9, -9.5, 88.0, -11.0, -9.7, -10.7, 1003.5, 0.0, -11.0, 906.0, 0.0,2021-01-24 14:00:00, 57.0, 57.26, 906.0,4
3.0, -9.38, 87.8, -9.3, 88.0, -11.0, -9.4, -10.7, 1003.4, 0.0, -11.0, 906.0, 0.0,2021-01-24 15:00:00, 57.0, 57.23, 906.0,4
3.0, -9.55, 89.5, -9.3, 90.0, -11.0, -9.6, -10.7, 1003.5, 0.0, -11.0, 906.0, -1.0,2021-01-24 16:00:00, 56.0, 56.4, 906.0,4
3.0, -10.24, 91.3, -9.3, 91.0, -11.0, -10.2, -10.7, 1004.6, 0.0, -11.0, 907.0, 1.0,2021-01-24 17:00:00, 57.0, 56.8, 907.0,4
3.0, -10.44, 91.4, -9.3, 91.0, -11.0, -10.4, -10.7, 1004.6, 0.0, -11.0, 907.0, 0.0,2021-01-24 18:00:00, 57.0, 56.6, 907.0,4
3.0, -10.48, 91.2, -10.3, 91.0, -12.0, -10.5, -10.5, 1004.7, 0.0, -12.0, 907.0, 0.0,2021-01-24 19:00:00, 56.0, 56.39, 907.0,4
