pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -18.33, 87.2, -10.7, 87.0, -20.0, -18.3, -18.9, -20.0, 0.0, 0.0,2021-01-22 00:00:00, 72.0, 71.66,4
None, -19.64, 82.2, -10.7, 82.0, -21.0, -19.6, -19.7, -21.0, 0.0, 0.0,2021-01-22 01:00:00, 72.0, 71.5,4
None, -20.29, 84.1, -10.7, 84.0, -22.0, -20.3, -20.4, -22.0, -0.2, 0.0,2021-01-22 02:00:00, 72.0, 71.67,4
None, -20.85, 82.0, -10.7, 82.0, -23.0, -20.9, -20.8, -23.0, 0.2, 0.0,2021-01-22 03:00:00, 72.0, 71.59,4
None, -20.79, 81.6, -10.7, 82.0, -23.0, -20.8, -20.9, -23.0, -0.1, 0.0,2021-01-22 04:00:00, 72.0, 71.51,4
None, -21.89, 82.2, -10.7, 82.0, -24.0, -21.9, -21.9, -24.0, 0.2, 0.0,2021-01-22 05:00:00, 72.0, 71.55,4
None, -22.02, 82.6, -10.7, 83.0, -24.0, -22.0, -22.1, -24.0, 0.0, 0.0,2021-01-22 06:00:00, 72.0, 71.62,4
None, -22.0, 81.6, -21.3, 82.0, -24.0, -22.0, -22.3, -24.0, 0.1, 0.0,2021-01-22 07:00:00, 72.0, 71.65,4
None, -21.81, 81.9, -21.3, 82.0, -24.0, -21.8, -22.3, -24.0, 0.0, 0.0,2021-01-22 08:00:00, 72.0, 71.56,4
None, -21.08, 83.7, -21.1, 84.0, -23.0, -21.1, -22.3, -23.0, 0.1, 0.0,2021-01-22 09:00:00, 72.0, 71.66,4
None, -21.0, 82.4, -20.7, 82.0, -23.0, -21.0, -22.3, -23.0, 0.1, 0.0,2021-01-22 10:00:00, 72.0, 71.5,4
None, -19.31, 85.2, -19.1, 85.0, -21.0, -19.3, -22.3, -21.0, 0.4, 0.0,2021-01-22 11:00:00, 72.0, 71.57,4
None, -14.53, 88.1, -14.6, 88.0, -16.0, -14.5, -22.3, -16.0, 0.7, 0.0,2021-01-22 12:00:00, 71.0, 71.4,4
None, -12.9, 88.4, -12.8, 88.0, -14.0, -12.9, -22.3, -14.0, 0.6, 0.0,2021-01-22 13:00:00, 71.0, 71.21,4
None, -11.86, 88.8, -11.7, 89.0, -13.0, -11.9, -22.3, -13.0, 0.1, 0.0,2021-01-22 14:00:00, 71.0, 71.17,4
None, -11.58, 89.0, -11.5, 89.0, -13.0, -11.6, -22.3, -13.0, 0.0, 0.0,2021-01-22 15:00:00, 71.0, 71.24,4
None, -12.2, 88.8, -11.5, 89.0, -14.0, -12.2, -22.3, -14.0, -0.1, 0.0,2021-01-22 16:00:00, 71.0, 71.18,4
None, -13.46, 87.3, -11.5, 87.0, -15.0, -13.5, -22.3, -15.0, -0.2, 0.0,2021-01-22 17:00:00, 71.0, 71.09,4
None, -15.73, 86.3, -11.5, 86.0, -17.0, -15.7, -22.3, -17.0, -0.3, 0.0,2021-01-22 18:00:00, 71.0, 71.21,4
None, -16.09, 86.8, -15.6, 87.0, -18.0, -16.1, -16.5, -18.0, -0.3, 0.0,2021-01-22 19:00:00, 71.0, 71.24,4
None, -17.95, 85.2, -15.6, 85.0, -20.0, -18.0, -18.0, -20.0, -0.3, 0.0,2021-01-22 20:00:00, 71.0, 71.27,4
None, -19.46, 82.8, -15.6, 83.0, -21.0, -19.5, -19.5, -21.0, -0.3, 0.0,2021-01-22 21:00:00, 71.0, 71.26,4
None, -18.17, 84.5, -15.6, 85.0, -20.0, -18.2, -19.6, -20.0, -0.2, 0.0,2021-01-22 22:00:00, 71.0, 71.17,4
None, -20.75, 82.1, -15.6, 82.0, -23.0, -20.8, -20.8, -23.0, -0.2, 0.0,2021-01-22 23:00:00, 71.0, 71.24,4
None, -21.29, 81.9, -15.6, 82.0, -23.0, -21.3, -21.4, -23.0, -0.1, 0.0,2021-01-23 00:00:00, 71.0, 71.22,4
None, -20.52, 83.4, -15.6, 83.0, -22.0, -20.5, -21.4, -22.0, -0.1, 0.0,2021-01-23 01:00:00, 71.0, 71.17,4
None, -21.67, 81.3, -15.6, 81.0, -24.0, -21.7, -21.9, -24.0, 0.0, 0.0,2021-01-23 02:00:00, 71.0, 71.07,4
None, -22.1, 80.9, -15.6, 81.0, -24.0, -22.1, -22.1, -24.0, -0.1, 0.0,2021-01-23 03:00:00, 71.0, 71.08,4
None, -22.76, 81.0, -15.6, 81.0, -25.0, -22.8, -22.8, -25.0, 0.0, 0.0,2021-01-23 04:00:00, 71.0, 71.18,4
None, -20.48, 83.3, -15.6, 83.0, -22.0, -20.5, -22.8, -22.0, 0.1, 0.0,2021-01-23 05:00:00, 71.0, 70.99,4
None, -21.14, 78.66, -15.6, 79.0, -24.0, -21.1, -22.8, -24.0, 0.2, 0.0,2021-01-23 06:00:00, 71.0, 70.56,4
None, -22.59, 82.0, -21.1, 82.0, -25.0, -22.6, -23.1, -25.0, -0.2, 1.0,2021-01-23 07:00:00, 71.0, 71.16,4
None, -23.33, 80.2, -21.1, 80.0, -25.0, -23.3, -23.4, -25.0, -0.1, 0.0,2021-01-23 08:00:00, 71.0, 71.11,4
None, -23.14, 80.3, -21.1, 80.0, -25.0, -23.1, -23.4, -25.0, None, None,2021-01-23 09:00:00, None, 71.12,4
None, -22.19, 81.2, -21.1, 81.0, -24.0, -22.2, -23.4, -24.0, 0.2, 0.0,2021-01-23 10:00:00, 71.0, 71.13,4
None, -16.12, 86.6, -16.4, 87.0, -18.0, -16.1, -23.4, -18.0, 1.0, 0.0,2021-01-23 11:00:00, 71.0, 71.08,4
None, -12.76, 87.3, -12.8, 87.0, -14.0, -12.8, -23.4, -14.0, 0.9, 0.0,2021-01-23 12:00:00, 71.0, 70.88,4
None, -11.67, 87.1, -11.7, 87.0, -13.0, -11.7, -23.4, -13.0, 0.2, 0.0,2021-01-23 13:00:00, 71.0, 70.89,4
None, -10.74, 88.3, -10.7, 88.0, -12.0, -10.7, -23.4, -12.0, 0.1, 0.0,2021-01-23 14:00:00, 71.0, 70.97,4
None, -10.67, 86.5, -9.8, 87.0, -12.0, -10.7, -23.4, -12.0, 0.0, 0.0,2021-01-23 15:00:00, 71.0, 70.96,4
None, -10.52, 86.2, -9.8, 86.0, -12.0, -10.5, -23.4, -12.0, 0.0, 0.0,2021-01-23 16:00:00, 71.0, 70.94,4
None, -10.66, 88.1, -9.8, 88.0, -12.0, -10.7, -23.4, -12.0, -0.1, 0.0,2021-01-23 17:00:00, 71.0, 70.9,4
None, -10.82, 88.8, -9.8, 89.0, -12.0, -10.8, -23.4, -12.0, 0.0, 0.0,2021-01-23 18:00:00, 71.0, 70.94,4
None, -10.36, 89.0, -10.4, 89.0, -11.0, -10.4, -10.9, -11.0, 0.0, 0.0,2021-01-23 19:00:00, 71.0, 70.97,4
None, -10.47, 88.8, -10.2, 89.0, -12.0, -10.5, -10.9, -12.0, 0.1, 0.0,2021-01-23 20:00:00, 71.0, 70.91,4
None, -10.61, 89.4, -10.2, 89.0, -12.0, -10.6, -10.9, -12.0, 0.0, 0.0,2021-01-23 21:00:00, 71.0, 70.9,4
None, -10.36, 89.4, -10.2, 89.0, -12.0, -10.4, -10.9, -12.0, 0.0, 0.0,2021-01-23 22:00:00, 71.0, 70.93,4
None, -10.02, 89.1, -9.8, 89.0, -11.0, -10.0, -10.9, -11.0, 0.1, 0.0,2021-01-23 23:00:00, 71.0, 70.93,4
None, -9.72, 90.5, -9.6, 91.0, -11.0, -9.7, -10.9, -11.0, 0.0, 0.0,2021-01-24 00:00:00, 71.0, 70.9,4
None, -8.87, 90.8, -8.7, 91.0, -10.0, -8.9, -10.9, -10.0, 0.0, 0.0,2021-01-24 01:00:00, 71.0, 70.83,4
None, -9.61, 89.8, -8.7, 90.0, -11.0, -9.6, -10.9, -11.0, 0.0, 0.0,2021-01-24 02:00:00, 71.0, 70.9,4
None, -9.8, 90.0, -8.7, 90.0, -11.0, -9.8, -10.9, -11.0, 0.0, 0.0,2021-01-24 03:00:00, 71.0, 71.0,4
None, -9.94, 90.7, -8.7, 91.0, -11.0, -9.9, -10.9, -11.0, 0.0, 0.0,2021-01-24 04:00:00, 71.0, 71.0,4
None, -10.13, 90.8, -8.7, 91.0, -11.0, -10.1, -10.9, -11.0, 0.0, None,2021-01-24 05:00:00, None, 70.83,4
None, -10.25, 91.2, -8.7, 91.0, -11.0, -10.3, -10.9, -11.0, -0.1, 0.0,2021-01-24 06:00:00, 71.0, 70.94,4
None, -10.21, 90.5, -10.1, 91.0, -11.0, -10.2, -10.5, -11.0, 0.0, 0.0,2021-01-24 07:00:00, 71.0, 70.92,4
None, -9.8, 90.7, -9.7, 91.0, -11.0, -9.8, -10.5, -11.0, 0.2, 0.0,2021-01-24 08:00:00, 71.0, 70.84,4
None, -9.87, 90.8, -9.6, 91.0, -11.0, -9.9, -10.5, -11.0, 0.1, 1.0,2021-01-24 09:00:00, 71.0, 71.15,4
None, -7.82, 89.5, -7.6, 90.0, -9.0, -7.8, -10.5, -9.0, 0.2, 0.0,2021-01-24 10:00:00, 71.0, 70.95,4
None, -5.4, 87.1, -5.3, 87.0, -7.0, -5.4, -10.5, -7.0, 0.0, 0.0,2021-01-24 11:00:00, 71.0, 70.81,4
None, -3.492, 80.5, -3.5, 81.0, -6.0, -3.5, -10.5, -6.0, -0.3, 0.0,2021-01-24 12:00:00, 71.0, 70.98,4
None, -4.208, 84.3, -3.4, 84.0, -6.0, -4.2, -10.5, -6.0, -0.1, 0.0,2021-01-24 13:00:00, 71.0, 70.65,4
