pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -5.176, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -5.2, -5.6, 0.0, None, None, -6999.0, -3.3, None, None, -6999.0, None,2021-01-22 00:00:00, -6999.0, None, -6999.0, -6999.0,4
None, -5.253, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -5.3, -5.6, 0.0, None, None, -6999.0, -3.3, None, None, -6999.0, None,2021-01-22 01:00:00, -6999.0, None, -6999.0, -6999.0,4
None, -5.638, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -5.6, -5.6, 0.0, None, None, -6999.0, -3.3, None, None, -6999.0, None,2021-01-22 02:00:00, -6999.0, None, -6999.0, -6999.0,4
None, -5.156, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -5.2, -5.9, 0.0, None, None, -6999.0, -3.3, None, None, -6999.0, None,2021-01-22 03:00:00, -6999.0, None, -6999.0, -6999.0,4
None, -5.3, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -5.3, -6.0, 0.1, None, None, -6999.0, -3.3, None, None, -6999.0, None,2021-01-22 04:00:00, -6999.0, None, -6999.0, -6999.0,4
None, -5.31, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -5.3, -6.0, 0.0, None, None, -6999.0, -3.3, None, None, -6999.0, None,2021-01-22 05:00:00, -6999.0, None, -6999.0, -6999.0,4
None, -5.31, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -5.3, -6.0, 0.2, None, None, -6999.0, -3.3, None, None, -6999.0, None,2021-01-22 06:00:00, -6999.0, None, -6999.0, -6999.0,4
None, -5.541, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -5.5, -5.6, 0.0, None, None, -6999.0, -5.3, None, None, -6999.0, None,2021-01-22 07:00:00, -6999.0, None, -6999.0, -6999.0,4
None, -5.387, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -5.4, -5.7, -0.1, None, None, -6999.0, -5.3, None, None, -6999.0, None,2021-01-22 08:00:00, -6999.0, None, -6999.0, -6999.0,4
None, -3.94, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -3.9, -5.7, -0.1, None, None, -6999.0, -3.9, None, None, -6999.0, None,2021-01-22 09:00:00, -6999.0, None, -6999.0, -6999.0,4
None, 0.062, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.1, -5.7, -0.3, None, None, -6999.0, 0.5, None, None, -6999.0, None,2021-01-22 10:00:00, -6999.0, None, -6999.0, -6999.0,4
None, 2.292, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 2.3, -5.7, -0.2, None, None, -6999.0, 2.5, None, None, -6999.0, None,2021-01-22 11:00:00, -6999.0, None, -6999.0, -6999.0,4
None, -0.125, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.1, -5.7, -0.2, None, None, -6999.0, 2.5, None, None, -6999.0, None,2021-01-22 12:00:00, -6999.0, None, -6999.0, -6999.0,4
None, 2.809, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 2.8, -5.7, -0.3, None, None, -6999.0, 3.5, None, None, -6999.0, None,2021-01-22 13:00:00, -6999.0, None, -6999.0, -6999.0,4
