WDIR_VECT,time,TEMP_MEAN,week_of_year
358.1,2020-02-26 00:00:00, 3.6,9
27.2,2020-02-26 01:00:00, 3.5,9
3.3,2020-02-26 02:00:00, 3.4,9
25.4,2020-02-26 03:00:00, 3.4,9
7.9,2020-02-26 04:00:00, 3.5,9
10.7,2020-02-26 05:00:00, 3.4,9
27.5,2020-02-26 06:00:00, 3.4,9
340.2,2020-02-26 07:00:00, 3.4,9
336.5,2020-02-26 08:00:00, 3.5,9
15.2,2020-02-26 09:00:00, 3.7,9
20.3,2020-02-26 10:00:00, 4.0,9
267.1,2020-02-26 11:00:00, 4.5,9
136.4,2020-02-26 12:00:00, 5.3,9
130.7,2020-02-26 13:00:00, 5.9,9
26.9,2020-02-26 14:00:00, 6.2,9
22.2,2020-02-26 15:00:00, 6.6,9
22.5,2020-02-26 16:00:00, 7.1,9
16.8,2020-02-26 17:00:00, 7.2,9
19.7,2020-02-26 18:00:00, 6.8,9
10.4,2020-02-26 19:00:00, 6.1,9
7.0,2020-02-26 20:00:00, 5.8,9
11.5,2020-02-26 21:00:00, 5.5,9
9.8,2020-02-26 22:00:00, 5.3,9
3.0,2020-02-26 23:00:00, 5.2,9
5.7,2020-02-27 00:00:00, 5.0,9
4.5,2020-02-27 01:00:00, 4.9,9
4.8,2020-02-27 02:00:00, 4.9,9
10.1,2020-02-27 03:00:00, 4.8,9
3.6,2020-02-27 04:00:00, 4.7,9
5.0,2020-02-27 05:00:00, 4.8,9
8.8,2020-02-27 06:00:00, 4.8,9
13.4,2020-02-27 07:00:00, 4.9,9
14.0,2020-02-27 08:00:00, 4.9,9
9.3,2020-02-27 09:00:00, 5.0,9
12.5,2020-02-27 10:00:00, 5.1,9
15.1,2020-02-27 11:00:00, 5.3,9
19.3,2020-02-27 12:00:00, 5.3,9
17.4,2020-02-27 13:00:00, 5.5,9
19.6,2020-02-27 14:00:00, 6.0,9
18.1,2020-02-27 15:00:00, 6.3,9
17.0,2020-02-27 16:00:00, 6.8,9
8.9,2020-02-27 17:00:00, 6.7,9
7.2,2020-02-27 18:00:00, 6.3,9
8.4,2020-02-27 19:00:00, 6.0,9
3.5,2020-02-27 20:00:00, 5.9,9
4.6,2020-02-27 21:00:00, 5.7,9
12.8,2020-02-27 22:00:00, 5.9,9
71.7,2020-02-27 23:00:00, 5.8,9
7.0,2020-02-28 00:00:00, 5.6,9
8.9,2020-02-28 01:00:00, 5.5,9
6.5,2020-02-28 02:00:00, 5.4,9
2.8,2020-02-28 03:00:00, 5.5,9
17.1,2020-02-28 04:00:00, 5.2,9
172.9,2020-02-28 05:00:00, 4.8,9
330.1,2020-02-28 06:00:00, 4.9,9
343.7,2020-02-28 07:00:00, 4.6,9
9.0,2020-02-28 08:00:00, 4.7,9
45.2,2020-02-28 09:00:00, 5.0,9
146.8,2020-02-28 10:00:00, 5.6,9
128.1,2020-02-28 11:00:00, 6.5,9
94.9,2020-02-28 12:00:00, 7.4,9
94.2,2020-02-28 13:00:00, 8.1,9
108.8,2020-02-28 14:00:00, 8.4,9
138.6,2020-02-28 15:00:00, 7.8,9
200.5,2020-02-28 16:00:00, 6.4,9
124.1,2020-02-28 17:00:00, 6.0,9
166.4,2020-02-28 18:00:00, 6.2,9
202.0,2020-02-28 19:00:00, 5.9,9
182.5,2020-02-28 20:00:00, 5.4,9
69.0,2020-02-28 21:00:00, 5.1,9
161.5,2020-02-28 22:00:00, 4.7,9
47.5,2020-02-28 23:00:00, 4.2,9
29.0,2020-02-29 00:00:00, 3.5,9
20.8,2020-02-29 01:00:00, 2.7,9
10.6,2020-02-29 02:00:00, 2.5,9
21.4,2020-02-29 03:00:00, 2.4,9
146.5,2020-02-29 04:00:00, 2.9,9
59.8,2020-02-29 05:00:00, 3.3,9
292.2,2020-02-29 06:00:00, 4.2,9
279.1,2020-02-29 07:00:00, 4.4,9
272.4,2020-02-29 08:00:00, 4.3,9
281.6,2020-02-29 09:00:00, 4.6,9
282.7,2020-02-29 10:00:00, 5.2,9
272.5,2020-02-29 11:00:00, 6.0,9
264.2,2020-02-29 12:00:00, 6.6,9
270.0,2020-02-29 13:00:00, 7.7,9
265.0,2020-02-29 14:00:00, 8.2,9
256.2,2020-02-29 15:00:00, 8.1,9
259.8,2020-02-29 16:00:00, 8.3,9
272.1,2020-02-29 17:00:00, 8.0,9
268.6,2020-02-29 18:00:00, 7.4,9
277.9,2020-02-29 19:00:00, 6.4,9
324.7,2020-02-29 20:00:00, 5.2,9
359.7,2020-02-29 21:00:00, 3.8,9
4.7,2020-02-29 22:00:00, 3.3,9
9.4,2020-02-29 23:00:00, 2.9,9
3.1,2020-03-01 00:00:00, 2.5,9
3.7,2020-03-01 01:00:00, 2.3,9
0.1,2020-03-01 02:00:00, 2.1,9
359.9,2020-03-01 03:00:00, 2.1,9
1.5,2020-03-01 04:00:00, 1.5,9
3.4,2020-03-01 05:00:00, 1.4,9
14.6,2020-03-01 06:00:00, 1.6,9
6.8,2020-03-01 07:00:00, 1.8,9
11.8,2020-03-01 08:00:00, 1.8,9
11.9,2020-03-01 09:00:00, 2.3,9
339.8,2020-03-01 10:00:00, 3.6,9
197.8,2020-03-01 11:00:00, 5.2,9
235.7,2020-03-01 12:00:00, 5.5,9
249.0,2020-03-01 13:00:00, 5.5,9
287.5,2020-03-01 14:00:00, 5.1,9
264.8,2020-03-01 15:00:00, 5.3,9
266.1,2020-03-01 16:00:00, 4.8,9
247.5,2020-03-01 17:00:00, 3.0,9
204.0,2020-03-01 18:00:00, 3.2,9
183.2,2020-03-01 19:00:00, 3.2,9
171.2,2020-03-01 20:00:00, 3.2,9
146.4,2020-03-01 21:00:00, 3.0,9
122.8,2020-03-01 22:00:00, 3.0,9
115.5,2020-03-01 23:00:00, 3.0,9
3.0,2020-03-02 00:00:00, 3.0,9
8.5,2020-03-02 01:00:00, 2.8,9
8.7,2020-03-02 02:00:00, 2.6,9
8.8,2020-03-02 03:00:00, 2.6,9
17.7,2020-03-02 04:00:00, 2.7,9
18.7,2020-03-02 05:00:00, 2.8,9
53.5,2020-03-02 06:00:00, 2.8,9
29.4,2020-03-02 07:00:00, 2.7,9
32.9,2020-03-02 08:00:00, 2.5,9
26.6,2020-03-02 09:00:00, 2.5,9
23.2,2020-03-02 10:00:00, 2.8,9
23.8,2020-03-02 11:00:00, 3.1,9
21.5,2020-03-02 12:00:00, 3.4,9
17.9,2020-03-02 13:00:00, 3.7,9
22.1,2020-03-02 14:00:00, 4.0,9
26.7,2020-03-02 15:00:00, 4.1,9
26.8,2020-03-02 16:00:00, 4.3,9
23.5,2020-03-02 17:00:00, 4.1,9
23.8,2020-03-02 18:00:00, 4.1,9
16.0,2020-03-02 19:00:00, 3.7,9
13.5,2020-03-02 20:00:00, 3.6,9
10.6,2020-03-02 21:00:00, 3.7,9
7.2,2020-03-02 22:00:00, 3.8,9
6.6,2020-03-02 23:00:00, 3.9,9
3.5,2020-03-03 00:00:00, 4.0,9
2.5,2020-03-03 01:00:00, 3.9,9
8.5,2020-03-03 02:00:00, 3.9,9
351.1,2020-03-03 03:00:00, 4.0,9
272.9,2020-03-03 04:00:00, 4.5,9
25.2,2020-03-03 05:00:00, 4.4,9
139.7,2020-03-03 06:00:00, 4.5,9
34.1,2020-03-03 07:00:00, 5.0,9
21.9,2020-03-03 08:00:00, 4.9,9
117.4,2020-03-03 09:00:00, 5.1,9
116.9,2020-03-03 10:00:00, 5.3,9
67.8,2020-03-03 11:00:00, 5.7,9
75.9,2020-03-03 12:00:00, 6.3,9
24.9,2020-03-03 13:00:00, 6.5,9
60.3,2020-03-03 14:00:00, 7.1,9
76.9,2020-03-03 15:00:00, 6.8,9
143.7,2020-03-03 16:00:00, 6.9,9
143.4,2020-03-03 17:00:00, 7.2,9
177.1,2020-03-03 18:00:00, 7.5,9
167.3,2020-03-03 19:00:00, 7.3,9
178.3,2020-03-03 20:00:00, 7.0,9
189.0,2020-03-03 21:00:00, 7.3,9
203.5,2020-03-03 22:00:00, 7.8,9
234.3,2020-03-03 23:00:00, 7.6,9
