wind_speed,time,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,week_of_year
31.0,2016-08-05 00:00:00, None,100.0, None,0.0, None, None, None,0.0,32
30.0,2016-08-05 01:00:00, None,97.0, None,0.0, None, None, None,0.0,32
28.2,2016-08-05 02:00:00, None,96.0, None,0.0, None, None, None,0.0,32
28.6,2016-08-05 03:00:00, None,86.0, None,0.0, None, None, None,0.0,32
28.2,2016-08-05 04:00:00, None,75.0, None,0.0, None, None, None,0.0,32
28.8,2016-08-05 05:00:00, None,67.0, None,0.0, None, None, None,0.0,32
28.4,2016-08-05 06:00:00, None,64.0, None,0.0, None, None, None,0.0,32
25.4,2016-08-05 07:00:00, None,62.0, None,0.0, None, None, None,0.0,32
15.1,2016-08-05 08:00:00, None,69.0, None,0.0, None, None, None,0.0,32
19.5,2016-08-05 09:00:00, None,113.0, None,0.0, None, None, None,0.0,32
11.8,2016-08-05 10:00:00, None,108.0, None,0.0, None, None, None,0.0,32
15.4,2016-08-05 11:00:00, None,80.0, None,0.0, None, None, None,0.0,32
26.1,2016-08-05 12:00:00, None,102.0, None,0.0, None, None, None,0.0,32
36.4,2016-08-05 13:00:00, None,102.0, None,0.0, None, None, None,0.0,32
20.3,2016-08-05 14:00:00, None,83.0, None,0.0, None, None, None,0.0,32
17.4,2016-08-05 15:00:00, None,108.0, None,0.0, None, None, None,0.0,32
31.0,2016-08-05 16:00:00, None,68.0, None,0.0, None, None, None,0.0,32
29.3,2016-08-05 17:00:00, None,99.0, None,0.0, None, None, None,0.0,32
15.9,2016-08-05 18:00:00, None,59.0, None,0.0, None, None, None,0.0,32
18.8,2016-08-05 19:00:00, None,74.0, None,0.0, None, None, None,0.0,32
9.3,2016-08-05 20:00:00, None,234.0, None,0.0, None, None, None,0.0,32
25.1,2016-08-05 21:00:00, None,95.0, None,0.0, None, None, None,0.0,32
27.2,2016-08-05 22:00:00, None,98.0, None,0.0, None, None, None,0.0,32
29.9,2016-08-05 23:00:00, None,72.0, None,0.0, None, None, None,0.0,32
21.0,2016-08-06 00:00:00, None,65.0, None,0.0, None, None, None,0.0,32
23.5,2016-08-06 01:00:00, None,78.0, None,0.0, None, None, None,0.0,32
15.9,2016-08-06 02:00:00, None,82.0, None,0.0, None, None, None,0.0,32
18.8,2016-08-06 03:00:00, None,73.0, None,0.0, None, None, None,0.0,32
22.1,2016-08-06 04:00:00, None,79.0, None,0.0, None, None, None,0.0,32
25.8,2016-08-06 05:00:00, None,70.0, None,0.0, None, None, None,0.0,32
26.8,2016-08-06 06:00:00, None,70.0, None,0.0, None, None, None,0.0,32
20.1,2016-08-06 07:00:00, None,80.0, None,0.0, None, None, None,0.0,32
19.3,2016-08-06 08:00:00, None,62.0, None,0.0, None, None, None,0.0,32
16.2,2016-08-06 09:00:00, None,63.0, None,0.0, None, None, None,0.0,32
16.5,2016-08-06 10:00:00, None,72.0, None,0.0, None, None, None,0.0,32
22.3,2016-08-06 11:00:00, None,108.0, None,0.0, None, None, None,0.0,32
23.2,2016-08-06 12:00:00, None,106.0, None,0.0, None, None, None,0.0,32
22.9,2016-08-06 13:00:00, None,117.0, None,0.0, None, None, None,0.0,32
12.8,2016-08-06 14:00:00, None,159.0, None,0.0, None, None, None,0.0,32
16.9,2016-08-06 15:00:00, None,173.0, None,0.0, None, None, None,0.0,32
