pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, 1802.0, None, -23.7,-23.7, 170.0, None, None, 1802.0, 529.0, None,2020-01-15 00:00:00, None,3
None, 1802.0, None, -23.9,-23.8, 166.0, None, None, 1802.0, 529.0, None,2020-01-15 01:00:00, None,3
None, 1802.0, None, -23.9,-23.9, 171.0, None, None, 1802.0, 530.0, None,2020-01-15 02:00:00, None,3
None, None, None, None,-22.9, 171.0, None, None, 1802.0, 528.0, None,2020-01-15 03:00:00, None,3
None, 1802.0, None, -24.1,-24.1, 178.0, None, None, 1802.0, 532.0, None,2020-01-15 04:00:00, None,3
None, 1802.0, None, -24.2,-24.2, 181.0, None, None, 1802.0, 533.0, None,2020-01-15 05:00:00, None,3
None, 1802.0, None, -24.3,-24.3, 189.0, None, None, 1802.0, 535.0, None,2020-01-15 06:00:00, None,3
None, 1802.0, None, -24.4,-24.4, 189.0, None, None, 1802.0, 536.0, None,2020-01-15 07:00:00, None,3
None, 1802.0, None, -24.3,-24.2, 188.0, None, None, 1802.0, 538.0, None,2020-01-15 08:00:00, None,3
None, 1802.0, None, -23.7,-23.6, 194.0, None, None, 1802.0, 538.0, None,2020-01-15 09:00:00, None,3
None, 1803.0, None, -21.8,-20.7, 194.0, None, None, 1802.0, 540.0, None,2020-01-15 10:00:00, None,3
None, 1803.0, None, -20.5,-19.1, 192.0, None, None, 1802.0, 542.0, None,2020-01-15 11:00:00, None,3
None, 1803.0, None, -21.2,-19.2, 191.0, None, None, 1802.0, 543.0, None,2020-01-15 12:00:00, None,3
None, 1803.0, None, -20.9,-20.4, 194.0, None, None, 1802.0, 544.0, None,2020-01-15 13:00:00, None,3
None, 1802.0, None, -21.5,-21.1, 193.0, None, None, 1802.0, 544.0, None,2020-01-15 14:00:00, None,3
None, 1802.0, None, -21.4,-21.3, 194.0, None, None, 1802.0, 545.0, None,2020-01-15 15:00:00, None,3
None, 1802.0, None, -21.0,-21.0, 194.0, None, None, 1802.0, 547.0, None,2020-01-15 16:00:00, None,3
None, 1803.0, None, -20.3,-20.3, 193.0, None, None, 1802.0, 548.0, None,2020-01-15 17:00:00, None,3
None, 1803.0, None, -19.3,-19.3, 197.0, None, None, 1803.0, 550.0, None,2020-01-15 18:00:00, None,3
None, 1803.0, None, -18.5,-18.4, 198.0, None, None, 1803.0, 550.0, None,2020-01-15 19:00:00, None,3
None, 1803.0, None, -17.9,-17.9, 202.0, None, None, 1803.0, 551.0, None,2020-01-15 20:00:00, None,3
None, 1803.0, None, -17.6,-17.6, 204.0, None, None, 1803.0, 551.0, None,2020-01-15 21:00:00, None,3
None, 1803.0, None, -17.1,-17.3, 197.0, None, None, 1802.0, 552.0, None,2020-01-15 22:00:00, None,3
None, 1803.0, None, -16.9,-16.9, 203.0, None, None, 1802.0, 552.0, None,2020-01-15 23:00:00, None,3
None, 1803.0, None, -16.1,-16.2, 202.0, None, None, 1802.0, 552.0, None,2020-01-16 00:00:00, None,3
None, 1803.0, None, -15.0,-15.1, 201.0, None, None, 1803.0, 552.0, None,2020-01-16 01:00:00, None,3
None, 1804.0, None, -13.6,-13.6, 201.0, None, None, 1803.0, 552.0, None,2020-01-16 02:00:00, None,3
None, 1622.0, None, -12.7,-12.6, 201.0, None, None, 1803.0, 552.0, None,2020-01-16 03:00:00, None,3
None, 1479.0, None, -12.2,-12.3, 200.0, None, None, 1803.0, 552.0, None,2020-01-16 04:00:00, None,3
None, 1328.0, None, -11.4,-11.4, 200.0, None, None, 1803.0, 552.0, None,2020-01-16 05:00:00, None,3
None, 1195.0, None, -10.9,-11.0, 199.0, None, None, 1803.0, 552.0, None,2020-01-16 06:00:00, None,3
None, 1062.0, None, -10.0,-10.1, 200.0, None, None, 1803.0, 552.0, None,2020-01-16 07:00:00, None,3
None, 899.0, None, -9.3,-9.4, 199.0, None, None, 1803.0, 552.0, None,2020-01-16 08:00:00, None,3
None, 765.0, None, -8.2,-8.2, 198.0, None, None, 1803.0, 552.0, None,2020-01-16 09:00:00, None,3
None, 556.0, None, -6.5,-6.2, 198.0, None, None, 1804.0, 552.0, None,2020-01-16 10:00:00, None,3
None, None, None, None,-12.6, 201.0, None, None, 1622.0, 552.0, None,2020-01-16 11:00:00, None,3
None, 851.0, None, -4.1,-3.7, 196.0, None, None, 1479.0, 552.0, None,2020-01-16 12:00:00, None,3
None, 1244.0, None, -3.6,-3.0, 195.0, None, None, 393.0, 552.0, None,2020-01-16 13:00:00, None,3
None, 1310.0, None, -4.6,-4.4, 192.0, None, None, 66.0, 553.0, None,2020-01-16 14:00:00, None,3
None, 1312.0, None, -5.0,-4.9, 194.0, None, None, 2.0, 553.0, None,2020-01-16 15:00:00, None,3
None, 1327.0, None, -5.9,-5.9, 193.0, None, None, 15.0, 553.0, None,2020-01-16 16:00:00, None,3
None, 1331.0, None, -6.3,-6.4, 199.0, None, None, 4.0, 556.0, None,2020-01-16 17:00:00, None,3
None, 1340.0, None, -6.6,-6.7, 198.0, None, None, 9.0, 558.0, None,2020-01-16 18:00:00, None,3
None, 1347.0, None, -7.2,-7.6, 195.0, None, None, 7.0, 558.0, None,2020-01-16 19:00:00, None,3
None, 1349.0, None, -8.1,-8.5, 193.0, None, None, 2.0, 559.0, None,2020-01-16 20:00:00, None,3
None, 1349.0, None, -9.2,-9.4, 197.0, None, None, 0.0, 559.0, None,2020-01-16 21:00:00, None,3
None, 1352.0, None, -11.1,-11.5, 196.0, None, None, 3.0, 559.0, None,2020-01-16 22:00:00, None,3
