snw_dpth_wtr_equiv,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
-561.0, None,2020-01-15 00:00:00,-29.1, None, None, None,3
-561.0, None,2020-01-15 01:00:00,-28.8, None, None, None,3
-561.0, None,2020-01-15 02:00:00,-29.9, None, None, None,3
-561.0, None,2020-01-15 04:00:00,-29.5, None, None, None,3
-561.0, None,2020-01-15 05:00:00,-29.4, None, None, None,3
-561.0, None,2020-01-15 06:00:00,-29.0, None, None, None,3
-561.0, None,2020-01-15 07:00:00,-29.6, None, None, None,3
-561.0, None,2020-01-15 08:00:00,-29.8, None, None, None,3
-561.0, None,2020-01-15 09:00:00,-28.9, None, None, None,3
-561.0, None,2020-01-15 10:00:00,-28.5, None, None, None,3
-561.0, None,2020-01-15 11:00:00,-27.8, None, None, None,3
-561.0, None,2020-01-15 12:00:00,-26.5, None, None, None,3
-561.0, None,2020-01-15 13:00:00,-24.1, None, None, None,3
-561.0, None,2020-01-15 14:00:00,-24.6, None, None, None,3
-561.0, None,2020-01-15 15:00:00,-25.8, None, None, None,3
-561.0, None,2020-01-15 16:00:00,-26.1, None, None, None,3
-561.0, None,2020-01-15 17:00:00,-23.9, None, None, None,3
-561.0, None,2020-01-15 18:00:00,-24.2, None, None, None,3
-561.0, None,2020-01-15 19:00:00,-22.5, None, None, None,3
-561.0, None,2020-01-15 20:00:00,-20.3, None, None, None,3
-561.0, None,2020-01-15 21:00:00,-20.6, None, None, None,3
-561.0, None,2020-01-15 22:00:00,-19.0, None, None, None,3
-561.0, None,2020-01-15 23:00:00,-19.2, None, None, None,3
-561.0, None,2020-01-16 00:00:00,-18.5, None, None, None,3
-561.0, None,2020-01-16 01:00:00,-18.2, None, None, None,3
-561.0, None,2020-01-16 02:00:00,-17.5, None, None, None,3
-561.0, None,2020-01-16 03:00:00,-17.2, None, None, None,3
-561.0, None,2020-01-16 04:00:00,-17.1, None, None, None,3
-561.0, None,2020-01-16 05:00:00,-17.4, None, None, None,3
-561.0, None,2020-01-16 06:00:00,-17.1, None, None, None,3
-561.0, None,2020-01-16 07:00:00,-16.5, None, None, None,3
-561.0, None,2020-01-16 08:00:00,-15.7, None, None, None,3
-561.0, None,2020-01-16 09:00:00,-15.7, None, None, None,3
-561.0, None,2020-01-16 10:00:00,-16.2, None, None, None,3
-561.0, None,2020-01-16 12:00:00,-15.5, None, None, None,3
-561.0, None,2020-01-16 13:00:00,-15.5, None, None, None,3
-561.0, None,2020-01-16 14:00:00,-15.3, None, None, None,3
-561.0, None,2020-01-16 15:00:00,-15.6, None, None, None,3
-561.0, None,2020-01-16 16:00:00,-16.0, None, None, None,3
-561.0, None,2020-01-16 17:00:00,-16.7, None, None, None,3
-561.0, None,2020-01-16 18:00:00,-16.4, None, None, None,3
-561.0, None,2020-01-16 19:00:00,-16.6, None, None, None,3
-561.0, None,2020-01-16 20:00:00,-17.1, None, None, None,3
-561.0, None,2020-01-16 21:00:00,-17.7, None, None, None,3
-561.0, None,2020-01-16 22:00:00,-18.4, None, None, None,3
-561.0, None,2020-01-16 23:00:00,-18.4, None, None, None,3
