pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
2.0, None, 957.0, None, None, -30.0, 157.0, None, None, 0.0, 368.0, None,2020-01-15 00:00:00, None,3
3.0, None, 958.0, None, None, -30.4, 157.0, None, None, 1.0, 368.0, None,2020-01-15 01:00:00, None,3
2.0, None, 958.0, None, None, -30.4, 156.0, None, None, 0.0, 368.0, None,2020-01-15 02:00:00, None,3
2.0, None, 958.0, None, None, -30.3, 157.0, None, None, 0.0, 368.0, None,2020-01-15 04:00:00, None,3
3.0, None, 959.0, None, None, -30.3, 157.0, None, None, 1.0, 368.0, None,2020-01-15 05:00:00, None,3
2.0, None, 959.0, None, None, -30.1, 156.0, None, None, 0.0, 367.0, None,2020-01-15 06:00:00, None,3
2.0, None, 959.0, None, None, -30.9, 156.0, None, None, 0.0, 367.0, None,2020-01-15 07:00:00, None,3
2.0, None, 959.0, None, None, -30.6, 156.0, None, None, 0.0, 367.0, None,2020-01-15 08:00:00, None,3
3.0, None, 960.0, None, None, -30.7, 155.0, None, None, 1.0, 367.0, None,2020-01-15 09:00:00, None,3
5.0, None, 959.0, None, None, -30.0, 154.0, None, None, None, 367.0, None,2020-01-15 10:00:00, None,3
22.0, None, 956.0, None, None, -26.6, 154.0, None, None, None, 367.0, None,2020-01-15 11:00:00, None,3
15.0, None, 953.0, None, None, -24.5, 155.0, None, None, None, 367.0, None,2020-01-15 12:00:00, None,3
7.0, None, 949.0, None, None, -23.5, 155.0, None, None, None, 367.0, None,2020-01-15 13:00:00, None,3
10.0, None, 941.0, None, None, -23.4, 155.0, None, None, None, 367.0, None,2020-01-15 14:00:00, None,3
3.0, None, 949.0, None, None, -23.9, 155.0, None, None, 8.0, 367.0, None,2020-01-15 15:00:00, None,3
0.0, 821.0, 950.0, None, None, -24.6, 155.0, None, None, 1.0, 368.0, None,2020-01-15 16:00:00, None,3
None, None, 951.0, None, None, -24.7, 155.0, None, None, 1.0, 368.0, None,2020-01-15 17:00:00, None,3
None, None, 951.0, None, None, -25.0, 154.0, None, None, 0.0, 368.0, None,2020-01-15 18:00:00, None,3
None, None, 951.0, None, None, -24.9, 154.0, None, None, 0.0, 368.0, None,2020-01-15 19:00:00, None,3
None, None, 951.0, None, None, -25.0, 154.0, None, None, 0.0, 368.0, None,2020-01-15 20:00:00, None,3
None, None, 952.0, None, None, -25.7, 153.0, None, None, 1.0, 368.0, None,2020-01-15 21:00:00, None,3
None, None, 952.0, None, None, -26.1, 154.0, None, None, 0.0, 368.0, None,2020-01-15 22:00:00, None,3
None, None, 951.0, None, None, -26.8, 154.0, None, None, None, 368.0, None,2020-01-15 23:00:00, None,3
None, None, 948.0, None, None, -24.5, 153.0, None, None, None, 368.0, None,2020-01-16 00:00:00, None,3
None, None, 950.0, None, None, -25.4, 153.0, None, None, 2.0, 368.0, None,2020-01-16 01:00:00, None,3
None, None, 951.0, None, None, -25.8, 153.0, None, None, 1.0, 368.0, None,2020-01-16 02:00:00, None,3
None, None, 951.0, None, None, -26.3, 153.0, None, None, 0.0, 368.0, None,2020-01-16 03:00:00, None,3
