pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
669.0, 509.0, None, None,2020-01-15 01:00:00,-24.9, None, None,3
671.0, 509.0, None, None,2020-01-15 02:00:00,-25.0, None, None,3
671.0, 509.0, None, None,2020-01-15 03:00:00,-24.8, None, None,3
672.0, 509.0, None, None,2020-01-15 04:00:00,-25.4, None, None,3
672.0, 509.0, None, None,2020-01-15 05:00:00,-25.6, None, None,3
671.0, 509.0, None, None,2020-01-15 06:00:00,-25.3, None, None,3
672.0, 509.0, None, None,2020-01-15 07:00:00,-25.6, None, None,3
668.0, 509.0, None, None,2020-01-15 08:00:00,-24.5, None, None,3
669.0, 509.0, None, None,2020-01-15 09:00:00,-23.4, None, None,3
670.0, 509.0, None, None,2020-01-15 10:00:00,-23.2, None, None,3
671.0, 509.0, None, None,2020-01-15 11:00:00,-23.9, None, None,3
667.0, 509.0, None, None,2020-01-15 12:00:00,-24.9, None, None,3
666.0, 509.0, None, None,2020-01-15 13:00:00,-25.8, None, None,3
666.0, 509.0, None, None,2020-01-15 14:00:00,-24.6, None, None,3
666.0, 509.0, None, None,2020-01-15 15:00:00,-23.9, None, None,3
666.0, 509.0, None, None,2020-01-15 16:00:00,-23.5, None, None,3
667.0, 509.0, None, None,2020-01-15 17:00:00,-22.9, None, None,3
667.0, 509.0, None, None,2020-01-15 18:00:00,-21.9, None, None,3
669.0, 509.0, None, None,2020-01-15 19:00:00,-20.7, None, None,3
669.0, 509.0, None, None,2020-01-15 20:00:00,-19.8, None, None,3
670.0, 510.0, None, None,2020-01-15 21:00:00,-20.3, None, None,3
670.0, 510.0, None, None,2020-01-15 22:00:00,-19.9, None, None,3
674.0, 510.0, None, None,2020-01-15 23:00:00,-20.0, None, None,3
675.0, 510.0, None, None,2020-01-16 00:00:00,-22.0, None, None,3
675.0, 510.0, None, None,2020-01-16 01:00:00,-21.9, None, None,3
673.0, 510.0, None, None,2020-01-16 03:00:00,-20.7, None, None,3
670.0, 511.0, None, None,2020-01-16 04:00:00,-19.7, None, None,3
671.0, 512.0, None, None,2020-01-16 05:00:00,-19.4, None, None,3
672.0, 513.0, None, None,2020-01-16 06:00:00,-19.0, None, None,3
672.0, 514.0, None, None,2020-01-16 07:00:00,-18.7, None, None,3
673.0, 516.0, None, None,2020-01-16 08:00:00,-18.8, None, None,3
674.0, 516.0, None, None,2020-01-16 09:00:00,-18.5, None, None,3
675.0, 517.0, None, None,2020-01-16 10:00:00,-17.1, None, None,3
676.0, 517.0, None, None,2020-01-16 11:00:00,-16.1, None, None,3
676.0, 518.0, None, None,2020-01-16 12:00:00,-16.7, None, None,3
678.0, 518.0, None, None,2020-01-16 13:00:00,-16.3, None, None,3
679.0, 519.0, None, None,2020-01-16 14:00:00,-15.5, None, None,3
680.0, 520.0, None, None,2020-01-16 15:00:00,-15.4, None, None,3
681.0, 521.0, None, None,2020-01-16 16:00:00,-15.2, None, None,3
682.0, 521.0, None, None,2020-01-16 17:00:00,-14.0, None, None,3
684.0, 522.0, None, None,2020-01-16 18:00:00,-12.8, None, None,3
684.0, 522.0, None, None,2020-01-16 19:00:00,-11.9, None, None,3
685.0, 523.0, None, None,2020-01-16 20:00:00,-11.0, None, None,3
685.0, 524.0, None, None,2020-01-16 21:00:00,-10.7, None, None,3
685.0, 524.0, None, None,2020-01-16 22:00:00,-11.7, None, None,3
685.0, 524.0, None, None,2020-01-16 23:00:00,-11.3, None, None,3
686.0, 525.0, None, None,2020-01-17 00:00:00,-12.2, None, None,3
686.0, 525.0, None, None,2020-01-17 01:00:00,-12.5, None, None,3
686.0, 525.0, None, None,2020-01-17 02:00:00,-12.4, None, None,3
687.0, 525.0, None, None,2020-01-17 03:00:00,-12.7, None, None,3
687.0, 525.0, None, None,2020-01-17 04:00:00,-12.5, None, None,3
687.0, 525.0, None, None,2020-01-17 05:00:00,-13.0, None, None,3
687.0, 525.0, None, None,2020-01-17 06:00:00,-12.3, None, None,3
687.0, 525.0, None, None,2020-01-17 07:00:00,-12.5, None, None,3
687.0, 525.0, None, None,2020-01-17 08:00:00,-12.5, None, None,3
687.0, 525.0, None, None,2020-01-17 09:00:00,-12.0, None, None,3
687.0, 525.0, None, None,2020-01-17 10:00:00,-12.7, None, None,3
687.0, 525.0, None, None,2020-01-17 11:00:00,-14.1, None, None,3
688.0, 525.0, None, None,2020-01-17 12:00:00,-13.9, None, None,3
688.0, 525.0, None, None,2020-01-17 13:00:00,-14.1, None, None,3
688.0, 525.0, None, None,2020-01-17 14:00:00,-14.3, None, None,3
688.0, 525.0, None, None,2020-01-17 15:00:00,-15.3, None, None,3
687.0, 525.0, None, None,2020-01-17 16:00:00,-15.1, None, None,3
688.0, 525.0, None, None,2020-01-17 17:00:00,-15.0, None, None,3
688.0, 525.0, None, None,2020-01-17 18:00:00,-14.2, None, None,3
688.0, 525.0, None, None,2020-01-17 19:00:00,-14.1, None, None,3
687.0, 525.0, None, None,2020-01-17 20:00:00,-13.8, None, None,3
687.0, 525.0, None, None,2020-01-17 21:00:00,-14.1, None, None,3
688.0, 525.0, None, None,2020-01-17 22:00:00,-14.4, None, None,3
688.0, 525.0, None, None,2020-01-17 23:00:00,-14.2, None, None,3
688.0, 525.0, None, None,2020-01-18 00:00:00,-15.1, None, None,3
688.0, 525.0, None, None,2020-01-18 01:00:00,-16.2, None, None,3
688.0, 525.0, None, None,2020-01-18 02:00:00,-16.1, None, None,3
688.0, 525.0, None, None,2020-01-18 03:00:00,-16.1, None, None,3
688.0, 525.0, None, None,2020-01-18 04:00:00,-16.0, None, None,3
688.0, 525.0, None, None,2020-01-18 05:00:00,-16.4, None, None,3
688.0, 525.0, None, None,2020-01-18 06:00:00,-16.7, None, None,3
689.0, 525.0, None, None,2020-01-18 07:00:00,-17.4, None, None,3
688.0, 525.0, None, None,2020-01-18 08:00:00,-17.6, None, None,3
689.0, 525.0, None, None,2020-01-18 09:00:00,-18.4, None, None,3
689.0, 525.0, None, None,2020-01-18 10:00:00,-18.0, None, None,3
689.0, 525.0, None, None,2020-01-18 11:00:00,-17.2, None, None,3
688.0, 525.0, None, None,2020-01-18 12:00:00,-17.0, None, None,3
687.0, 525.0, None, None,2020-01-18 13:00:00,-16.7, None, None,3
688.0, 525.0, None, None,2020-01-18 14:00:00,-16.3, None, None,3
687.0, 525.0, None, None,2020-01-18 15:00:00,-16.7, None, None,3
687.0, 525.0, None, None,2020-01-18 16:00:00,-16.8, None, None,3
687.0, 525.0, None, None,2020-01-18 17:00:00,-16.0, None, None,3
688.0, 525.0, None, None,2020-01-18 18:00:00,-15.2, None, None,3
688.0, 525.0, None, None,2020-01-18 19:00:00,-14.3, None, None,3
688.0, 525.0, None, None,2020-01-18 20:00:00,-13.6, None, None,3
689.0, 526.0, None, None,2020-01-18 21:00:00,-13.1, None, None,3
690.0, 526.0, None, None,2020-01-18 22:00:00,-13.1, None, None,3
690.0, 527.0, None, None,2020-01-18 23:00:00,-13.5, None, None,3
691.0, 528.0, None, None,2020-01-19 00:00:00,-13.4, None, None,3
691.0, 528.0, None, None,2020-01-19 01:00:00,-13.3, None, None,3
692.0, 528.0, None, None,2020-01-19 02:00:00,-13.2, None, None,3
692.0, 528.0, None, None,2020-01-19 03:00:00,-13.6, None, None,3
692.0, 528.0, None, None,2020-01-19 04:00:00,-13.1, None, None,3
692.0, 528.0, None, None,2020-01-19 05:00:00,-13.1, None, None,3
692.0, 528.0, None, None,2020-01-19 06:00:00,-13.6, None, None,3
692.0, 528.0, None, None,2020-01-19 07:00:00,-13.4, None, None,3
693.0, 528.0, None, None,2020-01-19 08:00:00,-12.8, None, None,3
692.0, 529.0, None, None,2020-01-19 09:00:00,-13.1, None, None,3
693.0, 529.0, None, None,2020-01-19 10:00:00,-12.4, None, None,3
693.0, 529.0, None, None,2020-01-19 11:00:00,-12.7, None, None,3
693.0, 529.0, None, None,2020-01-19 12:00:00,-12.7, None, None,3
693.0, 529.0, None, None,2020-01-19 13:00:00,-11.7, None, None,3
693.0, 530.0, None, None,2020-01-19 14:00:00,-11.4, None, None,3
693.0, 530.0, None, None,2020-01-19 15:00:00,-10.5, None, None,3
693.0, 530.0, None, None,2020-01-19 16:00:00,-11.1, None, None,3
693.0, 530.0, None, None,2020-01-19 17:00:00,-9.2, None, None,3
693.0, 530.0, None, None,2020-01-19 18:00:00,-8.0, None, None,3
693.0, 531.0, None, None,2020-01-19 19:00:00,-7.1, None, None,3
694.0, 531.0, None, None,2020-01-19 20:00:00,-7.6, None, None,3
694.0, 532.0, None, None,2020-01-19 21:00:00,-7.0, None, None,3
695.0, 532.0, None, None,2020-01-19 22:00:00,-7.3, None, None,3
695.0, 533.0, None, None,2020-01-19 23:00:00,-7.4, None, None,3
696.0, 533.0, None, None,2020-01-20 00:00:00,-7.7, None, None,3
695.0, 533.0, None, None,2020-01-20 01:00:00,-8.2, None, None,3
696.0, 533.0, None, None,2020-01-20 02:00:00,-7.7, None, None,3
696.0, 533.0, None, None,2020-01-20 03:00:00,-7.4, None, None,3
696.0, 534.0, None, None,2020-01-20 04:00:00,-7.3, None, None,3
696.0, 534.0, None, None,2020-01-20 05:00:00,-7.4, None, None,3
696.0, 535.0, None, None,2020-01-20 06:00:00,-7.1, None, None,3
696.0, 535.0, None, None,2020-01-20 07:00:00,-6.5, None, None,3
696.0, 535.0, None, None,2020-01-20 08:00:00,-6.3, None, None,3
696.0, 535.0, None, None,2020-01-20 09:00:00,-6.4, None, None,3
696.0, 535.0, None, None,2020-01-20 10:00:00,-6.3, None, None,3
696.0, 535.0, None, None,2020-01-20 11:00:00,-5.8, None, None,3
696.0, 536.0, None, None,2020-01-20 12:00:00,-6.8, None, None,3
696.0, 536.0, None, None,2020-01-20 13:00:00,-6.8, None, None,3
696.0, 536.0, None, None,2020-01-20 14:00:00,-7.3, None, None,3
696.0, 536.0, None, None,2020-01-20 15:00:00,-7.2, None, None,3
696.0, 536.0, None, None,2020-01-20 16:00:00,-7.1, None, None,3
696.0, 536.0, None, None,2020-01-20 17:00:00,-5.6, None, None,3
696.0, 536.0, None, None,2020-01-20 18:00:00,-3.6, None, None,3
696.0, 537.0, None, None,2020-01-20 19:00:00,-4.3, None, None,3
696.0, 537.0, None, None,2020-01-20 20:00:00,-3.6, None, None,3
697.0, 538.0, None, None,2020-01-20 21:00:00,-3.1, None, None,3
697.0, 539.0, None, None,2020-01-20 22:00:00,-3.8, None, None,3
698.0, 539.0, None, None,2020-01-20 23:00:00,-3.8, None, None,3
698.0, 539.0, None, None,2020-01-21 00:00:00,-4.2, None, None,3
698.0, 540.0, None, None,2020-01-21 01:00:00,-4.9, None, None,3
698.0, 540.0, None, None,2020-01-21 02:00:00,-4.7, None, None,3
698.0, 540.0, None, None,2020-01-21 03:00:00,-4.6, None, None,3
698.0, 540.0, None, None,2020-01-21 04:00:00,-5.2, None, None,3
698.0, 540.0, None, None,2020-01-21 05:00:00,-4.6, None, None,3
698.0, 540.0, None, None,2020-01-21 06:00:00,-4.4, None, None,3
698.0, 540.0, None, None,2020-01-21 07:00:00,-5.2, None, None,3
698.0, 540.0, None, None,2020-01-21 08:00:00,-4.9, None, None,3
698.0, 540.0, None, None,2020-01-21 09:00:00,-4.3, None, None,3
698.0, 540.0, None, None,2020-01-21 10:00:00,-4.5, None, None,3
698.0, 540.0, None, None,2020-01-21 11:00:00,-5.2, None, None,3
698.0, 540.0, None, None,2020-01-21 12:00:00,-5.2, None, None,3
698.0, 540.0, None, None,2020-01-21 13:00:00,-5.7, None, None,3
698.0, 540.0, None, None,2020-01-21 14:00:00,-5.1, None, None,3
698.0, 540.0, None, None,2020-01-21 15:00:00,-5.6, None, None,3
698.0, 540.0, None, None,2020-01-21 16:00:00,-4.8, None, None,3
698.0, 540.0, None, None,2020-01-21 17:00:00,-4.7, None, None,3
698.0, 540.0, None, None,2020-01-21 18:00:00,-5.4, None, None,3
699.0, 540.0, None, None,2020-01-21 19:00:00,-4.6, None, None,3
699.0, 542.0, None, None,2020-01-21 20:00:00,-4.0, None, None,3
699.0, 542.0, None, None,2020-01-21 21:00:00,-4.2, None, None,3
700.0, 543.0, None, None,2020-01-21 22:00:00,-4.6, None, None,3
701.0, 543.0, None, None,2020-01-21 23:00:00,-5.2, None, None,3
