pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 0.317, None, None, None, None, None, 23.16, None, 8.65, 91.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 00:00:00, None, None, 24.78,48
None, None, 0.579, None, None, None, None, None, 22.61, None, 9.89, 89.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 01:00:00, None, None, 25.57,48
None, None, 0.623, None, None, None, None, None, 10.31, None, 13.16, 69.21, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 02:00:00, None, None, 25.81,48
None, None, 1.401, None, None, None, None, None, 16.36, None, 12.8, 62.32, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 03:00:00, None, None, 25.57,48
None, None, 2.177, None, None, None, None, None, 18.66, None, 10.16, 139.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 04:00:00, None, None, 25.56,48
None, None, 1.921, None, None, None, None, None, 12.31, None, 4.341, 133.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 05:00:00, None, None, 25.84,48
None, None, 2.271, None, None, None, None, None, 16.94, None, 1.114, 111.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 06:00:00, None, None, 25.47,48
None, None, 2.297, None, None, None, None, None, 14.68, None, 3.306, 117.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 07:00:00, None, None, 24.68,48
None, None, 2.226, None, None, None, None, None, 12.08, None, 10.75, 116.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 08:00:00, None, None, 24.47,48
None, None, 2.471, None, None, None, None, None, 11.74, None, 13.17, 120.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 09:00:00, None, None, 23.12,48
None, None, 2.96, None, None, None, None, None, 14.56, None, 15.2, 123.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 10:00:00, None, None, 23.79,48
None, None, 3.322, None, None, None, None, None, 12.62, None, 15.37, 145.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 11:00:00, None, None, 22.79,48
None, None, 3.592, None, None, None, None, None, 10.41, None, 20.69, 160.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 12:00:00, None, None, 21.28,48
None, None, 3.741, None, None, None, None, None, 9.45, None, 24.64, 163.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 13:00:00, None, None, 21.26,48
None, None, 3.387, None, None, None, None, None, 9.52, None, 23.6, 164.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 14:00:00, None, None, 20.28,48
None, None, 2.763, None, None, None, None, None, 9.75, None, 21.42, 166.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 15:00:00, None, None, 19.87,48
None, None, 3.007, None, None, None, None, None, 9.92, None, 21.07, 173.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 16:00:00, None, None, 21.0,48
None, None, 2.428, None, None, None, None, None, 16.23, None, 11.84, 145.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 17:00:00, None, None, 21.43,48
None, None, 2.468, None, None, None, None, None, 16.0, None, 11.18, 114.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 18:00:00, None, None, 20.49,48
None, None, 2.418, None, None, None, None, None, 13.0, None, 8.19, 132.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 19:00:00, None, None, 19.72,48
None, None, 2.43, None, None, None, None, None, 18.19, None, 2.067, 96.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 20:00:00, None, None, 21.0,48
None, None, 2.115, None, None, None, None, None, 17.78, None, 8.67, 95.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 21:00:00, None, None, 20.5,48
None, None, 1.77, None, None, None, None, None, 16.7, None, 5.655, 94.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 22:00:00, None, None, 18.36,48
None, None, 1.412, None, None, None, None, None, 9.16, None, 2.84, 73.46, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-26 23:00:00, None, None, 20.24,48
None, None, 1.022, None, None, None, None, None, 13.01, None, 6.499, 80.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 00:00:00, None, None, 20.51,48
None, None, 0.508, None, None, None, None, None, 12.52, None, 8.64, 84.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 01:00:00, None, None, 20.67,48
None, None, 0.403, None, None, None, None, None, 19.75, None, 10.57, 110.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 02:00:00, None, None, 20.7,48
None, None, 0.518, None, None, None, None, None, 18.31, None, 9.97, 111.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 03:00:00, None, None, 19.48,48
None, None, 0.05, None, None, None, None, None, 18.67, None, 9.35, 127.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 04:00:00, None, None, 20.48,48
None, None, 0.123, None, None, None, None, None, 19.81, None, 12.89, 102.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 05:00:00, None, None, 20.27,48
None, None, 0.633, None, None, None, None, None, 16.72, None, 15.87, 106.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 06:00:00, None, None, 20.17,48
None, None, 1.493, None, None, None, None, None, 12.23, None, 19.74, 158.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 07:00:00, None, None, 20.25,48
None, None, 0.775, None, None, None, None, None, 40.05, None, 11.2, 238.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 08:00:00, None, None, 20.52,48
None, None, 0.428, None, None, None, None, None, 48.59, None, 1.775, 182.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 09:00:00, None, None, 21.96,48
None, None, 0.088, None, None, None, None, None, 41.48, None, 7.38, 278.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 10:00:00, None, None, 20.49,48
None, None, 0.06, None, None, None, None, None, 69.0, None, 1.969, 333.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 11:00:00, None, None, 20.86,48
None, None, 0.022, None, None, None, None, None, 65.84, None, 1.699, 156.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 12:00:00, None, None, 19.16,48
None, None, 0.04, None, None, None, None, None, 71.62, None, 1.699, 228.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 13:00:00, None, None, 16.55,48
None, None, -0.099, None, None, None, None, None, 22.64, None, 4.583, 136.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 14:00:00, None, None, 24.62,48
None, None, -0.006, None, None, None, None, None, 16.04, None, 0.272, 145.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 15:00:00, None, None, 25.04,48
None, None, -0.049, None, None, None, None, None, 17.95, None, 7.742, 169.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 16:00:00, None, None, 25.04,48
None, None, -0.146, None, None, None, None, None, 18.06, None, 9.56, 160.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 17:00:00, None, None, 22.63,48
None, None, -0.1, None, None, None, None, None, 23.6, None, 3.466, 133.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 18:00:00, None, None, 21.0,48
None, None, -0.196, None, None, None, None, None, 12.82, None, 0.0, 69.72, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 19:00:00, None, None, 21.55,48
None, None, -0.14, None, None, None, None, None, 20.53, None, 0.0, 91.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 20:00:00, None, None, 23.73,48
None, None, -0.27, None, None, None, None, None, 19.97, None, 0.0, 136.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 21:00:00, None, None, 27.2,48
None, None, -0.279, None, None, None, None, None, 37.88, None, 0.0, 233.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 22:00:00, None, None, 29.7,48
None, None, -0.457, None, None, None, None, None, 23.44, None, 0.0, 211.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-27 23:00:00, None, None, 29.93,48
None, None, -0.515, None, None, None, None, None, 29.64, None, 0.0, 211.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-28 00:00:00, None, None, 33.23,48
None, None, -0.729, None, None, None, None, None, 78.26, None, 0.0, 231.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-28 01:00:00, None, None, 30.19,48
None, None, -0.86, None, None, None, None, None, 36.41, None, 0.0, 289.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-28 02:00:00, None, None, 32.91,48
