ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None,254.0, 11.0, None, None,2018-08-20 00:00:00, 19.3, None, None, None,34
None,253.0, 11.0, None, None,2018-08-20 01:00:00, 18.5, None, None, None,34
None,253.0, 11.0, None, None,2018-08-20 02:00:00, 15.2, None, None, None,34
None,253.0, 11.0, None, None,2018-08-20 03:00:00, 12.1, None, None, None,34
None,253.0, 10.0, None, None,2018-08-20 04:00:00, 11.2, None, None, None,34
None,253.0, 9.0, None, None,2018-08-20 05:00:00, 10.8, None, None, None,34
None,253.0, 7.0, None, None,2018-08-20 06:00:00, 10.3, None, None, None,34
None,253.0, 7.0, None, None,2018-08-20 07:00:00, 9.3, None, None, None,34
None,253.0, 6.0, None, None,2018-08-20 08:00:00, 9.3, None, None, None,34
None,253.0, 5.0, None, None,2018-08-20 09:00:00, 8.5, None, None, None,34
None,253.0, 5.0, None, None,2018-08-20 10:00:00, 7.9, None, None, None,34
None,254.0, 4.0, None, None,2018-08-20 11:00:00, 7.7, None, None, None,34
None,254.0, 3.0, None, None,2018-08-20 12:00:00, 7.3, None, None, None,34
None,254.0, 3.0, None, None,2018-08-20 13:00:00, 7.0, None, 0.0, None,34
None,254.0, 2.0, None, None,2018-08-20 14:00:00, 7.3, None, None, None,34
None,254.0, 2.0, None, None,2018-08-20 15:00:00, 9.7, None, None, None,34
None,254.0, 2.0, None, None,2018-08-20 16:00:00, 12.5, None, None, None,34
None,255.0, 2.0, None, None,2018-08-20 17:00:00, 13.5, None, None, None,34
None,255.0, 2.0, None, None,2018-08-20 18:00:00, 15.3, None, None, None,34
None,255.0, 4.0, None, None,2018-08-20 19:00:00, 16.2, None, None, None,34
None,255.0, 6.0, None, None,2018-08-20 20:00:00, 16.6, None, None, None,34
None,255.0, 7.0, None, None,2018-08-20 21:00:00, 16.7, None, None, None,34
None,255.0, 7.0, None, None,2018-08-20 22:00:00, 17.2, None, None, None,34
None,255.0, 8.0, None, None,2018-08-20 23:00:00, 18.2, None, None, None,34
None,255.0, 8.0, None, None,2018-08-21 00:00:00, 18.2, None, None, None,34
None,254.0, 9.0, None, None,2018-08-21 01:00:00, 17.4, None, None, None,34
None,254.0, 9.0, None, None,2018-08-21 02:00:00, 15.7, None, None, None,34
None,254.0, 8.0, None, None,2018-08-21 03:00:00, 12.8, None, None, None,34
None,254.0, 8.0, None, None,2018-08-21 04:00:00, 11.9, None, None, None,34
None,254.0, 7.0, None, None,2018-08-21 05:00:00, 11.6, None, None, None,34
None,254.0, 7.0, None, None,2018-08-21 06:00:00, 10.8, None, None, None,34
None,254.0, 7.0, None, None,2018-08-21 07:00:00, 9.7, None, None, None,34
None,254.0, 6.0, None, None,2018-08-21 08:00:00, 9.8, None, None, None,34
None,254.0, 5.0, None, None,2018-08-21 09:00:00, 9.4, None, None, None,34
None,254.0, 5.0, None, None,2018-08-21 10:00:00, 8.7, None, None, None,34
None,254.0, 4.0, None, None,2018-08-21 11:00:00, 8.5, None, None, None,34
None,255.0, 3.0, None, None,2018-08-21 12:00:00, 8.0, None, None, None,34
None,255.0, 3.0, None, None,2018-08-21 13:00:00, 7.7, None, None, None,34
None,255.0, 2.0, None, None,2018-08-21 14:00:00, 7.9, None, None, None,34
None,255.0, 2.0, None, None,2018-08-21 15:00:00, 9.6, None, None, None,34
None,255.0, 2.0, None, None,2018-08-21 16:00:00, 12.6, None, None, None,34
None,255.0, 2.0, None, None,2018-08-21 17:00:00, 13.7, None, None, None,34
None,256.0, 3.0, None, None,2018-08-21 18:00:00, 16.4, None, None, None,34
None,256.0, 4.0, None, None,2018-08-21 19:00:00, 17.0, None, None, None,34
None,256.0, 6.0, None, None,2018-08-21 20:00:00, 17.8, None, None, None,34
None,256.0, 7.0, None, None,2018-08-21 21:00:00, 20.3, None, None, None,34
None,255.0, 9.0, None, None,2018-08-21 22:00:00, 19.9, None, None, None,34
None,255.0, 10.0, None, None,2018-08-21 23:00:00, 20.7, None, None, None,34
None,255.0, 12.0, None, None,2018-08-22 00:00:00, 20.8, None, None, None,34
None,255.0, 12.0, None, None,2018-08-22 01:00:00, 21.0, None, None, None,34
None,254.0, 12.0, None, None,2018-08-22 02:00:00, 20.1, None, None, None,34
None,254.0, 12.0, None, None,2018-08-22 03:00:00, 15.8, None, None, None,34
None,253.0, 11.0, None, None,2018-08-22 04:00:00, 13.7, None, None, None,34
None,253.0, 10.0, None, None,2018-08-22 05:00:00, 13.2, None, None, None,34
None,254.0, 9.0, None, None,2018-08-22 06:00:00, 13.2, None, None, None,34
None,254.0, 8.0, None, None,2018-08-22 07:00:00, 13.1, None, None, None,34
None,254.0, 7.0, None, None,2018-08-22 08:00:00, 13.0, None, None, None,34
None,254.0, 7.0, None, None,2018-08-22 09:00:00, 12.7, None, None, None,34
None,254.0, 7.0, None, None,2018-08-22 10:00:00, 12.6, None, None, None,34
None,254.0, 6.0, None, None,2018-08-22 11:00:00, 12.3, None, None, None,34
None,254.0, 6.0, None, None,2018-08-22 12:00:00, 12.2, None, None, None,34
None,254.0, 6.0, None, None,2018-08-22 13:00:00, 11.9, None, None, None,34
None,254.0, 5.0, None, None,2018-08-22 14:00:00, 12.2, None, None, None,34
None,254.0, 5.0, None, None,2018-08-22 15:00:00, 13.6, None, None, None,34
None,254.0, 5.0, None, None,2018-08-22 16:00:00, 16.6, None, None, None,34
None,255.0, 5.0, None, None,2018-08-22 17:00:00, 17.7, None, None, None,34
None,255.0, 6.0, None, None,2018-08-22 18:00:00, 19.8, None, None, None,34
None,255.0, 7.0, None, None,2018-08-22 19:00:00, 20.1, None, None, None,34
None,255.0, 8.0, None, None,2018-08-22 20:00:00, 21.0, None, None, None,34
None,255.0, 10.0, None, None,2018-08-22 21:00:00, 21.3, None, None, None,34
None,254.0, 12.0, None, None,2018-08-22 22:00:00, 21.9, None, None, None,34
None,254.0, 13.0, None, None,2018-08-22 23:00:00, 22.5, None, None, None,34
None,254.0, 14.0, None, None,2018-08-23 00:00:00, 22.5, None, None, None,34
None,253.0, 14.0, None, None,2018-08-23 01:00:00, 21.4, None, None, None,34
None,253.0, 14.0, None, None,2018-08-23 02:00:00, 18.6, None, None, None,34
None,253.0, 14.0, None, None,2018-08-23 03:00:00, 15.9, None, None, None,34
None,253.0, 13.0, None, None,2018-08-23 04:00:00, 15.2, None, None, None,34
None,253.0, 12.0, None, None,2018-08-23 05:00:00, 15.3, None, None, None,34
None,253.0, 10.0, None, None,2018-08-23 06:00:00, 14.1, None, None, None,34
None,253.0, 9.0, None, None,2018-08-23 07:00:00, 13.7, None, None, None,34
None,253.0, 8.0, None, None,2018-08-23 08:00:00, 13.0, None, None, None,34
None,253.0, 7.0, None, None,2018-08-23 09:00:00, 10.8, None, None, None,34
None,253.0, 7.0, None, None,2018-08-23 10:00:00, 11.1, None, None, None,34
None,253.0, 7.0, None, None,2018-08-23 11:00:00, 10.7, None, None, None,34
None,253.0, 6.0, None, None,2018-08-23 12:00:00, 10.2, None, None, None,34
None,253.0, 6.0, None, None,2018-08-23 13:00:00, 9.6, None, None, None,34
None,253.0, 5.0, None, None,2018-08-23 14:00:00, 9.5, None, None, None,34
