RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
23.72, None, None, 17.9, 10.5, 95.3, -26.0, -11.1, -26.0, None, 95.0, None, None, -6999.0, None, None, None, None, -10.69, None, -10.7, 24.0, None, 16.65, 10.5, -10.7, 0.0, -6999.0,2021-02-19 00:00:00, -6999.0,8
23.63, None, None, 19.8, 12.82, 88.9, -26.0, -11.1, -26.0, None, 89.0, None, None, -6999.0, None, None, None, None, -10.59, None, -10.6, 24.0, None, 13.32, 12.8, -10.6, 0.1, -6999.0,2021-02-19 01:00:00, -6999.0,8
23.6, None, None, 23.2, 16.93, 98.0, -26.0, -11.1, -26.0, None, 98.0, None, None, -6999.0, None, None, None, None, -10.5, None, -10.5, 24.0, None, 7.85, 16.9, -10.5, 0.3, -6999.0,2021-02-19 02:00:00, -6999.0,8
23.66, None, None, 24.1, 17.23, 98.0, -26.0, -11.1, -26.0, None, 98.0, None, None, -6999.0, None, None, None, None, -10.49, None, -10.5, 24.0, None, 10.62, 17.2, -10.5, 0.0, -6999.0,2021-02-19 03:00:00, -6999.0,8
23.61, None, None, 23.5, 18.39, 97.6, -26.0, -11.1, -26.0, None, 98.0, None, None, -6999.0, None, None, None, None, -10.53, None, -10.5, 24.0, None, 9.01, 18.4, -10.5, 0.1, -6999.0,2021-02-19 04:00:00, -6999.0,8
23.59, None, None, 23.0, 15.66, 102.0, -26.0, -11.1, -26.0, None, 102.0, None, None, -6999.0, None, None, None, None, -10.46, None, -10.5, 24.0, None, 12.47, 15.7, -10.5, 0.3, -6999.0,2021-02-19 05:00:00, -6999.0,8
23.55, None, None, 28.3, 17.25, 106.3, -26.0, -11.1, -26.0, None, 106.0, None, None, -6999.0, None, None, None, None, -10.33, None, -10.3, 24.0, None, 10.34, 17.3, -10.3, 0.4, -6999.0,2021-02-19 06:00:00, -6999.0,8
23.62, None, None, 21.8, 14.82, 106.0, -25.0, -10.3, -25.0, None, 106.0, None, None, -6999.0, None, None, None, None, -10.15, None, -10.1, 24.0, None, 10.8, 14.8, -10.2, 0.5, -6999.0,2021-02-19 07:00:00, -6999.0,8
23.42, None, None, 17.6, 6.311, 89.3, -25.0, -10.3, -25.0, None, 89.0, None, None, -6999.0, None, None, None, None, -9.7, None, -9.7, 23.0, None, 27.82, 6.3, -9.7, 0.3, -6999.0,2021-02-19 08:00:00, -6999.0,8
23.18, None, None, 19.8, 7.11, 92.7, -25.0, -10.3, -25.0, None, 93.0, None, None, -6999.0, None, None, None, None, -9.1, None, -9.1, 23.0, None, 26.07, 7.1, -9.1, 0.4, -6999.0,2021-02-19 09:00:00, -6999.0,8
