pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, -5.527, 86.1, None, None, 19.07, 12.64, 151.5, None, None, None, None, None, -7.0, 887.0, None,2021-02-19 00:00:00, None,8
None, -6.332, 90.2, None, None, 17.86, 12.72, 167.9, None, None, None, None, None, -8.0, 887.0, None,2021-02-19 01:00:00, None,8
None, -6.407, 89.8, None, None, 21.55, 10.94, 153.4, None, None, None, None, None, -7.0, 888.0, None,2021-02-19 02:00:00, None,8
None, -6.602, 90.9, None, None, 17.97, 12.27, 170.0, None, None, None, None, None, -8.0, 887.0, None,2021-02-19 03:00:00, None,8
None, -6.676, 91.3, None, None, 24.66, 8.46, 190.7, None, None, None, None, None, -8.0, 888.0, None,2021-02-19 04:00:00, None,8
None, -7.192, 92.7, None, None, 18.24, 8.52, 215.0, None, None, None, None, None, -8.0, 888.0, None,2021-02-19 05:00:00, None,8
None, -7.36, 92.8, None, None, 16.32, 9.29, 213.2, None, None, None, None, None, -8.0, 888.0, None,2021-02-19 06:00:00, None,8
None, -7.093, 92.4, None, None, 13.15, 10.74, 227.4, None, None, None, None, None, -8.0, 889.0, None,2021-02-19 07:00:00, None,8
None, -6.314, 92.3, None, None, 17.42, 9.21, 220.2, None, None, None, None, None, -7.0, 889.0, None,2021-02-19 08:00:00, None,8
None, -6.847, 92.7, None, None, 19.58, 10.77, 209.3, None, None, None, None, None, -8.0, 890.0, None,2021-02-19 09:00:00, None,8
None, -6.239, 92.6, None, None, 22.13, 8.45, 187.1, None, None, None, None, None, -7.0, 890.0, None,2021-02-19 10:00:00, None,8
None, -5.378, 92.4, None, None, 22.13, 8.7, 198.1, None, None, None, None, None, -6.0, 890.0, None,2021-02-19 11:00:00, None,8
None, -4.349, 84.5, None, None, 20.9, 9.75, 187.5, None, None, None, None, None, -6.0, 890.0, None,2021-02-19 12:00:00, None,8
None, -3.797, 83.1, None, None, 26.06, 8.46, 179.6, None, None, None, None, None, -6.0, 890.0, None,2021-02-19 13:00:00, None,8
None, -1.955, 72.57, None, None, 19.8, 9.97, 184.0, None, None, None, None, None, -6.0, 889.0, None,2021-02-19 14:00:00, None,8
None, -1.666, 69.8, None, None, 19.66, 11.9, 208.4, None, None, None, None, None, -6.0, 889.0, None,2021-02-19 15:00:00, None,8
None, -1.139, 67.74, None, None, 30.64, 8.07, 213.5, None, None, None, None, None, -6.0, 889.0, None,2021-02-19 16:00:00, None,8
None, -0.85, 64.2, None, None, 22.04, 7.284, 213.1, None, None, None, None, None, -6.0, 889.0, None,2021-02-19 17:00:00, None,8
None, -1.038, 64.11, None, None, 24.62, 9.01, 191.2, None, None, None, None, None, -7.0, 889.0, None,2021-02-19 18:00:00, None,8
None, -0.87, 60.45, None, None, 33.35, 7.66, 219.0, None, None, None, None, None, -7.0, 889.0, None,2021-02-19 19:00:00, None,8
None, -0.611, 59.51, None, None, 21.36, 11.55, 216.4, None, None, None, None, None, -7.0, 889.0, None,2021-02-19 20:00:00, None,8
None, -2.672, 73.3, None, None, 27.81, 7.222, 195.3, None, None, None, None, None, -6.0, 889.0, None,2021-02-19 21:00:00, None,8
None, -3.133, 76.34, None, None, 25.0, 8.25, 189.7, None, None, None, None, None, -6.0, 890.0, None,2021-02-19 22:00:00, None,8
None, -3.605, 80.5, None, None, 25.67, 8.68, 205.1, None, None, None, None, None, -6.0, 890.0, None,2021-02-19 23:00:00, None,8
None, -3.814, 80.2, None, None, 21.65, 10.41, 204.8, None, None, None, None, None, -6.0, 890.0, None,2021-02-20 00:00:00, None,8
None, -4.021, 81.0, None, None, 21.97, 9.27, 215.3, None, None, None, None, None, -7.0, 890.0, None,2021-02-20 01:00:00, None,8
None, -4.26, 82.0, None, None, 22.97, 10.17, 200.7, None, None, None, None, None, -7.0, 889.0, None,2021-02-20 02:00:00, None,8
None, -4.899, 83.3, None, None, 25.19, 7.91, 197.2, None, None, None, None, None, -7.0, 889.0, None,2021-02-20 03:00:00, None,8
None, -5.283, 84.9, None, None, 20.03, 8.69, 218.5, None, None, None, None, None, -7.0, 889.0, None,2021-02-20 04:00:00, None,8
None, -4.901, 81.6, None, None, 14.86, 9.79, 218.5, None, None, None, None, None, -7.0, 889.0, None,2021-02-20 05:00:00, None,8
None, -5.099, 82.0, None, None, 14.44, 9.28, 226.5, None, None, None, None, None, -7.0, 890.0, None,2021-02-20 06:00:00, None,8
None, -4.434, 78.46, None, None, 18.84, 11.22, 218.5, None, None, None, None, None, -7.0, 890.0, None,2021-02-20 07:00:00, None,8
None, -5.017, 82.1, None, None, 20.62, 10.99, 219.2, None, None, None, None, None, -7.0, 890.0, None,2021-02-20 08:00:00, None,8
None, -3.373, 71.83, None, None, 22.93, 7.754, 210.3, None, None, None, None, None, -8.0, 891.0, None,2021-02-20 09:00:00, None,8
