pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, -1.8, -1.801, -1.8, 1.0, None, -0.1, -6999.0, None,2021-02-19 00:00:00, None, -6999.0,8
None, -1.9, -1.864, -1.9, -0.8, None, -0.1, -6999.0, None,2021-02-19 01:00:00, None, -6999.0,8
None, -2.0, -1.95, -2.0, -2.2, None, -0.1, -6999.0, None,2021-02-19 02:00:00, None, -6999.0,8
None, -2.1, -2.079, -2.1, 1.0, None, -0.1, -6999.0, None,2021-02-19 03:00:00, None, -6999.0,8
None, -2.1, -2.134, -2.1, 3.0, None, -0.1, -6999.0, None,2021-02-19 04:00:00, None, -6999.0,8
None, -2.1, -2.108, -2.1, -5.0, None, -0.1, -6999.0, None,2021-02-19 05:00:00, None, -6999.0,8
None, -2.1, -2.079, -2.1, -2.0, None, -0.1, -6999.0, None,2021-02-19 06:00:00, None, -6999.0,8
None, -2.0, -2.036, -2.1, 4.0, None, -2.0, -6999.0, None,2021-02-19 07:00:00, None, -6999.0,8
None, -1.8, -1.778, -2.1, 3.0, None, -1.8, -6999.0, None,2021-02-19 08:00:00, None, -6999.0,8
None, -0.9, -0.863, -2.1, -3.0, None, -0.9, -6999.0, None,2021-02-19 09:00:00, None, -6999.0,8
None, 0.0, 0.018, -2.1, 14.0, None, 0.0, -6999.0, None,2021-02-19 10:00:00, None, -6999.0,8
None, 0.8, 0.822, -2.1, 1.0, None, 0.8, -6999.0, None,2021-02-19 11:00:00, None, -6999.0,8
None, 1.8, 1.817, -2.1, 0.2, None, 1.8, -6999.0, None,2021-02-19 12:00:00, None, -6999.0,8
None, 2.7, 2.672, -2.1, -0.2, None, 2.7, -6999.0, None,2021-02-19 13:00:00, None, -6999.0,8
None, 3.4, 3.364, -2.1, 1.0, None, 3.4, -6999.0, None,2021-02-19 14:00:00, None, -6999.0,8
None, 3.8, 3.777, -2.1, 0.0, None, 3.8, -6999.0, None,2021-02-19 15:00:00, None, -6999.0,8
None, 3.0, 2.95, -2.1, 0.0, None, 3.8, -6999.0, None,2021-02-19 16:00:00, None, -6999.0,8
None, 2.1, 2.053, -2.1, 0.0, None, 3.8, -6999.0, None,2021-02-19 17:00:00, None, -6999.0,8
None, 1.2, 1.215, -2.1, 0.0, None, 3.8, -6999.0, None,2021-02-19 18:00:00, None, -6999.0,8
None, 0.7, 0.671, 0.7, 0.0, None, 1.2, -6999.0, None,2021-02-19 19:00:00, None, -6999.0,8
None, 0.4, 0.393, 0.4, 0.0, None, 1.2, -6999.0, None,2021-02-19 20:00:00, None, -6999.0,8
None, 0.3, 0.266, 0.3, 0.0, None, 1.2, -6999.0, None,2021-02-19 21:00:00, None, -6999.0,8
None, 0.2, 0.181, 0.2, 0.0, None, 1.2, -6999.0, None,2021-02-19 22:00:00, None, -6999.0,8
None, 0.2, 0.16, 0.2, 0.0, None, 1.2, -6999.0, None,2021-02-19 23:00:00, None, -6999.0,8
None, 0.2, 0.181, 0.2, 1.0, None, 1.2, -6999.0, None,2021-02-20 00:00:00, None, -6999.0,8
None, 0.2, 0.181, 0.2, 0.0, None, 1.2, -6999.0, None,2021-02-20 01:00:00, None, -6999.0,8
None, 0.2, 0.16, 0.2, 0.0, None, 1.2, -6999.0, None,2021-02-20 02:00:00, None, -6999.0,8
None, 0.1, 0.054, 0.1, 0.0, None, 1.2, -6999.0, None,2021-02-20 03:00:00, None, -6999.0,8
None, -0.1, -0.075, -0.1, 0.0, None, 1.2, -6999.0, None,2021-02-20 04:00:00, None, -6999.0,8
None, -0.2, -0.158, -0.2, 0.0, None, 1.2, -6999.0, None,2021-02-20 05:00:00, None, -6999.0,8
None, -0.3, -0.267, -0.3, 0.2, None, 1.2, -6999.0, None,2021-02-20 06:00:00, None, -6999.0,8
None, -0.3, -0.307, -0.3, 0.8, None, -0.3, -6999.0, None,2021-02-20 07:00:00, None, -6999.0,8
None, 0.0, -0.012, -0.3, -0.1, None, 0.0, -6999.0, None,2021-02-20 08:00:00, None, -6999.0,8
None, 1.0, 0.954, -0.3, -0.7, None, 0.9, -6999.0, None,2021-02-20 09:00:00, None, -6999.0,8
None, 2.9, 2.906, -0.3, -0.1, None, 2.9, -6999.0, None,2021-02-20 10:00:00, None, -6999.0,8
None, 3.7, 3.704, -0.3, 0.9, None, 3.7, -6999.0, None,2021-02-20 11:00:00, None, -6999.0,8
None, 5.1, 5.085, -0.3, 0.1, None, 5.1, -6999.0, None,2021-02-20 12:00:00, None, -6999.0,8
None, 7.0, 6.973, -0.3, 0.0, None, 7.0, -6999.0, None,2021-02-20 13:00:00, None, -6999.0,8
None, 6.9, 6.897, -0.3, 0.0, None, 7.2, -6999.0, None,2021-02-20 14:00:00, None, -6999.0,8
None, 6.2, 6.201, -0.3, -0.8, None, 7.2, -6999.0, None,2021-02-20 15:00:00, None, -6999.0,8
None, 5.4, 5.389, -0.3, 0.8, None, 7.2, -6999.0, None,2021-02-20 16:00:00, None, -6999.0,8
None, 4.1, 4.122, -0.3, -0.4, None, 7.2, -6999.0, None,2021-02-20 17:00:00, None, -6999.0,8
None, 2.6, 2.571, -0.3, 0.4, None, 7.2, -6999.0, None,2021-02-20 18:00:00, None, -6999.0,8
None, 1.9, 1.934, 1.9, 0.0, None, 2.6, -6999.0, None,2021-02-20 19:00:00, None, -6999.0,8
None, 1.8, 1.798, 1.8, 0.0, None, 2.6, -6999.0, None,2021-02-20 20:00:00, None, -6999.0,8
None, 1.8, 1.821, 1.8, 0.0, None, 2.6, -6999.0, None,2021-02-20 21:00:00, None, -6999.0,8
None, 2.0, 2.033, 1.8, 0.0, None, 2.6, -6999.0, None,2021-02-20 22:00:00, None, -6999.0,8
None, 2.1, 2.096, 1.8, -0.1, None, 2.6, -6999.0, None,2021-02-20 23:00:00, None, -6999.0,8
None, 2.1, 2.053, 1.8, 0.2, None, 2.6, -6999.0, None,2021-02-21 00:00:00, None, -6999.0,8
None, 2.0, 2.04, 1.8, 0.0, None, 2.6, -6999.0, None,2021-02-21 01:00:00, None, -6999.0,8
None, 2.1, 2.053, 1.8, 1.0, None, 2.6, -6999.0, None,2021-02-21 02:00:00, None, -6999.0,8
None, 1.9, 1.947, 1.8, 1.0, None, 2.6, -6999.0, None,2021-02-21 03:00:00, None, -6999.0,8
None, 1.9, 1.884, 1.8, 1.0, None, 2.6, -6999.0, None,2021-02-21 04:00:00, None, -6999.0,8
None, 1.9, 1.882, 1.8, 2.0, None, 2.6, -6999.0, None,2021-02-21 05:00:00, None, -6999.0,8
None, 1.9, 1.884, 1.8, 1.0, None, 2.6, -6999.0, None,2021-02-21 06:00:00, None, -6999.0,8
None, 1.8, 1.841, 1.8, 1.0, None, 1.9, -6999.0, None,2021-02-21 07:00:00, None, -6999.0,8
None, 1.9, 1.927, 1.8, 0.0, None, 1.9, -6999.0, None,2021-02-21 08:00:00, None, -6999.0,8
None, 2.3, 2.331, 1.8, 1.0, None, 2.3, -6999.0, None,2021-02-21 09:00:00, None, -6999.0,8
None, 2.7, 2.695, 1.8, 1.0, None, 2.7, -6999.0, None,2021-02-21 10:00:00, None, -6999.0,8
None, 3.2, 3.189, 1.8, 0.0, None, 3.2, -6999.0, None,2021-02-21 11:00:00, None, -6999.0,8
None, 3.4, 3.443, 1.8, 0.0, None, 3.4, -6999.0, None,2021-02-21 12:00:00, None, -6999.0,8
None, 3.8, 3.827, 1.8, 0.0, None, 3.8, -6999.0, None,2021-02-21 13:00:00, None, -6999.0,8
None, 4.2, 4.174, 1.8, 0.0, None, 4.2, -6999.0, None,2021-02-21 14:00:00, None, -6999.0,8
None, 4.5, 4.514, 1.8, 0.0, None, 4.5, -6999.0, None,2021-02-21 15:00:00, None, -6999.0,8
None, 4.4, 4.434, 1.8, 0.0, None, 4.5, -6999.0, None,2021-02-21 16:00:00, None, -6999.0,8
None, 4.0, 3.969, 1.8, 0.0, None, 4.5, -6999.0, None,2021-02-21 17:00:00, None, -6999.0,8
None, 3.4, 3.4, 1.8, 0.0, None, 4.5, -6999.0, None,2021-02-21 18:00:00, None, -6999.0,8
None, 3.2, 3.185, 3.2, 0.0, None, 3.4, -6999.0, None,2021-02-21 19:00:00, None, -6999.0,8
None, 3.2, 3.228, 3.1, 1.0, None, 3.4, -6999.0, None,2021-02-21 20:00:00, None, -6999.0,8
