wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
103.0, None, None,0.0, None,3.5, None,0.1, None, None,89.0,2019-01-29 00:00:00, None,5
96.0, None, None,0.0, None,3.5, None,0.3, None, None,90.0,2019-01-29 01:00:00, None,5
103.0, None, None,0.0, None,2.0, None,-0.4, None, None,94.0,2019-01-29 02:00:00, None,5
98.0, None, None,0.0, None,2.4, None,-0.5, None, None,93.0,2019-01-29 03:00:00, None,5
113.0, None, None,0.0, None,1.6, None,-0.8, None, None,92.0,2019-01-29 04:00:00, None,5
104.0, None, None,0.0, None,2.5, None,-0.9, None, None,92.0,2019-01-29 05:00:00, None,5
90.0, None, None,0.0, None,1.9, None,-0.8, None, None,91.0,2019-01-29 06:00:00, None,5
138.0, None, None,0.0, None,2.3, None,-1.1, None, None,91.0,2019-01-29 07:00:00, None,5
130.0, None, None,0.0, None,0.0, None,-1.1, None, None,91.0,2019-01-29 08:00:00, None,5
104.0, None, None,0.0, None,1.7, None,-0.7, None, None,91.0,2019-01-29 09:00:00, None,5
131.0, None, None,0.0, None,0.0, None,-0.3, None, None,94.0,2019-01-29 10:00:00, None,5
17.0, None, None,0.0, None,2.6, None,5.9, None, None,65.0,2019-01-29 11:00:00, None,5
359.0, None, None,0.0, None,3.4, None,6.2, None, None,58.0,2019-01-29 12:00:00, None,5
254.0, None, None,0.0, None,2.6, None,6.4, None, None,55.0,2019-01-29 13:00:00, None,5
309.0, None, None,0.0, None,2.2, None,6.2, None, None,52.0,2019-01-29 14:00:00, None,5
263.0, None, None,0.0, None,0.0, None,5.7, None, None,66.0,2019-01-29 15:00:00, None,5
99.0, None, None,0.0, None,1.8, None,2.0, None, None,89.0,2019-01-29 16:00:00, None,5
110.0, None, None,0.0, None,2.1, None,0.2, None, None,92.0,2019-01-29 17:00:00, None,5
122.0, None, None,0.0, None,2.0, None,-0.3, None, None,91.0,2019-01-29 18:00:00, None,5
131.0, None, None,0.0, None,2.5, None,-0.1, None, None,94.0,2019-01-29 19:00:00, None,5
140.0, None, None,0.0, None,2.1, None,0.2, None, None,91.0,2019-01-29 20:00:00, None,5
108.0, None, None,0.0, None,2.3, None,0.3, None, None,91.0,2019-01-29 21:00:00, None,5
135.0, None, None,0.0, None,2.7, None,0.1, None, None,91.0,2019-01-29 22:00:00, None,5
113.0, None, None,0.0, None,0.0, None,-0.5, None, None,92.0,2019-01-29 23:00:00, None,5
99.0, None, None,0.0, None,0.0, None,0.5, None, None,89.0,2019-01-30 00:00:00, None,5
69.0, None, None,0.0, None,1.8, None,1.1, None, None,88.0,2019-01-30 01:00:00, None,5
68.0, None, None,0.0, None,2.3, None,1.1, None, None,85.0,2019-01-30 02:00:00, None,5
115.0, None, None,0.0, None,2.2, None,1.5, None, None,86.0,2019-01-30 03:00:00, None,5
152.0, None, None,0.0, None,3.1, None,0.9, None, None,88.0,2019-01-30 04:00:00, None,5
138.0, None, None,0.0, None,2.4, None,0.8, None, None,88.0,2019-01-30 05:00:00, None,5
122.0, None, None,0.0, None,1.9, None,0.9, None, None,87.0,2019-01-30 06:00:00, None,5
133.0, None, None,0.0, None,2.0, None,1.3, None, None,84.0,2019-01-30 07:00:00, None,5
123.0, None, None,0.0, None,0.0, None,2.3, None, None,76.0,2019-01-30 08:00:00, None,5
205.0, None, None,0.0, None,1.6, None,4.1, None, None,75.0,2019-01-30 09:00:00, None,5
280.0, None, None,0.0, None,2.5, None,5.0, None, None,68.0,2019-01-30 10:00:00, None,5
310.0, None, None,0.0, None,1.9, None,5.5, None, None,62.0,2019-01-30 11:00:00, None,5
334.0, None, None,0.0, None,2.0, None,5.5, None, None,67.0,2019-01-30 12:00:00, None,5
1.0, None, None,0.0, None,2.2, None,5.4, None, None,66.0,2019-01-30 13:00:00, None,5
286.0, None, None,0.0, None,2.0, None,5.6, None, None,71.0,2019-01-30 14:00:00, None,5
331.0, None, None,0.0, None,2.9, None,4.8, None, None,72.0,2019-01-30 15:00:00, None,5
354.0, None, None,0.0, None,2.1, None,3.6, None, None,84.0,2019-01-30 16:00:00, None,5
73.0, None, None,0.0, None,0.0, None,3.0, None, None,89.0,2019-01-30 17:00:00, None,5
80.0, None, None,0.0, None,2.3, None,3.0, None, None,88.0,2019-01-30 18:00:00, None,5
82.0, None, None,0.0, None,2.3, None,3.3, None, None,87.0,2019-01-30 19:00:00, None,5
