CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -3.018, None, None, None, None, None,17.3, None, 0.0,301.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 00:00:00, None, None, 233.2,6
None, -3.201, None, None, None, None, None,15.84, None, 0.0,303.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 01:00:00, None, None, 232.8,6
None, -3.624, None, None, None, None, None,17.65, None, 0.0,312.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 02:00:00, None, None, 232.5,6
None, -4.106, None, None, None, None, None,18.96, None, 0.0,304.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 03:00:00, None, None, 232.9,6
None, -4.445, None, None, None, None, None,14.55, None, 0.0,303.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 04:00:00, None, None, 232.9,6
None, -4.84, None, None, None, None, None,12.62, None, 0.0,307.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 05:00:00, None, None, 232.8,6
None, -5.033, None, None, None, None, None,11.08, None, 0.0,305.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 06:00:00, None, None, 232.1,6
None, -5.295, None, None, None, None, None,10.71, None, 0.0,301.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 07:00:00, None, None, 231.9,6
None, -3.468, None, None, None, None, None,10.74, None, 0.0,298.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 11:00:00, None, None, 231.6,6
None, -3.63, None, None, None, None, None,13.33, None, 0.0,301.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 12:00:00, None, None, 231.1,6
None, -3.369, None, None, None, None, None,18.88, None, 0.0,308.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 13:00:00, None, None, 230.8,6
None, -4.363, None, None, None, None, None,14.47, None, 0.0,301.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 14:00:00, None, None, 230.7,6
None, -5.411, None, None, None, None, None,20.95, None, 0.0,311.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 15:00:00, None, None, 231.0,6
None, -5.277, None, None, None, None, None,17.13, None, 0.0,309.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 16:00:00, None, None, 230.7,6
None, -5.376, None, None, None, None, None,15.65, None, 0.0,306.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 17:00:00, None, None, 230.4,6
None, -5.51, None, None, None, None, None,16.16, None, 0.0,304.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 18:00:00, None, None, 230.3,6
None, -5.822, None, None, None, None, None,13.65, None, 0.0,303.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 19:00:00, None, None, 230.1,6
None, -5.656, None, None, None, None, None,9.21, None, 0.0,300.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 20:00:00, None, None, 228.8,6
None, -5.822, None, None, None, None, None,13.15, None, 0.0,304.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 21:00:00, None, None, 228.5,6
None, -5.937, None, None, None, None, None,14.39, None, 0.0,305.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 22:00:00, None, None, 229.1,6
None, -6.115, None, None, None, None, None,14.87, None, 0.0,310.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-05 23:00:00, None, None, 229.1,6
None, -6.47, None, None, None, None, None,18.69, None, 0.0,310.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 00:00:00, None, None, 228.9,6
None, -6.715, None, None, None, None, None,16.56, None, 0.0,302.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 01:00:00, None, None, 228.0,6
None, -7.11, None, None, None, None, None,18.06, None, 0.0,305.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 02:00:00, None, None, 228.8,6
None, -7.39, None, None, None, None, None,17.62, None, 0.0,315.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 03:00:00, None, None, 228.3,6
None, -7.97, None, None, None, None, None,17.66, None, 0.0,315.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 04:00:00, None, None, 228.1,6
None, -8.81, None, None, None, None, None,17.04, None, 0.0,311.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 05:00:00, None, None, 228.1,6
None, -8.64, None, None, None, None, None,17.93, None, 0.0,310.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 06:00:00, None, None, 228.2,6
None, -9.3, None, None, None, None, None,23.34, None, 0.0,305.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 07:00:00, None, None, 227.6,6
None, -9.83, None, None, None, None, None,22.68, None, 0.0,315.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 08:00:00, None, None, 227.8,6
None, -9.1, None, None, None, None, None,20.76, None, 7.37,325.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 09:00:00, None, None, 227.2,6
None, -7.46, None, None, None, None, None,19.38, None, 7.36,323.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 10:00:00, None, None, 227.0,6
None, -6.655, None, None, None, None, None,19.72, None, 5.991,317.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 11:00:00, None, None, 226.7,6
None, -6.301, None, None, None, None, None,20.74, None, 5.526,312.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 12:00:00, None, None, 226.8,6
None, -6.192, None, None, None, None, None,19.55, None, 7.55,318.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 13:00:00, None, None, 226.6,6
None, -6.349, None, None, None, None, None,20.25, None, 6.006,310.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 14:00:00, None, None, 226.5,6
None, -5.772, None, None, None, None, None,18.51, None, 4.187,304.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 15:00:00, None, None, 226.3,6
None, -5.744, None, None, None, None, None,25.39, None, 3.313,290.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 16:00:00, None, None, 226.2,6
None, -6.57, None, None, None, None, None,23.93, None, 4.291,268.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 17:00:00, None, None, 226.1,6
None, -6.813, None, None, None, None, None,24.05, None, 4.507,270.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 18:00:00, None, None, 226.4,6
None, -6.607, None, None, None, None, None,22.72, None, 4.863,252.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 19:00:00, None, None, 226.6,6
None, -6.214, None, None, None, None, None,28.81, None, 5.175,256.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 20:00:00, None, None, 226.5,6
None, -5.988, None, None, None, None, None,27.47, None, 4.634,258.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 21:00:00, None, None, 226.6,6
None, -5.792, None, None, None, None, None,27.14, None, 5.385,257.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 22:00:00, None, None, 226.6,6
None, -5.656, None, None, None, None, None,29.72, None, 4.269,259.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-06 23:00:00, None, None, 226.3,6
None, -5.528, None, None, None, None, None,28.07, None, 3.772,267.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 00:00:00, None, None, 226.6,6
None, -5.412, None, None, None, None, None,23.16, None, 3.544,251.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 01:00:00, None, None, 226.4,6
None, -5.324, None, None, None, None, None,24.42, None, 3.732,249.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 02:00:00, None, None, 226.5,6
None, -5.216, None, None, None, None, None,27.23, None, 3.03,251.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 03:00:00, None, None, 226.9,6
None, -5.081, None, None, None, None, None,25.94, None, 3.139,258.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 04:00:00, None, None, 226.9,6
None, -4.974, None, None, None, None, None,25.67, None, 3.079,261.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 05:00:00, None, None, 227.0,6
None, -4.8, None, None, None, None, None,23.28, None, 3.35,246.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 06:00:00, None, None, 226.8,6
None, -4.685, None, None, None, None, None,26.54, None, 3.039,257.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 07:00:00, None, None, 226.8,6
None, -4.365, None, None, None, None, None,31.66, None, 2.351,260.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 08:00:00, None, None, 226.6,6
None, -3.614, None, None, None, None, None,25.15, None, 2.559,272.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 09:00:00, None, None, 226.0,6
None, -2.759, None, None, None, None, None,23.83, None, 2.406,257.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 10:00:00, None, None, 226.3,6
None, -2.28, None, None, None, None, None,25.14, None, 2.685,263.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 11:00:00, None, None, 225.6,6
None, -1.18, None, None, None, None, None,28.56, None, 2.235,261.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 12:00:00, None, None, 225.5,6
None, -1.112, None, None, None, None, None,26.19, None, 1.596,251.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 13:00:00, None, None, 225.3,6
None, -1.149, None, None, None, None, None,22.91, None, 3.894,244.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 14:00:00, None, None, 225.4,6
None, -2.133, None, None, None, None, None,21.79, None, 5.698,240.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 15:00:00, None, None, 225.9,6
None, -2.479, None, None, None, None, None,26.92, None, 5.466,251.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 16:00:00, None, None, 225.9,6
None, -2.605, None, None, None, None, None,28.22, None, 5.998,250.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 17:00:00, None, None, 226.8,6
None, -2.634, None, None, None, None, None,25.2, None, 6.78,246.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 18:00:00, None, None, 226.4,6
None, -2.586, None, None, None, None, None,26.72, None, 5.486,254.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 19:00:00, None, None, 227.3,6
None, -2.472, None, None, None, None, None,28.49, None, 4.654,264.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 20:00:00, None, None, 226.8,6
None, -2.338, None, None, None, None, None,29.81, None, 5.838,264.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 21:00:00, None, None, 227.4,6
None, -2.165, None, None, None, None, None,27.75, None, 5.301,267.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 22:00:00, None, None, 228.7,6
None, -2.108, None, None, None, None, None,27.66, None, 4.969,279.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-07 23:00:00, None, None, 228.4,6
None, -2.012, None, None, None, None, None,30.27, None, 4.979,270.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-08 00:00:00, None, None, 230.8,6
None, -1.964, None, None, None, None, None,28.31, None, 4.736,270.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-08 01:00:00, None, None, 232.3,6
None, -1.907, None, None, None, None, None,29.56, None, 5.727,266.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-08 02:00:00, None, None, 232.5,6
None, -1.906, None, None, None, None, None,33.67, None, 5.963,261.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-08 03:00:00, None, None, 232.9,6
None, -1.964, None, None, None, None, None,39.48, None, 5.213,262.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-08 04:00:00, None, None, 231.6,6
None, -2.097, None, None, None, None, None,40.39, None, 5.173,269.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-08 05:00:00, None, None, 233.5,6
None, -2.241, None, None, None, None, None,36.22, None, 4.895,292.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-08 06:00:00, None, None, 234.1,6
None, -2.203, None, None, None, None, None,32.92, None, 5.419,278.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-08 07:00:00, None, None, 234.0,6
None, -2.117, None, None, None, None, None,25.13, None, 5.9,270.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-08 08:00:00, None, None, 233.6,6
