RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
94.2, None, None, None, 0.0, 255.1, None, None, None, None, None, None, None, None, None, 275.4, None, None, -3.615, None, None, None, None, 51.23, None, None, None, None,2018-02-05 00:00:00,6
94.0, None, None, None, 0.0, 247.0, None, None, None, None, None, None, None, None, None, 279.2, None, None, -3.963, None, None, None, None, 46.81, None, None, None, None,2018-02-05 01:00:00,6
93.8, None, None, None, 0.0, 246.5, None, None, None, None, None, None, None, None, None, 279.1, None, None, -4.271, None, None, None, None, 51.89, None, None, None, None,2018-02-05 02:00:00,6
93.6, None, None, None, 0.0, 248.3, None, None, None, None, None, None, None, None, None, 276.3, None, None, -4.513, None, None, None, None, 50.95, None, None, None, None,2018-02-05 03:00:00,6
93.6, None, None, None, 0.0, 263.1, None, None, None, None, None, None, None, None, None, 274.3, None, None, -4.658, None, None, None, None, 50.74, None, None, None, None,2018-02-05 04:00:00,6
93.3, None, None, None, 0.0, 276.3, None, None, None, None, None, None, None, None, None, 278.3, None, None, -4.887, None, None, None, None, 49.27, None, None, None, None,2018-02-05 05:00:00,6
93.3, None, None, None, 0.0, 264.2, None, None, None, None, None, None, None, None, None, 278.8, None, None, -5.194, None, None, None, None, 44.58, None, None, None, None,2018-02-05 06:00:00,6
93.0, None, None, None, 0.0, 274.4, None, None, None, None, None, None, None, None, None, 272.2, None, None, -5.511, None, None, None, None, 46.34, None, None, None, None,2018-02-05 07:00:00,6
93.3, None, None, None, 0.0, 249.2, None, None, None, None, None, None, None, None, None, 276.1, None, None, -3.607, None, None, None, None, 42.32, None, None, None, None,2018-02-05 11:00:00,6
93.4, None, None, None, 0.0, 249.5, None, None, None, None, None, None, None, None, None, 275.5, None, None, -2.934, None, None, None, None, 46.3, None, None, None, None,2018-02-05 12:00:00,6
94.5, None, None, None, 0.0, 211.9, None, None, None, None, None, None, None, None, None, 275.3, None, None, -2.395, None, None, None, None, 38.52, None, None, None, None,2018-02-05 13:00:00,6
93.4, None, None, None, 0.0, 229.6, None, None, None, None, None, None, None, None, None, 274.6, None, None, -1.799, None, None, None, None, 46.47, None, None, None, None,2018-02-05 14:00:00,6
92.8, None, None, None, 0.0, 229.6, None, None, None, None, None, None, None, None, None, 274.8, None, None, -3.032, None, None, None, None, 42.71, None, None, None, None,2018-02-05 15:00:00,6
93.3, None, None, None, 0.0, 243.5, None, None, None, None, None, None, None, None, None, 275.7, None, None, -4.151, None, None, None, None, 52.11, None, None, None, None,2018-02-05 16:00:00,6
92.6, None, None, None, 0.0, 255.5, None, None, None, None, None, None, None, None, None, 277.2, None, None, -5.56, None, None, None, None, 50.82, None, None, None, None,2018-02-05 17:00:00,6
92.6, None, None, None, 0.0, 272.5, None, None, None, None, None, None, None, None, None, 277.0, None, None, -6.307, None, None, None, None, 56.73, None, None, None, None,2018-02-05 18:00:00,6
92.2, None, None, None, 0.0, 266.8, None, None, None, None, None, None, None, None, None, 271.3, None, None, -6.862, None, None, None, None, 55.7, None, None, None, None,2018-02-05 19:00:00,6
92.2, None, None, None, 0.0, 274.0, None, None, None, None, None, None, None, None, None, 277.2, None, None, -7.044, None, None, None, None, 59.77, None, None, None, None,2018-02-05 20:00:00,6
92.2, None, None, None, 0.0, 288.7, None, None, None, None, None, None, None, None, None, 276.8, None, None, -7.146, None, None, None, None, 66.55, None, None, None, None,2018-02-05 21:00:00,6
92.1, None, None, None, 0.0, 309.8, None, None, None, None, None, None, None, None, None, 276.1, None, None, -7.215, None, None, None, None, 70.71, None, None, None, None,2018-02-05 22:00:00,6
92.1, None, None, None, 0.0, 7.886, None, None, None, None, None, None, None, None, None, 275.5, None, None, -7.215, None, None, None, None, 44.5, None, None, None, None,2018-02-05 23:00:00,6
91.9, None, None, None, 0.0, 349.6, None, None, None, None, None, None, None, None, None, 275.4, None, None, -7.284, None, None, None, None, 46.08, None, None, None, None,2018-02-06 00:00:00,6
91.9, None, None, None, 0.0, 338.8, None, None, None, None, None, None, None, None, None, 275.0, None, None, -7.334, None, None, None, None, 39.14, None, None, None, None,2018-02-06 01:00:00,6
91.8, None, None, None, 0.0, 333.8, None, None, None, None, None, None, None, None, None, 274.4, None, None, -7.576, None, None, None, None, 47.8, None, None, None, None,2018-02-06 02:00:00,6
91.5, None, None, None, 0.0, 342.2, None, None, None, None, None, None, None, None, None, 269.4, None, None, -7.939, None, None, None, None, 44.28, None, None, None, None,2018-02-06 03:00:00,6
91.3, None, None, None, 0.0, 323.2, None, None, None, None, None, None, None, None, None, 273.7, None, None, -8.32, None, None, None, None, 47.25, None, None, None, None,2018-02-06 04:00:00,6
