pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 5.322,67.19, None, None, None, None, None, None, None, None, None,0.0, 878.0, None, None, None,2017-04-30 00:00:00, None, -0.682, None,18
None, 4.516,74.15, None, None, None, None, None, None, None, None, None,0.0, 878.0, None, None, None,2017-04-30 01:00:00, None, -0.613, None,18
None, 4.223,76.83, None, None, None, None, None, None, None, None, None,1.0, 878.0, None, None, None,2017-04-30 02:00:00, None, -0.615, None,18
None, 3.451,81.9, None, None, None, None, None, None, None, None, None,1.0, 878.0, None, None, None,2017-04-30 03:00:00, None, -0.474, None,18
None, 3.125,83.5, None, None, None, None, None, None, None, None, None,1.0, 877.0, None, None, None,2017-04-30 04:00:00, None, -0.513, None,18
None, 2.653,86.3, None, None, None, None, None, None, None, None, None,1.0, 877.0, None, None, None,2017-04-30 05:00:00, None, -0.583, None,18
None, 2.391,88.5, None, None, None, None, None, None, None, None, None,1.0, 877.0, None, None, None,2017-04-30 06:00:00, None, -0.531, None,18
None, 3.813,79.87, None, None, None, None, None, None, None, None, None,1.0, 877.0, None, None, None,2017-04-30 07:00:00, None, -0.482, None,18
None, 6.461,68.89, None, None, None, None, None, None, None, None, None,1.0, 877.0, None, None, None,2017-04-30 08:00:00, None, -0.547, None,18
None, 7.371,59.44, None, None, None, None, None, None, None, None, None,0.0, 877.0, None, None, None,2017-04-30 09:00:00, None, -0.263, None,18
None, 7.716,47.12, None, None, None, None, None, None, None, None, None,-3.0, 877.0, None, None, None,2017-04-30 10:00:00, None, -0.702, None,18
None, 7.149,40.37, None, None, None, None, None, None, None, None, None,-5.0, 880.0, None, None, None,2017-04-30 18:00:00, None, -0.593, None,18
None, 6.247,46.91, None, None, None, None, None, None, None, None, None,-4.0, 881.0, None, None, None,2017-04-30 19:00:00, None, -0.679, None,18
None, 5.126,54.38, None, None, None, None, None, None, None, None, None,-3.0, 881.0, None, None, None,2017-04-30 20:00:00, None, -0.775, None,18
None, 2.248,67.18, None, None, None, None, None, None, None, None, None,-3.0, 882.0, None, None, None,2017-04-30 21:00:00, None, -0.827, None,18
None, 0.828,74.67, None, None, None, None, None, None, None, None, None,-3.0, 883.0, None, None, None,2017-04-30 22:00:00, None, -0.733, None,18
None, -0.266,80.3, None, None, None, None, None, None, None, None, None,-3.0, 883.0, None, None, None,2017-04-30 23:00:00, None, -0.682, None,18
None, -1.138,84.4, None, None, None, None, None, None, None, None, None,-3.0, 883.0, None, None, None,2017-05-01 00:00:00, None, -0.706, None,18
None, -0.872,84.0, None, None, None, None, None, None, None, None, None,-3.0, 884.0, None, None, None,2017-05-01 01:00:00, None, -0.537, None,18
None, -0.971,86.2, None, None, None, None, None, None, None, None, None,-3.0, 884.0, None, None, None,2017-05-01 02:00:00, None, -0.616, None,18
None, -1.3,86.6, None, None, None, None, None, None, None, None, None,-3.0, 884.0, None, None, None,2017-05-01 03:00:00, None, -0.828, None,18
None, -2.239,89.6, None, None, None, None, None, None, None, None, None,-4.0, 885.0, None, None, None,2017-05-01 04:00:00, None, -0.752, None,18
None, -2.769,91.3, None, None, None, None, None, None, None, None, None,-4.0, 885.0, None, None, None,2017-05-01 05:00:00, None, -0.869, None,18
None, -3.104,93.0, None, None, None, None, None, None, None, None, None,-4.0, 885.0, None, None, None,2017-05-01 06:00:00, None, -0.799, None,18
None, -1.312,89.2, None, None, None, None, None, None, None, None, None,-3.0, 885.0, None, None, None,2017-05-01 07:00:00, None, -0.657, None,18
None, 4.041,55.72, None, None, None, None, None, None, None, None, None,-4.0, 885.0, None, None, None,2017-05-01 08:00:00, None, -0.525, None,18
None, 8.07,36.36, None, None, None, None, None, None, None, None, None,-6.0, 884.0, None, None, None,2017-05-01 09:00:00, None, -0.822, None,18
None, 9.68,30.49, None, None, None, None, None, None, None, None, None,-6.0, 883.0, None, None, None,2017-05-01 10:00:00, None, -0.722, None,18
None, 11.86,28.04, None, None, None, None, None, None, None, None, None,-6.0, 882.0, None, None, None,2017-05-01 11:00:00, None, -1.203, None,18
None, 12.52,24.17, None, None, None, None, None, None, None, None, None,-8.0, 881.0, None, None, None,2017-05-01 12:00:00, None, -1.004, None,18
None, 13.11,21.71, None, None, None, None, None, None, None, None, None,-9.0, 881.0, None, None, None,2017-05-01 13:00:00, None, -0.908, None,18
None, 12.03,22.53, None, None, None, None, None, None, None, None, None,-8.0, 880.0, None, None, None,2017-05-01 14:00:00, None, -0.565, None,18
None, 12.3,23.85, None, None, None, None, None, None, None, None, None,-8.0, 880.0, None, None, None,2017-05-01 15:00:00, None, -0.581, None,18
None, 10.54,29.34, None, None, None, None, None, None, None, None, None,-6.0, 880.0, None, None, None,2017-05-01 16:00:00, None, -0.705, None,18
None, 9.65,33.71, None, None, None, None, None, None, None, None, None,-6.0, 880.0, None, None, None,2017-05-01 17:00:00, None, -0.459, None,18
None, 9.15,37.85, None, None, None, None, None, None, None, None, None,-4.0, 880.0, None, None, None,2017-05-01 18:00:00, None, -0.714, None,18
None, 7.782,45.57, None, None, None, None, None, None, None, None, None,-3.0, 880.0, None, None, None,2017-05-01 19:00:00, None, -0.622, None,18
None, 6.738,51.28, None, None, None, None, None, None, None, None, None,-3.0, 880.0, None, None, None,2017-05-01 20:00:00, None, -0.52, None,18
None, 6.235,55.99, None, None, None, None, None, None, None, None, None,-2.0, 880.0, None, None, None,2017-05-01 21:00:00, None, -0.582, None,18
None, 5.369,62.79, None, None, None, None, None, None, None, None, None,-1.0, 881.0, None, None, None,2017-05-01 22:00:00, None, -0.736, None,18
None, 4.75,67.11, None, None, None, None, None, None, None, None, None,-1.0, 881.0, None, None, None,2017-05-01 23:00:00, None, -0.598, None,18
None, 2.977,90.8, None, None, None, None, None, None, None, None, None,2.0, 882.0, None, None, None,2017-05-02 00:00:00, None, -0.639, None,18
None, 1.7,93.1, None, None, None, None, None, None, None, None, None,1.0, 882.0, None, None, None,2017-05-02 01:00:00, None, -0.714, None,18
None, 0.827,94.4, None, None, None, None, None, None, None, None, None,0.0, 882.0, None, None, None,2017-05-02 02:00:00, None, -0.745, None,18
None, 0.069,94.6, None, None, None, None, None, None, None, None, None,-1.0, 882.0, None, None, None,2017-05-02 03:00:00, None, -0.709, None,18
None, -0.56,95.3, None, None, None, None, None, None, None, None, None,-1.0, 882.0, None, None, None,2017-05-02 04:00:00, None, -0.538, None,18
None, -1.292,95.4, None, None, None, None, None, None, None, None, None,-2.0, 882.0, None, None, None,2017-05-02 05:00:00, None, -0.641, None,18
None, -1.605,95.9, None, None, None, None, None, None, None, None, None,-2.0, 883.0, None, None, None,2017-05-02 06:00:00, None, -0.563, None,18
None, -0.364,95.8, None, None, None, None, None, None, None, None, None,-1.0, 883.0, None, None, None,2017-05-02 07:00:00, None, -0.39, None,18
None, 4.192,73.76, None, None, None, None, None, None, None, None, None,0.0, 884.0, None, None, None,2017-05-02 08:00:00, None, -0.583, None,18
None, 5.294,71.34, None, None, None, None, None, None, None, None, None,1.0, 884.0, None, None, None,2017-05-02 09:00:00, None, -0.568, None,18
None, 6.392,65.19, None, None, None, None, None, None, None, None, None,0.0, 884.0, None, None, None,2017-05-02 10:00:00, None, -0.508, None,18
None, 8.68,55.4, None, None, None, None, None, None, None, None, None,0.0, 884.0, None, None, None,2017-05-02 11:00:00, None, -0.221, None,18
None, 10.54,41.92, None, None, None, None, None, None, None, None, None,-2.0, 884.0, None, None, None,2017-05-02 12:00:00, None, -0.627, None,18
None, 12.25,25.72, None, None, None, None, None, None, None, None, None,-7.0, 884.0, None, None, None,2017-05-02 13:00:00, None, -1.132, None,18
None, 12.74,25.91, None, None, None, None, None, None, None, None, None,-6.0, 884.0, None, None, None,2017-05-02 14:00:00, None, -0.159, None,18
None, 12.33,25.06, None, None, None, None, None, None, None, None, None,-7.0, 884.0, None, None, None,2017-05-02 15:00:00, None, -0.436, None,18
None, 12.28,25.3, None, None, None, None, None, None, None, None, None,-7.0, 884.0, None, None, None,2017-05-02 16:00:00, None, -0.59, None,18
None, 11.46,28.48, None, None, None, None, None, None, None, None, None,-6.0, 885.0, None, None, None,2017-05-02 17:00:00, None, -0.46, None,18
None, 9.57,33.61, None, None, None, None, None, None, None, None, None,-6.0, 885.0, None, None, None,2017-05-02 18:00:00, None, -0.678, None,18
