pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
1.0, None, 3.0,735.0,1134.0, None, None,2023-02-12 00:00:00,1.1, None,236.0, None,7
2.0, None, 1.0,735.0,1135.0, None, None,2023-02-12 01:00:00,1.1, None,235.0, None,7
2.0, None, 0.0,735.0,1135.0, None, None,2023-02-12 02:00:00,1.2, None,234.0, None,7
3.0, None, 1.0,735.0,1136.0, None, None,2023-02-12 03:00:00,1.3, None,234.0, None,7
4.0, None, 0.0,735.0,1136.0, None, None,2023-02-12 04:00:00,2.3, None,234.0, None,7
6.0, None, 0.0,736.0,1136.0, None, None,2023-02-12 05:00:00,-0.2, None,234.0, None,7
6.0, None, 1.0,738.0,1137.0, None, None,2023-02-12 06:00:00,-0.9, None,235.0, None,7
5.0, None, None,740.0,1135.0, None, None,2023-02-12 07:00:00,-1.0, None,239.0, None,7
6.0, None, 2.0,742.0,1137.0, None, None,2023-02-12 08:00:00,-0.2, None,240.0, None,7
9.0, None, 2.0,743.0,1139.0, None, None,2023-02-12 09:00:00,0.1, None,241.0, None,7
13.0, None, 3.0,744.0,1142.0, None, None,2023-02-12 10:00:00,0.1, None,242.0, None,7
14.0, None, 2.0,746.0,1144.0, None, None,2023-02-12 11:00:00,0.0, None,244.0, None,7
13.0, None, 0.0,747.0,1144.0, None, None,2023-02-12 12:00:00,-0.3, None,245.0, None,7
15.0, None, 2.0,750.0,1146.0, None, None,2023-02-12 13:00:00,-0.2, None,249.0, None,7
18.0, None, 2.0,750.0,1148.0, None, None,2023-02-12 14:00:00,-1.0, None,249.0, None,7
16.0, None, None,752.0,1147.0, None, None,2023-02-12 15:00:00,-1.9, None,250.0, None,7
15.0, None, None,756.0,1146.0, None, None,2023-02-12 16:00:00,-2.9, None,256.0, None,7
