pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
0.0,-7.2,-7.191,94.9,0.0, None,-6.5,95.0,-7.3,2022-11-12 00:00:00, None,-8.0,46
0.0,-7.2,-7.233,94.8,0.0, None,-6.5,95.0,-7.5,2022-11-12 01:00:00, None,-8.0,46
0.0,-7.6,-7.618,94.2,0.0, None,-6.5,94.0,-7.6,2022-11-12 02:00:00, None,-8.0,46
0.0,-8.0,-7.991,93.7,0.0, None,-6.5,94.0,-8.3,2022-11-12 03:00:00, None,-9.0,46
0.0,-8.2,-8.21,93.6,0.0, None,-6.5,94.0,-8.3,2022-11-12 04:00:00, None,-9.0,46
0.0,-7.8,-7.814,94.0,0.0, None,-6.5,94.0,-8.3,2022-11-12 05:00:00, None,-9.0,46
0.0,-7.8,-7.757,94.1,0.0, None,-6.5,94.0,-8.3,2022-11-12 06:00:00, None,-9.0,46
0.0,-8.0,-8.03,93.8,0.0, None,-7.6,94.0,-8.0,2022-11-12 07:00:00, None,-9.0,46
0.0,-8.3,-8.28,93.0,0.0, None,-7.6,93.0,-8.3,2022-11-12 08:00:00, None,-9.0,46
0.0,-6.6,-6.638,93.9,0.0, None,-6.8,94.0,-8.3,2022-11-12 09:00:00, None,-7.0,46
0.0,-7.1,-7.061,93.3,0.0, None,-6.4,93.0,-8.3,2022-11-12 10:00:00, None,-8.0,46
0.0,-5.2,-5.15,91.7,0.0, None,-5.1,92.0,-8.3,2022-11-12 11:00:00, None,-6.0,46
0.0,-3.7,-3.666,79.06,0.0, None,-3.7,79.0,-8.3,2022-11-12 12:00:00, None,-6.0,46
0.0,-4.3,-4.319,89.9,0.0, None,-3.6,90.0,-8.3,2022-11-12 13:00:00, None,-5.0,46
0.0,-3.5,-3.452,86.1,0.0, None,-3.5,86.0,-8.3,2022-11-12 14:00:00, None,-5.0,46
0.0,-3.9,-3.853,94.9,0.0, None,-3.4,95.0,-8.3,2022-11-12 15:00:00, None,-4.0,46
0.0,-4.7,-4.719,99.7,0.0, None,-3.4,100.0,-8.3,2022-11-12 16:00:00, None,-5.0,46
0.0,-5.0,-5.017,99.7,0.0, None,-3.4,100.0,-8.3,2022-11-12 17:00:00, None,-5.0,46
