CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,11.21, 17.4, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-06-25 00:00:00, None, None, None, None,26
None,10.97, 17.59, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-06-25 01:00:00, None, None, None, None,26
None,10.61, 17.7, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-06-25 02:00:00, None, None, None, None,26
None,10.65, 17.81, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-06-25 03:00:00, None, None, None, None,26
None,10.02, 18.12, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-06-25 04:00:00, None, None, None, None,26
None,10.49, 18.04, None, None, None, None,0.302,0.801,7.98, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-06-25 05:00:00, None, None, None, None,26
None,9.24, 18.96, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-06-25 06:00:00, None, None, None, None,26
None,12.58, 17.84, None, None, None, None,0.069,0.008,8.4, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2017-06-25 08:00:00, None, None, None, None,26
None,15.19, 16.57, None, None, None, None,0.633,2.204,8.34, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2017-06-25 09:00:00, None, None, None, None,26
None,16.33, 16.35, None, None, None, None,20.53,2.715,20.12, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-06-25 10:00:00, None, None, None, None,26
None,17.46, 16.01, None, None, None, None,24.69,4.417,69.19, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-06-25 11:00:00, None, None, None, None,26
None,19.31, 15.46, None, None, None, None,20.62,5.929,86.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-06-25 12:00:00, None, None, None, None,26
None,21.1, 14.43, None, None, None, None,27.71,6.551,31.99, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-06-25 13:00:00, None, None, None, None,26
None,22.1, 14.13, None, None, None, None,0.695,11.17,12.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-06-25 14:00:00, None, None, None, None,26
None,22.5, 13.76, None, None, None, None,0.598,10.61,12.25, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-06-25 15:00:00, None, None, None, None,26
None,23.87, 13.35, None, None, None, None,0.539,5.035,12.41, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-06-25 16:00:00, None, None, None, None,26
None,24.35, 13.21, None, None, None, None,0.581,10.47,12.91, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-06-25 17:00:00, None, None, None, None,26
None,23.88, 13.35, None, None, None, None,1.654,11.5,13.23, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-06-25 18:00:00, None, None, None, None,26
None,22.72, 13.7, None, None, None, None,5.347,8.8,15.67, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-06-25 19:00:00, None, None, None, None,26
None,19.59, 14.63, None, None, None, None,2.625,6.379,13.97, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-06-25 20:00:00, None, None, None, None,26
None,19.36, 14.7, None, None, None, None,0.541,16.29,12.14, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-06-25 21:00:00, None, None, None, None,26
None,19.2, 14.75, None, None, None, None,13.7,18.57,17.97, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-06-25 22:00:00, None, None, None, None,26
None,19.24, 14.74, None, None, None, None,2.301,15.82,11.84, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-06-25 23:00:00, None, None, None, None,26
None,19.01, 14.81, None, None, None, None,10.15,17.97,15.53, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-06-26 00:00:00, None, None, None, None,26
None,18.22, 15.05, None, None, None, None,15.35,9.82,36.03, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-06-26 01:00:00, None, None, None, None,26
None,16.71, 15.5, None, None, None, None,5.343,2.875,17.44, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2017-06-26 02:00:00, None, None, None, None,26
None,16.97, 15.42, None, None, None, None,21.0,0.173,59.82, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-06-26 03:00:00, None, None, None, None,26
None,16.77, 15.6, None, None, None, None,16.76,1.231,113.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-06-26 04:00:00, None, None, None, None,26
None,16.26, 15.76, None, None, None, None,30.69,1.176,85.6, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2017-06-26 05:00:00, None, None, None, None,26
None,16.12, 15.92, None, None, None, None,17.55,0.231,69.13, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2017-06-26 06:00:00, None, None, None, None,26
None,15.18, 16.33, None, None, None, None,17.59,0.222,121.8, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2017-06-26 07:00:00, None, None, None, None,26
None,17.34, 15.68, None, None, None, None,10.19,0.115,109.3, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-06-26 08:00:00, None, None, None, None,26
None,18.1, 15.33, None, None, None, None,6.147,0.102,117.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-06-26 09:00:00, None, None, None, None,26
None,19.38, 15.01, None, None, None, None,17.36,3.184,199.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-06-26 10:00:00, None, None, None, None,26
None,21.56, 14.41, None, None, None, None,68.59,1.729,123.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-06-26 11:00:00, None, None, None, None,26
None,22.1, 14.01, None, None, None, None,32.48,8.84,177.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-06-26 12:00:00, None, None, None, None,26
None,22.76, 13.68, None, None, None, None,78.0,0.925,39.27, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-06-26 13:00:00, None, None, None, None,26
None,20.23, 14.44, None, None, None, None,26.53,4.466,49.58, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-06-26 14:00:00, None, None, None, None,26
None,20.22, 14.57, None, None, None, None,21.74,4.867,41.05, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-06-26 15:00:00, None, None, None, None,26
None,20.39, 14.52, None, None, None, None,18.12,7.6,32.14, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-06-26 16:00:00, None, None, None, None,26
None,22.73, 13.69, None, None, None, None,12.06,16.49,23.16, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-06-26 17:00:00, None, None, None, None,26
None,22.55, 13.75, None, None, None, None,73.9,2.72,129.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-06-26 18:00:00, None, None, None, None,26
None,20.36, 14.4, None, None, None, None,31.85,4.107,201.3, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-06-26 19:00:00, None, None, None, None,26
None,19.02, 14.93, None, None, None, None,27.53,5.376,171.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-06-26 20:00:00, None, None, None, None,26
None,17.76, 15.31, None, None, None, None,30.42,10.74,153.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-06-26 21:00:00, None, None, None, None,26
None,16.46, 15.76, None, None, None, None,59.45,3.227,138.8, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2017-06-26 22:00:00, None, None, None, None,26
None,15.58, 15.96, None, None, None, None,29.83,7.24,55.5, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2017-06-26 23:00:00, None, None, None, None,26
None,13.55, 16.57, None, None, None, None,34.91,1.693,44.22, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2017-06-27 00:00:00, None, None, None, None,26
None,12.16, 17.05, None, None, None, None,15.41,0.184,32.86, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-06-27 01:00:00, None, None, None, None,26
None,11.68, 17.01, None, None, None, None,13.55,1.553,13.28, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-06-27 02:00:00, None, None, None, None,26
None,10.82, 17.27, None, None, None, None,0.524,2.367,8.15, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-06-27 03:00:00, None, None, None, None,26
None,10.21, 17.45, None, None, None, None,34.85,2.613,8.48, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-06-27 04:00:00, None, None, None, None,26
None,9.57, 17.64, None, None, None, None,56.75,2.35,2.887, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-06-27 05:00:00, None, None, None, None,26
None,8.54, 17.95, None, None, None, None,57.41,1.189,350.3, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-06-27 06:00:00, None, None, None, None,26
None,7.82, 18.17, None, None, None, None,40.81,1.374,2.829, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-06-27 07:00:00, None, None, None, None,26
None,9.24, 17.74, None, None, None, None,31.0,0.395,1.735, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-06-27 08:00:00, None, None, None, None,26
None,11.63, 17.02, None, None, None, None,54.63,0.382,249.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-06-27 09:00:00, None, None, None, None,26
None,13.22, 16.55, None, None, None, None,41.81,1.047,1.936, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-06-27 10:00:00, None, None, None, None,26
None,14.65, 16.12, None, None, None, None,2.158,3.037,11.49, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2017-06-27 11:00:00, None, None, None, None,26
None,15.38, 15.9, None, None, None, None,2.524,6.673,11.53, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2017-06-27 12:00:00, None, None, None, None,26
None,16.76, 15.48, None, None, None, None,10.0,6.709,18.0, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2017-06-27 13:00:00, None, None, None, None,26
None,17.44, 15.28, None, None, None, None,6.008,7.13,16.56, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-06-27 14:00:00, None, None, None, None,26
None,17.89, 15.15, None, None, None, None,5.135,8.81,16.49, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-06-27 15:00:00, None, None, None, None,26
None,17.89, 15.15, None, None, None, None,2.527,9.15,14.46, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-06-27 16:00:00, None, None, None, None,26
None,18.14, 15.01, None, None, None, None,1.483,7.89,13.31, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-06-27 17:00:00, None, None, None, None,26
None,17.16, 15.37, None, None, None, None,1.617,8.05,12.96, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-06-27 18:00:00, None, None, None, None,26
None,14.63, 16.12, None, None, None, None,3.895,3.609,14.07, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2017-06-27 19:00:00, None, None, None, None,26
None,12.3, 16.82, None, None, None, None,6.933,1.853,20.44, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-06-27 20:00:00, None, None, None, None,26
