RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,0.304,4.894, None, None, None, None, None, None, None, None, None, None, None,9.9, None, None, None, None,67.41, None, None, None, None,2017-06-25 01:00:00, None,26
None, None, None, None,0.539,40.48, None, None, None, None, None, None, None, None, None, None, None,9.88, None, None, None, None,53.03, None, None, None, None,2017-06-25 02:00:00, None,26
None, None, None, None,0.493,354.4, None, None, None, None, None, None, None, None, None, None, None,9.39, None, None, None, None,63.37, None, None, None, None,2017-06-25 03:00:00, None,26
None, None, None, None,2.033,95.3, None, None, None, None, None, None, None, None, None, None, None,10.99, None, None, None, None,25.86, None, None, None, None,2017-06-25 08:00:00, None,26
None, None, None, None,3.02,105.8, None, None, None, None, None, None, None, None, None, None, None,12.02, None, None, None, None,25.51, None, None, None, None,2017-06-25 09:00:00, None,26
None, None, None, None,1.389,180.3, None, None, None, None, None, None, None, None, None, None, None,15.17, None, None, None, None,32.3, None, None, None, None,2017-06-25 10:00:00, None,26
None, None, None, None,2.132,196.2, None, None, None, None, None, None, None, None, None, None, None,16.13, None, None, None, None,33.37, None, None, None, None,2017-06-25 11:00:00, None,26
None, None, None, None,3.416,218.5, None, None, None, None, None, None, None, None, None, None, None,15.52, None, None, None, None,39.93, None, None, None, None,2017-06-25 12:00:00, None,26
None, None, None, None,2.854,207.5, None, None, None, None, None, None, None, None, None, None, None,16.61, None, None, None, None,41.98, None, None, None, None,2017-06-25 13:00:00, None,26
None, None, None, None,3.133,232.3, None, None, None, None, None, None, None, None, None, None, None,16.56, None, None, None, None,45.31, None, None, None, None,2017-06-25 14:00:00, None,26
