wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
4.7,10.3,178.0,73.0,2021-09-24 00:00:00,39
22.0,11.6,225.0,67.0,2021-09-24 01:00:00,39
13.3,11.9,223.0,66.0,2021-09-24 02:00:00,39
20.5,11.7,219.0,68.0,2021-09-24 03:00:00,39
16.6,11.8,226.0,70.0,2021-09-24 04:00:00,39
7.6,12.8,220.0,67.0,2021-09-24 05:00:00,39
22.0,13.3,222.0,65.0,2021-09-24 06:00:00,39
24.1,14.3,235.0,57.0,2021-09-24 07:00:00,39
29.2,14.8,223.0,48.0,2021-09-24 08:00:00,39
31.0,15.1,221.0,45.0,2021-09-24 09:00:00,39
35.6,15.5,217.0,44.0,2021-09-24 10:00:00,39
22.0,16.4,222.0,42.0,2021-09-24 11:00:00,39
26.6,17.2,232.0,42.0,2021-09-24 12:00:00,39
33.5,18.6,238.0,40.0,2021-09-24 13:00:00,39
29.9,17.3,230.0,42.0,2021-09-24 14:00:00,39
32.0,16.6,252.0,45.0,2021-09-24 15:00:00,39
18.7,15.4,233.0,50.0,2021-09-24 16:00:00,39
13.0,14.7,218.0,52.0,2021-09-24 17:00:00,39
15.8,13.7,230.0,55.0,2021-09-24 18:00:00,39
15.8,13.4,222.0,56.0,2021-09-24 19:00:00,39
9.0,12.4,216.0,59.0,2021-09-24 20:00:00,39
20.2,13.1,225.0,55.0,2021-09-24 21:00:00,39
15.1,12.2,215.0,58.0,2021-09-24 22:00:00,39
5.4,10.0,207.0,67.0,2021-09-24 23:00:00,39
10.4,8.6,230.0,73.0,2021-09-25 00:00:00,39
2.9,10.4,248.0,67.0,2021-09-25 01:00:00,39
1.4,9.0,72.0,75.0,2021-09-25 02:00:00,39
3.6,7.9,101.0,82.0,2021-09-25 03:00:00,39
6.5,5.1,172.0,86.0,2021-09-25 04:00:00,39
3.2,4.7,355.0,92.0,2021-09-25 05:00:00,39
2.9,5.3,333.0,90.0,2021-09-25 06:00:00,39
5.0,10.0,249.0,74.0,2021-09-25 07:00:00,39
6.8,13.5,237.0,60.0,2021-09-25 08:00:00,39
18.4,15.3,221.0,49.0,2021-09-25 09:00:00,39
16.2,16.7,213.0,45.0,2021-09-25 10:00:00,39
15.1,16.1,216.0,44.0,2021-09-25 11:00:00,39
18.7,16.7,246.0,43.0,2021-09-25 12:00:00,39
11.9,16.5,248.0,47.0,2021-09-25 13:00:00,39
18.4,16.1,260.0,47.0,2021-09-25 14:00:00,39
10.8,15.0,229.0,54.0,2021-09-25 15:00:00,39
7.9,14.5,231.0,55.0,2021-09-25 16:00:00,39
8.6,13.7,169.0,59.0,2021-09-25 17:00:00,39
6.8,13.6,158.0,59.0,2021-09-25 18:00:00,39
7.6,13.0,181.0,60.0,2021-09-25 19:00:00,39
5.4,12.1,199.0,65.0,2021-09-25 20:00:00,39
5.0,9.1,246.0,79.0,2021-09-25 21:00:00,39
3.6,7.8,202.0,86.0,2021-09-25 22:00:00,39
2.5,7.3,220.0,89.0,2021-09-25 23:00:00,39
3.2,7.5,4.0,89.0,2021-09-26 00:00:00,39
2.9,6.8,202.0,90.0,2021-09-26 01:00:00,39
2.2,7.2,73.0,90.0,2021-09-26 02:00:00,39
4.0,6.9,272.0,94.0,2021-09-26 03:00:00,39
1.4,6.9,86.0,96.0,2021-09-26 04:00:00,39
5.0,6.9,65.0,97.0,2021-09-26 05:00:00,39
1.8,7.2,2.0,96.0,2021-09-26 06:00:00,39
2.5,7.6,77.0,97.0,2021-09-26 07:00:00,39
0.7,8.5,153.0,95.0,2021-09-26 08:00:00,39
3.2,9.8,84.0,93.0,2021-09-26 09:00:00,39
1.8,10.9,70.0,89.0,2021-09-26 10:00:00,39
2.2,11.5,22.0,88.0,2021-09-26 11:00:00,39
6.1,12.5,353.0,86.0,2021-09-26 12:00:00,39
2.5,13.0,17.0,84.0,2021-09-26 13:00:00,39
6.1,13.0,57.0,88.0,2021-09-26 14:00:00,39
9.7,12.9,69.0,87.0,2021-09-26 15:00:00,39
11.9,11.3,62.0,89.0,2021-09-26 16:00:00,39
9.0,9.9,58.0,95.0,2021-09-26 17:00:00,39
6.1,9.6,54.0,93.0,2021-09-26 18:00:00,39
8.6,9.1,66.0,91.0,2021-09-26 19:00:00,39
10.1,8.4,57.0,94.0,2021-09-26 20:00:00,39
8.3,8.2,68.0,94.0,2021-09-26 21:00:00,39
8.6,8.1,77.0,93.0,2021-09-26 22:00:00,39
7.6,7.9,85.0,94.0,2021-09-26 23:00:00,39
9.0,7.9,21.0,92.0,2021-09-27 00:00:00,39
9.7,7.5,69.0,91.0,2021-09-27 01:00:00,39
7.2,6.6,357.0,91.0,2021-09-27 02:00:00,39
6.8,6.2,30.0,91.0,2021-09-27 03:00:00,39
8.3,6.0,69.0,95.0,2021-09-27 04:00:00,39
7.9,5.8,96.0,95.0,2021-09-27 05:00:00,39
7.9,5.8,72.0,94.0,2021-09-27 06:00:00,39
5.8,6.1,82.0,93.0,2021-09-27 07:00:00,39
5.4,6.4,182.0,94.0,2021-09-27 08:00:00,39
2.5,6.9,61.0,88.0,2021-09-27 09:00:00,39
2.9,8.0,33.0,86.0,2021-09-27 10:00:00,39
3.2,8.9,284.0,81.0,2021-09-27 11:00:00,39
5.0,10.4,35.0,82.0,2021-09-27 12:00:00,39
1.1,12.0,147.0,77.0,2021-09-27 13:00:00,39
2.2,11.7,317.0,77.0,2021-09-27 14:00:00,39
4.3,12.9,280.0,73.0,2021-09-27 15:00:00,39
