station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.0, 0.0, -1.0, 0.0, 2013-04-01 00:00:00, 300.0, 11.0
6.5, 2.5, 2.0, 4.0, 2013-04-02 00:00:00, 296.0, 8.0
0.0, 0.0, -0.5, 0.0, 2013-04-03 00:00:00, 291.0, 3.0
9.0, 7.0, -3.0, 2.0, 2013-04-04 00:00:00, 290.0, 5.5
12.0, 2.0, -1.5, 10.0, 2013-04-05 00:00:00, 286.0, 2.0
5.0, 5.0, -2.0, 0.0, 2013-04-06 00:00:00, 296.0, 1.5
0.0, 0.0, -7.0, 0.0, 2013-04-07 00:00:00, 295.0, 4.0
4.0, 0.0, -6.5, 4.0, 2013-04-08 00:00:00, 290.0, 7.5
4.0, 0.0, -8.0, 4.0, 2013-04-09 00:00:00, 293.0, 1.0
34.0, 0.0, -3.0, 34.0, 2013-04-10 00:00:00, 295.0, 1.0
1.0, 0.0, -4.0, 1.0, 2013-04-11 00:00:00, 326.0, -1.0
4.5, 1.5, -10.5, 3.0, 2013-04-12 00:00:00, 320.0, 0.0
10.0, 3.0, -7.0, 7.0, 2013-04-13 00:00:00, 319.0, 0.0
0.0, 0.0, -6.0, 0.0, 2013-04-14 00:00:00, 320.0, 0.0
0.0, 0.0, -6.0, 0.0, 2013-04-15 00:00:00, 321.0, -1.5
0.0, 0.0, -9.5, 0.0, 2013-04-16 00:00:00, 317.0, 0.5
0.0, 0.0, -9.5, 0.0, 2013-04-17 00:00:00, 313.0, 2.5
10.0, 7.0, -2.0, 3.0, 2013-04-18 00:00:00, 310.0, 1.0
17.0, 5.0, -2.0, 12.0, 2013-04-19 00:00:00, 313.0, 2.5
5.0, 0.0, -3.0, 5.0, 2013-04-20 00:00:00, 322.0, -1.5
0.0, 0.0, -11.0, 0.0, 2013-04-21 00:00:00, 325.0, -0.5
0.0, 0.0, -10.5, 0.0, 2013-04-22 00:00:00, 320.0, 0.0
0.0, 0.0, -4.0, 0.0, 2013-04-23 00:00:00, 318.0, 4.0
2.0, 1.0, -4.0, 1.0, 2013-04-24 00:00:00, 315.0, 3.0
0.0, 0.0, -4.0, 0.0, 2013-04-25 00:00:00, 315.0, 7.0
9.0, 3.0, 1.5, 6.0, 2013-04-26 00:00:00, 308.0, 7.0
6.0, 4.0, -1.0, 2.0, 2013-04-27 00:00:00, 308.0, 2.0
16.0, 0.0, -1.5, 16.0, 2013-04-28 00:00:00, 306.0, 2.0
12.0, 0.0, -4.5, 12.0, 2013-04-29 00:00:00, 321.0, -4.0
1.0, 0.0, -9.5, 1.0, 2013-04-30 00:00:00, 332.0, -1.0
0.0, 0.0, -9.0, 0.0, 2013-05-01 00:00:00, 323.0, 3.0
0.5, 0.5, -4.0, 0.0, 2013-05-02 00:00:00, 315.0, 7.0
0.0, 0.0, -2.0, 0.0, 2013-05-03 00:00:00, 311.0, 10.5
0.0, 0.0, 1.5, 0.0, 2013-05-04 00:00:00, 308.0, 15.0
0.0, 0.0, 4.0, 0.0, 2013-05-05 00:00:00, 302.0, 16.5
0.0, 0.0, 6.0, 0.0, 2013-05-06 00:00:00, 293.0, 18.0
0.0, 0.0, 9.0, 0.0, 2013-05-07 00:00:00, 286.0, 15.5
0.0, 0.0, 6.0, 0.0, 2013-05-08 00:00:00, 279.0, 15.0
0.0, 0.0, 6.0, 0.0, 2013-05-09 00:00:00, 272.0, 16.0
0.0, 0.0, 6.0, 0.0, 2013-05-10 00:00:00, 265.0, 18.0
0.0, 0.0, 8.0, 0.0, 2013-05-11 00:00:00, 260.0, 16.0
27.5, 27.5, 7.0, 0.0, 2013-05-12 00:00:00, 253.0, 9.0
24.2, 24.2, 2.0, 0.0, 2013-05-13 00:00:00, 243.0, 8.0
2.0, 0.0, -0.5, 2.0, 2013-05-14 00:00:00, 242.0, 2.5
2.2, 0.2, -0.5, 2.0, 2013-05-15 00:00:00, 244.0, 5.0
0.0, 0.0, 0.0, 0.0, 2013-05-16 00:00:00, 246.0, 8.5
0.0, 0.0, 0.5, 0.0, 2013-05-17 00:00:00, 240.0, 9.5
0.8, 0.8, 2.5, 0.0, 2013-05-18 00:00:00, 237.0, 10.0
0.0, 0.0, 2.5, 0.0, 2013-05-19 00:00:00, 235.0, 12.0
0.0, 0.0, 2.0, 0.0, 2013-05-20 00:00:00, 233.0, 12.0
0.0, 0.0, 6.0, 0.0, 2013-05-21 00:00:00, 225.0, 15.0
4.0, 4.0, 6.0, 0.0, 2013-05-22 00:00:00, 220.0, 11.0
8.0, 6.0, 1.0, 2.0, 2013-05-23 00:00:00, 217.0, 3.0
18.0, 4.0, -1.5, 14.0, 2013-05-24 00:00:00, 215.0, 2.0
12.0, 0.0, -1.0, 12.0, 2013-05-25 00:00:00, 225.0, 2.0
5.0, 5.0, -0.5, 0.0, 2013-05-26 00:00:00, 224.0, 8.0
1.2, 1.2, 2.0, 0.0, 2013-05-27 00:00:00, 217.0, 9.0
6.5, 6.5, 2.0, 0.0, 2013-05-28 00:00:00, 216.0, 9.5
1.0, 1.0, 2.0, 0.0, 2013-05-29 00:00:00, 213.0, 10.0
5.0, 5.0, 2.0, 0.0, 2013-05-30 00:00:00, 210.0, 4.0
0.0, 0.0, 1.5, 0.0, 2013-05-31 00:00:00, 205.0, 6.0
2.0, 2.0, 0.5, 0.0, 2013-06-01 00:00:00, 200.0, 7.0
0.0, 0.0, 1.5, 0.0, 2013-06-02 00:00:00, 195.0, 11.5
0.0, 0.0, 2.0, 0.0, 2013-06-03 00:00:00, 190.0, 9.0
0.0, 0.0, 4.0, 0.0, 2013-06-04 00:00:00, 186.0, 13.0
4.4, 4.4, 6.0, 0.0, 2013-06-05 00:00:00, 182.0, 14.0
0.0, 0.0, 4.0, 0.0, 2013-06-06 00:00:00, 178.0, 15.0
11.6, 11.6, 7.0, 0.0, 2013-06-07 00:00:00, 174.0, 10.0
0.0, 0.0, 3.0, 0.0, 2013-06-08 00:00:00, 170.0, None
11.6, 10.6, None, 1.0, 2013-06-09 00:00:00, 165.0, 15.0
0.0, 0.0, 0.0, 0.0, 2013-06-10 00:00:00, 159.0, 8.0
8.0, 8.0, 4.0, 0.0, 2013-06-11 00:00:00, 155.0, 12.0
0.0, 0.0, 0.0, 0.0, 2013-06-12 00:00:00, 150.0, 8.0
4.5, 4.5, 0.0, 0.0, 2013-06-13 00:00:00, 145.0, 7.5
10.0, 10.0, 0.5, 0.0, 2013-06-14 00:00:00, 140.0, 3.0
0.5, 0.5, 0.5, 0.0, 2013-06-15 00:00:00, 135.0, 9.0
2.0, 2.0, 2.5, 0.0, 2013-06-16 00:00:00, 127.0, 10.0
1.0, 1.0, 5.0, 0.0, 2013-06-17 00:00:00, 121.0, 13.0
1.0, 1.0, 4.0, 0.0, 2013-06-18 00:00:00, 115.0, 12.5
7.5, 7.5, 4.0, 0.0, 2013-06-19 00:00:00, 110.0, 8.5
1.0, 1.0, 3.0, 0.0, 2013-06-20 00:00:00, 105.0, 11.0
2.0, 2.0, 3.0, 0.0, 2013-06-21 00:00:00, 100.0, 11.0
1.5, 1.5, 3.5, 0.0, 2013-06-22 00:00:00, 95.0, 8.0
0.0, 0.0, 3.5, 0.0, 2013-06-23 00:00:00, 90.0, 14.0
6.0, 6.0, 4.0, 0.0, 2013-06-24 00:00:00, 82.0, 14.0
8.0, 8.0, 5.0, 0.0, 2013-06-25 00:00:00, 79.0, 8.5
13.0, 13.0, 4.0, 0.0, 2013-06-26 00:00:00, 75.0, 8.0
1.0, 1.0, 3.5, 0.0, 2013-06-27 00:00:00, 65.0, 10.0
0.0, 0.0, 5.5, 0.0, 2013-06-28 00:00:00, 60.0, 14.5
3.0, 3.0, 7.5, 0.0, 2013-06-29 00:00:00, 55.0, 16.0
0.0, 0.0, 7.0, 0.0, 2013-06-30 00:00:00, 45.0, 21.0
0.0, 0.0, 10.0, 0.0, 2013-07-01 00:00:00, 21.0, 24.5
0.0, 0.0, 9.0, 0.0, 2013-07-02 00:00:00, 15.0, 25.0
0.0, 0.0, 12.0, 0.0, 2013-07-03 00:00:00, 9.0, 19.0
0.0, 0.0, 8.0, 0.0, 2013-07-04 00:00:00, 5.0, 19.5
0.0, 0.0, 8.0, 0.0, 2013-07-05 00:00:00, 0.0, 16.0
0.0, 0.0, 6.0, 0.0, 2013-07-06 00:00:00, 0.0, 13.0
3.0, 3.0, 3.5, 0.0, 2013-07-07 00:00:00, 0.0, 17.0
0.0, 0.0, 7.0, 0.0, 2013-07-08 00:00:00, 0.0, 12.5
0.0, 0.0, 6.5, 0.0, 2013-07-09 00:00:00, 0.0, 19.5
7.5, 7.5, 10.0, 0.0, 2013-07-10 00:00:00, 0.0, 19.0
0.0, 0.0, 8.0, 0.0, 2013-07-11 00:00:00, 0.0, 13.0
0.0, 0.0, 0.5, 0.0, 2013-07-12 00:00:00, 0.0, 10.0
0.0, 0.0, 2.0, 0.0, 2013-07-13 00:00:00, 0.0, 12.0
14.0, 14.0, 6.0, 0.0, 2013-07-14 00:00:00, 0.0, 15.5
0.0, 0.0, 3.5, 0.0, 2013-07-15 00:00:00, 0.0, 15.5
0.0, 0.0, 4.5, 0.0, 2013-07-16 00:00:00, 0.0, 18.5
1.5, 1.5, 10.5, 0.0, 2013-07-17 00:00:00, 0.0, 15.0
0.0, 0.0, 7.5, 0.0, 2013-07-18 00:00:00, 0.0, 18.5
0.0, 0.0, 9.0, 0.0, 2013-07-19 00:00:00, 0.0, 17.5
0.0, 0.0, 9.5, 0.0, 2013-07-20 00:00:00, 0.0, 20.5
3.0, 3.0, 13.0, 0.0, 2013-07-21 00:00:00, 0.0, 19.5
0.0, 0.0, 10.5, 0.0, 2013-07-22 00:00:00, 0.0, 21.0
0.0, 0.0, 10.0, 0.0, 2013-07-23 00:00:00, 0.0, 23.0
0.0, 0.0, 10.5, 0.0, 2013-07-24 00:00:00, 0.0, 24.5
0.0, 0.0, 12.0, 0.0, 2013-07-25 00:00:00, 0.0, 24.0
1.0, 1.0, 11.5, 0.0, 2013-07-26 00:00:00, 0.0, 22.0
0.0, 0.0, 10.0, 0.0, 2013-07-27 00:00:00, 0.0, 16.0
0.0, 0.0, 4.5, 0.0, 2013-07-28 00:00:00, 0.0, 17.0
0.0, 0.0, 8.5, 0.0, 2013-07-29 00:00:00, 0.0, 15.0
0.0, 0.0, 4.5, 0.0, 2013-07-30 00:00:00, 0.0, 19.0
0.0, 0.0, 8.0, 0.0, 2013-07-31 00:00:00, 0.0, 21.0
0.0, 0.0, 12.0, 0.0, 2013-08-01 00:00:00, 0.0, 20.5
2.0, 2.0, 11.0, 0.0, 2013-08-02 00:00:00, 0.0, 15.0
0.0, 0.0, 8.0, 0.0, 2013-08-03 00:00:00, 0.0, 17.5
2.0, 2.0, 9.0, 0.0, 2013-08-04 00:00:00, 0.0, 16.0
0.0, 0.0, 5.5, 0.0, 2013-08-05 00:00:00, 0.0, 17.0
1.5, 1.5, 9.5, 0.0, 2013-08-06 00:00:00, 0.0, 18.0
1.0, 1.0, 6.0, 0.0, 2013-08-07 00:00:00, 0.0, 18.0
0.0, 0.0, 10.0, 0.0, 2013-08-08 00:00:00, 0.0, 19.0
0.0, 0.0, 9.5, 0.0, 2013-08-09 00:00:00, 0.0, 21.0
1.5, 1.5, 11.5, 0.0, 2013-08-10 00:00:00, 0.0, 23.5
4.5, 4.5, 10.5, 0.0, 2013-08-11 00:00:00, 0.0, 22.0
0.8, 0.8, 9.5, 0.0, 2013-08-12 00:00:00, 0.0, 22.0
0.0, 0.0, 8.5, 0.0, 2013-08-13 00:00:00, 0.0, 22.0
0.5, 0.5, 10.0, 0.0, 2013-08-14 00:00:00, 0.0, 21.5
9.0, 9.0, 10.0, 0.0, 2013-08-15 00:00:00, 0.0, 19.0
2.5, 2.5, 9.5, 0.0, 2013-08-16 00:00:00, 0.0, 16.0
2.5, 2.5, 8.5, 0.0, 2013-08-17 00:00:00, 0.0, 13.0
0.5, 0.5, 7.5, 0.0, 2013-08-18 00:00:00, 0.0, 14.0
