station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.0, 0.0, -5.0, 0.0, 2013-01-01 00:00:00, 58.0, 0.0
0.0, 0.0, -6.0, 0.0, 2013-01-02 00:00:00, 57.0, 4.0
0.0, 0.0, -14.5, 0.0, 2013-01-04 00:00:00, 55.0, -0.5
0.0, 0.0, -8.5, 0.0, 2013-01-05 00:00:00, 55.0, -2.5
0.0, 0.0, -7.5, 0.0, 2013-01-06 00:00:00, 55.0, -1.0
6.0, 0.0, -11.0, 6.0, 2013-01-07 00:00:00, 55.0, -2.0
0.0, 0.0, -8.0, 0.0, 2013-01-08 00:00:00, 62.0, -2.0
1.0, 0.0, -15.0, 1.0, 2013-01-09 00:00:00, 61.0, -12.0
0.0, 0.0, -20.0, 0.0, 2013-01-10 00:00:00, 61.0, -14.0
0.0, 0.0, -31.0, 0.0, 2013-01-11 00:00:00, 62.0, -13.0
0.0, 0.0, -23.0, 0.0, 2013-01-12 00:00:00, 61.0, -10.0
0.0, 0.0, -15.0, 0.0, 2013-01-13 00:00:00, 60.0, -1.5
0.0, 0.0, -13.0, 0.0, 2013-01-14 00:00:00, 60.0, 6.0
0.0, 0.0, -2.0, 0.0, 2013-01-15 00:00:00, 59.0, 6.5
0.0, 0.0, -3.0, 0.0, 2013-01-16 00:00:00, 59.0, 2.5
0.0, 0.0, -3.0, 0.0, 2013-01-17 00:00:00, 59.0, 6.0
7.0, 0.0, -13.0, 7.0, 2013-01-18 00:00:00, 0.0, -8.0
0.0, 0.0, -21.0, 0.0, 2013-01-19 00:00:00, 63.0, -15.5
0.0, 0.0, -23.0, 0.0, 2013-01-20 00:00:00, 0.0, -17.0
0.0, 0.0, -19.5, 0.0, 2013-01-21 00:00:00, 61.0, -13.0
0.0, 0.0, -17.0, 0.0, 2013-01-22 00:00:00, 61.0, -15.0
1.0, 0.0, -17.0, 1.0, 2013-01-23 00:00:00, 60.0, -14.0
3.0, 0.0, -23.0, 3.0, 2013-01-24 00:00:00, 61.0, -3.0
0.0, 0.0, -13.0, 0.0, 2013-01-26 00:00:00, 63.0, 1.0
2.0, 0.0, -20.5, 2.0, 2013-01-27 00:00:00, 62.0, -18.5
0.0, 0.0, -28.0, 0.0, 2013-01-28 00:00:00, 64.0, -25.0
2.0, 0.0, -31.5, 2.0, 2013-01-29 00:00:00, 64.0, -25.0
0.0, 0.0, -28.0, 0.0, 2013-01-30 00:00:00, 64.0, -21.0
0.0, 0.0, -26.0, 0.0, 2013-01-31 00:00:00, 64.0, -4.0
0.0, 0.0, -17.0, 0.0, 2013-02-01 00:00:00, 64.0, 3.5
0.0, 0.0, -13.0, 0.0, 2013-02-02 00:00:00, 64.0, 4.5
0.0, 0.0, -14.0, 0.0, 2013-02-03 00:00:00, 64.0, 3.0
0.0, 0.0, -3.0, 0.0, 2013-02-04 00:00:00, 64.0, 1.0
3.0, 0.0, -16.0, 3.0, 2013-02-05 00:00:00, 63.0, -4.0
0.0, 0.0, -10.0, 0.0, 2013-02-06 00:00:00, 66.0, -6.5
0.0, 0.0, -21.0, 0.0, 2013-02-07 00:00:00, 66.0, -3.0
0.0, 0.0, -13.0, 0.0, 2013-02-08 00:00:00, 65.0, 3.0
0.0, 0.0, -9.0, 0.0, 2013-02-09 00:00:00, 65.0, 3.0
0.0, 0.0, -2.0, 0.0, 2013-02-11 00:00:00, 63.0, 3.0
1.0, 0.0, -2.0, 1.0, 2013-02-12 00:00:00, 63.0, 3.5
