pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
0.0, None, 0.0,-5.0,551.0, None,2021-07-16 00:00:00,12.0, None,-9.0, None,29
0.0, None, 0.0,-6.0,551.0, None,2021-07-16 01:00:00,10.8, None,-9.0, None,29
1.0, None, 1.0,-6.0,552.0, None,2021-07-16 02:00:00,10.7, None,-9.0, None,29
1.0, None, 0.0,-6.0,552.0, None,2021-07-16 03:00:00,11.3, None,-10.0, None,29
1.0, None, 0.0,-6.0,552.0, None,2021-07-16 04:00:00,10.7, None,7.0, None,29
0.0, None, 0.0,-6.0,552.0, None,2021-07-16 05:00:00,10.4, None,-10.0, None,29
0.0, None, 0.0,-6.0,552.0, None,2021-07-16 06:00:00,9.9, None,-10.0, None,29
1.0, None, 1.0,-6.0,553.0, None,2021-07-16 07:00:00,9.4, None,-14.0, None,29
2.0, None, 1.0,-5.0,554.0, None,2021-07-16 08:00:00,9.7, None,-12.0, None,29
2.0, None, 0.0,-5.0,554.0, None,2021-07-16 09:00:00,10.2, None,-10.0, None,29
2.0, None, 0.0,-6.0,554.0, None,2021-07-16 10:00:00,11.2, None,-9.0, None,29
2.0, None, 0.0,-5.0,554.0, None,2021-07-16 11:00:00,12.0, None,-8.0, None,29
2.0, None, 0.0,-5.0,554.0, None,2021-07-16 12:00:00,13.1, None,9.0, None,29
2.0, None, 0.0,-5.0,554.0, None,2021-07-16 13:00:00,14.0, None,8.0, None,29
2.0, None, 0.0,-5.0,554.0, None,2021-07-16 14:00:00,14.7, None,-11.0, None,29
2.0, None, 0.0,-5.0,554.0, None,2021-07-16 15:00:00,14.2, None,-11.0, None,29
3.0, None, 0.0,-5.0,554.0, None,2021-07-16 16:00:00,15.6, None,-11.0, None,29
3.0, None, 0.0,-5.0,554.0, None,2021-07-16 17:00:00,15.2, None,-11.0, None,29
3.0, None, 0.0,-4.0,554.0, None,2021-07-16 18:00:00,13.8, None,-11.0, None,29
3.0, None, 0.0,-5.0,554.0, None,2021-07-16 19:00:00,13.3, None,-10.0, None,29
3.0, None, 0.0,-5.0,554.0, None,2021-07-16 20:00:00,12.3, None,-9.0, None,29
21.0, None, 18.0,-2.0,572.0, None,2021-07-16 21:00:00,8.8, None,-11.0, None,29
24.0, None, 3.0,-3.0,575.0, None,2021-07-16 22:00:00,8.5, None,-10.0, None,29
25.0, None, 1.0,-4.0,576.0, None,2021-07-16 23:00:00,8.4, None,-10.0, None,29
25.0, None, 0.0,-5.0,576.0, None,2021-07-17 00:00:00,7.9, None,-10.0, None,29
25.0, None, 0.0,-5.0,576.0, None,2021-07-17 01:00:00,7.5, None,-10.0, None,29
24.0, None, 0.0,-6.0,576.0, None,2021-07-17 02:00:00,6.7, None,-10.0, None,29
24.0, None, 0.0,-6.0,576.0, None,2021-07-17 03:00:00,6.5, None,6.0, None,29
24.0, None, 0.0,-6.0,576.0, None,2021-07-17 04:00:00,6.4, None,-10.0, None,29
25.0, None, 1.0,-6.0,577.0, None,2021-07-17 05:00:00,7.1, None,-9.0, None,29
25.0, None, 0.0,-7.0,577.0, None,2021-07-17 06:00:00,7.2, None,4.0, None,29
29.0, None, 5.0,-5.0,582.0, None,2021-07-17 07:00:00,7.9, None,-8.0, None,29
30.0, None, 2.0,-6.0,584.0, None,2021-07-17 08:00:00,8.5, None,-11.0, None,29
30.0, None, 0.0,-6.0,584.0, None,2021-07-17 09:00:00,10.2, None,-10.0, None,29
30.0, None, 0.0,-6.0,584.0, None,2021-07-17 10:00:00,12.2, None,-9.0, None,29
30.0, None, 0.0,-6.0,584.0, None,2021-07-17 11:00:00,13.4, None,-9.0, None,29
