air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
18.4,18.3, 999.1, 48.0,22.6,69.0, 11.1,2020-09-02 00:00:00, 7.3,12.0, 992.0,36
17.4,17.4, 999.1, 77.0,22.6,73.0, 9.8,2020-09-02 01:00:00, 5.3,12.0, 992.0,36
17.1,17.1, 999.1, 62.0,22.6,74.0, 9.2,2020-09-02 02:00:00, 3.6,12.0, 992.0,36
16.9,16.8, 998.0, 74.0,22.6,75.0, 6.6,2020-09-02 03:00:00, 2.4,12.0, 991.0,36
16.6,16.6, 998.0, 124.0,22.6,76.0, 7.0,2020-09-02 04:00:00, 2.4,12.0, 991.0,36
14.9,14.9, 997.0, 185.0,22.6,83.0, 17.2,2020-09-02 05:00:00, 9.3,12.0, 990.0,36
15.1,14.4, 998.1, 193.0,22.6,82.0, 13.8,2020-09-02 06:00:00, 8.8,12.0, 991.0,36
17.1,14.3, 1000.1, 183.0,17.3,73.0, 11.4,2020-09-02 11:00:00, 5.5,12.0, 993.0,36
18.5,14.3, 1000.1, 191.0,18.4,68.0, 13.8,2020-09-02 12:00:00, 7.5,12.0, 993.0,36
19.0,14.3, 1000.1, 209.0,19.1,66.0, 13.3,2020-09-02 13:00:00, 7.1,13.0, 993.0,36
21.0,14.3, 1000.1, 241.0,21.0,58.0, 12.8,2020-09-02 14:00:00, 4.7,12.0, 993.0,36
22.0,14.3, 1000.1, 247.0,22.1,56.0, 13.0,2020-09-02 15:00:00, 6.0,13.0, 993.0,36
22.4,14.3, 1000.1, 222.0,22.9,55.0, 14.2,2020-09-02 16:00:00, 6.3,13.0, 993.0,36
22.9,14.3, 1000.1, 226.0,23.1,53.0, 14.9,2020-09-02 17:00:00, 7.6,13.0, 993.0,36
22.6,14.3, 1000.1, 247.0,23.2,56.0, 16.0,2020-09-02 18:00:00, 8.7,13.0, 993.0,36
21.0,20.7, None, 195.0,22.8,61.0, 17.2,2020-09-02 19:00:00, 10.8,13.0, 993.0,36
19.2,19.1, None, 192.0,22.8,67.0, 16.0,2020-09-02 20:00:00, 11.3,13.0, 993.0,36
19.4,18.6, None, 206.0,22.8,61.0, 16.7,2020-09-02 21:00:00, 13.5,12.0, 993.0,36
18.7,18.6, None, 217.0,22.8,67.0, 11.5,2020-09-02 22:00:00, 5.5,13.0, 993.0,36
18.2,18.1, 1001.1, 23.0,22.8,70.0, 5.3,2020-09-02 23:00:00, 2.5,13.0, 994.0,36
17.9,17.8, 1001.1, 33.0,22.8,71.0, 5.9,2020-09-03 00:00:00, 4.4,13.0, 994.0,36
17.4,17.4, 1000.1, 70.0,22.8,72.0, 5.9,2020-09-03 01:00:00, 1.6,12.0, 993.0,36
16.7,16.7, 1001.1, 82.0,22.8,74.0, 7.7,2020-09-03 02:00:00, 2.4,12.0, 994.0,36
16.4,16.3, 1000.1, 83.0,22.8,76.0, 3.7,2020-09-03 03:00:00, 1.2,12.0, 993.0,36
15.4,15.4, 1001.1, 56.0,22.8,80.0, 7.3,2020-09-03 04:00:00, 5.3,12.0, 994.0,36
15.9,15.4, 1001.1, 69.0,22.8,80.0, 7.3,2020-09-03 05:00:00, 4.1,12.0, 994.0,36
15.0,15.0, 1001.1, 44.0,22.8,82.0, 9.2,2020-09-03 06:00:00, 5.3,12.0, 994.0,36
15.4,14.9, 1001.1, 49.0,15.7,81.0, 5.9,2020-09-03 07:00:00, 3.9,12.0, 994.0,36
16.8,14.9, 1001.1, 38.0,16.7,74.0, 7.6,2020-09-03 08:00:00, 2.2,12.0, 994.0,36
18.3,14.9, 1002.1, 247.0,18.2,66.0, 7.3,2020-09-03 09:00:00, 2.1,12.0, 995.0,36
19.7,14.9, 1002.1, 274.0,19.6,61.0, 6.0,2020-09-03 10:00:00, 3.1,12.0, 995.0,36
21.3,14.9, 1002.1, 262.0,21.4,55.0, 6.9,2020-09-03 11:00:00, 3.3,12.0, 995.0,36
22.5,14.9, 1002.1, 266.0,22.5,50.0, 8.5,2020-09-03 12:00:00, 2.7,12.0, 995.0,36
23.1,14.9, 1001.1, 265.0,23.2,48.0, 10.8,2020-09-03 13:00:00, 6.0,11.0, 994.0,36
