pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, 17.11, 62.83, 23.0, 23.9, 35.2, 8.66, 119.0, 10.0, 8.7, 17.1, 17.0, 10.0, 0.0, 119.0, None, 63.0,2020-09-02 00:00:00, None,36
0.0, 17.25, 59.51, 23.0, 20.5, 38.81, 8.03, 114.3, 10.0, 8.0, 17.3, 16.9, 10.0, 0.0, 114.0, None, 60.0,2020-09-02 01:00:00, None,36
0.0, 17.61, 56.62, 23.0, 23.9, 36.69, 8.74, 110.6, 9.0, 8.7, 17.6, 16.9, 9.0, 0.0, 111.0, None, 57.0,2020-09-02 02:00:00, None,36
0.0, 17.26, 58.53, 23.0, 27.2, 45.06, 7.774, 120.2, 9.0, 7.8, 17.3, 16.9, 9.0, 0.0, 120.0, None, 59.0,2020-09-02 03:00:00, None,36
0.0, 17.4, 58.56, 23.0, 20.7, 58.94, 6.149, 101.2, 10.0, 6.1, 17.4, 16.8, 10.0, 0.0, 101.0, None, 59.0,2020-09-02 04:00:00, None,36
0.0, 17.41, 58.65, 23.0, 16.5, 50.34, 5.148, 125.5, 9.0, 5.1, 17.4, 16.8, 9.0, 0.0, 126.0, None, 59.0,2020-09-02 05:00:00, None,36
0.0, 17.18, 61.67, 23.0, 18.9, 30.93, 7.562, 115.4, 10.0, 7.6, 17.2, 16.8, 10.0, 0.0, 115.0, None, 62.0,2020-09-02 06:00:00, None,36
None, 17.09, 64.46, 17.4, None, None, None, None, 10.0, None, 17.1, 16.6, 10.0, None, None, None, 64.0,2020-09-02 07:00:00, None,36
None, None, None, 18.1, 20.5, None, None, None, 7.0, 8.7, 14.5, 14.1, None, 0.0, 62.0, None, 61.0,2020-09-02 11:00:00, None,36
None, 15.09, 58.18, 18.1, 16.5, 28.01, 6.969, 58.14, 7.0, 7.0, 15.1, 14.1, 7.0, 0.0, 58.0, None, 58.0,2020-09-02 12:00:00, None,36
None, 16.87, 52.44, 18.1, 13.5, 62.88, 4.441, 35.25, 8.0, 4.4, 16.9, 14.1, 8.0, 0.0, 35.0, None, 52.0,2020-09-02 13:00:00, None,36
None, 18.22, 49.57, 18.5, 13.3, 71.12, 4.607, 16.4, 8.0, 4.6, 18.2, 14.1, 8.0, 0.0, 16.0, None, 50.0,2020-09-02 14:00:00, None,36
