max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
7.1,-6999.0,26.7,7.2,-6999.0,6.5,-6999.0, 0.0,283.0,0.0,2020-09-02 00:00:00,20.0,-6999.0,36
7.1,-6999.0,22.9,8.9,-6999.0,6.7,-6999.0, 0.0,278.0,1.0,2020-09-02 01:00:00,21.0,-6999.0,36
7.1,-6999.0,39.5,14.2,-6999.0,7.0,-6999.0, 0.0,260.0,-1.0,2020-09-02 02:00:00,19.0,-6999.0,36
7.1,-6999.0,36.5,19.4,-6999.0,6.6,-6999.0, 0.0,253.0,0.0,2020-09-02 03:00:00,20.0,-6999.0,36
7.1,-6999.0,37.5,6.9,-6999.0,6.1,-6999.0, 0.0,248.0,1.0,2020-09-02 04:00:00,21.0,-6999.0,36
7.1,-6999.0,20.7,3.9,-6999.0,5.6,-6999.0, 0.0,260.0,-1.0,2020-09-02 05:00:00,21.0,-6999.0,36
7.1,-6999.0,22.1,7.2,-6999.0,5.6,-6999.0, 0.0,266.0,0.0,2020-09-02 06:00:00,21.0,-6999.0,36
5.8,-6999.0,24.8,10.7,-6999.0,5.5,5.5, 0.0,259.0,0.0,2020-09-02 07:00:00,21.0,-6999.0,36
5.9,-6999.0,26.3,6.5,-6999.0,5.8,-6999.0, 0.0,267.0,0.0,2020-09-02 08:00:00,21.0,-6999.0,36
6.3,-6999.0,24.1,8.2,-6999.0,6.2,-6999.0, 0.0,264.0,1.0,2020-09-02 09:00:00,21.0,-6999.0,36
7.1,-6999.0,23.7,6.7,-6999.0,6.9,-6999.0, 0.0,260.0,0.0,2020-09-02 10:00:00,22.0,-6999.0,36
7.1,-6999.0,26.7,9.6,-6999.0,6.4,-6999.0, 0.0,239.0,-3.0,2020-09-02 11:00:00,19.0,-6999.0,36
