CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
11.82, 90.7, 18.3, 0.0, 61.96, 0.0, 57.83, 10.0, 0.0, 11.8, 11.8, 1088.5, -6999.0, 10.0, 959.0, 58.0, 91.0,2020-09-02 00:00:00, 959.0,36
11.59, 91.2, 18.3, 0.0, 69.01, 0.0, 59.98, 10.0, 0.0, 11.6, 11.6, 1089.6, -6999.0, 10.0, 960.0, 60.0, 91.0,2020-09-02 01:00:00, 960.0,36
11.39, 91.9, 18.3, 0.3, 70.06, 0.0, 138.8, 10.0, 0.0, 11.4, 11.3, 1088.4, -6999.0, 10.0, 959.0, 139.0, 92.0,2020-09-02 02:00:00, 959.0,36
11.21, 92.2, 18.3, 0.1, 66.64, 0.0, 151.4, 10.0, 0.0, 11.2, 11.1, 1089.8, -6999.0, 10.0, 960.0, 151.0, 92.0,2020-09-02 03:00:00, 960.0,36
11.14, 92.3, 18.3, 7.8, 78.49, 0.286, 83.6, 10.0, 0.3, 11.1, 11.1, 1088.8, -6999.0, 10.0, 959.0, 84.0, 92.0,2020-09-02 04:00:00, 959.0,36
11.22, 92.6, 18.3, 7.6, 67.76, 0.117, 6.211, 10.0, 0.1, 11.2, 11.1, 1089.9, -6999.0, 10.0, 960.0, 6.0, 93.0,2020-09-02 05:00:00, 960.0,36
11.02, 92.6, 18.3, 12.7, 71.84, 0.478, 115.7, 10.0, 0.5, 11.0, 11.0, 1091.1, -6999.0, 10.0, 961.0, 116.0, 93.0,2020-09-02 06:00:00, 961.0,36
11.07, 92.9, 11.1, 7.5, 71.33, 0.15, 56.83, 10.0, 0.2, 11.1, 10.9, 1093.5, -6999.0, 10.0, 963.0, 57.0, 93.0,2020-09-02 07:00:00, 963.0,36
11.79, 92.1, 11.8, 16.4, 73.13, 0.703, 45.82, 11.0, 0.7, 11.8, 10.9, 1094.7, -6999.0, 11.0, 964.0, 46.0, 92.0,2020-09-02 08:00:00, 964.0,36
13.71, 83.0, 14.1, 7.2, 65.67, 0.159, 80.4, 11.0, 0.2, 13.7, 10.9, 1091.4, -6999.0, 11.0, 961.0, 80.0, 83.0,2020-09-02 09:00:00, 961.0,36
16.29, 69.12, 16.4, 1.6, 73.93, 0.008, 259.9, 11.0, 0.0, 16.3, 10.9, 1088.9, -6999.0, 11.0, 959.0, 260.0, 69.0,2020-09-02 10:00:00, 959.0,36
17.97, 37.35, 17.8, 15.7, 50.56, 1.975, 129.2, 4.0, 2.0, 18.0, 10.9, 1089.9, -6999.0, 4.0, 960.0, 129.0, 37.0,2020-09-02 11:00:00, 960.0,36
18.58, 32.72, 18.6, 20.7, 32.56, 3.345, 130.5, 1.0, 3.3, 18.6, 10.9, 1092.1, -6999.0, 1.0, 962.0, 131.0, 33.0,2020-09-02 12:00:00, 962.0,36
19.32, 35.93, 19.8, 23.4, 35.88, 6.201, 138.8, 3.0, 6.2, 19.3, 10.9, 1090.9, -6999.0, 3.0, 961.0, 139.0, 36.0,2020-09-02 13:00:00, 961.0,36
18.99, 30.82, 19.8, 26.2, 23.99, 7.892, 136.5, 1.0, 7.9, 19.0, 10.9, 1089.8, -6999.0, 1.0, 960.0, 137.0, 31.0,2020-09-02 14:00:00, 960.0,36
18.53, 32.12, 20.0, 31.1, 25.54, 6.995, 136.4, 1.0, 7.0, 18.5, 10.9, 1089.9, -6999.0, 1.0, 960.0, 136.0, 32.0,2020-09-02 15:00:00, 960.0,36
17.74, 31.57, 20.0, 27.5, 30.38, 5.421, 124.8, 1.0, 5.4, 17.7, 10.9, 1091.2, -6999.0, 1.0, 961.0, 125.0, 32.0,2020-09-02 16:00:00, 961.0,36
17.5, 38.18, 20.0, 11.9, 45.41, 0.435, 110.9, 2.0, 0.4, 17.5, 10.9, 1098.0, -6999.0, 2.0, 967.0, 111.0, 38.0,2020-09-02 17:00:00, 967.0,36
14.64, 49.77, 20.0, 18.4, 51.63, 0.937, 56.69, 5.0, 0.9, 14.6, 10.9, 1104.1, -6999.0, 5.0, 972.0, 57.0, 50.0,2020-09-02 18:00:00, 972.0,36
10.36, 63.53, 14.8, 5.9, 18.51, 0.158, 8.37, 4.0, 0.2, 10.4, 10.3, 1105.9, -6999.0, 4.0, 973.0, 8.0, 64.0,2020-09-02 19:00:00, 973.0,36
12.25, 48.01, 14.8, 10.2, 33.82, 0.531, 15.91, 1.0, 0.5, 12.3, 10.3, 1104.3, -6999.0, 1.0, 972.0, 16.0, 48.0,2020-09-02 20:00:00, 972.0,36
12.78, 45.73, 14.8, 14.4, 35.86, 0.116, 6.364, 2.0, 0.1, 12.8, 10.3, 1101.7, -6999.0, 2.0, 970.0, 6.0, 46.0,2020-09-02 21:00:00, 970.0,36
11.79, 53.14, 14.8, 2.5, 49.66, 0.006, 8.37, 3.0, 0.0, 11.8, 10.3, 1100.4, -6999.0, 3.0, 969.0, 8.0, 53.0,2020-09-02 22:00:00, 969.0,36
10.5, 64.1, 14.8, 3.9, 15.38, 0.009, 358.9, 4.0, 0.0, 10.5, 10.3, 1102.6, -6999.0, 4.0, 971.0, 359.0, 64.0,2020-09-02 23:00:00, 971.0,36
9.93, 65.7, 14.8, 0.0, 39.67, 0.0, 4.261, 4.0, 0.0, 9.9, 10.0, 1103.7, -6999.0, 4.0, 972.0, 4.0, 66.0,2020-09-03 00:00:00, 972.0,36
9.58, 68.99, 14.8, 0.1, 18.36, 0.0, 1.765, 4.0, 0.0, 9.6, 9.2, 1105.9, -6999.0, 4.0, 974.0, 2.0, 69.0,2020-09-03 01:00:00, 974.0,36
9.1, 72.37, 14.8, 0.0, 16.77, 0.0, 2.494, 4.0, 0.0, 9.1, 9.0, 1105.0, -6999.0, 4.0, 973.0, 2.0, 72.0,2020-09-03 03:00:00, 973.0,36
9.39, 73.68, 14.8, 0.0, 30.33, 0.0, 12.17, 5.0, 0.0, 9.4, 9.0, 1105.0, -6999.0, 5.0, 973.0, 12.0, 74.0,2020-09-03 04:00:00, 973.0,36
8.72, 76.77, 14.8, 0.0, 36.89, 0.0, 359.0, 5.0, 0.0, 8.7, 8.7, 1106.3, -6999.0, 5.0, 974.0, 359.0, 77.0,2020-09-03 05:00:00, 974.0,36
8.99, 74.88, 14.8, 0.0, 19.19, 0.0, 359.5, 5.0, 0.0, 9.0, 8.6, 1106.7, -6999.0, 5.0, 974.0, 360.0, 75.0,2020-09-03 06:00:00, 974.0,36
9.35, 77.8, 9.4, 0.0, 29.01, 0.0, 357.6, 6.0, 0.0, 9.4, 8.9, 1105.0, -6999.0, 6.0, 972.0, 358.0, 78.0,2020-09-03 07:00:00, 972.0,36
9.85, 79.37, 10.2, 0.0, 35.32, 0.0, 12.41, 6.0, 0.0, 9.9, 8.9, 1104.6, -6999.0, 6.0, 972.0, 12.0, 79.0,2020-09-03 08:00:00, 972.0,36
11.46, 74.68, 11.4, 0.0, 53.21, 0.0, 341.1, 7.0, 0.0, 11.5, 8.9, 1104.3, -6999.0, 7.0, 972.0, 341.0, 75.0,2020-09-03 09:00:00, 972.0,36
13.1, 67.2, 13.1, 0.1, 75.01, 0.0, 302.0, 7.0, 0.0, 13.1, 8.9, 1104.2, -6999.0, 7.0, 972.0, 302.0, 67.0,2020-09-03 10:00:00, 972.0,36
13.81, 65.24, 14.0, 0.0, 62.54, 0.0, 210.7, 8.0, 0.0, 13.8, 8.9, 1107.7, -6999.0, 8.0, 975.0, 211.0, 65.0,2020-09-03 11:00:00, 975.0,36
14.65, 56.49, 15.6, 5.6, 59.82, 0.05, 165.7, 6.0, 0.1, 14.7, 8.9, 1107.7, -6999.0, 6.0, 975.0, 166.0, 56.0,2020-09-03 12:00:00, 975.0,36
15.45, 54.81, 15.7, 14.4, 31.4, 0.824, 134.7, 6.0, 0.8, 15.5, 8.9, 1106.5, -6999.0, 6.0, 974.0, 135.0, 55.0,2020-09-03 13:00:00, 974.0,36
15.99, 56.15, 16.1, 12.1, 49.19, 0.347, 163.1, 8.0, 0.3, 16.0, 8.9, 1105.3, -6999.0, 8.0, 973.0, 163.0, 56.0,2020-09-03 14:00:00, 973.0,36
16.08, 53.49, 17.2, 11.5, 54.52, 0.76, 154.1, 7.0, 0.8, 16.1, 8.9, 1105.3, -6999.0, 7.0, 973.0, 154.0, 53.0,2020-09-03 15:00:00, 973.0,36
16.22, 55.47, 17.3, 12.8, 45.6, 0.736, 158.1, 7.0, 0.7, 16.2, 8.9, 1100.7, -6999.0, 7.0, 969.0, 158.0, 55.0,2020-09-03 16:00:00, 969.0,36
16.26, 55.83, 17.3, 0.8, 50.98, 0.001, 173.3, 7.0, 0.0, 16.3, 8.9, 1101.9, -6999.0, 7.0, 970.0, 173.0, 56.0,2020-09-03 17:00:00, 970.0,36
16.05, 56.31, 17.3, 0.0, 68.24, 0.0, 138.4, 7.0, 0.0, 16.1, 8.9, 1101.9, -6999.0, 7.0, 970.0, 138.0, 56.0,2020-09-03 18:00:00, 970.0,36
14.34, 68.94, 16.1, 0.0, 42.1, 0.0, 42.62, 9.0, 0.0, 14.3, 14.4, 1103.3, -6999.0, 9.0, 971.0, 43.0, 69.0,2020-09-03 19:00:00, 971.0,36
12.96, 77.55, 16.1, 0.0, 52.86, 0.0, 31.43, 9.0, 0.0, 13.0, 12.9, 1103.4, -6999.0, 9.0, 971.0, 31.0, 78.0,2020-09-03 20:00:00, 971.0,36
12.4, 78.49, 16.1, 0.1, 19.56, 0.0, 6.614, 9.0, 0.0, 12.4, 12.5, 1103.2, -6999.0, 9.0, 971.0, 7.0, 78.0,2020-09-03 21:00:00, 971.0,36
11.35, 81.2, 16.1, 0.0, 25.95, 0.0, 9.04, 8.0, 0.0, 11.4, 11.1, 1102.0, -6999.0, 8.0, 970.0, 9.0, 81.0,2020-09-03 22:00:00, 970.0,36
10.97, 82.9, 16.1, 0.0, 19.81, 0.0, 9.22, 8.0, 0.0, 11.0, 11.0, 1104.2, -6999.0, 8.0, 972.0, 9.0, 83.0,2020-09-03 23:00:00, 972.0,36
10.76, 85.8, 16.1, 0.0, 28.39, 0.0, 11.56, 9.0, 0.0, 10.8, 10.4, 1104.1, -6999.0, 9.0, 972.0, 12.0, 86.0,2020-09-04 00:00:00, 972.0,36
10.16, 86.9, 16.1, 0.0, 12.97, 0.0, 8.2, 8.0, 0.0, 10.2, 10.2, 1104.1, -6999.0, 8.0, 972.0, 8.0, 87.0,2020-09-04 01:00:00, 972.0,36
9.31, 89.0, 16.1, 0.0, 12.49, 0.0, 1.925, 8.0, 0.0, 9.3, 9.3, 1104.2, -6999.0, 8.0, 972.0, 2.0, 89.0,2020-09-04 02:00:00, 972.0,36
8.92, 89.2, 16.1, 0.0, 10.34, 0.0, 4.425, 7.0, 0.0, 8.9, 9.0, 1100.8, -6999.0, 7.0, 969.0, 4.0, 89.0,2020-09-04 03:00:00, 969.0,36
8.73, 90.6, 16.1, 0.0, 9.41, 0.0, 2.794, 7.0, 0.0, 8.7, 8.5, 1103.1, -6999.0, 7.0, 971.0, 3.0, 91.0,2020-09-04 04:00:00, 971.0,36
8.25, 90.7, 16.1, 0.0, 19.89, 0.0, 3.239, 7.0, 0.0, 8.3, 8.3, 1103.1, -6999.0, 7.0, 971.0, 3.0, 91.0,2020-09-04 05:00:00, 971.0,36
7.546, 91.4, 16.1, 0.0, 22.59, 0.0, 4.267, 6.0, 0.0, 7.5, 7.5, 1104.4, -6999.0, 6.0, 972.0, 4.0, 91.0,2020-09-04 06:00:00, 972.0,36
