pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
0.0, 18.94, 43.31, 22.1, 43.0, 6.0, 18.9, 18.5, 6.0, 0.0, 0.0,2020-09-02 00:00:00, -6999.0,36
0.0, 19.23, 44.34, 22.1, 44.0, 7.0, 19.2, 18.5, 7.0, 0.0, 0.0,2020-09-02 01:00:00, -6999.0,36
0.0, 19.55, 43.19, 22.1, 43.0, 7.0, 19.6, 18.5, 7.0, 0.0, 0.0,2020-09-02 02:00:00, -6999.0,36
0.0, 19.0, 43.44, 22.1, 43.0, 6.0, 19.0, 18.5, 6.0, 0.0, 0.0,2020-09-02 03:00:00, -6999.0,36
0.0, 19.4, 42.55, 22.1, 43.0, 6.0, 19.4, 18.5, 6.0, 0.0, 0.0,2020-09-02 04:00:00, -6999.0,36
0.0, 17.68, 46.62, 22.1, 47.0, 6.0, 17.7, 17.8, 6.0, 0.0, 0.0,2020-09-02 05:00:00, -6999.0,36
0.0, 18.18, 45.2, 22.1, 45.0, 6.0, 18.2, 17.7, 6.0, 0.0, 0.0,2020-09-02 06:00:00, -6999.0,36
0.0, 18.03, 45.79, 18.2, 46.0, 6.0, 18.0, 17.7, 6.0, 0.0, 0.0,2020-09-02 07:00:00, -6999.0,36
0.0, 17.75, 48.05, 18.5, 48.0, 7.0, 17.8, 17.7, 7.0, 0.0, 0.0,2020-09-02 08:00:00, -6999.0,36
0.0, 18.38, 46.06, 18.5, 46.0, 6.0, 18.4, 17.6, 6.0, 0.0, 0.0,2020-09-02 09:00:00, -6999.0,36
0.0, 19.61, 42.66, 19.7, 43.0, 7.0, 19.6, 17.6, 7.0, 0.0, 0.0,2020-09-02 10:00:00, -6999.0,36
0.0, 21.21, 37.57, 21.2, 38.0, 6.0, 21.2, 17.6, 6.0, 0.0, 0.0,2020-09-02 11:00:00, -6999.0,36
0.0, 22.43, 36.49, 22.3, 36.0, 7.0, 22.4, 17.6, 7.0, 0.0, 0.0,2020-09-02 12:00:00, -6999.0,36
0.0, 22.78, 31.49, 23.1, 31.0, 5.0, 22.8, 17.6, 5.0, 0.0, 0.0,2020-09-02 13:00:00, -6999.0,36
None, 24.33, 24.09, None, None, None, None, None, 2.0, None, None,2020-09-02 14:00:00, None,36
None, 23.36, 28.35, 24.7, 28.0, 4.0, 23.4, 17.6, 4.0, 0.0, 0.0,2020-09-02 15:00:00, -6999.0,36
None, 23.94, 19.56, 24.7, 20.0, 0.0, 23.9, 17.6, 0.0, 0.0, 0.0,2020-09-02 16:00:00, -6999.0,36
None, 22.68, 15.53, 24.7, 16.0, -5.0, 22.7, 17.6, -5.0, 0.0, 0.0,2020-09-02 17:00:00, -6999.0,36
None, 21.91, 18.08, 24.7, 18.0, -3.0, 21.9, 17.6, -3.0, 0.0, 0.0,2020-09-02 18:00:00, -6999.0,36
None, 19.66, 23.27, 21.9, 23.0, -2.0, 19.7, 19.7, -2.0, 0.0, 0.0,2020-09-02 19:00:00, -6999.0,36
None, 14.02, 35.98, 21.9, 36.0, -1.0, 14.0, 14.4, -1.0, 0.0, 0.0,2020-09-02 20:00:00, -6999.0,36
None, 13.17, 42.79, 21.9, 43.0, 1.0, 13.2, 12.1, 1.0, 0.0, 0.0,2020-09-02 21:00:00, -6999.0,36
None, 12.45, 53.33, 21.9, 53.0, 3.0, 12.5, 12.1, 3.0, 0.0, 0.0,2020-09-02 22:00:00, -6999.0,36
None, 8.3, 62.37, 21.9, 62.0, 2.0, 8.3, 7.9, 2.0, 0.0, 0.0,2020-09-02 23:00:00, -6999.0,36
None, 5.895, 69.51, 21.9, 70.0, 1.0, 5.9, 5.8, 1.0, 0.0, 0.0,2020-09-03 00:00:00, -6999.0,36
None, 4.011, 75.99, 21.9, 76.0, 0.0, 4.0, 4.0, 0.0, 0.0, 0.0,2020-09-03 01:00:00, -6999.0,36
None, 3.448, 82.4, 21.9, 82.0, 1.0, 3.4, 2.6, 1.0, 0.0, 0.0,2020-09-03 02:00:00, -6999.0,36
None, 2.88, 85.3, 21.9, 85.0, 0.0, 2.9, 2.2, 0.0, 0.0, 0.0,2020-09-03 03:00:00, -6999.0,36
None, 3.061, 81.8, 21.9, 82.0, 1.0, 3.1, 2.0, 1.0, 0.0, 0.0,2020-09-03 04:00:00, -6999.0,36
None, 1.457, 85.5, 21.9, 86.0, -1.0, 1.5, 1.5, -1.0, 0.0, 0.0,2020-09-03 05:00:00, -6999.0,36
None, 1.088, 89.1, 21.9, 89.0, -1.0, 1.1, 1.0, -1.0, 0.0, 0.0,2020-09-03 06:00:00, -6999.0,36
None, 2.324, 86.6, 2.3, 87.0, 0.0, 2.3, 0.1, 0.0, 0.0, 0.0,2020-09-03 07:00:00, -6999.0,36
None, 5.831, 72.53, 5.9, 73.0, 1.0, 5.8, 0.1, 1.0, 0.0, 0.0,2020-09-03 08:00:00, -6999.0,36
None, 11.58, 53.28, 11.5, 53.0, 2.0, 11.6, 0.1, 2.0, 0.0, 0.0,2020-09-03 09:00:00, -6999.0,36
None, 14.79, 42.76, 14.8, 43.0, 2.0, 14.8, 0.1, 2.0, 0.0, 0.0,2020-09-03 10:00:00, -6999.0,36
None, 18.58, 34.29, 18.6, 34.0, 3.0, 18.6, 0.1, 3.0, 0.0, 0.0,2020-09-03 11:00:00, -6999.0,36
None, 21.96, 30.46, 22.1, 30.0, 4.0, 22.0, 0.1, 4.0, 0.0, 0.0,2020-09-03 12:00:00, -6999.0,36
None, 22.18, 30.93, 23.0, 31.0, 4.0, 22.2, 0.1, 4.0, 0.0, 0.0,2020-09-03 13:00:00, -6999.0,36
0.0, 22.69, 30.19, 23.0, 30.0, 4.0, 22.7, 0.1, 4.0, 0.0, 0.0,2020-09-03 14:00:00, -6999.0,36
0.0, 23.63, 27.4, 24.1, 27.0, 4.0, 23.6, 0.1, 4.0, 0.0, 0.0,2020-09-03 15:00:00, -6999.0,36
0.0, 23.97, 27.14, 25.0, 27.0, 4.0, 24.0, 0.1, 4.0, 0.0, 0.0,2020-09-03 16:00:00, -6999.0,36
0.0, 24.33, 26.54, 25.5, 27.0, 4.0, 24.3, 0.1, 4.0, 0.0, 0.0,2020-09-03 17:00:00, -6999.0,36
0.0, 22.79, 29.52, 25.5, 30.0, 4.0, 22.8, 0.1, 4.0, 0.0, 0.0,2020-09-03 18:00:00, -6999.0,36
0.0, 21.68, 31.92, 22.8, 32.0, 4.0, 21.7, 21.6, 4.0, 0.0, 0.0,2020-09-03 19:00:00, -6999.0,36
None, 16.74, 45.14, None, None, None, None, None, 5.0, None, None,2020-09-03 20:00:00, None,36
None, 14.38, 53.23, 22.8, 53.0, 5.0, 14.4, 13.6, 5.0, 0.0, 0.0,2020-09-03 21:00:00, -6999.0,36
None, 11.58, 61.84, 22.8, 62.0, 5.0, 11.6, 11.0, 5.0, 0.0, 0.0,2020-09-03 22:00:00, -6999.0,36
None, 10.41, 66.69, 22.8, 67.0, 4.0, 10.4, 10.2, 4.0, 0.0, 0.0,2020-09-03 23:00:00, -6999.0,36
None, 8.94, 71.46, 22.8, 71.0, 4.0, 8.9, 8.8, 4.0, 0.0, 0.0,2020-09-04 00:00:00, -6999.0,36
None, 7.655, 74.36, 22.8, 74.0, 3.0, 7.7, 7.8, 3.0, 0.0, 0.0,2020-09-04 01:00:00, -6999.0,36
None, 6.177, 79.71, 22.8, 80.0, 3.0, 6.2, 6.3, 3.0, 0.0, 0.0,2020-09-04 02:00:00, -6999.0,36
None, 5.325, 85.6, 22.8, 86.0, 3.0, 5.3, 4.9, 3.0, 0.0, 0.0,2020-09-04 03:00:00, -6999.0,36
None, 4.287, 87.4, 22.8, 87.0, 3.0, 4.3, 4.3, 3.0, 0.0, 0.0,2020-09-04 04:00:00, -6999.0,36
None, 3.956, 86.6, 22.8, 87.0, 2.0, 4.0, 3.7, 2.0, 0.0, 0.0,2020-09-04 05:00:00, -6999.0,36
None, 2.916, 90.3, 22.8, 90.0, 1.0, 2.9, 2.8, 1.0, 0.0, 0.0,2020-09-04 06:00:00, -6999.0,36
None, 3.279, 89.0, 3.3, 89.0, 2.0, 3.3, 2.7, 2.0, 0.0, 0.0,2020-09-04 07:00:00, -6999.0,36
