WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
143.5,11.6, None,87.4,2018-09-10 00:00:00,37
184.2,11.8, None,83.6,2018-09-10 01:00:00,37
164.9,11.8, None,83.2,2018-09-10 02:00:00,37
151.3,11.4, None,84.8,2018-09-10 03:00:00,37
167.4,11.3, None,83.6,2018-09-10 04:00:00,37
172.8,11.2, None,84.5,2018-09-10 05:00:00,37
125.0,10.7, None,88.2,2018-09-10 06:00:00,37
111.9,10.5, None,88.6,2018-09-10 07:00:00,37
241.6,10.2, None,90.5,2018-09-10 08:00:00,37
189.7,11.0, None,87.7,2018-09-10 09:00:00,37
160.6,12.6, None,77.5,2018-09-10 10:00:00,37
174.5,13.5, None,72.0,2018-09-10 11:00:00,37
177.6,14.8, None,64.4,2018-09-10 12:00:00,37
150.6,15.2, None,58.5,2018-09-10 13:00:00,37
205.5,15.5, None,58.9,2018-09-10 14:00:00,37
257.6,15.4, None,56.1,2018-09-10 15:00:00,37
343.6,14.5, None,62.3,2018-09-10 16:00:00,37
287.2,15.3, None,55.8,2018-09-10 17:00:00,37
173.6,14.2, None,66.5,2018-09-10 18:00:00,37
182.8,12.8, None,74.9,2018-09-10 19:00:00,37
121.5,11.5, None,88.2,2018-09-10 20:00:00,37
107.5,11.1, None,89.8,2018-09-10 21:00:00,37
137.2,10.4, None,91.9,2018-09-10 22:00:00,37
133.2,10.3, None,89.6,2018-09-10 23:00:00,37
129.4,9.8, None,90.0,2018-09-11 00:00:00,37
134.8,9.7, None,90.3,2018-09-11 01:00:00,37
139.1,9.9, None,88.2,2018-09-11 02:00:00,37
125.9,9.9, None,86.1,2018-09-11 03:00:00,37
124.0,9.7, None,85.1,2018-09-11 04:00:00,37
114.9,9.1, None,85.2,2018-09-11 05:00:00,37
133.1,8.7, None,86.7,2018-09-11 06:00:00,37
132.4,8.6, None,85.6,2018-09-11 07:00:00,37
118.1,8.8, None,85.9,2018-09-11 08:00:00,37
163.8,9.3, None,85.6,2018-09-11 09:00:00,37
184.3,10.0, None,84.1,2018-09-11 10:00:00,37
151.1,11.6, None,77.8,2018-09-11 11:00:00,37
167.9,13.0, None,69.9,2018-09-11 12:00:00,37
152.6,14.4, None,59.8,2018-09-11 13:00:00,37
163.2,13.8, None,65.4,2018-09-11 14:00:00,37
202.1,14.8, None,59.6,2018-09-11 15:00:00,37
212.7,14.4, None,63.3,2018-09-11 16:00:00,37
329.2,12.1, None,74.4,2018-09-11 17:00:00,37
331.9,12.1, None,69.1,2018-09-11 18:00:00,37
284.8,10.5, None,84.4,2018-09-11 19:00:00,37
124.3,9.8, None,92.9,2018-09-11 20:00:00,37
88.1,8.7, None,94.4,2018-09-11 21:00:00,37
112.8,7.4, None,96.1,2018-09-11 22:00:00,37
104.7,7.3, None,96.9,2018-09-11 23:00:00,37
186.1,7.3, None,97.2,2018-09-12 00:00:00,37
328.0,7.4, None,97.3,2018-09-12 01:00:00,37
322.0,7.1, None,97.2,2018-09-12 02:00:00,37
194.5,6.9, None,97.2,2018-09-12 03:00:00,37
73.0,7.0, None,97.3,2018-09-12 04:00:00,37
331.1,7.0, None,97.3,2018-09-12 05:00:00,37
326.0,7.2, None,97.2,2018-09-12 06:00:00,37
336.6,7.3, None,96.9,2018-09-12 07:00:00,37
334.0,5.8, None,93.2,2018-09-12 08:00:00,37
330.6,5.2, None,91.0,2018-09-12 09:00:00,37
331.9,4.5, None,86.4,2018-09-12 10:00:00,37
347.2,3.6, None,89.4,2018-09-12 11:00:00,37
347.2,3.1, None,93.7,2018-09-12 12:00:00,37
347.8,3.7, None,91.3,2018-09-12 13:00:00,37
344.3,2.3, None,94.4,2018-09-12 14:00:00,37
341.7,3.9, None,91.7,2018-09-12 15:00:00,37
335.5,4.4, None,86.0,2018-09-12 16:00:00,37
328.1,4.5, None,84.7,2018-09-12 17:00:00,37
330.2,4.1, None,83.8,2018-09-12 18:00:00,37
345.9,3.2, None,87.0,2018-09-12 19:00:00,37
343.8,2.3, None,93.6,2018-09-12 20:00:00,37
337.1,2.9, None,89.4,2018-09-12 21:00:00,37
342.1,2.9, None,87.1,2018-09-12 22:00:00,37
343.8,2.7, None,85.3,2018-09-12 23:00:00,37
348.0,2.4, None,84.8,2018-09-13 00:00:00,37
5.1,2.4, None,83.1,2018-09-13 01:00:00,37
353.5,2.3, None,80.7,2018-09-13 02:00:00,37
36.7,2.0, None,81.4,2018-09-13 03:00:00,37
343.8,1.9, None,78.8,2018-09-13 04:00:00,37
329.5,1.9, None,75.4,2018-09-13 05:00:00,37
73.8,1.1, None,88.5,2018-09-13 06:00:00,37
106.8,0.9, None,88.6,2018-09-13 07:00:00,37
34.9,0.9, None,87.0,2018-09-13 08:00:00,37
351.3,1.4, None,78.8,2018-09-13 09:00:00,37
