RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
45.68, None, None, None, None, None, None, None, -7.0,901.0, None, None, None, None, None, 41.55, None, None, 4.069, None, None, None, None, None, None, None, None, None, None,2018-04-30 00:00:00, None,18
55.5, None, None, None, None, None, None, None, -6.0,901.0, None, None, None, None, None, 41.93, None, None, 2.336, None, None, None, None, None, None, None, None, None, None,2018-04-30 01:00:00, None,18
52.2, None, None, None, None, None, None, None, -6.0,901.0, None, None, None, None, None, 41.76, None, None, 2.385, None, None, None, None, None, None, None, None, None, None,2018-04-30 02:00:00, None,18
52.01, None, None, None, None, None, None, None, -6.0,901.0, None, None, None, None, None, 41.74, None, None, 2.688, None, None, None, None, None, None, None, None, None, None,2018-04-30 03:00:00, None,18
53.02, None, None, None, None, None, None, None, -6.0,901.0, None, None, None, None, None, 41.77, None, None, 2.729, None, None, None, None, None, None, None, None, None, None,2018-04-30 04:00:00, None,18
55.9, None, None, None, None, None, None, None, -5.0,901.0, None, None, None, None, None, 41.69, None, None, 2.625, None, None, None, None, None, None, None, None, None, None,2018-04-30 05:00:00, None,18
73.1, None, None, None, None, None, None, None, -3.0,900.0, None, None, None, None, None, 41.74, None, None, 1.422, None, None, None, None, None, None, None, None, None, None,2018-04-30 06:00:00, None,18
80.0, None, None, None, None, None, None, None, -2.0,901.0, None, None, None, None, None, 41.78, None, None, 0.994, None, None, None, None, None, None, None, None, None, None,2018-04-30 07:00:00, None,18
79.9, None, None, None, None, None, None, None, -2.0,901.0, None, None, None, None, None, 41.83, None, None, 0.906, None, None, None, None, None, None, None, None, None, None,2018-04-30 08:00:00, None,18
71.4, None, None, None, None, None, None, None, -3.0,902.0, None, None, None, None, None, None, None, None, 1.872, None, None, None, None, None, None, None, None, None, None,2018-04-30 09:00:00, None,18
67.27, None, None, None, None, None, None, None, -3.0,902.0, None, None, None, None, None, None, None, None, 2.481, None, None, None, None, None, None, None, None, None, None,2018-04-30 10:00:00, None,18
67.0, None, None, None, None, None, None, None, -2.0,902.0, None, None, None, None, None, None, None, None, 3.155, None, None, None, None, None, None, None, None, None, None,2018-04-30 11:00:00, None,18
64.5, None, None, None, None, None, None, None, -3.0,902.0, None, None, None, None, None, None, None, None, 3.431, None, None, None, None, None, None, None, None, None, None,2018-04-30 12:00:00, None,18
53.6, None, None, None, None, None, None, None, -3.0,903.0, None, None, None, None, None, None, None, None, 5.39, None, None, None, None, None, None, None, None, None, None,2018-04-30 13:00:00, None,18
52.17, None, None, None, None, None, None, None, -4.0,903.0, None, None, None, None, None, None, None, None, 5.323, None, None, None, None, None, None, None, None, None, None,2018-04-30 14:00:00, None,18
50.76, None, None, None, None, None, None, None, -4.0,904.0, None, None, None, None, None, None, None, None, 5.653, None, None, None, None, None, None, None, None, None, None,2018-04-30 15:00:00, None,18
