BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 12.5, 1.2, 57.3, 60.41,2018-05-28 00:00:00, 11.86,22
None, 11.9, 0.852, 60.4, 64.92,2018-05-28 01:00:00, 10.21,22
None, 10.2, 1.239, 64.9, 65.87,2018-05-28 02:00:00, 9.88,22
None, 9.9, 0.959, 65.9, 65.75,2018-05-28 03:00:00, 9.81,22
None, 9.8, 1.108, 65.8, 69.62,2018-05-28 04:00:00, 8.39,22
None, 8.4, 1.274, 69.6, 72.58,2018-05-28 05:00:00, 8.18,22
None, 8.2, 4.637, 72.6, 52.59,2018-05-28 06:00:00, 11.71,22
None, 11.7, 8.77, 52.6, 34.59,2018-05-28 07:00:00, 14.49,22
None, 14.5, 9.42, 34.6, 34.47,2018-05-28 08:00:00, 15.2,22
None, 15.2, 8.67, 34.5, 33.26,2018-05-28 09:00:00, 15.46,22
None, 15.5, 8.1, 33.3, 27.62,2018-05-28 10:00:00, 16.59,22
None, 16.6, 8.05, 27.6, 25.43,2018-05-28 11:00:00, 17.32,22
None, 17.3, 9.24, 25.4, 24.74,2018-05-28 12:00:00, 16.68,22
None, 16.7, 9.96, 24.7, 24.4,2018-05-28 13:00:00, 16.46,22
None, 16.5, 10.2, 24.4, 20.5,2018-05-28 14:00:00, 17.01,22
None, 17.0, 9.67, 20.5, 17.96,2018-05-28 15:00:00, 17.74,22
None, 17.7, 9.54, 18.0, 18.12,2018-05-28 16:00:00, 17.4,22
None, 17.4, 9.55, 18.1, 21.72,2018-05-28 17:00:00, 16.23,22
None, 16.2, 8.05, 21.7, 22.73,2018-05-28 18:00:00, 15.24,22
None, 15.2, 8.28, 22.7, 20.31,2018-05-28 19:00:00, 14.47,22
None, 14.5, 5.006, 20.3, 23.72,2018-05-28 20:00:00, 12.7,22
None, 12.7, 3.99, 23.7, 26.78,2018-05-28 21:00:00, 10.82,22
None, 10.8, 3.005, 26.8, 31.69,2018-05-28 22:00:00, 8.61,22
None, 8.6, 1.565, 31.7, 41.6,2018-05-28 23:00:00, 5.726,22
None, 5.7, 1.019, 41.6, 47.7,2018-05-29 00:00:00, 4.367,22
None, 4.4, 1.121, 47.7, 55.07,2018-05-29 01:00:00, 3.149,22
None, 3.1, 0.925, 55.1, 62.62,2018-05-29 02:00:00, 2.042,22
None, 2.0, 0.838, 62.6, 69.03,2018-05-29 03:00:00, 1.017,22
None, 1.0, 0.615, 69.0, 73.04,2018-05-29 04:00:00, 0.393,22
None, 0.4, 1.091, 73.0, 77.43,2018-05-29 05:00:00, 0.427,22
None, 0.4, 0.514, 77.4, 71.58,2018-05-29 06:00:00, 2.602,22
None, 2.6, 0.559, 71.6, 62.53,2018-05-29 07:00:00, 5.392,22
None, 5.4, 1.4, 62.5, 51.01,2018-05-29 08:00:00, 8.77,22
None, 8.8, 2.537, 51.0, 37.48,2018-05-29 09:00:00, 12.09,22
None, 12.1, 1.918, 37.5, 33.39,2018-05-29 10:00:00, 13.97,22
None, 14.0, 2.308, 33.4, 32.64,2018-05-29 11:00:00, 14.31,22
None, 14.3, 2.553, 32.6, 33.87,2018-05-29 12:00:00, 14.53,22
None, 14.5, 2.151, 33.9, 32.6,2018-05-29 13:00:00, 14.26,22
None, 14.3, 2.34, 32.6, 29.47,2018-05-29 14:00:00, 16.04,22
None, 16.0, 2.108, 29.5, 26.67,2018-05-29 15:00:00, 16.65,22
None, 16.7, 3.118, 26.7, 25.59,2018-05-29 16:00:00, 16.52,22
None, 16.5, 1.418, 25.6, 27.37,2018-05-29 17:00:00, 15.44,22
None, 15.4, 5.384, 27.4, 37.22,2018-05-29 18:00:00, 13.76,22
None, 13.8, 4.523, 37.2, 44.61,2018-05-29 19:00:00, 12.06,22
None, 12.1, 2.145, 44.6, 48.04,2018-05-29 20:00:00, 11.63,22
None, 11.6, 2.211, 48.0, 46.03,2018-05-29 21:00:00, 11.35,22
None, 11.4, 1.394, 46.0, 53.14,2018-05-29 22:00:00, 9.74,22
None, 9.7, 2.296, 53.1, 67.15,2018-05-29 23:00:00, 7.704,22
None, 7.7, 1.87, 67.2, 70.32,2018-05-30 00:00:00, 7.188,22
None, 7.2, 1.634, 70.3, 73.01,2018-05-30 01:00:00, 6.612,22
None, 6.6, 1.544, 73.0, 79.29,2018-05-30 02:00:00, 4.326,22
None, 4.3, 1.341, 79.3, 81.6,2018-05-30 03:00:00, 3.408,22
None, 3.4, 1.704, 81.6, 83.8,2018-05-30 04:00:00, 2.914,22
None, 2.9, 0.851, 83.8, 88.4,2018-05-30 05:00:00, 3.085,22
None, 3.1, 1.315, 88.4, 87.6,2018-05-30 06:00:00, 3.871,22
None, 3.9, 2.257, 87.6, 87.9,2018-05-30 07:00:00, 4.167,22
None, 4.2, 0.947, 87.9, 83.5,2018-05-30 08:00:00, 6.167,22
None, 6.2, 0.881, 83.5, 77.26,2018-05-30 09:00:00, 8.11,22
None, 8.1, 0.891, 77.3, 70.36,2018-05-30 10:00:00, 9.9,22
None, 9.9, 2.089, 70.4, 64.91,2018-05-30 11:00:00, 10.86,22
None, 10.9, 3.135, 64.9, 78.1,2018-05-30 12:00:00, 9.02,22
None, 9.0, 3.056, 78.1, 69.59,2018-05-30 13:00:00, 11.96,22
None, 12.0, 2.44, 69.6, 60.7,2018-05-30 14:00:00, 13.71,22
None, 13.7, 4.315, 60.7, 62.21,2018-05-30 15:00:00, 12.58,22
None, 12.6, 1.327, 62.2, 83.1,2018-05-30 16:00:00, 8.95,22
None, 8.9, 0.509, 83.1, 81.5,2018-05-30 17:00:00, 9.47,22
None, 9.5, 1.182, 81.5, 82.4,2018-05-30 18:00:00, 9.76,22
None, 9.8, 1.584, 82.4, 84.4,2018-05-30 19:00:00, 9.69,22
None, 9.7, 1.61, 84.4, 87.0,2018-05-30 20:00:00, 9.2,22
None, 9.2, 0.873, 87.0, 88.5,2018-05-30 21:00:00, 8.95,22
None, 8.9, 0.984, 88.5, 90.2,2018-05-30 22:00:00, 7.887,22
None, 7.9, 0.763, 90.2, 90.8,2018-05-30 23:00:00, 7.891,22
None, 7.9, 0.93, 90.8, 90.3,2018-05-31 00:00:00, 7.854,22
None, 7.9, 0.561, 90.3, 91.6,2018-05-31 01:00:00, 7.583,22
None, 7.6, 0.677, 91.6, 91.8,2018-05-31 02:00:00, 7.507,22
None, 7.5, 0.782, 91.8, 92.1,2018-05-31 03:00:00, 7.295,22
None, 7.3, 0.797, 92.1, 92.3,2018-05-31 04:00:00, 7.288,22
None, 7.3, 0.622, 92.3, 92.3,2018-05-31 05:00:00, 7.458,22
None, 7.5, 1.195, 92.3, 91.2,2018-05-31 06:00:00, 7.318,22
None, 7.3, 1.274, 91.2, 86.8,2018-05-31 07:00:00, 7.258,22
None, 7.3, 1.633, 86.8, 85.1,2018-05-31 08:00:00, 7.477,22
None, 7.5, 2.309, 85.1, 83.2,2018-05-31 09:00:00, 8.05,22
None, 8.1, 2.085, 83.2, 77.82,2018-05-31 10:00:00, 9.1,22
None, 9.1, 1.403, 77.8, 70.61,2018-05-31 11:00:00, 10.84,22
None, 10.8, 1.544, 70.6, 60.7,2018-05-31 12:00:00, 12.65,22
None, 12.7, 1.776, 60.7, 51.11,2018-05-31 13:00:00, 13.83,22
None, 13.8, 2.59, 51.1, 47.44,2018-05-31 14:00:00, 14.05,22
None, 14.1, 3.15, 47.4, 45.39,2018-05-31 15:00:00, 15.35,22
None, 15.4, 3.453, 45.4, 43.58,2018-05-31 16:00:00, 15.84,22
None, 15.8, 3.628, 43.6, 43.37,2018-05-31 17:00:00, 16.12,22
None, 16.1, 3.939, 43.4, 44.59,2018-05-31 18:00:00, 15.53,22
None, 15.5, 3.466, 44.6, 48.24,2018-05-31 19:00:00, 14.42,22
None, 14.4, 2.786, 48.2, 53.23,2018-05-31 20:00:00, 13.57,22
None, 13.6, 3.585, 53.2, 60.18,2018-05-31 21:00:00, 11.31,22
None, 11.3, 0.983, 60.2, 64.5,2018-05-31 22:00:00, 9.91,22
None, 9.9, 0.619, 64.5, 72.28,2018-05-31 23:00:00, 8.5,22
None, 8.5, 1.271, 72.3, 81.2,2018-06-01 00:00:00, 6.202,22
None, 6.2, 0.779, 81.2, 85.4,2018-06-01 01:00:00, 5.09,22
None, 5.1, 1.158, 85.4, 86.9,2018-06-01 02:00:00, 4.275,22
None, 4.3, 1.638, 86.9, 88.8,2018-06-01 03:00:00, 3.714,22
None, 3.7, 1.359, 88.8, 90.3,2018-06-01 04:00:00, 3.955,22
None, 4.0, 1.496, 90.3, 91.9,2018-06-01 05:00:00, 4.053,22
None, 4.1, 1.39, 91.9, 92.3,2018-06-01 06:00:00, 4.274,22
None, 4.3, 0.871, 92.3, 92.5,2018-06-01 07:00:00, 4.511,22
None, 4.5, 1.055, 92.5, 92.6,2018-06-01 08:00:00, 5.46,22
None, 5.5, 1.263, 92.6, 84.2,2018-06-01 09:00:00, 8.29,22
None, 8.3, 0.748, 84.2, 71.82,2018-06-01 10:00:00, 11.35,22
None, 11.4, 0.9, 71.8, 61.74,2018-06-01 11:00:00, 14.21,22
None, 14.2, 1.88, 61.7, 48.72,2018-06-01 12:00:00, 16.41,22
None, 16.4, 2.864, 48.7, 47.76,2018-06-01 13:00:00, 16.78,22
None, 16.8, 3.812, 47.8, 38.98,2018-06-01 14:00:00, 17.86,22
None, 17.9, 4.621, 39.0, 48.18,2018-06-01 15:00:00, 15.48,22
None, 15.5, 3.347, 48.2, 39.94,2018-06-01 16:00:00, 17.43,22
None, 17.4, 3.357, 39.9, 35.46,2018-06-01 17:00:00, 17.43,22
None, 17.4, 2.458, 35.5, 34.75,2018-06-01 18:00:00, 17.83,22
None, 17.8, 3.171, 34.8, 38.46,2018-06-01 19:00:00, 16.71,22
None, 16.7, 2.103, 38.5, 44.41,2018-06-01 20:00:00, 14.99,22
None, 15.0, 1.748, 44.4, 51.88,2018-06-01 21:00:00, 13.11,22
None, 13.1, 0.914, 51.9, 56.79,2018-06-01 22:00:00, 11.17,22
None, 11.2, 1.166, 56.8, 61.0,2018-06-01 23:00:00, 10.08,22
None, 10.1, 1.489, 61.0, 69.72,2018-06-02 00:00:00, 8.84,22
None, 8.8, 1.508, 69.7, 75.18,2018-06-02 01:00:00, 7.879,22
None, 7.9, 1.959, 75.2, 82.0,2018-06-02 02:00:00, 7.064,22
None, 7.1, 2.245, 82.0, 84.5,2018-06-02 03:00:00, 6.763,22
None, 6.8, 1.265, 84.5, 83.1,2018-06-02 04:00:00, 6.917,22
None, 6.9, 1.988, 83.1, 73.76,2018-06-02 05:00:00, 8.45,22
None, 8.4, 2.18, 73.8, 72.64,2018-06-02 06:00:00, 8.92,22
None, 8.9, 2.585, 72.6, 64.19,2018-06-02 07:00:00, 11.02,22
