AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
None,1.0,2018-03-05,-0.9,1.5,10
None,1.0,2018-03-06,-3.3,6.9,10
None,0.0,2018-03-07,-4.7,8.7,10
None,44.0,2018-03-08,1.0,4.0,10
None,0.0,2018-03-09,-2.4,4.9,10
None,0.0,2018-03-10,-3.5,10.1,10
None,0.0,2018-03-11,-0.4,14.5,10
