time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2019-03-12,0.0,5.8,-1.8,11
2019-03-13,0.0,8.5,-3.3,11
2019-03-14,4.0,3.6,-0.2,11
2019-03-15,0.0,5.4,0.9,11
2019-03-16,0.0,8.9,0.4,11
2019-03-17,0.0,14.7,-1.0,11
2019-03-18,0.0,17.4,-1.7,11
