AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
9.0, 0.0,0.0,17.7, 0.0,2016-09-23 00:00:00,262.0, None,66.0,39
9.3, None,0.0,19.4, None,2016-09-23 00:15:00,263.0, None,61.0,39
9.4, None,0.0,15.5, None,2016-09-23 00:30:00,261.0, None,61.0,39
9.6, None,0.0,15.7, None,2016-09-23 00:45:00,256.0, None,61.0,39
9.7, 0.0,0.0,13.2, 0.0,2016-09-23 01:00:00,263.0, None,60.0,39
9.8, None,0.0,8.8, None,2016-09-23 01:15:00,262.0, None,60.0,39
9.5, None,0.0,3.9, None,2016-09-23 01:30:00,220.0, None,65.0,39
9.4, None,0.0,9.4, None,2016-09-23 01:45:00,254.0, None,69.0,39
9.3, 0.0,0.0,10.4, 0.0,2016-09-23 02:00:00,248.0, None,72.0,39
9.3, None,0.0,11.2, None,2016-09-23 02:15:00,275.0, None,73.0,39
9.4, None,0.0,14.7, None,2016-09-23 02:30:00,278.0, None,72.0,39
9.5, None,0.0,15.5, None,2016-09-23 02:45:00,280.0, None,71.0,39
9.6, 0.0,0.0,11.6, 0.0,2016-09-23 03:00:00,254.0, None,70.0,39
9.4, None,0.0,8.4, None,2016-09-23 03:15:00,222.0, None,70.0,39
9.0, None,0.0,10.3, None,2016-09-23 03:30:00,243.0, None,77.0,39
7.6, None,0.51,10.2, None,2016-09-23 03:45:00,255.0, None,83.0,39
7.1, 2.0,1.01,12.5, 0.0,2016-09-23 04:00:00,250.0, None,87.0,39
6.9, None,0.26,12.6, None,2016-09-23 04:15:00,250.0, None,88.0,39
7.0, None,0.0,10.8, None,2016-09-23 04:30:00,265.0, None,81.0,39
6.9, None,0.25,7.6, None,2016-09-23 04:45:00,269.0, None,83.0,39
7.0, 1.0,0.0,8.9, 0.0,2016-09-23 05:00:00,139.0, None,83.0,39
7.0, None,0.0,9.7, None,2016-09-23 05:15:00,144.0, None,83.0,39
6.3, None,0.0,11.2, None,2016-09-23 05:30:00,109.0, None,95.0,39
6.3, None,0.0,11.4, None,2016-09-23 05:45:00,112.0, None,95.0,39
6.4, 0.0,0.0,12.9, 0.0,2016-09-23 06:00:00,108.0, None,94.0,39
6.5, None,0.0,12.9, None,2016-09-23 06:15:00,107.0, None,95.0,39
6.6, None,0.0,12.9, None,2016-09-23 06:30:00,104.0, None,97.0,39
6.7, None,0.0,12.2, None,2016-09-23 06:45:00,91.0, None,98.0,39
6.9, 0.0,0.0,15.5, 0.0,2016-09-23 07:00:00,91.0, None,99.0,39
7.0, None,0.0,14.2, None,2016-09-23 07:15:00,101.0, None,99.0,39
7.1, None,0.26,13.6, None,2016-09-23 07:30:00,94.0, None,99.0,39
7.1, None,0.0,11.8, None,2016-09-23 07:45:00,90.0, None,99.0,39
7.2, 0.0,0.0,15.5, 0.0,2016-09-23 08:00:00,94.0, None,99.0,39
7.2, None,0.0,14.9, None,2016-09-23 08:15:00,94.0, None,99.0,39
7.3, None,0.25,13.3, None,2016-09-23 08:30:00,93.0, None,100.0,39
7.5, None,0.51,14.5, None,2016-09-23 08:45:00,98.0, None,100.0,39
7.6, 2.0,0.25,14.0, 0.0,2016-09-23 09:00:00,96.0, None,100.0,39
7.7, None,0.51,13.7, None,2016-09-23 09:15:00,101.0, None,100.0,39
7.8, None,0.51,15.7, None,2016-09-23 09:30:00,98.0, None,100.0,39
7.9, None,0.51,12.9, None,2016-09-23 09:45:00,102.0, None,100.0,39
8.0, 2.0,0.25,10.2, 0.0,2016-09-23 10:00:00,104.0, None,100.0,39
8.1, None,0.51,9.0, None,2016-09-23 10:15:00,93.0, None,100.0,39
8.3, None,0.25,7.9, None,2016-09-23 10:30:00,111.0, None,99.0,39
8.7, None,0.0,6.6, None,2016-09-23 10:45:00,84.0, None,99.0,39
8.9, 1.0,0.26,5.3, 0.0,2016-09-23 11:00:00,83.0, None,99.0,39
8.9, None,0.25,4.1, None,2016-09-23 11:15:00,90.0, None,99.0,39
9.2, None,0.25,3.6, None,2016-09-23 11:30:00,88.0, None,99.0,39
9.3, None,0.0,3.0, None,2016-09-23 11:45:00,68.0, None,99.0,39
9.4, 0.0,0.0,4.7, 0.001,2016-09-23 12:00:00,77.0, None,99.0,39
9.3, None,0.26,3.4, None,2016-09-23 12:15:00,96.0, None,99.0,39
9.5, None,0.25,3.5, None,2016-09-23 12:30:00,64.0, None,99.0,39
9.6, None,0.0,3.7, None,2016-09-23 12:45:00,74.0, None,99.0,39
10.2, 1.0,0.26,7.2, 0.001,2016-09-23 13:00:00,318.0, None,99.0,39
10.5, None,0.0,12.1, None,2016-09-23 13:15:00,273.0, None,99.0,39
10.7, None,0.25,10.3, None,2016-09-23 13:30:00,262.0, None,98.0,39
10.7, None,0.25,8.8, None,2016-09-23 13:45:00,262.0, None,98.0,39
