ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
13.6,13.6,0.0,2018-11-21, 0.0,47
5.4,5.4,0.0,2018-11-22, 0.0,47
