time,tasmin,tasmax,pcp,week_of_year
2019-11-05,-4.9,6.0,0.0,45
2019-11-06,-6.9,2.7,0.7,45
2019-11-07,1.1,4.2,4.3,45
2019-11-08,0.8,4.9,3.3,45
2019-11-09,-7.3,3.5,2.6,45
2019-11-10,-1.3,-0.4,0.8,45
2019-11-11,-1.3,-0.4,5.1,45
