station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
0.0, 0.0, 0.0, 2016-01-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-01-02 00:00:00, 0.0
1.0, 0.0, 1.0, 2016-01-03 00:00:00, 0.0
0.1, 0.1, 0.0, 2016-01-04 00:00:00, 1.0
5.6, 5.6, 0.0, 2016-01-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-01-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-01-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-01-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-01-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-01-10 00:00:00, 0.0
20.0, 20.0, 0.0, 2016-01-11 00:00:00, 0.0
25.4, 25.4, 0.0, 2016-01-12 00:00:00, 0.0
0.4, 0.4, 0.0, 2016-01-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-01-14 00:00:00, 0.0
9.8, 9.8, 0.0, 2016-01-15 00:00:00, 0.0
8.2, 8.2, 0.0, 2016-01-16 00:00:00, 0.0
16.6, 16.6, 0.0, 2016-01-17 00:00:00, 0.0
2.1, 2.1, 0.0, 2016-01-18 00:00:00, 0.0
0.1, 0.1, 0.0, 2016-01-19 00:00:00, 0.0
3.0, 3.0, 0.0, 2016-01-28 00:00:00, None
14.8, 14.8, 0.0, 2016-01-29 00:00:00, 0.0
24.2, 24.2, 0.0, 2016-01-30 00:00:00, 0.0
6.3, 6.3, 0.0, 2016-01-31 00:00:00, 0.0
1.2, 1.2, 0.0, 2016-02-01 00:00:00, 0.0
0.2, 0.2, 0.0, 2016-02-02 00:00:00, 0.0
19.4, 19.4, 0.0, 2016-02-03 00:00:00, 0.0
7.6, 7.6, 0.0, 2016-02-04 00:00:00, 0.0
6.2, 6.2, 0.0, 2016-02-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-02-06 00:00:00, 0.0
4.2, 4.1, 0.1, 2016-02-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-02-08 00:00:00, 0.0
0.1, 0.1, 0.0, 2016-02-09 00:00:00, 0.0
4.4, 4.4, 0.0, 2016-02-10 00:00:00, 0.0
27.6, 27.6, 0.0, 2016-02-11 00:00:00, 0.0
34.0, 34.0, 0.0, 2016-02-13 00:00:00, None
19.8, 19.8, 0.0, 2016-02-14 00:00:00, 0.0
35.4, 35.4, 0.0, 2016-02-15 00:00:00, 0.0
1.2, 1.2, 0.0, 2016-02-16 00:00:00, 0.0
26.4, 26.4, 0.0, 2016-02-17 00:00:00, 0.0
11.2, 11.2, 0.0, 2016-02-18 00:00:00, 0.0
11.4, 11.4, 0.0, 2016-02-19 00:00:00, 0.0
0.2, 0.2, 0.0, 2016-02-20 00:00:00, 0.0
3.0, 3.0, 0.0, 2016-02-21 00:00:00, 0.0
0.2, 0.2, 0.0, 2016-02-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-02-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-02-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-02-25 00:00:00, 0.0
1.1, 1.1, 0.0, 2016-02-26 00:00:00, 0.0
8.4, 8.4, 0.0, 2016-02-27 00:00:00, 0.0
7.8, 7.8, 0.0, 2016-02-28 00:00:00, 0.0
5.3, 5.3, 0.0, 2016-02-29 00:00:00, 0.0
22.0, 22.0, 0.0, 2016-03-01 00:00:00, 0.0
5.6, 5.6, 0.0, 2016-03-02 00:00:00, 0.0
2.5, 2.5, 0.0, 2016-03-03 00:00:00, 0.0
21.2, 21.2, 0.0, 2016-03-04 00:00:00, 0.0
9.6, 9.6, 0.0, 2016-03-05 00:00:00, 0.0
6.4, 6.4, 0.0, 2016-03-06 00:00:00, 0.0
9.8, 9.8, 0.0, 2016-03-07 00:00:00, 0.0
3.2, 3.2, 0.0, 2016-03-08 00:00:00, 0.0
32.6, 32.6, 0.0, 2016-03-09 00:00:00, 0.0
9.9, 9.9, 0.0, 2016-03-10 00:00:00, 0.0
23.2, 23.2, 0.0, 2016-03-11 00:00:00, 0.0
6.8, 6.8, 0.0, 2016-03-12 00:00:00, 0.0
31.6, 31.6, 0.0, 2016-03-13 00:00:00, 0.0
3.6, 3.6, 0.0, 2016-03-14 00:00:00, 0.0
0.5, 0.5, 0.0, 2016-03-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-03-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-03-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-03-18 00:00:00, 0.0
0.6, 0.6, 0.0, 2016-03-19 00:00:00, 0.0
17.0, 17.0, 0.0, 2016-03-20 00:00:00, 0.0
6.0, 6.0, 0.0, 2016-03-21 00:00:00, 0.0
1.3, 1.3, 0.0, 2016-03-22 00:00:00, 0.0
34.2, 34.2, 0.0, 2016-03-23 00:00:00, 0.0
5.8, 5.8, 0.0, 2016-03-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-03-25 00:00:00, 0.0
21.0, 21.0, 0.0, 2016-03-26 00:00:00, 0.0
0.1, 0.1, 0.0, 2016-03-27 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-03-28 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-03-29 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-03-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-03-31 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-04-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-04-02 00:00:00, 0.0
15.6, 15.6, 0.0, 2016-04-03 00:00:00, 0.0
0.2, 0.2, 0.0, 2016-04-04 00:00:00, 0.0
8.8, 8.8, 0.0, 2016-04-05 00:00:00, 0.0
0.1, 0.1, 0.0, 2016-04-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-04-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-04-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-04-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-04-10 00:00:00, 0.0
2.1, 2.1, 0.0, 2016-04-11 00:00:00, 0.0
6.4, 6.4, 0.0, 2016-04-12 00:00:00, 0.0
0.2, 0.2, 0.0, 2016-04-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-04-14 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-04-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-04-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-04-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-04-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-04-19 00:00:00, 0.0
1.4, 1.4, 0.0, 2016-04-20 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-04-21 00:00:00, 0.0
5.4, 5.4, 0.0, 2016-04-22 00:00:00, 0.0
9.2, 9.2, 0.0, 2016-04-23 00:00:00, 0.0
4.0, 4.0, 0.0, 2016-04-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-04-25 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-04-26 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-04-27 00:00:00, 0.0
0.1, 0.1, 0.0, 2016-04-28 00:00:00, 0.0
0.1, 0.1, 0.0, 2016-04-29 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-04-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-01 00:00:00, 0.0
2.0, 2.0, 0.0, 2016-05-02 00:00:00, 0.0
0.6, 0.6, 0.0, 2016-05-03 00:00:00, 0.0
1.4, 1.4, 0.0, 2016-05-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-10 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-11 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-12 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-14 00:00:00, 0.0
0.1, 0.1, 0.0, 2016-05-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-17 00:00:00, 0.0
5.0, 5.0, 0.0, 2016-05-18 00:00:00, 0.0
1.2, 1.2, 0.0, 2016-05-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-20 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-21 00:00:00, 0.0
1.8, 1.8, 0.0, 2016-05-22 00:00:00, 0.0
0.1, 0.1, 0.0, 2016-05-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-25 00:00:00, 0.0
14.4, 14.4, 0.0, 2016-05-26 00:00:00, 0.0
13.0, 13.0, 0.0, 2016-05-27 00:00:00, 0.0
32.5, 32.5, 0.0, 2016-05-28 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-29 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-05-31 00:00:00, 0.0
16.8, 16.8, 0.0, 2016-06-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-06-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-06-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-06-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-06-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-06-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-06-07 00:00:00, 0.0
1.7, 1.7, 0.0, 2016-06-08 00:00:00, 0.0
2.7, 2.7, 0.0, 2016-06-09 00:00:00, 0.0
6.6, 6.6, 0.0, 2016-06-10 00:00:00, 0.0
4.0, 4.0, 0.0, 2016-06-11 00:00:00, 0.0
0.6, 0.6, 0.0, 2016-06-12 00:00:00, 0.0
16.4, 16.4, 0.0, 2016-06-13 00:00:00, 0.0
