station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
0.0, 0.0, 0.0, 2016-01-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-01-02 00:00:00, 0.0
5.3, 5.3, 0.0, 2016-01-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-01-07 00:00:00, None
0.0, 0.0, 0.0, 2016-01-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-01-09 00:00:00, 0.0
1.8, 1.8, 0.0, 2016-01-10 00:00:00, 0.0
9.7, 9.7, 0.0, 2016-01-11 00:00:00, 0.0
2.7, 2.7, 0.0, 2016-01-12 00:00:00, 0.0
5.0, 5.0, 0.0, 2016-01-14 00:00:00, None
30.9, 30.9, 0.0, 2016-01-15 00:00:00, 0.0
37.9, 37.9, 0.0, 2016-01-16 00:00:00, 0.0
17.2, 17.2, 0.0, 2016-01-17 00:00:00, 0.0
25.0, 25.0, 0.0, 2016-01-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-01-19 00:00:00, 0.0
1.0, 1.0, 0.0, 2016-01-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-01-24 00:00:00, 0.0
43.2, 43.2, 0.0, 2016-01-25 00:00:00, 0.0
27.5, 27.5, 0.0, 2016-01-26 00:00:00, 0.0
224.0, 224.0, 0.0, 2016-01-27 00:00:00, 0.0
50.4, 50.4, 0.0, 2016-01-29 00:00:00, None
18.4, 18.4, 0.0, 2016-01-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-01-31 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-02-01 00:00:00, 0.0
19.6, 19.6, 0.0, 2016-02-03 00:00:00, None
69.8, 69.8, 0.0, 2016-02-05 00:00:00, None
3.8, 3.8, 0.0, 2016-02-06 00:00:00, 0.0
2.6, 2.6, 0.0, 2016-02-07 00:00:00, 0.0
0.6, 0.6, 0.0, 2016-02-08 00:00:00, 0.0
68.9, 68.9, 0.0, 2016-02-12 00:00:00, None
16.4, 16.4, 0.0, 2016-02-13 00:00:00, 0.0
13.5, 13.5, 0.0, 2016-02-14 00:00:00, 0.0
28.0, 28.0, 0.0, 2016-02-15 00:00:00, 0.0
6.0, 6.0, 0.0, 2016-02-16 00:00:00, 0.0
8.0, 8.0, 0.0, 2016-02-17 00:00:00, 0.0
9.4, 9.4, 0.0, 2016-02-18 00:00:00, 0.0
21.1, 21.1, 0.0, 2016-02-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-02-20 00:00:00, 0.0
14.7, 14.7, 0.0, 2016-02-21 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-02-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-02-24 00:00:00, 0.0
6.0, 6.0, 0.0, 2016-02-25 00:00:00, 0.0
10.0, 10.0, 0.0, 2016-02-26 00:00:00, 0.0
21.0, 21.0, 0.0, 2016-02-27 00:00:00, 0.0
10.0, 10.0, 0.0, 2016-02-28 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-03-17 00:00:00, None
0.0, 0.0, 0.0, 2016-06-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2016-07-16 00:00:00, 0.0
