CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,snwfl_amt_pst1hr,stn_pres,week_of_year
12.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 00:00:00, None, None, None,29
12.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 01:00:00, None, None, None,29
11.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 02:00:00, None, None, None,29
10.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 03:00:00, None, None, None,29
9.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 04:00:00, None, None, None,29
7.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 05:00:00, None, None, None,29
7.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 06:00:00, None, None, None,29
7.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 07:00:00, None, None, None,29
8.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 08:00:00, None, None, None,29
8.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 09:00:00, None, None, None,29
9.46, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 10:00:00, None, None, None,29
9.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 11:00:00, None, None, None,29
8.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 12:00:00, None, None, None,29
9.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 13:00:00, None, None, None,29
8.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 14:00:00, None, None, None,29
7.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 15:00:00, None, None, None,29
8.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 16:00:00, None, None, None,29
8.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 17:00:00, None, None, None,29
9.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 18:00:00, None, None, None,29
8.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 19:00:00, None, None, None,29
8.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 20:00:00, None, None, None,29
7.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 21:00:00, None, None, None,29
7.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 22:00:00, None, None, None,29
7.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-15 23:00:00, None, None, None,29
7.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 00:00:00, None, None, None,29
7.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 01:00:00, None, None, None,29
7.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 02:00:00, None, None, None,29
7.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 03:00:00, None, None, None,29
7.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 04:00:00, None, None, None,29
7.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 05:00:00, None, None, None,29
7.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 06:00:00, None, None, None,29
7.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 07:00:00, None, None, None,29
7.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 08:00:00, None, None, None,29
8.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 09:00:00, None, None, None,29
8.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 10:00:00, None, None, None,29
7.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 11:00:00, None, None, None,29
8.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 12:00:00, None, None, None,29
8.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 13:00:00, None, None, None,29
9.12, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 14:00:00, None, None, None,29
9.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 15:00:00, None, None, None,29
10.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 16:00:00, None, None, None,29
9.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 17:00:00, None, None, None,29
9.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 18:00:00, None, None, None,29
9.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 19:00:00, None, None, None,29
9.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 20:00:00, None, None, None,29
9.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 21:00:00, None, None, None,29
9.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 22:00:00, None, None, None,29
9.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-16 23:00:00, None, None, None,29
9.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-17 00:00:00, None, None, None,29
9.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-17 01:00:00, None, None, None,29
9.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-17 02:00:00, None, None, None,29
8.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-17 03:00:00, None, None, None,29
8.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-17 04:00:00, None, None, None,29
8.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-17 05:00:00, None, None, None,29
8.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-17 06:00:00, None, None, None,29
9.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-17 09:00:00, None, None, None,29
11.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-17 10:00:00, None, None, None,29
13.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-17 11:00:00, None, None, None,29
14.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-17 12:00:00, None, None, None,29
16.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-17 13:00:00, None, None, None,29
16.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-17 14:00:00, None, None, None,29
17.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-17 16:00:00, None, None, None,29
19.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-17 17:00:00, None, None, None,29
18.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-17 18:00:00, None, None, None,29
