time,TEMP_MEAN,HUMIDITY,week_of_year
2022-10-22 00:00:00, None,93.6,43
2022-10-22 01:00:00, None,93.9,43
2022-10-22 02:00:00, None,94.4,43
2022-10-22 03:00:00, None,96.0,43
2022-10-22 04:00:00, None,96.1,43
2022-10-22 05:00:00, None,96.8,43
2022-10-22 06:00:00, None,89.6,43
2022-10-22 07:00:00, None,91.3,43
2022-10-22 08:00:00, None,90.1,43
2022-10-22 09:00:00, None,85.2,43
2022-10-22 10:00:00, None,78.5,43
2022-10-22 11:00:00, None,74.5,43
2022-10-22 12:00:00, None,72.5,43
2022-10-22 13:00:00, None,69.4,43
2022-10-22 14:00:00, None,70.4,43
2022-10-22 15:00:00, None,71.4,43
2022-10-22 16:00:00, None,72.1,43
2022-10-22 17:00:00, None,73.8,43
2022-10-22 18:00:00, None,76.9,43
2022-10-22 19:00:00, None,78.2,43
2022-10-22 20:00:00, None,78.8,43
2022-10-22 21:00:00, None,80.7,43
2022-10-22 22:00:00, None,76.4,43
2022-10-22 23:00:00, None,77.7,43
2022-10-23 00:00:00, None,77.7,43
2022-10-23 01:00:00, None,77.6,43
2022-10-23 02:00:00, None,78.2,43
2022-10-23 03:00:00, None,77.2,43
2022-10-23 04:00:00, None,77.9,43
2022-10-23 05:00:00, None,79.2,43
2022-10-23 06:00:00, None,82.5,43
2022-10-23 07:00:00, None,85.9,43
2022-10-23 08:00:00, None,80.7,43
2022-10-23 09:00:00, None,70.4,43
2022-10-23 10:00:00, None,58.3,43
2022-10-23 11:00:00, None,49.7,43
2022-10-23 12:00:00, None,44.6,43
2022-10-23 13:00:00, None,38.6,43
2022-10-23 14:00:00, None,38.5,43
2022-10-23 15:00:00, None,41.8,43
2022-10-23 16:00:00, None,48.3,43
2022-10-23 17:00:00, None,54.0,43
2022-10-23 18:00:00, None,61.1,43
2022-10-23 19:00:00, None,68.5,43
2022-10-23 20:00:00, None,73.4,43
2022-10-23 21:00:00, None,83.8,43
2022-10-23 22:00:00, None,88.4,43
2022-10-23 23:00:00, None,93.1,43
2022-10-24 00:00:00, None,94.0,43
2022-10-24 01:00:00, None,92.7,43
2022-10-24 02:00:00, None,90.1,43
2022-10-24 03:00:00, None,77.3,43
2022-10-24 04:00:00, None,83.0,43
2022-10-24 05:00:00, None,67.9,43
2022-10-24 06:00:00, None,67.2,43
2022-10-24 07:00:00, None,66.6,43
2022-10-24 08:00:00, None,70.4,43
2022-10-24 09:00:00, None,75.5,43
2022-10-24 10:00:00, None,69.4,43
2022-10-24 11:00:00, None,63.6,43
2022-10-24 12:00:00, None,63.2,43
2022-10-24 13:00:00, None,66.4,43
2022-10-24 14:00:00, None,55.3,43
2022-10-24 15:00:00, None,55.9,43
2022-10-24 16:00:00, None,59.2,43
2022-10-24 17:00:00, None,65.8,43
2022-10-24 18:00:00, None,70.3,43
2022-10-24 19:00:00, None,71.6,43
2022-10-24 20:00:00, None,81.8,43
2022-10-24 21:00:00, None,88.4,43
2022-10-24 22:00:00, None,85.8,43
2022-10-24 23:00:00, None,85.7,43
2022-10-25 00:00:00, None,88.9,43
2022-10-25 01:00:00, None,90.0,43
2022-10-25 02:00:00, None,92.1,43
2022-10-25 03:00:00, None,94.4,43
2022-10-25 04:00:00, None,96.5,43
2022-10-25 05:00:00, None,94.3,43
2022-10-25 06:00:00, None,95.6,43
2022-10-25 07:00:00, None,94.6,43
2022-10-25 08:00:00, None,89.1,43
2022-10-25 09:00:00, None,82.1,43
2022-10-25 10:00:00, None,76.5,43
2022-10-25 11:00:00, None,66.1,43
2022-10-25 12:00:00, None,63.3,43
2022-10-25 13:00:00, None,43.0,43
2022-10-25 14:00:00, None,42.0,43
2022-10-25 15:00:00, None,43.4,43
2022-10-25 16:00:00, None,55.8,43
2022-10-25 17:00:00, None,53.1,43
2022-10-25 18:00:00, None,62.0,43
2022-10-25 19:00:00, None,66.5,43
2022-10-25 20:00:00, None,66.6,43
2022-10-25 21:00:00, None,69.6,43
2022-10-25 22:00:00, None,74.6,43
2022-10-25 23:00:00, None,82.0,43
2022-10-26 00:00:00, None,79.5,43
2022-10-26 01:00:00, None,78.1,43
2022-10-26 02:00:00, None,85.9,43
2022-10-26 03:00:00, None,86.3,43
2022-10-26 04:00:00, None,87.5,43
2022-10-26 05:00:00, None,88.3,43
2022-10-26 06:00:00, None,89.6,43
2022-10-26 07:00:00, None,89.3,43
2022-10-26 08:00:00, None,83.4,43
2022-10-26 09:00:00, None,75.3,43
2022-10-26 10:00:00, None,69.2,43
2022-10-26 11:00:00, None,59.8,43
2022-10-26 12:00:00, None,60.6,43
2022-10-26 13:00:00, None,59.7,43
2022-10-26 14:00:00, None,53.7,43
2022-10-26 15:00:00, None,56.8,43
2022-10-26 16:00:00, None,58.9,43
2022-10-26 17:00:00, None,62.6,43
2022-10-26 18:00:00, None,61.3,43
2022-10-26 19:00:00, None,65.6,43
2022-10-26 20:00:00, None,83.1,43
2022-10-26 21:00:00, None,87.0,43
2022-10-26 22:00:00, None,73.0,43
2022-10-26 23:00:00, None,82.4,43
2022-10-27 00:00:00, None,63.5,43
2022-10-27 01:00:00, None,60.7,43
2022-10-27 02:00:00, None,59.5,43
2022-10-27 03:00:00, None,57.0,43
2022-10-27 04:00:00, None,55.8,43
2022-10-27 05:00:00, None,54.8,43
2022-10-27 06:00:00, None,52.4,43
2022-10-27 07:00:00, None,53.5,43
2022-10-27 08:00:00, None,54.6,43
2022-10-27 09:00:00, None,54.7,43
2022-10-27 10:00:00, None,51.8,43
2022-10-27 11:00:00, None,49.2,43
2022-10-27 12:00:00, None,52.2,43
2022-10-27 13:00:00, None,52.2,43
2022-10-27 14:00:00, None,55.3,43
2022-10-27 15:00:00, None,56.8,43
2022-10-27 16:00:00, None,57.2,43
2022-10-27 17:00:00, None,57.9,43
2022-10-27 18:00:00, None,58.2,43
2022-10-27 19:00:00, None,54.8,43
2022-10-27 20:00:00, None,54.4,43
2022-10-27 21:00:00, None,54.2,43
2022-10-27 22:00:00, None,53.8,43
2022-10-27 23:00:00, None,59.2,43
2022-10-28 00:00:00, None,59.7,43
2022-10-28 01:00:00, None,64.2,43
2022-10-28 02:00:00, None,71.1,43
2022-10-28 03:00:00, None,74.3,43
2022-10-28 04:00:00, None,73.8,43
2022-10-28 05:00:00, None,64.4,43
2022-10-28 06:00:00, None,57.9,43
2022-10-28 07:00:00, None,56.1,43
2022-10-28 08:00:00, None,57.4,43
2022-10-28 09:00:00, None,57.0,43
2022-10-28 10:00:00, None,66.7,43
2022-10-28 11:00:00, None,60.8,43
2022-10-28 12:00:00, None,62.4,43
2022-10-28 13:00:00, None,52.8,43
2022-10-28 14:00:00, None,52.7,43
2022-10-28 15:00:00, None,52.7,43
2022-10-28 16:00:00, None,54.1,43
2022-10-28 17:00:00, None,57.2,43
2022-10-28 18:00:00, None,64.2,43
2022-10-28 19:00:00, None,68.7,43
2022-10-28 20:00:00, None,79.5,43
2022-10-28 21:00:00, None,90.0,43
2022-10-28 22:00:00, None,91.4,43
2022-10-28 23:00:00, None,84.8,43
