pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,1.961, None, None, None, None,20.6, None,1.897,341.5, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 00:00:00, None, None, 47.79, None,16
None,1.914, None, None, None, None,15.03, None,2.204,347.0, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 01:00:00, None, None, 47.63, None,16
None,1.857, None, None, None, None,20.07, None,2.296,344.5, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 02:00:00, None, None, 47.81, None,16
None,1.524, None, None, None, None,23.81, None,0.654,327.7, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 03:00:00, None, None, 47.71, None,16
None,1.258, None, None, None, None,20.49, None,1.249,341.0, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 04:00:00, None, None, 47.37, None,16
None,1.249, None, None, None, None,37.21, None,1.338,326.1, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 05:00:00, None, None, 47.49, None,16
None,1.895, None, None, None, None,43.08, None,1.013,334.9, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 06:00:00, None, None, 47.24, None,16
None,1.363, None, None, None, None,42.44, None,1.177,327.9, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 07:00:00, None, None, 47.18, None,16
None,1.78, None, None, None, None,26.34, None,2.241,345.8, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 08:00:00, None, None, 47.23, None,16
None,1.553, None, None, None, None,51.05, None,0.872,356.5, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 09:00:00, None, None, 47.0, None,16
None,1.847, None, None, None, None,26.45, None,1.114,0.13, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 10:00:00, None, None, 46.73, None,16
None,2.883, None, None, None, None,64.95, None,0.679,43.23, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 11:00:00, None, None, 46.78, None,16
None,2.706, None, None, None, None,32.29, None,3.129,140.5, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 12:00:00, None, None, 47.04, None,16
None,3.076, None, None, None, None,24.62, None,3.825,119.3, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 13:00:00, None, None, 47.59, None,16
None,3.504, None, None, None, None,33.33, None,3.782,147.0, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 14:00:00, None, None, 47.5, None,16
None,3.18, None, None, None, None,31.71, None,4.289,136.7, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 15:00:00, None, None, 47.21, None,16
None,3.581, None, None, None, None,28.45, None,5.549,133.2, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 16:00:00, None, None, 47.33, None,16
None,3.143, None, None, None, None,33.59, None,5.231,137.2, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 17:00:00, None, None, 46.44, None,16
None,2.753, None, None, None, None,31.76, None,5.032,136.5, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 18:00:00, None, None, 46.03, None,16
None,2.061, None, None, None, None,39.93, None,2.145,110.0, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 19:00:00, None, None, 45.82, None,16
None,1.495, None, None, None, None,70.9, None,0.556,78.4, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 20:00:00, None, None, 45.67, None,16
None,0.29, None, None, None, None,48.16, None,0.548,0.33, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 21:00:00, None, None, 48.21, None,16
None,0.196, None, None, None, None,68.42, None,0.102,28.7, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 22:00:00, None, None, 47.91, None,16
None,0.338, None, None, None, None,53.47, None,0.202,39.5, None, None, None, None, None, None, None, None, None, None, None,2019-04-16 23:00:00, None, None, 47.59, None,16
None,0.386, None, None, None, None,33.29, None,0.299,13.74, None, None, None, None, None, None, None, None, None, None, None,2019-04-17 00:00:00, None, None, 48.57, None,16
None,0.405, None, None, None, None,41.13, None,0.267,24.74, None, None, None, None, None, None, None, None, None, None, None,2019-04-17 01:00:00, None, None, 48.39, None,16
None,0.433, None, None, None, None,41.14, None,0.32,25.16, None, None, None, None, None, None, None, None, None, None, None,2019-04-17 02:00:00, None, None, 47.68, None,16
None,0.528, None, None, None, None,27.52, None,0.314,358.6, None, None, None, None, None, None, None, None, None, None, None,2019-04-17 03:00:00, None, None, 47.72, None,16
None,0.442, None, None, None, None,39.0, None,0.75,0.806, None, None, None, None, None, None, None, None, None, None, None,2019-04-17 04:00:00, None, None, 47.86, None,16
None,0.442, None, None, None, None,41.8, None,1.237,11.64, None, None, None, None, None, None, None, None, None, None, None,2019-04-17 05:00:00, None, None, 47.48, None,16
None,0.461, None, None, None, None,55.79, None,0.94,358.2, None, None, None, None, None, None, None, None, None, None, None,2019-04-17 06:00:00, None, None, 49.25, None,16
None,0.689, None, None, None, None,71.3, None,0.524,43.19, None, None, None, None, None, None, None, None, None, None, None,2019-04-17 07:00:00, None, None, 50.01, None,16
None,0.575, None, None, None, None,58.79, None,0.59,51.41, None, None, None, None, None, None, None, None, None, None, None,2019-04-17 08:00:00, None, None, 49.88, None,16
None,0.945, None, None, None, None,64.82, None,0.935,14.42, None, None, None, None, None, None, None, None, None, None, None,2019-04-17 09:00:00, None, None, 50.19, None,16
None,1.363, None, None, None, None,68.63, None,0.633,33.73, None, None, None, None, None, None, None, None, None, None, None,2019-04-17 10:00:00, None, None, 50.23, None,16
None,2.141, None, None, None, None,65.58, None,0.914,26.66, None, None, None, None, None, None, None, None, None, None, None,2019-04-17 11:00:00, None, None, 50.12, None,16
None,1.675, None, None, None, None,29.75, None,3.687,110.8, None, None, None, None, None, None, None, None, None, None, None,2019-04-17 12:00:00, None, None, 49.74, None,16
None,3.786, None, None, None, None,50.31, None,1.154,81.9, None, None, None, None, None, None, None, None, None, None, None,2019-04-17 13:00:00, None, None, 49.36, None,16
