RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,16.99,116.7, None, None, None, None, None, None, None, None, None, None, None,-4.058, None, None, None, None,15.92, None, None, None, None,2019-04-16 00:00:00, None,16
None, None, None, None,17.42,126.0, None, None, None, None, None, None, None, None, None, None, None,-4.276, None, None, None, None,19.46, None, None, None, None,2019-04-16 01:00:00, None,16
None, None, None, None,17.71,129.1, None, None, None, None, None, None, None, None, None, None, None,-4.096, None, None, None, None,17.24, None, None, None, None,2019-04-16 02:00:00, None,16
None, None, None, None,17.23,126.3, None, None, None, None, None, None, None, None, None, None, None,-4.096, None, None, None, None,15.22, None, None, None, None,2019-04-16 03:00:00, None,16
None, None, None, None,15.5,117.8, None, None, None, None, None, None, None, None, None, None, None,-4.115, None, None, None, None,10.85, None, None, None, None,2019-04-16 04:00:00, None,16
None, None, None, None,18.88,125.9, None, None, None, None, None, None, None, None, None, None, None,-4.077, None, None, None, None,9.45, None, None, None, None,2019-04-16 05:00:00, None,16
None, None, None, None,18.14,128.8, None, None, None, None, None, None, None, None, None, None, None,-4.039, None, None, None, None,14.12, None, None, None, None,2019-04-16 06:00:00, None,16
None, None, None, None,27.23,135.7, None, None, None, None, None, None, None, None, None, None, None,-4.21, None, None, None, None,9.87, None, None, None, None,2019-04-16 07:00:00, None,16
None, None, None, None,29.94,138.5, None, None, None, None, None, None, None, None, None, None, None,-4.219, None, None, None, None,7.87, None, None, None, None,2019-04-16 08:00:00, None,16
None, None, None, None,27.54,140.9, None, None, None, None, None, None, None, None, None, None, None,-4.2, None, None, None, None,10.25, None, None, None, None,2019-04-16 09:00:00, None,16
None, None, None, None,19.56,123.0, None, None, None, None, None, None, None, None, None, None, None,-4.067, None, None, None, None,8.96, None, None, None, None,2019-04-16 10:00:00, None,16
None, None, None, None,21.54,131.4, None, None, None, None, None, None, None, None, None, None, None,-3.82, None, None, None, None,8.91, None, None, None, None,2019-04-16 11:00:00, None,16
