pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 3.106, None, None,2019-04-16 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.41,16
None, None, 3.401, None, None,2019-04-16 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.35,16
None, None, 3.535, None, None,2019-04-16 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.9,16
None, None, 2.482, None, None,2019-04-16 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.16,16
None, None, 1.979, None, None,2019-04-16 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.09,16
None, None, 1.6, None, None,2019-04-16 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.47,16
None, None, 1.58, None, None,2019-04-16 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.61,16
None, None, 1.41, None, None,2019-04-16 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.76,16
None, None, 1.495, None, None,2019-04-16 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.61,16
None, None, 1.524, None, None,2019-04-16 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.88,16
None, None, 2.073, None, None,2019-04-16 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.75,16
None, None, 2.216, None, None,2019-04-16 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.81,16
None, None, 2.52, None, None,2019-04-16 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.59,16
None, None, 3.366, None, None,2019-04-16 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.48,16
None, None, 3.491, None, None,2019-04-16 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.38,16
None, None, 4.183, None, None,2019-04-16 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 42.61,16
None, None, 3.859, None, None,2019-04-16 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.76,16
None, None, 4.393, None, None,2019-04-16 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.57,16
None, None, 3.83, None, None,2019-04-16 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.32,16
None, None, 3.148, None, None,2019-04-16 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.48,16
None, None, 3.405, None, None,2019-04-16 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.43,16
None, None, 3.262, None, None,2019-04-16 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.18,16
None, None, 2.322, None, None,2019-04-16 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.93,16
None, None, 1.733, None, None,2019-04-16 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.74,16
None, None, 1.287, None, None,2019-04-17 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.84,16
None, None, 0.624, None, None,2019-04-17 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.95,16
None, None, 0.201, None, None,2019-04-17 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.05,16
None, None, 0.568, None, None,2019-04-17 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.93,16
None, None, 1.213, None, None,2019-04-17 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.79,16
None, None, 0.919, None, None,2019-04-17 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.39,16
None, None, 1.562, None, None,2019-04-17 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.83,16
None, None, 1.04, None, None,2019-04-17 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.99,16
None, None, 1.163, None, None,2019-04-17 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.53,16
None, None, 1.127, None, None,2019-04-17 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.8,16
None, None, 2.234, None, None,2019-04-17 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.88,16
None, None, 2.53, None, None,2019-04-17 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.78,16
None, None, 3.433, None, None,2019-04-17 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.82,16
None, None, 4.184, None, None,2019-04-17 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.24,16
None, None, 2.982, None, None,2019-04-17 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.42,16
None, None, 5.859, None, None,2019-04-17 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.35,16
None, None, 7.02, None, None,2019-04-17 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.12,16
None, None, 6.574, None, None,2019-04-17 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 37.2,16
None, None, 6.372, None, None,2019-04-17 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.53,16
None, None, 5.851, None, None,2019-04-17 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.93,16
None, None, 3.545, None, None,2019-04-17 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 37.58,16
None, None, 2.684, None, None,2019-04-17 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 35.66,16
None, None, 2.511, None, None,2019-04-17 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.67,16
None, None, 2.927, None, None,2019-04-17 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 37.13,16
None, None, 3.022, None, None,2019-04-18 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 35.19,16
None, None, 2.898, None, None,2019-04-18 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 35.4,16
None, None, 2.719, None, None,2019-04-18 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 35.41,16
None, None, 2.728, None, None,2019-04-18 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 35.44,16
None, None, 2.586, None, None,2019-04-18 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 35.92,16
None, None, 2.51, None, None,2019-04-18 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 35.32,16
None, None, 2.5, None, None,2019-04-18 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 34.79,16
None, None, 2.405, None, None,2019-04-18 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 34.9,16
None, None, 2.481, None, None,2019-04-18 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 34.27,16
None, None, 2.481, None, None,2019-04-18 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 34.69,16
None, None, 2.083, None, None,2019-04-18 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 35.37,16
None, None, 2.197, None, None,2019-04-18 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 35.18,16
None, None, 2.928, None, None,2019-04-18 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.52,16
None, None, 3.537, None, None,2019-04-18 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.69,16
