pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None,-1.116, None, None, None, None, None, None, None, None, None, None,2019-04-16 00:00:00, None, None,16
None,-1.298, None, None, None, None, None, None, None, None, None, None,2019-04-16 01:00:00, None, None,16
None,-1.354, None, None, None, None, None, None, None, None, None, None,2019-04-16 02:00:00, None, None,16
None,-1.412, None, None, None, None, None, None, None, None, None, None,2019-04-16 03:00:00, None, None,16
None,-2.275, None, None, None, None, None, None, None, None, None, None,2019-04-16 04:00:00, None, None,16
None,-2.303, None, None, None, None, None, None, None, None, None, None,2019-04-16 05:00:00, None, None,16
None,-2.37, None, None, None, None, None, None, None, None, None, None,2019-04-16 06:00:00, None, None,16
None,-2.626, None, None, None, None, None, None, None, None, None, None,2019-04-16 07:00:00, None, None,16
None,-1.942, None, None, None, None, None, None, None, None, None, None,2019-04-16 08:00:00, None, None,16
None,-1.582, None, None, None, None, None, None, None, None, None, None,2019-04-16 09:00:00, None, None,16
None,-1.705, None, None, None, None, None, None, None, None, None, None,2019-04-16 10:00:00, None, None,16
None,-0.786, None, None, None, None, None, None, None, None, None, None,2019-04-16 11:00:00, None, None,16
None,1.42, None, None, None, None, None, None, None, None, None, None,2019-04-16 12:00:00, None, None,16
None,4.18, None, None, None, None, None, None, None, None, None, None,2019-04-16 13:00:00, None, None,16
None,4.914, None, None, None, None, None, None, None, None, None, None,2019-04-16 14:00:00, None, None,16
None,6.656, None, None, None, None, None, None, None, None, None, None,2019-04-16 15:00:00, None, None,16
None,9.19, None, None, None, None, None, None, None, None, None, None,2019-04-16 16:00:00, None, None,16
None,9.19, None, None, None, None, None, None, None, None, None, None,2019-04-16 17:00:00, None, None,16
None,6.426, None, None, None, None, None, None, None, None, None, None,2019-04-16 18:00:00, None, None,16
None,4.925, None, None, None, None, None, None, None, None, None, None,2019-04-16 19:00:00, None, None,16
None,4.931, None, None, None, None, None, None, None, None, None, None,2019-04-16 20:00:00, None, None,16
None,3.79, None, None, None, None, None, None, None, None, None, None,2019-04-16 21:00:00, None, None,16
None,2.737, None, None, None, None, None, None, None, None, None, None,2019-04-16 22:00:00, None, None,16
None,2.282, None, None, None, None, None, None, None, None, None, None,2019-04-16 23:00:00, None, None,16
None,2.093, None, None, None, None, None, None, None, None, None, None,2019-04-17 00:00:00, None, None,16
None,2.037, None, None, None, None, None, None, None, None, None, None,2019-04-17 01:00:00, None, None,16
None,1.97, None, None, None, None, None, None, None, None, None, None,2019-04-17 02:00:00, None, None,16
None,1.819, None, None, None, None, None, None, None, None, None, None,2019-04-17 03:00:00, None, None,16
None,1.885, None, None, None, None, None, None, None, None, None, None,2019-04-17 04:00:00, None, None,16
None,1.885, None, None, None, None, None, None, None, None, None, None,2019-04-17 05:00:00, None, None,16
None,1.866, None, None, None, None, None, None, None, None, None, None,2019-04-17 06:00:00, None, None,16
None,1.696, None, None, None, None, None, None, None, None, None, None,2019-04-17 07:00:00, None, None,16
None,1.932, None, None, None, None, None, None, None, None, None, None,2019-04-17 08:00:00, None, None,16
None,2.482, None, None, None, None, None, None, None, None, None, None,2019-04-17 09:00:00, None, None,16
None,3.041, None, None, None, None, None, None, None, None, None, None,2019-04-17 10:00:00, None, None,16
None,3.933, None, None, None, None, None, None, None, None, None, None,2019-04-17 11:00:00, None, None,16
None,4.894, None, None, None, None, None, None, None, None, None, None,2019-04-17 12:00:00, None, None,16
None,4.312, None, None, None, None, None, None, None, None, None, None,2019-04-17 13:00:00, None, None,16
None,4.934, None, None, None, None, None, None, None, None, None, None,2019-04-17 14:00:00, None, None,16
None,5.821, None, None, None, None, None, None, None, None, None, None,2019-04-17 15:00:00, None, None,16
None,7.53, None, None, None, None, None, None, None, None, None, None,2019-04-17 16:00:00, None, None,16
None,5.508, None, None, None, None, None, None, None, None, None, None,2019-04-17 17:00:00, None, None,16
None,6.272, None, None, None, None, None, None, None, None, None, None,2019-04-17 18:00:00, None, None,16
None,5.612, None, None, None, None, None, None, None, None, None, None,2019-04-17 19:00:00, None, None,16
None,4.254, None, None, None, None, None, None, None, None, None, None,2019-04-17 20:00:00, None, None,16
None,3.875, None, None, None, None, None, None, None, None, None, None,2019-04-17 21:00:00, None, None,16
None,3.192, None, None, None, None, None, None, None, None, None, None,2019-04-17 22:00:00, None, None,16
None,2.424, None, None, None, None, None, None, None, None, None, None,2019-04-17 23:00:00, None, None,16
None,1.78, None, None, None, None, None, None, None, None, None, None,2019-04-18 00:00:00, None, None,16
None,1.8, None, None, None, None, None, None, None, None, None, None,2019-04-18 01:00:00, None, None,16
None,1.961, None, None, None, None, None, None, None, None, None, None,2019-04-18 02:00:00, None, None,16
None,1.933, None, None, None, None, None, None, None, None, None, None,2019-04-18 03:00:00, None, None,16
None,1.98, None, None, None, None, None, None, None, None, None, None,2019-04-18 04:00:00, None, None,16
None,1.885, None, None, None, None, None, None, None, None, None, None,2019-04-18 05:00:00, None, None,16
None,1.951, None, None, None, None, None, None, None, None, None, None,2019-04-18 06:00:00, None, None,16
None,1.809, None, None, None, None, None, None, None, None, None, None,2019-04-18 07:00:00, None, None,16
None,1.866, None, None, None, None, None, None, None, None, None, None,2019-04-18 08:00:00, None, None,16
None,2.378, None, None, None, None, None, None, None, None, None, None,2019-04-18 09:00:00, None, None,16
None,2.889, None, None, None, None, None, None, None, None, None, None,2019-04-18 10:00:00, None, None,16
None,3.601, None, None, None, None, None, None, None, None, None, None,2019-04-18 11:00:00, None, None,16
None,4.246, None, None, None, None, None, None, None, None, None, None,2019-04-18 12:00:00, None, None,16
None,4.216, None, None, None, None, None, None, None, None, None, None,2019-04-18 13:00:00, None, None,16
None,4.055, None, None, None, None, None, None, None, None, None, None,2019-04-18 14:00:00, None, None,16
None,4.274, None, None, None, None, None, None, None, None, None, None,2019-04-18 15:00:00, None, None,16
None,4.227, None, None, None, None, None, None, None, None, None, None,2019-04-18 16:00:00, None, None,16
None,3.951, None, None, None, None, None, None, None, None, None, None,2019-04-18 17:00:00, None, None,16
None,3.866, None, None, None, None, None, None, None, None, None, None,2019-04-18 18:00:00, None, None,16
None,3.591, None, None, None, None, None, None, None, None, None, None,2019-04-18 19:00:00, None, None,16
None,3.259, None, None, None, None, None, None, None, None, None, None,2019-04-18 20:00:00, None, None,16
None,3.155, None, None, None, None, None, None, None, None, None, None,2019-04-18 21:00:00, None, None,16
None,2.823, None, None, None, None, None, None, None, None, None, None,2019-04-18 22:00:00, None, None,16
None,2.339, None, None, None, None, None, None, None, None, None, None,2019-04-18 23:00:00, None, None,16
None,2.263, None, None, None, None, None, None, None, None, None, None,2019-04-19 00:00:00, None, None,16
None,2.634, None, None, None, None, None, None, None, None, None, None,2019-04-19 01:00:00, None, None,16
None,2.131, None, None, None, None, None, None, None, None, None, None,2019-04-19 02:00:00, None, None,16
None,2.197, None, None, None, None, None, None, None, None, None, None,2019-04-19 03:00:00, None, None,16
None,2.055, None, None, None, None, None, None, None, None, None, None,2019-04-19 04:00:00, None, None,16
None,2.179, None, None, None, None, None, None, None, None, None, None,2019-04-19 05:00:00, None, None,16
None,1.96, None, None, None, None, None, None, None, None, None, None,2019-04-19 06:00:00, None, None,16
None,1.79, None, None, None, None, None, None, None, None, None, None,2019-04-19 07:00:00, None, None,16
None,2.15, None, None, None, None, None, None, None, None, None, None,2019-04-19 08:00:00, None, None,16
None,3.326, None, None, None, None, None, None, None, None, None, None,2019-04-19 09:00:00, None, None,16
None,2.918, None, None, None, None, None, None, None, None, None, None,2019-04-19 10:00:00, None, None,16
None,3.439, None, None, None, None, None, None, None, None, None, None,2019-04-19 11:00:00, None, None,16
None,4.304, None, None, None, None, None, None, None, None, None, None,2019-04-19 12:00:00, None, None,16
None,5.401, None, None, None, None, None, None, None, None, None, None,2019-04-19 13:00:00, None, None,16
None,6.598, None, None, None, None, None, None, None, None, None, None,2019-04-19 14:00:00, None, None,16
None,7.37, None, None, None, None, None, None, None, None, None, None,2019-04-19 15:00:00, None, None,16
None,5.465, None, None, None, None, None, None, None, None, None, None,2019-04-19 16:00:00, None, None,16
None,5.707, None, None, None, None, None, None, None, None, None, None,2019-04-19 17:00:00, None, None,16
None,5.689, None, None, None, None, None, None, None, None, None, None,2019-04-19 18:00:00, None, None,16
None,4.628, None, None, None, None, None, None, None, None, None, None,2019-04-19 19:00:00, None, None,16
None,4.426, None, None, None, None, None, None, None, None, None, None,2019-04-19 20:00:00, None, None,16
None,3.314, None, None, None, None, None, None, None, None, None, None,2019-04-19 21:00:00, None, None,16
None,2.462, None, None, None, None, None, None, None, None, None, None,2019-04-19 22:00:00, None, None,16
None,2.358, None, None, None, None, None, None, None, None, None, None,2019-04-19 23:00:00, None, None,16
None,1.582, None, None, None, None, None, None, None, None, None, None,2019-04-20 00:00:00, None, None,16
None,1.023, None, None, None, None, None, None, None, None, None, None,2019-04-20 01:00:00, None, None,16
None,0.693, None, None, None, None, None, None, None, None, None, None,2019-04-20 02:00:00, None, None,16
None,0.806, None, None, None, None, None, None, None, None, None, None,2019-04-20 03:00:00, None, None,16
None,0.996, None, None, None, None, None, None, None, None, None, None,2019-04-20 04:00:00, None, None,16
None,1.071, None, None, None, None, None, None, None, None, None, None,2019-04-20 05:00:00, None, None,16
None,1.052, None, None, None, None, None, None, None, None, None, None,2019-04-20 06:00:00, None, None,16
None,0.939, None, None, None, None, None, None, None, None, None, None,2019-04-20 07:00:00, None, None,16
None,1.128, None, None, None, None, None, None, None, None, None, None,2019-04-20 08:00:00, None, None,16
None,1.734, None, None, None, None, None, None, None, None, None, None,2019-04-20 09:00:00, None, None,16
None,1.582, None, None, None, None, None, None, None, None, None, None,2019-04-20 10:00:00, None, None,16
None,2.007, None, None, None, None, None, None, None, None, None, None,2019-04-20 11:00:00, None, None,16
None,4.315, None, None, None, None, None, None, None, None, None, None,2019-04-20 12:00:00, None, None,16
None,8.42, None, None, None, None, None, None, None, None, None, None,2019-04-20 13:00:00, None, None,16
None,6.248, None, None, None, None, None, None, None, None, None, None,2019-04-20 14:00:00, None, None,16
None,7.54, None, None, None, None, None, None, None, None, None, None,2019-04-20 15:00:00, None, None,16
None,5.937, None, None, None, None, None, None, None, None, None, None,2019-04-20 16:00:00, None, None,16
None,7.67, None, None, None, None, None, None, None, None, None, None,2019-04-20 17:00:00, None, None,16
None,8.58, None, None, None, None, None, None, None, None, None, None,2019-04-20 18:00:00, None, None,16
None,7.36, None, None, None, None, None, None, None, None, None, None,2019-04-20 19:00:00, None, None,16
None,4.352, None, None, None, None, None, None, None, None, None, None,2019-04-20 20:00:00, None, None,16
None,2.84, None, None, None, None, None, None, None, None, None, None,2019-04-20 21:00:00, None, None,16
None,1.752, None, None, None, None, None, None, None, None, None, None,2019-04-20 22:00:00, None, None,16
None,0.021, None, None, None, None, None, None, None, None, None, None,2019-04-20 23:00:00, None, None,16
None,-0.481, None, None, None, None, None, None, None, None, None, None,2019-04-21 00:00:00, None, None,16
None,-1.382, None, None, None, None, None, None, None, None, None, None,2019-04-21 01:00:00, None, None,16
None,-1.876, None, None, None, None, None, None, None, None, None, None,2019-04-21 02:00:00, None, None,16
None,-1.867, None, None, None, None, None, None, None, None, None, None,2019-04-21 03:00:00, None, None,16
None,-2.17, None, None, None, None, None, None, None, None, None, None,2019-04-21 04:00:00, None, None,16
None,-2.635, None, None, None, None, None, None, None, None, None, None,2019-04-21 05:00:00, None, None,16
None,-2.683, None, None, None, None, None, None, None, None, None, None,2019-04-21 06:00:00, None, None,16
None,-2.882, None, None, None, None, None, None, None, None, None, None,2019-04-21 07:00:00, None, None,16
None,-2.806, None, None, None, None, None, None, None, None, None, None,2019-04-21 08:00:00, None, None,16
None,-2.407, None, None, None, None, None, None, None, None, None, None,2019-04-21 09:00:00, None, None,16
None,-1.288, None, None, None, None, None, None, None, None, None, None,2019-04-21 10:00:00, None, None,16
None,1.524, None, None, None, None, None, None, None, None, None, None,2019-04-21 11:00:00, None, None,16
None,3.374, None, None, None, None, None, None, None, None, None, None,2019-04-21 12:00:00, None, None,16
None,6.312, None, None, None, None, None, None, None, None, None, None,2019-04-21 13:00:00, None, None,16
None,7.41, None, None, None, None, None, None, None, None, None, None,2019-04-21 14:00:00, None, None,16
