snw_dpth_wtr_equiv,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
-557.0, None,2023-07-02 00:00:00,6.8, None, None, None,27
-557.0, None,2023-07-02 01:00:00,6.0, None, None, None,27
-557.0, None,2023-07-02 02:00:00,6.0, None, None, None,27
-557.0, None,2023-07-02 03:00:00,5.6, None, None, None,27
-557.0, None,2023-07-02 04:00:00,5.9, None, None, None,27
-557.0, None,2023-07-02 05:00:00,5.8, None, None, None,27
-557.0, None,2023-07-02 06:00:00,5.7, None, None, None,27
-557.0, None,2023-07-02 07:00:00,6.0, None, None, None,27
-557.0, None,2023-07-02 08:00:00,6.4, None, None, None,27
-557.0, None,2023-07-02 09:00:00,7.2, None, None, None,27
-557.0, None,2023-07-02 10:00:00,8.0, None, None, None,27
-558.0, None,2023-07-02 11:00:00,9.9, None, None, None,27
-557.0, None,2023-07-02 12:00:00,11.2, None, None, None,27
-557.0, None,2023-07-02 13:00:00,11.6, None, None, None,27
-557.0, None,2023-07-02 14:00:00,12.6, None, None, None,27
-557.0, None,2023-07-02 15:00:00,12.8, None, None, None,27
-558.0, None,2023-07-02 16:00:00,14.5, None, None, None,27
-557.0, None,2023-07-02 17:00:00,14.3, None, None, None,27
-557.0, None,2023-07-02 18:00:00,14.4, None, None, None,27
-557.0, None,2023-07-02 19:00:00,14.4, None, None, None,27
-557.0, None,2023-07-02 20:00:00,13.8, None, None, None,27
-557.0, None,2023-07-02 21:00:00,11.2, None, None, None,27
-557.0, None,2023-07-02 22:00:00,10.2, None, None, None,27
-557.0, None,2023-07-02 23:00:00,9.6, None, None, None,27
-557.0, None,2023-07-03 00:00:00,9.2, None, None, None,27
-557.0, None,2023-07-03 01:00:00,8.7, None, None, None,27
-557.0, None,2023-07-03 02:00:00,8.6, None, None, None,27
-557.0, None,2023-07-03 03:00:00,8.2, None, None, None,27
-557.0, None,2023-07-03 04:00:00,8.0, None, None, None,27
-557.0, None,2023-07-03 05:00:00,7.5, None, None, None,27
-557.0, None,2023-07-03 06:00:00,7.0, None, None, None,27
-557.0, None,2023-07-03 07:00:00,7.2, None, None, None,27
-558.0, None,2023-07-03 08:00:00,9.9, None, None, None,27
-557.0, None,2023-07-03 09:00:00,12.2, None, None, None,27
-557.0, None,2023-07-03 10:00:00,13.2, None, None, None,27
-557.0, None,2023-07-03 11:00:00,14.5, None, None, None,27
-558.0, None,2023-07-03 12:00:00,15.1, None, None, None,27
-558.0, None,2023-07-03 13:00:00,16.6, None, None, None,27
-557.0, None,2023-07-03 14:00:00,17.5, None, None, None,27
-558.0, None,2023-07-03 15:00:00,18.1, None, None, None,27
-557.0, None,2023-07-03 16:00:00,18.0, None, None, None,27
-557.0, None,2023-07-03 17:00:00,17.7, None, None, None,27
-557.0, None,2023-07-03 18:00:00,16.8, None, None, None,27
-557.0, None,2023-07-03 19:00:00,16.8, None, None, None,27
-558.0, None,2023-07-03 20:00:00,16.2, None, None, None,27
