pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None,11.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 00:00:00, None, None,30
None, None,10.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 01:00:00, None, None,30
None, None,9.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 02:00:00, None, None,30
None, None,9.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 03:00:00, None, None,30
None, None,8.93, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 04:00:00, None, None,30
None, None,8.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 05:00:00, None, None,30
None, None,8.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 06:00:00, None, None,30
None, None,7.977, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 07:00:00, None, None,30
None, None,8.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 08:00:00, None, None,30
None, None,12.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 09:00:00, None, None,30
None, None,15.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 10:00:00, None, None,30
None, None,17.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 11:00:00, None, None,30
None, None,19.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 12:00:00, None, None,30
None, None,21.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 13:00:00, None, None,30
None, None,22.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 14:00:00, None, None,30
None, None,23.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 15:00:00, None, None,30
None, None,22.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 16:00:00, None, None,30
None, None,21.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 17:00:00, None, None,30
None, None,19.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 18:00:00, None, None,30
None, None,17.67, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 19:00:00, None, None,30
None, None,15.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 20:00:00, None, None,30
None, None,13.87, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 21:00:00, None, None,30
None, None,12.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 22:00:00, None, None,30
None, None,12.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 23:00:00, None, None,30
None, None,11.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 00:00:00, None, None,30
None, None,11.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 01:00:00, None, None,30
None, None,10.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 02:00:00, None, None,30
None, None,9.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 03:00:00, None, None,30
None, None,9.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 04:00:00, None, None,30
None, None,9.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 05:00:00, None, None,30
None, None,8.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 06:00:00, None, None,30
None, None,7.966, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 07:00:00, None, None,30
None, None,7.24, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 08:00:00, None, None,30
None, None,7.515, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 09:00:00, None, None,30
None, None,7.512, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 10:00:00, None, None,30
None, None,7.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 11:00:00, None, None,30
None, None,7.695, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 12:00:00, None, None,30
None, None,8.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 13:00:00, None, None,30
None, None,8.14, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 14:00:00, None, None,30
None, None,8.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 15:00:00, None, None,30
None, None,9.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 16:00:00, None, None,30
None, None,10.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 17:00:00, None, None,30
None, None,11.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 18:00:00, None, None,30
None, None,11.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 19:00:00, None, None,30
None, None,10.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 20:00:00, None, None,30
None, None,9.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 21:00:00, None, None,30
None, None,7.917, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 22:00:00, None, None,30
None, None,6.619, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 23:00:00, None, None,30
None, None,6.008, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-25 00:00:00, None, None,30
None, None,5.577, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-25 01:00:00, None, None,30
