RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
21.97, None, None, None,9.86,21.26, None, None, -4.0, None, None, None, None, None, None, None, None, None,17.97, None, None, None, None,13.26, None, None, None, None,2016-07-29 00:00:00, None,31
22.53, None, None, None,7.45,40.84, None, None, -4.0, None, None, None, None, None, None, None, None, None,17.44, None, None, None, None,26.27, None, None, None, None,2016-07-29 01:00:00, None,31
22.73, None, None, None,4.565,68.41, None, None, -4.0, None, None, None, None, None, None, None, None, None,17.26, None, None, None, None,36.47, None, None, None, None,2016-07-29 02:00:00, None,31
23.45, None, None, None,4.618,63.44, None, None, -4.0, None, None, None, None, None, None, None, None, None,16.68, None, None, None, None,32.81, None, None, None, None,2016-07-29 03:00:00, None,31
24.46, None, None, None,1.357,61.53, None, None, -4.0, None, None, None, None, None, None, None, None, None,15.93, None, None, None, None,56.88, None, None, None, None,2016-07-29 04:00:00, None,31
25.39, None, None, None,6.956,57.92, None, None, -4.0, None, None, None, None, None, None, None, None, None,15.32, None, None, None, None,22.78, None, None, None, None,2016-07-29 05:00:00, None,31
25.56, None, None, None,5.574,60.73, None, None, -4.0, None, None, None, None, None, None, None, None, None,15.24, None, None, None, None,27.4, None, None, None, None,2016-07-29 06:00:00, None,31
25.07, None, None, None,5.958,89.3, None, None, -3.0, None, None, None, None, None, None, None, None, None,17.64, None, None, None, None,11.02, None, None, None, None,2016-07-29 07:00:00, None,31
26.8, None, None, None,3.717,95.0, None, None, -1.0, None, None, None, None, None, None, None, None, None,18.65, None, None, None, None,22.14, None, None, None, None,2016-07-29 08:00:00, None,31
26.62, None, None, None,2.885,108.2, None, None, 1.0, None, None, None, None, None, None, None, None, None,20.53, None, None, None, None,23.98, None, None, None, None,2016-07-29 09:00:00, None,31
23.68, None, None, None,0.521,296.3, None, None, 1.0, None, None, None, None, None, None, None, None, None,22.87, None, None, None, None,49.87, None, None, None, None,2016-07-29 10:00:00, None,31
23.2, None, None, None,2.23,265.6, None, None, 1.0, None, None, None, None, None, None, None, None, None,23.4, None, None, None, None,23.56, None, None, None, None,2016-07-29 11:00:00, None,31
21.24, None, None, None,3.355,273.0, None, None, 1.0, None, None, None, None, None, None, None, None, None,24.54, None, None, None, None,18.48, None, None, None, None,2016-07-29 12:00:00, None,31
19.17, None, None, None,5.826,266.8, None, None, 0.0, None, None, None, None, None, None, None, None, None,25.25, None, None, None, None,14.94, None, None, None, None,2016-07-29 13:00:00, None,31
17.08, None, None, None,6.337,263.4, None, None, -1.0, None, None, None, None, None, None, None, None, None,25.81, None, None, None, None,14.84, None, None, None, None,2016-07-29 14:00:00, None,31
15.34, None, None, None,6.528,264.7, None, None, -2.0, None, None, None, None, None, None, None, None, None,26.17, None, None, None, None,18.05, None, None, None, None,2016-07-29 15:00:00, None,31
15.68, None, None, None,7.0,263.3, None, None, -2.0, None, None, None, None, None, None, None, None, None,25.97, None, None, None, None,16.04, None, None, None, None,2016-07-29 16:00:00, None,31
16.17, None, None, None,7.44,263.2, None, None, -2.0, None, None, None, None, None, None, None, None, None,25.85, None, None, None, None,14.86, None, None, None, None,2016-07-29 17:00:00, None,31
15.86, None, None, None,7.22,270.4, None, None, -2.0, None, None, None, None, None, None, None, None, None,26.34, None, None, None, None,19.23, None, None, None, None,2016-07-29 18:00:00, None,31
16.97, None, None, None,8.17,266.8, None, None, -4.0, None, None, None, None, None, None, None, None, None,22.06, None, None, None, None,20.16, None, None, None, None,2016-07-29 19:00:00, None,31
16.73, None, None, None,2.822,267.8, None, None, -4.0, None, None, None, None, None, None, None, None, None,22.67, None, None, None, None,32.55, None, None, None, None,2016-07-29 20:00:00, None,31
17.42, None, None, None,0.483,77.5, None, None, -5.0, None, None, None, None, None, None, None, None, None,20.75, None, None, None, None,75.5, None, None, None, None,2016-07-29 21:00:00, None,31
17.61, None, None, None,3.852,77.4, None, None, -5.0, None, None, None, None, None, None, None, None, None,20.5, None, None, None, None,31.08, None, None, None, None,2016-07-29 22:00:00, None,31
21.38, None, None, None,11.75,260.6, None, None, -4.0, None, None, None, None, None, None, None, None, None,18.37, None, None, None, None,33.32, None, None, None, None,2016-07-29 23:00:00, None,31
23.84, None, None, None,4.324,273.3, None, None, -3.0, None, None, None, None, None, None, None, None, None,17.35, None, None, None, None,32.52, None, None, None, None,2016-07-30 00:00:00, None,31
