AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,0.0, None,2017-06-18,4.4,12.6,25,,,,,
,3.0, None,2017-06-19,5.0,17.3,25,,,,,
,1.0, None,2017-06-20,2.5,17.5,25,,,,,
,1.0, None,2017-06-21,1.1,11.6,25,,,,,
,0.0, None,2017-06-22,-0.3,12.8,25,,,,,
,0.0, None,2017-06-23,0.7,17.9,25,,,,,
,0.0, None,2017-06-24,2.6,22.5,25,,,,,
,,,2017-06-18 00:00:00, None, None,25,483.0,4.0, None, None,12.6
,,,2017-06-18 01:00:00, None, None,25,483.0,4.0, None, None,11.1
,,,2017-06-18 02:00:00, None, None,25,483.0,4.0, None, None,7.9
,,,2017-06-18 03:00:00, None, None,25,483.0,4.0, None, None,7.6
,,,2017-06-18 04:00:00, None, None,25,483.0,4.0, None, None,6.2
,,,2017-06-18 05:00:00, None, None,25,484.0,4.0, None, None,5.8
,,,2017-06-18 06:00:00, None, None,25,484.0,4.0, None, None,5.6
,,,2017-06-18 07:00:00, None, None,25,484.0,4.0, None, None,5.5
,,,2017-06-18 08:00:00, None, None,25,484.0,4.0, None, None,5.1
,,,2017-06-18 09:00:00, None, None,25,484.0,4.0, None, None,4.8
,,,2017-06-18 10:00:00, None, None,25,484.0,4.0, None, None,4.8
,,,2017-06-18 11:00:00, None, None,25,484.0,4.0, None, None,4.5
,,,2017-06-18 12:00:00, None, None,25,484.0,4.0, None, None,4.5
,,,2017-06-18 13:00:00, None, None,25,484.0,4.0, None, None,4.7
,,,2017-06-18 14:00:00, None, None,25,484.0,4.0, None, None,5.9
,,,2017-06-18 15:00:00, None, None,25,484.0,4.0, None, None,6.7
,,,2017-06-18 16:00:00, None, None,25,484.0,4.0, None, None,7.7
,,,2017-06-18 17:00:00, None, None,25,484.0,4.0, None, None,9.4
,,,2017-06-18 18:00:00, None, None,25,484.0,4.0, None, None,10.3
,,,2017-06-18 19:00:00, None, None,25,483.0,4.0, None, None,11.6
,,,2017-06-18 20:00:00, None, None,25,483.0,4.0, None, None,11.1
,,,2017-06-18 21:00:00, None, None,25,483.0,4.0, None, None,11.3
,,,2017-06-18 22:00:00, None, None,25,483.0,4.0, None, None,12.3
,,,2017-06-18 23:00:00, None, None,25,483.0,4.0, None, None,11.7
,,,2017-06-19 00:00:00, None, None,25,483.0,4.0, None, None,11.6
,,,2017-06-19 01:00:00, None, None,25,483.0,4.0, None, None,12.2
,,,2017-06-19 02:00:00, None, None,25,483.0,4.0, None, None,12.0
,,,2017-06-19 03:00:00, None, None,25,483.0,4.0, None, None,11.3
,,,2017-06-19 04:00:00, None, None,25,483.0,4.0, None, None,10.5
,,,2017-06-19 05:00:00, None, None,25,483.0,4.0, None, None,9.9
,,,2017-06-19 06:00:00, None, None,25,483.0,4.0, None, None,7.9
,,,2017-06-19 07:00:00, None, None,25,484.0,4.0, None, None,6.3
,,,2017-06-19 08:00:00, None, None,25,484.0,4.0, None, None,5.2
,,,2017-06-19 09:00:00, None, None,25,484.0,4.0, None, None,6.2
,,,2017-06-19 10:00:00, None, None,25,484.0,4.0, None, None,7.1
,,,2017-06-19 11:00:00, None, None,25,484.0,4.0, None, None,7.1
